token,log,command,model,GT_heading_change,PDMS,median_PDMS,P10_PDMS,feasible,hard_failure,zero_score,oracle64,oracle_gap,CVaR20,NC,DAC,EP,TTC,Comfort,DDC,HQ_mass,Hit8,best8,pairwise_ADE,Spread_AUC,spread_ratio,pairwise_ratio,R90,effective_rank,endpoint_spread,mean_center_shift,medoid_center_shift,mean_GT_distance,D_high_quality,HQ_count,D_positive_legacy,positive_count_legacy,Hit8_legacy,mean_progress_shift,mean_lateral_shift,longitudinal_spread,lateral_spread,threshold_PDMS,threshold_above_100,CRN_score_win,CRN_safe_repair,CRN_safe_loss
a3e94bd829b75673,2021.06.09.14.58.55_veh-35_01496_01664,straight,mts_8692,0.10506858492488315,91.576633444165,91.5618439238882,91.44316641069886,1.0,0.0,0.0,91.85808864891226,0.28145520474726027,91.43314267767957,1.0,1.0,0.7978392026599597,1.0,1.0,1.0,1.0,1.0,91.7479931538449,0.048470893138942976,0.04217787845237317,0.2988084339224931,0.2896787319911034,0.05411234676418954,1.9620741856996917,0.06511402616423935,0.4108469995578288,0.43247552783812016,0.1274005377765446,0.048470893138942976,64,0.048470893138942976,64,1.0,0.3754317275636641,-0.008472552969426013,0.04108812659536139,0.009440197206292028,90.08856040144745,False,1.0,0.0,0.0
a3e94bd829b75673,2021.06.09.14.58.55_veh-35_01496_01664,straight,mts_8751,0.10506858492488315,91.99605713528479,91.99199337838934,91.81606363796618,1.0,0.0,0.0,92.35783164880368,0.36177451351889545,91.80904746070937,1.0,1.0,0.8079053712468353,1.0,1.0,1.0,1.0,1.0,92.19907509770835,0.04804917999604243,0.04056781329555527,0.28740195579521643,0.28715842917454015,0.053917531747003374,2.64377548246273,0.07329105758607204,0.40391808711832766,0.40465136468355206,0.26105054427794316,0.04804917999604243,64,0.04804917999604243,64,1.0,0.23996241282804615,0.07072739067356937,0.03878116899032544,0.011847190702818353,90.08856040144745,False,1.0,0.0,0.0
a3e94bd829b75673,2021.06.09.14.58.55_veh-35_01496_01664,straight,grpo_9041,0.10506858492488315,84.87482175267111,84.87316803085541,83.96653978359066,1.0,0.0,0.0,86.20553455693954,1.3307128042684297,83.87926694562447,1.0,1.0,0.6369957220641067,1.0,1.0,1.0,0.0,0.0,85.81251115112529,0.21702912780137817,0.1859542575458964,1.3173896487290688,1.2970407284723153,0.3062907481720882,1.39093124718811,0.3917513294774727,0.6434565449672236,0.6504937199455384,1.121674250476277,,0,,0,0.0,-0.5092128806932177,0.0008920532491482475,0.18334096245184245,0.030167711379356088,90.08856040144745,False,0.0,0.0,0.0
a3e94bd829b75673,2021.06.09.14.58.55_veh-35_01496_01664,straight,apr_9145,0.10506858492488315,86.39157250937996,86.40432945969323,85.59735975541362,1.0,0.0,0.0,87.815345069729,1.4237725603490503,85.39808802016056,1.0,1.0,0.6733977402251192,1.0,1.0,1.0,0.0,0.0,87.4063910603455,0.20249168800644787,0.17297702008872448,1.2254526394838903,1.2101599871969082,0.2586997508846461,1.8836691626969126,0.37382215347566694,0.3882342101595213,0.4101857710763337,0.7102947764554035,,0,,0,0.0,0.18684012668878064,-0.054779994024953385,0.1698809638990353,0.03061610571789027,90.08856040144745,False,0.0,0.0,0.0
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,straight,official_il,0.11027396377584031,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.17266222322489996,0.14062477626554792,1.0,1.0,0.20921076818629405,2.4199068565701722,0.3040704172709656,0.0,0.0,0.2915999325024355,,0,,0,0.0,0.0,0.0,0.12756891460872605,0.05821411872847118,101.0,True,0.0,0.0,0.0
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,straight,mts_8692,0.11027396377584031,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.05103538112402004,0.041982465785413425,0.29854245389970324,0.29557931185412956,0.06200175229730894,2.711056027760413,0.07448468839793922,0.30350727156308965,0.30120089590719534,0.13950710998077476,,0,,0,0.0,-0.10087747058612477,0.21515846220752177,0.03893996425959306,0.014994037365302939,101.0,True,0.0,0.0,0.0
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,straight,mts_8751,0.11027396377584031,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.06736623053864635,0.05591915963183526,0.39764799004010976,0.39016195482956884,0.08802127159888128,2.1586129646481442,0.11400234246023229,0.3299977948142217,0.32397918273672976,0.13560081460511517,,0,,0,0.0,-0.14595412584264644,0.18806436912810626,0.05139455689457456,0.02130333859012158,101.0,True,0.0,0.0,0.0
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,straight,grpo_9041,0.11027396377584031,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.20968741888278108,0.17168966360305754,1.2209062169730918,1.2144371534568636,0.262344192704807,2.5875379123940565,0.34577669932954785,0.37161355381578387,0.38717610649743794,0.4364906687630296,,0,,0,0.0,0.009354073893151849,-0.20489725939298756,0.15565798154668478,0.07126402525722941,101.0,True,0.0,0.0,0.0
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,straight,apr_9145,0.11027396377584031,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.21815442301506605,0.18005668495281585,1.2804051301230654,1.2634751188794235,0.26198382646174895,3.2655126616390633,0.32846816817093516,0.7140027005089291,0.6891379095169966,0.7782898155837852,,0,,0,0.0,0.6617963472495807,-0.15047994421636196,0.16614810830654708,0.06853124535708167,101.0,True,0.0,0.0,0.0
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,left,official_il,0.5864955168061653,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.15851511542533586,0.13295465771769344,1.0,1.0,0.2005257058822997,2.0632495410114546,0.2672159769950006,0.0,0.0,0.23979458318322822,,0,,0,0.0,0.0,0.0,0.12256084073169231,0.050977610490310576,101.0,True,0.0,0.0,0.0
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,left,mts_8692,0.5864955168061653,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.09380095491240804,0.14024911616217745,1.0548642565044435,0.5917476996481789,0.06805200634615298,1.9189412145866118,0.19164065139076186,0.19022512084741972,0.18785404229479924,0.24116387242337983,,0,,0,0.0,-0.06094900601238767,0.10581967823028057,0.1378071622309828,0.02489754339074198,101.0,True,0.0,0.0,0.0
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,left,mts_8751,0.5864955168061653,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.06167904623348605,0.049042598082527894,0.3688670929202157,0.3891051403393656,0.06763243294068193,2.694006600749839,0.08811420205423875,0.18957326105418373,0.18864077811181706,0.309926362931238,,0,,0,0.0,-0.14747785649217118,0.0888304315801981,0.039185523962279825,0.02911919777742197,101.0,True,0.0,0.0,0.0
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,left,grpo_9041,0.5864955168061653,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.17576351193073164,0.14540498129814272,1.093643380338622,1.1088123139494552,0.21884286826055255,2.152995598843823,0.28487594089681395,0.4636427032553164,0.47935056350536737,0.6559444823879347,,0,,0,0.0,-0.31758773499844817,0.08196018713742032,0.1353608055586973,0.05280046684475384,101.0,True,0.0,0.0,0.0
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,left,apr_9145,0.5864955168061653,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.19180842238815757,0.15519043758189555,1.1672433312672355,1.210032380025636,0.21609561150558101,4.276251648312864,0.253058300437349,0.7029345476220494,0.7122105631428519,0.8440777576040124,,0,,0,0.0,0.08131608775222945,-0.18145566094769433,0.13625055475326958,0.07251652049907556,101.0,True,0.0,0.0,0.0
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,left,official_il,0.6362794318106427,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.17261915682003173,0.14272179260172746,1.0,1.0,0.19271640593375755,2.6351080295704947,0.28500828862400823,0.0,0.0,0.9233978945101693,,0,,0,0.0,0.0,0.0,0.13045876992049238,0.0565612580399677,101.0,True,0.0,0.0,0.0
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,left,mts_8692,0.6362794318106427,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.06141828426524916,0.051395574065737894,0.36011020551822737,0.3558022492792169,0.08192477285438204,1.913360197803675,0.08032605922752724,1.013958356680829,1.0252336820112835,0.15190229917946296,,0,,0,0.0,-0.8508840632656172,0.5399523484281892,0.048089339558260016,0.018009849964498188,101.0,True,0.0,0.0,0.0
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,left,mts_8751,0.6362794318106427,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.05293936760213462,0.04384485669822637,0.30720505886986516,0.3066830389939156,0.07167438889870313,2.1246302455682504,0.06556969671336015,0.944627728524825,0.9568971958289276,0.09634507554415395,,0,,0,0.0,-0.8091494896155041,0.47620238898135037,0.03842055796544283,0.020748108765002344,101.0,True,0.0,0.0,0.0
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,left,grpo_9041,0.6362794318106427,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.17505375398285306,0.14335868284940367,1.0044624596991538,1.0141038642968205,0.20992174868178773,2.9770983020026747,0.2500481935968952,0.4182243643032031,0.45078769908006516,0.7393606773070942,,0,,0,0.0,-0.3072055395128995,0.09424160618773295,0.1292973393315618,0.060909663244234954,101.0,True,0.0,0.0,0.0
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,left,apr_9145,0.6362794318106427,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.21606696400463715,0.17457047297252454,1.2231521885355832,1.2516974823941642,0.24713134351445362,5.454812806855194,0.2802171202886889,0.2705341454795157,0.2618328237372537,0.9965727733721568,,0,,0,0.0,-0.010410193278125673,-0.09599890478211319,0.15332771879348944,0.0826253944967427,101.0,True,0.0,0.0,0.0
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,straight,official_il,0.17804289845365728,90.66133904438422,90.67523071393322,90.40481073225698,1.0,0.0,0.0,90.99314717723445,0.33180813285022737,90.38695722070914,1.0,1.0,0.7758721370652213,1.0,1.0,1.0,0.0,0.0,90.92013492466023,0.15149650871428155,0.12263549099571186,1.0,1.0,0.17657166312770714,1.730577636446063,0.2611324830240954,0.0,0.0,1.01715775865203,,0,0.10665619249278638,38,0.0,0.0,0.0,0.11253067050240728,0.0487248905805057,91.66133904438422,False,0.0,0.0,0.0
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,straight,mts_8692,0.17804289845365728,88.03882592354157,88.0382798556646,87.95172864700966,1.0,0.0,0.0,88.2203168507413,0.18149092719973225,87.93698566906787,1.0,1.0,0.7129318221649976,1.0,1.0,1.0,0.0,0.0,88.14238065885988,0.0642789545031243,0.054445146615032955,0.44395913591552966,0.42429330582365254,0.0767663360141792,2.5632088016218093,0.09462724351875687,1.0737658396414922,1.0947877706244329,0.10943925163060395,,0,,0,0.0,-0.9363099085739309,0.49240052452678074,0.050510427449814266,0.01961516112330174,91.66133904438422,False,0.0,0.0,0.0
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,straight,mts_8751,0.17804289845365728,88.83134121158534,88.84010325825668,88.71069942162569,1.0,0.0,0.0,89.02100431195615,0.18966310037080802,88.70891439054483,1.0,1.0,0.7319521890780479,1.0,1.0,1.0,0.0,0.0,88.95484189245533,0.06911981109782445,0.05664544896221919,0.46190094321227027,0.4562468909972216,0.08714960641158276,2.013495388908984,0.11604810717193072,0.9683035656186405,0.9957838541182182,0.12257371308518317,,0,,0,0.0,-0.8449069487805263,0.45758275619402744,0.05325155478138387,0.019215601668499668,91.66133904438422,False,0.0,0.0,0.0
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,straight,grpo_9041,0.17804289845365728,92.69478388804876,92.71289373441974,92.40524063650135,1.0,0.0,0.0,93.13001174403679,0.4352278559880318,92.36926795718068,1.0,1.0,0.8246748133131704,1.0,1.0,1.0,1.0,1.0,93.04257158040468,0.18638823149780687,0.1534352590205039,1.251148894783395,1.2303137087424911,0.20686684207489886,2.0253710406959997,0.32024952819742064,0.8255563630450176,0.8303279244674282,1.6733977711404207,0.18638823149780687,64,0.18638823149780687,64,1.0,0.0198044617464459,-0.3741228475314683,0.1443139771286731,0.05049564727235655,91.66133904438422,False,1.0,0.0,0.0
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,straight,apr_9145,0.17804289845365728,94.0882947159676,94.14392446274371,93.11704231229866,1.0,0.0,0.0,95.02974110062698,0.9414463846593719,93.16825673541024,1.0,1.0,0.8581190731832224,1.0,1.0,1.0,1.0,1.0,94.85398974676134,0.2883072281554029,0.23978029074698343,1.955227551177397,1.9030618632878382,0.36300568059924343,1.9321853228929864,0.6047768073119688,1.5387777099637399,1.534302218158974,2.5386783966967115,0.2883072281554029,64,0.2883072281554029,64,1.0,1.3743452984511233,-0.47820027594990566,0.22954692807344515,0.06849921816354623,91.66133904438422,False,1.0,0.0,0.0
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,left,official_il,0.5947011750715969,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.14581970532178073,0.11966846941138523,1.0,1.0,0.17408552234890196,2.1746201449755302,0.2238113969328892,0.0,0.0,0.40653586599789143,,0,,0,0.0,0.0,0.0,0.1091820318216965,0.0487533212135727,101.0,True,0.0,0.0,0.0
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,left,mts_8692,0.5947011750715969,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.05732203752977069,0.05014113041902399,0.41900034876065334,0.393102135292881,0.06438877892417404,2.079480238130574,0.07816754375069396,0.4897128508675786,0.505590933581122,0.1412573061251059,,0,,0,0.0,-0.4050716815027183,0.2619694703296865,0.04643583059767292,0.018429449219481586,101.0,True,0.0,0.0,0.0
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,left,mts_8751,0.5947011750715969,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.049251881554495974,0.04100300423820237,0.3426383277055715,0.3377587510947969,0.06456023815692771,2.0493736041566746,0.06708122307331287,0.5040246976981755,0.5157099137027581,0.11855240245174672,,0,,0,0.0,-0.3752573855145537,0.31567806405421317,0.03754509457049781,0.016176606263736237,101.0,True,0.0,0.0,0.0
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,left,grpo_9041,0.5947011750715969,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.16719571676391196,0.13927180980428397,1.1638137471743553,1.1465920630888722,0.19851130960018284,1.8559589587802559,0.26144885355741254,0.38412982537817797,0.4160183858305986,0.5199507882065686,,0,,0,0.0,-0.30515511114173777,-0.16690956083832048,0.1310298595202876,0.045605839754554754,101.0,True,0.0,0.0,0.0
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,left,apr_9145,0.5947011750715969,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.17238675026167788,0.1428162272295178,1.1934323880967956,1.1821910480567188,0.19125128318736268,3.067581640013151,0.25311935309327166,0.6455152477689425,0.6206596168449346,1.0071009127863442,,0,,0,0.0,0.5058333901586728,-0.2752006110250657,0.13096902296318838,0.05529332097045394,101.0,True,0.0,0.0,0.0
ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,straight,official_il,0.019875688316172813,94.65241173027522,94.63065198374953,94.35337138282615,1.0,0.0,0.0,95.31243721054365,0.6600254802684304,94.28923727556975,1.0,1.0,0.8716578815266054,1.0,1.0,1.0,0.0,0.0,95.08405277296973,0.15937762400945008,0.13094996804060333,1.0,1.0,0.19637631876438635,1.9736269815538723,0.3037293310921439,0.0,0.0,0.24432158248953692,,0,0.12843277712760062,46,0.0,0.0,0.0,0.1218978954290269,0.04775546857978899,95.65241173027522,False,0.0,0.0,0.0
ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,straight,mts_8692,0.019875688316172813,93.99952816545694,93.9943362320281,93.90801666394036,1.0,0.0,0.0,94.17323754299059,0.17370937753365467,93.89607970316578,1.0,1.0,0.8559886759709664,1.0,1.0,1.0,0.0,0.0,94.10556731309703,0.05551510217518026,0.04665214601620628,0.35625931578494896,0.3483243179223739,0.062233908334764075,2.275054729894146,0.08214147565540549,0.26614062737552246,0.2661121313197609,0.2757584263640214,,0,,0,0.0,-0.18719071150876604,-0.16268620492404823,0.0449891828161024,0.012258250131702569,95.65241173027522,False,0.0,0.0,0.0
ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,straight,mts_8751,0.019875688316172813,94.59954876104008,94.59462090151976,94.43250470469052,1.0,0.0,0.0,94.88951129374244,0.2899625327023614,94.42995714510312,1.0,1.0,0.870389170264962,1.0,1.0,1.0,0.0,0.0,94.77905004207003,0.07036720822801966,0.06004174598857267,0.4585090541599497,0.4415124686753225,0.08581988655138632,1.5491041179366634,0.13638192062224713,0.2641514556829797,0.26987851471475144,0.27253583310956786,,0,0.06407080039290595,53,0.0,-0.18649688951380128,-0.17873904887621608,0.0589641459035391,0.011073859021608849,95.65241173027522,False,0.4375,0.0,0.0
ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,straight,grpo_9041,0.019875688316172813,93.84975434379069,93.84472716870818,93.50474100401664,1.0,0.0,0.0,94.7143375763659,0.8645832325752139,93.45074966975682,1.0,1.0,0.8523941042509766,1.0,1.0,1.0,0.0,0.0,94.31924810284136,0.18256268936640113,0.15428371802887253,1.1781882831848738,1.1454725247728397,0.2253491700222271,1.8098869704148697,0.3275305444606709,0.2153274490540009,0.20345356458156622,0.42858360664006134,,0,,1,0.0,-0.09893867702066195,0.1097702608812353,0.15004073397965084,0.03496493947640755,95.65241173027522,False,0.0,0.0,0.0
ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,straight,apr_9145,0.019875688316172813,95.07219009349606,95.10020302709835,94.56889989956832,1.0,0.0,0.0,95.93808137278447,0.8658912792884053,94.53423475029318,1.0,1.0,0.8817325622439056,1.0,1.0,1.0,0.078125,0.5,95.62589737322872,0.21226868363768703,0.17734215116065416,1.3542741079987597,1.3318600083102057,0.2432730437946229,2.560651791695912,0.3691772416031541,0.7579461036355091,0.7809209680718903,0.7959782746144858,0.15635323980239052,5,0.20882624709350273,63,0.75,0.696966838716227,0.28260422614414094,0.16903363926951753,0.051029818633622964,95.65241173027522,False,0.96875,0.0,0.0
e34f51206f0e53db,2021.09.15.13.16.40_veh-28_00642_01267,straight,official_il,0.013080999170931307,88.8149267449484,88.80387863976912,88.42228489235534,1.0,0.0,0.0,89.56818705798018,0.7532603130317881,88.40458150793857,1.0,1.0,0.7315582418787614,1.0,1.0,1.0,0.0,0.0,89.24664461139926,0.14654563416546929,0.12357191520522172,1.0,1.0,0.19495663267220004,1.3422805499559365,0.2794260464813014,0.0,0.0,0.44019368534058784,,0,0.10490687368603449,37,0.0,0.0,0.0,0.12053147333482574,0.02578822973684608,89.81492674494838,False,0.0,0.0,0.0
e34f51206f0e53db,2021.09.15.13.16.40_veh-28_00642_01267,straight,mts_8692,0.013080999170931307,41.6488805923029,0.0,0.0,0.46875,0.53125,0.53125,89.44434010351831,47.79545951121541,0.0,1.0,0.46875,0.34332313421526967,1.0,1.0,1.0,0.0,0.0,89.0385375675697,0.1008775586799962,0.1367834697532589,1.106913893226435,0.6883695939115605,0.10500337587259469,1.538887691556612,0.12495730824419046,0.2951522668654354,0.3134518502268444,0.169210693220761,,0,0.08241044983245532,24,0.0,0.256188239194155,-0.0782272205698796,0.13633148227921704,0.009393534877690391,89.81492674494838,False,0.328125,0.0,0.53125
e34f51206f0e53db,2021.09.15.13.16.40_veh-28_00642_01267,straight,mts_8751,0.013080999170931307,88.55855070878562,88.56554083802783,88.37522610632742,1.0,0.0,0.0,88.92551301902252,0.3669623102369002,88.36305935315724,1.0,1.0,0.7254052170108545,1.0,1.0,1.0,0.0,0.0,88.77220053666639,0.07738158809861465,0.0675245043163277,0.5464389234737242,0.5280374849737295,0.10387075944362989,1.445343703318773,0.13189063556022668,0.13197849553488106,0.13576310183469992,0.4104229423105643,,0,0.07972220694712255,7,0.0,0.00475469223677456,-0.03306271574350396,0.06685170172668331,0.009483423945726335,89.81492674494838,False,0.1875,0.0,0.0
e34f51206f0e53db,2021.09.15.13.16.40_veh-28_00642_01267,straight,grpo_9041,0.013080999170931307,89.23033990080278,89.19850792808006,88.77924113813604,1.0,0.0,0.0,89.96400485840188,0.7336649575991032,88.78552513894063,1.0,1.0,0.7415281576192665,1.0,1.0,1.0,0.03125,0.25,89.67603525849475,0.18175821944956852,0.15432612932346124,1.24887705322981,1.2402840963814699,0.23589561997237687,1.3908195107578836,0.31102925731434844,0.2894314936476775,0.29032179493981214,0.5611740981230577,0.09068590412556751,2,0.173197570887493,61,0.25,-0.06555497636303234,0.1766629715663936,0.15194115704662572,0.02532545584821979,89.81492674494838,False,1.0,0.0,0.0
e34f51206f0e53db,2021.09.15.13.16.40_veh-28_00642_01267,straight,apr_9145,0.013080999170931307,88.36625534381028,88.37636103417185,87.57951438171722,1.0,0.0,0.0,89.50857379414465,1.142318450334372,87.61075716958797,1.0,1.0,0.7207901282514464,1.0,1.0,1.0,0.0,0.0,88.97054093284467,0.2198579757879621,0.18704780169531238,1.5136756712451471,1.5002697080672738,0.2767784694851636,1.6416293705310592,0.43282992049873603,0.3270421582636331,0.3293615331147934,0.40696120000899566,,0,0.1381473514065605,17,0.0,0.2505665998340721,0.19592517104066717,0.18322919408683963,0.032253088592401113,89.81492674494838,False,0.0625,0.0,0.0
5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,right,official_il,0.3631329628556937,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.12781403720888088,0.10426375614410344,1.0,1.0,0.14601622495683644,2.237305537842857,0.22020384693628367,0.0,0.0,0.19414284249348346,,0,,0,0.0,0.0,0.0,0.09173597409981116,0.0492443223087127,101.0,True,0.0,0.0,0.0
5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,right,mts_8692,0.3631329628556937,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.07306606268347031,0.06714783637185918,0.6440189655075714,0.5716591407253778,0.08234529981647809,1.5881550104994584,0.10143846556028369,0.35547399634512694,0.36385898702253866,0.2021926949632088,,0,,0,0.0,-0.348831985101867,-0.05711804080750226,0.0655749231485119,0.013848636257123306,101.0,True,0.0,0.0,0.0
5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,right,mts_8751,0.3631329628556937,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.06060526237342732,0.05120450114461915,0.4911054717216322,0.474167499101705,0.0741686018131458,1.8178831034620235,0.08890414089575308,0.363642011340693,0.3510597506255258,0.19962660214183608,,0,,0,0.0,-0.3630663802367526,-0.011277180720298836,0.04918407208154846,0.013867668586063997,101.0,True,0.0,0.0,0.0
5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,right,grpo_9041,0.3631329628556937,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1416344466889707,0.11632172442470587,1.1156487040802276,1.1081290426457913,0.16060784505382655,3.0195343764431133,0.1933328913920294,0.2912719453202211,0.2917172359425011,0.43573678879432237,,0,,0,0.0,0.050682013644915286,0.15265798285503554,0.10548336595454585,0.04860909123223739,101.0,True,0.0,0.0,0.0
5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,right,apr_9145,0.3631329628556937,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.15188450481761212,0.12299053327889593,1.1796096537027703,1.1883241319526894,0.16537468015593768,6.836224353333061,0.19072982246833453,0.3006830831099182,0.297485430530027,0.45710879448669783,,0,,0,0.0,0.24583173458798308,0.08557994639407265,0.10888034618298606,0.056851561318905,101.0,True,0.0,0.0,0.0
9a90853892925989,2021.07.16.01.22.41_veh-14_02626_04289,right,official_il,0.08363308202884624,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.14980799751856574,0.12950720579402603,1.0,1.0,0.18158876995603024,1.3985253595221585,0.31237069589987493,0.0,0.0,0.14310022483461315,,0,,0,0.0,0.0,0.0,0.1289604422024737,0.010559516665265264,101.0,True,0.0,0.0,0.0
9a90853892925989,2021.07.16.01.22.41_veh-14_02626_04289,right,mts_8692,0.08363308202884624,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.04713487714174692,0.04122294355842061,0.3183061769086687,0.3146352526066272,0.054595892802842313,1.8012626530468467,0.06523927700230071,0.11013226336550039,0.09587337765210924,0.06761412589610809,,0,,0,0.0,-0.017415223513344687,-0.0005930126577978587,0.04080704037751356,0.00572252013261154,101.0,True,0.0,0.0,0.0
9a90853892925989,2021.07.16.01.22.41_veh-14_02626_04289,right,mts_8751,0.08363308202884624,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.04922109940923896,0.04262094574487761,0.3291009599316338,0.3285612265335766,0.060920263581452014,1.945420221958903,0.06546907479100329,0.10232180547725818,0.09343586052111573,0.10417166800347895,,0,,0,0.0,0.02129971931538701,-0.020153787653948263,0.04211860205506651,0.0064254385092419935,101.0,True,0.0,0.0,0.0
