model,protocol,split,token,log,PDMS,NC,DAC,TTC,Comfort,EP,raw_progress,end_speed,failure,zero_score,pdms_below50,pdms_below95
a5_grpo_300,deployment,confirmation,55a649760430531d,2021.06.23.20.00.35_veh-35_00960_03649,0.9932987015220214,1.0,1.0,1.0,1.0,0.9839168836528513,36.848619438677176,11.494809300414795,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,56faab1d1228542e,2021.10.11.07.47.13_veh-50_01513_02138,0.985803546005034,1.0,1.0,1.0,1.0,0.9659285104120815,11.863637256928431,4.776563609776427,0.0,0.0,0.0,0.09375
a5_grpo_300,deployment,confirmation,576835726a7c57d4,2021.06.09.12.39.51_veh-26_00609_01168,1.0,1.0,1.0,1.0,1.0,1.0,14.968676258169724,6.492592865092222,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,584a14a3e42050c4,2021.06.23.14.58.13_veh-35_00765_01108,0.9057130107287671,1.0,1.0,1.0,1.0,0.773711225749041,8.21298820814664,0.4852696714138711,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,58e62444275353ac,2021.07.16.18.06.21_veh-38_04311_04460,0.9704473854636997,1.0,1.0,1.0,1.0,0.9290737251128793,8.554345595299953,1.7910462838152625,0.0,0.0,0.0,0.0625
a5_grpo_300,deployment,confirmation,5985ea459f145e5c,2021.09.15.15.34.53_veh-28_01303_01395,0.7391453664684512,1.0,1.0,0.375,1.0,0.9989488795242829,37.51820260754118,11.446945239159904,0.625,0.0,0.0,0.625
a5_grpo_300,deployment,confirmation,598efc24965e57ba,2021.06.09.12.51.31_veh-35_05299_05468,1.0,1.0,1.0,1.0,1.0,1.0,26.828537023177773,8.309494151648618,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,0.9994879562369399,1.0,1.0,1.0,1.0,0.9987710949686557,17.27744482543276,2.8146186779756,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,5d0d7322ddea55ce,2021.07.09.17.06.37_veh-35_02609_05015,0.9739015959879245,1.0,1.0,1.0,1.0,0.9373638303710187,7.306432685687239,2.004981682623198,0.0,0.0,0.0,0.125
a5_grpo_300,deployment,confirmation,5d83ddd5ec3c5326,2021.06.09.14.58.55_veh-35_02861_03037,0.9611275558645123,1.0,1.0,1.0,1.0,0.9067061340748295,5.843794839938145,0.17277509550423584,0.0,0.0,0.0,0.0625
a5_grpo_300,deployment,confirmation,5da31ca5ce165787,2021.06.23.15.18.10_veh-26_00165_02848,1.0,1.0,1.0,1.0,1.0,1.0,20.67386442972978,5.150584012051399,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,5da5fed529065c9a,2021.06.23.16.52.00_veh-26_01043_03099,0.930059038104271,1.0,1.0,1.0,1.0,0.8321416914502506,13.110344993158524,1.5785864180320939,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,5ed66db305a55f73,2021.06.14.14.25.15_veh-26_05108_05312,0.9761861438010636,1.0,1.0,1.0,1.0,0.9428467451225528,5.831076496164616,2.791334235229347,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,60e4b765d65a534a,2021.06.23.16.54.19_veh-35_01603_03271,1.0,1.0,1.0,1.0,1.0,1.0,47.99271972972909,14.520075421126233,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,61db822891625c3b,2021.06.09.17.23.18_veh-38_04782_05228,0.9564651223789659,1.0,1.0,1.0,1.0,0.895516293709518,30.61245263354525,5.598227641720073,0.0,0.0,0.0,0.15625
a5_grpo_300,deployment,confirmation,6320ecb991675a39,2021.10.05.08.11.15_veh-50_00437_00585,0.989724369950929,1.0,1.0,1.0,1.0,0.9753384878822299,41.004997695700915,11.594519358857774,0.0,0.0,0.0,0.03125
a5_grpo_300,deployment,confirmation,6522fd9a31d25eb2,2021.06.23.15.56.12_veh-16_00839_01285,0.9812420972369379,1.0,1.0,1.0,1.0,0.9549810333686509,14.90749005587751,5.560115873931022,0.0,0.0,0.0,0.15625
a5_grpo_300,deployment,confirmation,664b084487e05ba0,2021.07.09.16.12.19_veh-26_02509_02592,1.0,1.0,1.0,1.0,1.0,1.0,21.55930285021635,3.496294485393634,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,66568e650e4d57e7,2021.06.09.17.23.18_veh-38_00773_01140,0.9490189245343406,1.0,1.0,1.0,1.0,0.8776454188824173,4.935046458157839,0.34922781748166404,0.0,0.0,0.0,0.53125
a5_grpo_300,deployment,confirmation,66df470c3c2c5b62,2021.06.09.19.40.26_veh-12_00279_01212,1.0,1.0,1.0,1.0,1.0,1.0,20.23495182429776,4.897662103564913,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,66e564907f5f5601,2021.06.14.16.48.02_veh-12_03091_03461,0.6927083333333334,0.875,1.0,0.4375,1.0,0.875,11.888258703820705,0.42059831165135,0.5625,0.125,0.125,0.5625
a5_grpo_300,deployment,confirmation,682378d23c335e89,2021.10.11.07.12.18_veh-50_00866_01534,1.0,1.0,1.0,1.0,1.0,1.0,42.834363599025906,13.46967433867625,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6848c7497a065ae0,2021.08.17.18.13.38_veh-45_00946_01854,1.0,1.0,1.0,1.0,1.0,1.0,7.993082812357534,3.338320630130842,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,685c110d6a615ff8,2021.06.09.19.40.26_veh-12_00279_01212,1.0,1.0,1.0,1.0,1.0,1.0,0.05617974404692394,0.08525026308103169,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,69560676d53a56c9,2021.10.05.06.31.40_veh-52_01316_01565,0.97443695986921,1.0,1.0,1.0,1.0,0.938648703686104,21.690038914523523,7.381670550038112,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,1.0,1.0,1.0,1.0,1.0,1.0,42.26850826511982,12.927729406914562,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,1.0,1.0,1.0,1.0,1.0,1.0,19.44799924735178,5.094402626156397,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,1.0,1.0,1.0,1.0,1.0,1.0,13.321519077831619,5.979480410512399,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,0.9971683411374642,1.0,1.0,1.0,1.0,0.9932040187299142,28.211412556461614,9.02643912770007,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,1.0,1.0,1.0,1.0,1.0,1.0,9.319906995820018,4.636557726390712,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,1.0,1.0,1.0,1.0,1.0,1.0,10.851473779097294,5.58495148523421,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,0.7084132970699042,1.0,1.0,0.40625,1.0,0.8939419129677701,29.68371063410965,8.845024763461886,0.59375,0.0,0.0,0.875
a5_grpo_300,deployment,confirmation,7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,13.568523396596738,6.254961361430647,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,1.0,1.0,1.0,1.0,1.0,1.0,19.079387137902344,3.4849804193571674,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,0.956096924171481,1.0,1.0,1.0,1.0,0.8946326180115541,28.680961693754845,8.498881895845482,0.0,0.0,0.0,0.25
a5_grpo_300,deployment,confirmation,75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,1.0,1.0,1.0,1.0,1.0,1.0,7.35415807565045,1.0664626609807646,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,0.9524790898127018,1.0,1.0,0.9375,1.0,0.9484498155504842,15.86059935622918,4.442228920867468,0.0625,0.0,0.0,0.0625
a5_grpo_300,deployment,confirmation,772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,1.0,1.0,1.0,1.0,1.0,1.0,18.25135281282908,1.4993347972553301,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,0.9989114591253937,1.0,1.0,1.0,1.0,0.9973875019009448,44.95512842845817,11.284323050236011,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,7bb8d2878b1f53cb,2021.06.23.14.58.13_veh-35_00765_01108,0.9996097500134082,1.0,1.0,1.0,1.0,0.9990634000321797,8.483556418236773,3.321369903939683,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,0.9408520142244664,0.96875,1.0,0.9375,1.0,0.9330448341387193,5.544079339533683,0.22391429444571473,0.0625,0.03125,0.03125,0.0625
a5_grpo_300,deployment,confirmation,7fd57c3a03465a0a,2021.10.06.19.27.33_veh-28_00302_00794,0.9994437907508666,1.0,1.0,1.0,1.0,0.9986650978020798,47.20203198001514,14.257905409988261,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,7fe310f364355e2d,2021.06.08.18.59.48_veh-12_02116_02247,0.9757285931238266,1.0,1.0,1.0,1.0,0.9417486234971839,36.99397392100057,11.103692043871646,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,7ff1d8c18a215751,2021.06.14.16.32.09_veh-35_01219_01415,0.9971318183682853,1.0,1.0,1.0,1.0,0.9931163640838849,15.024056680681687,6.342705432414631,0.0,0.0,0.0,0.03125
a5_grpo_300,deployment,confirmation,7ff20da52e205bf0,2021.09.15.16.51.15_veh-28_00005_00160,0.9955390977721332,1.0,1.0,1.0,1.0,0.9892938346531198,11.964768854053709,5.5423546675615665,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,80dfd05ab759518f,2021.08.17.18.13.38_veh-45_00946_01854,0.6803360116072007,1.0,1.0,0.25,1.0,0.9828064278572816,22.238304329877494,4.395142861632747,0.75,0.0,0.0,0.75
a5_grpo_300,deployment,confirmation,86a8eb25b4045aba,2021.08.24.19.30.33_veh-45_01391_01523,1.0,1.0,1.0,1.0,1.0,1.0,46.86928833008525,13.250998228917757,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,86fbc624ea435e56,2021.10.11.08.31.07_veh-50_01001_01076,0.96875,1.0,0.96875,1.0,1.0,0.96875,17.677001562385847,4.269082746991255,0.03125,0.03125,0.03125,0.03125
a5_grpo_300,deployment,confirmation,88757fb00fda507b,2021.06.14.11.44.56_veh-35_00059_00410,0.9930542239270935,1.0,1.0,1.0,1.0,0.9833301374250244,9.28953218131081,3.9925840826387358,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,89ba731076de572c,2021.07.16.18.06.21_veh-38_05338_05486,0.6087042360973511,1.0,1.0,0.0625,1.0,0.9983901666336426,9.887042580873604,1.8974377850032744,0.9375,0.0,0.0,0.9375
a5_grpo_300,deployment,confirmation,89c4479f74c05538,2021.06.14.16.48.02_veh-12_01020_01720,1.0,1.0,1.0,1.0,1.0,1.0,14.079042118206413,3.6685025248421974,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8b744d45e7945aa5,2021.07.16.18.06.21_veh-38_00016_00747,1.0,1.0,1.0,1.0,1.0,1.0,0.9012915611076979,0.013248725567521949,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8b839595c4105c65,2021.07.16.16.27.22_veh-26_00016_01515,1.0,1.0,1.0,1.0,1.0,1.0,20.80002452735484,4.813680463290241,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8ba72029d7d75a0c,2021.06.07.17.48.02_veh-38_01949_02085,1.0,1.0,1.0,1.0,1.0,1.0,15.86903900324294,3.8798474441881776,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8c4982f5d16e51a8,2021.06.14.18.42.45_veh-12_04233_04472,0.9179264492913888,1.0,1.0,1.0,1.0,0.8030234782993332,6.0337638244771234,0.6074066429847513,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,1.0,1.0,1.0,1.0,1.0,1.0,7.312381249369247,2.8407946668009516,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8fc454e70d1554b7,2021.07.16.16.08.35_veh-35_04744_06051,1.0,1.0,1.0,1.0,1.0,1.0,13.807503028225895,4.909918590836133,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,1.0,1.0,1.0,1.0,1.0,1.0,18.469326628171032,4.523503637707351,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,90f5bf5743cf5df0,2021.07.09.15.53.28_veh-38_03528_04262,0.9623594047526545,1.0,1.0,1.0,1.0,0.9096625714063706,10.294263416479795,0.9346564868148951,0.0,0.0,0.0,0.1875
a5_grpo_300,deployment,confirmation,91c9748ec36d552e,2021.09.15.15.02.19_veh-39_01107_01666,0.9483983839706763,1.0,1.0,1.0,1.0,0.8761561215296231,19.64734690309215,4.898460939418923,0.0,0.0,0.0,0.78125
a5_grpo_300,deployment,confirmation,93aa103155cd5295,2021.09.15.16.51.15_veh-28_01698_01775,1.0,1.0,1.0,1.0,1.0,1.0,14.810507879241586,1.3168148464101135,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,94e9664fcf2d5f9e,2021.06.07.17.46.49_veh-35_04839_05184,1.0,1.0,1.0,1.0,1.0,1.0,18.942124326777275,6.89396928067288,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,9566c9689988532d,2021.06.23.16.54.19_veh-35_01603_03271,1.0,1.0,1.0,1.0,1.0,1.0,7.532453583412304,3.4816188180606336,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,957d3c9491ba5b5b,2021.09.15.15.34.53_veh-28_01639_01805,0.9920973045757382,1.0,1.0,1.0,1.0,0.9810335309817717,48.00921875406659,13.349811272578942,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,983b7ed08a4b5a88,2021.06.14.16.48.02_veh-12_03091_03461,1.0,1.0,1.0,1.0,1.0,1.0,11.970612257001111,5.725366840431416,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,990bd9b32e5d5f60,2021.06.09.12.39.51_veh-26_02338_02459,0.9477048742467582,1.0,1.0,1.0,1.0,0.8744916981922195,12.9073739800487,2.2746592245362462,0.0,0.0,0.0,0.75
a5_grpo_300,deployment,confirmation,9956d04c0d275e7d,2021.06.14.16.48.02_veh-12_00839_00980,1.0,1.0,1.0,1.0,1.0,1.0,19.57058478734568,5.061713628697864,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,9bbb66957b9d5e1c,2021.07.09.01.37.16_veh-26_00692_00762,1.0,1.0,1.0,1.0,1.0,1.0,16.721007924927708,6.359357075176752,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,9dedf462b1c0528f,2021.06.23.15.18.10_veh-26_00165_02848,0.9980222853110057,1.0,1.0,1.0,1.0,0.9952534847464136,55.944899755099854,14.397408409354261,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,9e66bc21c0d4507d,2021.07.09.17.06.37_veh-35_00928_02567,1.0,1.0,1.0,1.0,1.0,1.0,2.9698188339233242,0.33745908034161565,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,9fad4614acc251d6,2021.08.17.18.13.38_veh-45_00410_00618,0.9229046846218593,1.0,1.0,1.0,1.0,0.8149712430924622,20.9423304993421,5.956877084091297,0.0,0.0,0.0,0.9375
a5_grpo_300,deployment,confirmation,9fd73df50f1d5a2b,2021.06.23.15.56.12_veh-16_00839_01285,0.9808103756618801,1.0,1.0,1.0,1.0,0.9539449015885122,19.601871410443206,2.8256358316541217,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a28a2771a9fa5c1d,2021.06.09.12.39.51_veh-26_02989_03385,1.0,1.0,1.0,1.0,1.0,1.0,10.800006874744037,3.205366463558168,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a2e11073e3025626,2021.06.14.19.22.11_veh-38_00675_00889,1.0,1.0,1.0,1.0,1.0,1.0,11.04148682763212,5.531377537973856,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,0.9739583333333334,1.0,1.0,0.9375,1.0,1.0,20.95613434609769,6.062208960819645,0.0625,0.0,0.0,0.0625
a5_grpo_300,deployment,confirmation,a488a24ace4e5a0e,2021.07.09.20.59.12_veh-38_04342_05676,1.0,1.0,1.0,1.0,1.0,1.0,14.126068824676345,4.669336622016421,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,0.982866227044019,1.0,1.0,1.0,1.0,0.9588789449056457,11.206617214873537,4.588625898700755,0.0,0.0,0.0,0.1875
a5_grpo_300,deployment,confirmation,a5aa2c07692a5f9b,2021.06.23.17.31.36_veh-16_00016_00377,1.0,1.0,1.0,1.0,1.0,1.0,14.095980774186128,4.0442422523829205,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a85370bd50145fbc,2021.10.01.19.16.42_veh-28_01731_01935,1.0,1.0,1.0,1.0,1.0,1.0,10.82184307090858,5.366416379207952,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,a86e7f16bd64596a,2021.08.31.16.37.21_veh-40_01101_01177,0.9375,0.9375,1.0,0.9375,1.0,0.9375,42.29404662040689,12.002468739243657,0.0625,0.0625,0.0625,0.0625
a5_grpo_300,deployment,confirmation,a9e5ed5e52b555bb,2021.10.11.07.47.13_veh-50_00326_00708,0.5329139302783165,0.890625,1.0,0.0625,1.0,0.939236865335919,30.73547241349755,9.959568757457989,0.9375,0.0,0.21875,0.9375
a5_grpo_300,deployment,confirmation,ab7c0c62ea5d56df,2021.09.15.14.27.22_veh-39_01491_01763,0.90625,1.0,0.90625,1.0,1.0,0.90625,32.02453283775896,8.393829104367377,0.09375,0.09375,0.09375,0.09375
a5_grpo_300,deployment,confirmation,ac5b4b33a03c57fe,2021.08.17.16.48.45_veh-43_01837_02038,1.0,1.0,1.0,1.0,1.0,1.0,58.50314526325961,14.520703374840277,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,acfc271e3c3d58fa,2021.08.24.17.37.11_veh-08_02359_02623,0.9828338433920385,1.0,1.0,1.0,1.0,0.9588012241408923,42.71386892393723,10.010136933641762,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,adb657c849df5d9e,2021.06.23.14.58.13_veh-35_01130_01820,1.0,1.0,1.0,1.0,1.0,1.0,6.806764782674424,0.43964222416527915,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,af16ba268df55dca,2021.08.24.18.07.48_veh-45_01504_01722,0.979282084717117,1.0,1.0,1.0,1.0,0.9502770033210808,10.870649302635996,1.2320707193064806,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b003c9652cb05ffd,2021.07.09.15.53.28_veh-38_03528_04262,0.9348958333333334,1.0,1.0,0.84375,1.0,1.0,18.868600951124396,2.6594100519576696,0.15625,0.0,0.0,0.15625
a5_grpo_300,deployment,confirmation,b03c039a00bd5792,2021.06.23.15.56.12_veh-16_00066_00818,0.5963541666666667,1.0,1.0,0.03125,1.0,1.0,8.074494376926793,0.520425179409057,0.96875,0.0,0.0,0.96875
a5_grpo_300,deployment,confirmation,b3b328a0d89255ea,2021.08.31.16.37.21_veh-40_00798_00955,0.5963541666666667,1.0,1.0,0.03125,1.0,1.0,19.58403310172542,3.1475573105824832,0.96875,0.0,0.0,0.96875
a5_grpo_300,deployment,confirmation,b450f88783c15dea,2021.07.09.16.12.19_veh-26_02509_02592,0.9960361686222752,1.0,1.0,1.0,1.0,0.9904868046934604,21.045111560233973,3.1795084782550114,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b4e37918a3075f27,2021.08.17.16.48.45_veh-43_01439_01665,0.9999982608563138,1.0,1.0,1.0,1.0,0.9999958260551534,14.953656985649737,2.172396610619576,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b512bc2c568d5b7a,2021.09.15.13.16.40_veh-28_00366_00631,1.0,1.0,1.0,1.0,1.0,1.0,7.757247678833563,3.2508608267780414,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b5a136c8bff95db6,2021.07.09.20.59.12_veh-38_04342_05676,1.0,1.0,1.0,1.0,1.0,1.0,24.049459574036646,5.128381037267634,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,0.9833976598336592,1.0,1.0,1.0,1.0,0.9601543836007823,12.111319627564352,1.1005664939520154,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b6093d9c703e54b1,2021.07.16.16.01.30_veh-38_00016_00333,1.0,1.0,1.0,1.0,1.0,1.0,20.903516313885085,8.492436715864297,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b663343f65cd5e92,2021.06.14.16.48.02_veh-12_04783_04967,1.0,1.0,1.0,1.0,1.0,1.0,17.962757060332912,3.9925335967421614,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b6bba53a1bef520e,2021.10.05.06.24.06_veh-50_00431_00527,0.9981113222026571,1.0,1.0,1.0,1.0,0.995467173286377,36.749520044252975,11.27340786173051,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b78f23cd3a155154,2021.07.16.01.22.41_veh-14_01737_01980,0.9950723828082398,1.0,1.0,1.0,1.0,0.9881737187397756,6.566142632190633,1.0986123109321397,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b790a763e1ee538e,2021.07.09.20.59.12_veh-38_03292_04331,0.9853860341526647,1.0,1.0,1.0,1.0,0.9649264819663952,34.87790520297983,10.097092403653269,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,0.998027924321593,1.0,1.0,1.0,1.0,0.9952670183718233,47.01424583185132,12.943890065809242,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,b9e0dc94c7725924,2021.06.23.14.58.13_veh-35_00765_01108,0.9479166666666667,1.0,1.0,0.875,1.0,1.0,55.467400763355506,14.263907449513125,0.125,0.0,0.0,0.125
a5_grpo_300,deployment,confirmation,ba1ace8df74d5f7b,2021.06.09.19.40.26_veh-12_01525_02020,0.8901166527941324,1.0,1.0,1.0,1.0,0.7362799667059178,24.87248710383279,6.950099304197944,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,ba642ba3c9a65fe7,2021.10.06.19.27.33_veh-28_00121_00289,0.8007949701707056,1.0,1.0,0.5625,1.0,0.9594079284096935,38.06892263891491,8.57215797903611,0.4375,0.0,0.0,0.4375
a5_grpo_300,deployment,confirmation,bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,1.0,1.0,1.0,1.0,1.0,1.0,21.15380358496216,5.183043382423649,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bbbae26a26605b08,2021.10.11.05.34.05_veh-50_01281_01692,1.0,1.0,1.0,1.0,1.0,1.0,46.56233572395183,14.010606526347647,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bc4345e13302535e,2021.10.11.08.31.07_veh-50_00282_00680,0.9999814106834208,1.0,1.0,1.0,1.0,0.9999553856402101,14.753928010012375,6.102683399732815,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bc9f53029a6b5c52,2021.08.31.14.01.15_veh-40_01109_01272,1.0,1.0,1.0,1.0,1.0,1.0,1.6077802478863539,0.07078227742424925,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bca73d6fa8f85d39,2021.07.16.16.08.35_veh-35_04744_06051,1.0,1.0,1.0,1.0,1.0,1.0,4.838322564218606,0.26169703699252406,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bcc74e9eaae05ca4,2021.06.14.14.25.15_veh-26_03964_04278,0.9004627507795422,1.0,1.0,1.0,1.0,0.7611106018709013,6.87211272136838,0.39527281435114203,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,bcd578c19d9857ea,2021.06.14.13.28.41_veh-12_05269_05369,1.0,1.0,1.0,1.0,1.0,1.0,8.879332004587882,2.3236564115141563,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,bff852b39f62557d,2021.10.05.06.57.40_veh-50_00485_00624,0.9646429918008798,1.0,1.0,1.0,1.0,0.9151431803221114,37.656519130440195,10.448154133175438,0.0,0.0,0.0,0.1875
a5_grpo_300,deployment,confirmation,c615107923dc5602,2021.07.16.00.24.14_veh-38_01447_01621,1.0,1.0,1.0,1.0,1.0,1.0,23.798475739732172,5.728858393178425,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,c6fcfafbbe7a59f8,2021.10.11.07.12.18_veh-50_00866_01534,0.9706379209240449,1.0,1.0,1.0,1.0,0.9295310102177078,29.949325688726915,8.81494773616486,0.0,0.0,0.0,0.125
a5_grpo_300,deployment,confirmation,c7009bf1a2025be7,2021.08.17.19.18.39_veh-08_00407_00595,0.9977513829818708,1.0,1.0,1.0,1.0,0.99460331915649,45.846679667669726,11.6148336188514,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,c75edb67a65b5a33,2021.08.31.16.37.21_veh-40_01101_01177,0.9983861491106432,1.0,1.0,1.0,1.0,0.9961267578655437,35.749003825642234,9.751375026547663,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,c83e41bd3afa534c,2021.06.14.13.27.42_veh-35_00842_00940,0.9562460818552504,1.0,1.0,1.0,1.0,0.8949905964526009,32.02730469166547,7.1073660850387474,0.0,0.0,0.0,0.3125
a5_grpo_300,deployment,confirmation,c852239b5ac95394,2021.07.16.00.51.05_veh-17_00023_01331,0.9236698566041699,1.0,1.0,1.0,1.0,0.8168076558500076,27.622163356478026,4.826068887607689,0.0,0.0,0.0,1.0
a5_grpo_300,deployment,confirmation,c8b4c92530f15b8e,2021.06.09.19.40.26_veh-12_00279_01212,0.9991728437060279,1.0,1.0,1.0,1.0,0.998014824894467,26.69814610964931,6.456337540664351,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,cbaf3221997c55be,2021.06.14.18.42.45_veh-12_05000_05079,1.0,1.0,1.0,1.0,1.0,1.0,21.883087753168457,3.6551788298219523,0.0,0.0,0.0,0.0
a5_grpo_300,deployment,confirmation,ccb3b418f0a45229,2021.06.23.16.52.00_veh-26_01043_03099,1.0,1.0,1.0,1.0,1.0,1.0,17.57916257995285,3.8379414637218896,0.0,0.0,0.0,0.0
