protocol,split,token,log,PDMS_grpo,NC_grpo,DAC_grpo,TTC_grpo,Comfort_grpo,EP_grpo,raw_progress_grpo,end_speed_grpo,failure_grpo,zero_score_grpo,pdms_below50_grpo,pdms_below95_grpo,PDMS_sft,NC_sft,DAC_sft,TTC_sft,Comfort_sft,EP_sft,raw_progress_sft,end_speed_sft,failure_sft,zero_score_sft,pdms_below50_sft,pdms_below95_sft,PDMS,NC,DAC,TTC,Comfort,EP,raw_progress,end_speed,failure,zero_score,pdms_below50,pdms_below95
deployment,calibration,d79d2c9951f35626,2021.08.17.14.45.12_veh-42_00312_00531,0.9982204369885269,1.0,1.0,1.0,1.0,0.9957290487724646,37.371139373985095,11.285531983252495,0.0,0.0,0.0,0.0,0.9563087834772201,1.0,1.0,1.0,1.0,0.8951410803453284,31.09093042546833,8.693712405738541,0.0,0.0,0.0,0.0,0.04191165351130677,0.0,0.0,0.0,0.0,0.10058796842713624,6.280208948516766,2.591819577513954,0.0,0.0,0.0,0.0
deployment,calibration,d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,0.9868228859726589,1.0,1.0,1.0,1.0,0.9683749263343815,13.622432577922588,2.9833811509042523,0.0,0.0,0.0,0.0,0.9577146704932656,1.0,1.0,1.0,1.0,0.8985152091838375,12.619185742392514,2.8371880568593264,0.0,0.0,0.0,0.0,0.02910821547939324,0.0,0.0,0.0,0.0,0.06985971715054395,1.0032468355300743,0.14619309404492586,0.0,0.0,0.0,0.0
deployment,calibration,d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,0.983891935993296,1.0,1.0,1.0,1.0,0.9613406463839105,16.914539066026116,4.351017623943484,0.0,0.0,0.0,0.0,0.9552809212544872,1.0,1.0,1.0,1.0,0.8926742110107692,15.462722268111245,3.8126891988607663,0.0,0.0,0.0,0.0,0.028611014738808893,0.0,0.0,0.0,0.0,0.06866643537314132,1.451816797914871,0.5383284250827178,0.0,0.0,0.0,0.0
deployment,calibration,d92fd7e6c01d503b,2021.10.11.07.47.13_veh-50_01190_01452,1.0,1.0,1.0,1.0,1.0,1.0,44.244880170446514,13.181116715801652,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,35.758465460273044,9.427300178475614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48641471017347,3.7538165373260384,0.0,0.0,0.0,0.0
deployment,calibration,d99a3bc24ff75a68,2021.10.01.13.28.54_veh-28_01098_01337,1.0,1.0,1.0,1.0,1.0,1.0,7.6255402002902635,0.15302474065135432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.9316986785250165,0.12781892621549357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938415217652469,0.025205814435860757,0.0,0.0,0.0,0.0
deployment,calibration,de0fb293bb4859e7,2021.06.14.13.27.42_veh-35_03142_03404,0.9808616351220751,1.0,1.0,1.0,1.0,0.9540679242929804,7.624339891351034,0.7141790670812955,0.0,0.0,0.0,0.0,0.8613054385473441,1.0,1.0,1.0,1.0,0.6671330525136259,5.328254008159222,0.2210798689084605,0.0,0.0,0.0,1.0,0.11955619657473104,0.0,0.0,0.0,0.0,0.2869348717793545,2.296085883191812,0.49309919817283504,0.0,0.0,0.0,-1.0
deployment,calibration,de9806cb0a2c53a3,2021.06.14.16.32.09_veh-35_01489_01563,0.9418069271168802,1.0,1.0,1.0,1.0,0.8603366250805123,24.188798036822106,3.8080177862102107,0.0,0.0,0.0,0.78125,0.898632744546222,1.0,1.0,1.0,1.0,0.7567185869109327,21.275524644536695,3.4245357820233506,0.0,0.0,0.0,1.0,0.04317418257065819,0.0,0.0,0.0,0.0,0.1036180381695796,2.9132733922854115,0.38348200418686007,0.0,0.0,0.0,-0.21875
deployment,calibration,dfdc23aed4e95e49,2021.07.16.18.19.22_veh-35_00869_03454,1.0,1.0,1.0,1.0,1.0,1.0,12.757916340210636,1.3960425719293021,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.469195216155684,1.3343285962239904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2887211240549519,0.061713975705311785,0.0,0.0,0.0,0.0
deployment,calibration,e20b77b0ed075fb6,2021.10.06.17.43.07_veh-28_01118_01302,0.9940440875359094,1.0,1.0,1.0,1.0,0.9857058100861826,29.826309150933,9.360131071084785,0.0,0.0,0.0,0.03125,0.8748951644670223,1.0,1.0,1.0,1.0,0.6997483947208537,20.854761201077824,5.063774811579019,0.0,0.0,0.0,1.0,0.11914892306888714,0.0,0.0,0.0,0.0,0.2859574153653289,8.971547949855175,4.2963562595057665,0.0,0.0,0.0,-0.96875
deployment,calibration,e20db842c987530f,2021.07.16.16.01.30_veh-38_00356_02486,0.9769612494747537,1.0,1.0,1.0,1.0,0.9447069987394089,9.140405915113412,2.9305174480236804,0.0,0.0,0.0,0.0625,0.8885969538150044,1.0,1.0,1.0,1.0,0.7326326891560105,6.9431150925600225,2.1660502699111315,0.0,0.0,0.0,1.0,0.08836429565974935,0.0,0.0,0.0,0.0,0.21207430958339835,2.1972908225533896,0.7644671781125489,0.0,0.0,0.0,-0.9375
deployment,calibration,e34a1f5fb71c54da,2021.07.09.23.23.48_veh-26_02228_04624,0.9175111367470886,1.0,1.0,1.0,1.0,0.8020267281930126,7.841090218842053,0.5939831815754816,0.0,0.0,0.0,0.8125,0.8608802586812702,1.0,1.0,1.0,1.0,0.6661126208350485,6.506528843406037,0.2722708471037153,0.0,0.0,0.0,1.0,0.05663087806581846,0.0,0.0,0.0,0.0,0.13591410735796405,1.3345613754360164,0.3217123344717663,0.0,0.0,0.0,-0.1875
deployment,calibration,e4bc6fc5aeb15a9b,2021.06.09.17.37.09_veh-12_01465_01790,0.9931720310532575,1.0,1.0,1.0,1.0,0.9836128745278179,53.839913874591105,14.405256023134367,0.0,0.0,0.0,0.0,0.9470399903272199,1.0,1.0,1.0,1.0,0.8728959767853276,47.604212750944825,11.69365489146827,0.0,0.0,0.0,1.0,0.046132040726037604,0.0,0.0,0.0,0.0,0.11071689774249027,6.23570112364628,2.7116011316660966,0.0,0.0,0.0,-1.0
deployment,calibration,e60a241cf8df5ae6,2021.06.14.17.26.26_veh-38_01860_02729,0.9971754134809933,1.0,1.0,1.0,1.0,0.9932209923543837,14.45262814958465,5.5608002889562345,0.0,0.0,0.0,0.0,0.9659876527051321,1.0,1.0,1.0,1.0,0.9183703664923171,13.056217499237865,4.969175247723313,0.0,0.0,0.0,0.0,0.031187760775861162,0.0,0.0,0.0,0.0,0.07485062586206659,1.396410650346784,0.5916250412329216,0.0,0.0,0.0,0.0
deployment,calibration,e93e621b5e14563f,2021.07.16.22.40.23_veh-38_00818_03032,0.34375,1.0,0.34375,1.0,1.0,0.34375,22.301307455553435,5.5506885905814025,0.65625,0.65625,0.65625,0.65625,0.03125,1.0,0.03125,1.0,1.0,0.03125,21.8051004402974,5.3553447913644066,0.96875,0.96875,0.96875,0.96875,0.3125,0.0,0.3125,0.0,0.0,0.3125,0.49620701525603295,0.19534379921699596,-0.3125,-0.3125,-0.3125,-0.3125
deployment,calibration,e9c9a2873a275365,2021.06.23.20.00.35_veh-35_03660_04140,1.0,1.0,1.0,1.0,1.0,1.0,19.450262384969,7.565936010846938,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.473504697711764,7.543927700347081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023242312742763005,0.02200831049985741,0.0,0.0,0.0,0.0
deployment,calibration,e9cd4fda706e5516,2021.06.09.11.54.15_veh-12_05414_05511,1.0,1.0,1.0,1.0,1.0,1.0,12.529699021204395,5.218170060177128,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.63455361327719,4.824649896907344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951454079272061,0.393520163269784,0.0,0.0,0.0,0.0
deployment,calibration,eb2ede89ad9b5a6e,2021.08.17.13.15.12_veh-45_02124_02293,1.0,1.0,1.0,1.0,1.0,1.0,44.699991352518694,12.69646988080799,0.0,0.0,0.0,0.0,0.9528416724538529,1.0,1.0,1.0,1.0,0.8868200138892469,36.70423964603784,9.091568004478082,0.0,0.0,0.0,0.0,0.04715832754614713,0.0,0.0,0.0,0.0,0.11317998611075308,7.995751706480853,3.604901876329908,0.0,0.0,0.0,0.0
deployment,calibration,ec765c8fe97a51bd,2021.08.31.13.27.52_veh-40_00186_00414,0.9637814521292627,1.0,1.0,1.0,1.0,0.9130754851102306,28.217887501064595,7.069421368919043,0.0,0.0,0.0,0.375,0.9346933275819739,1.0,1.0,1.0,1.0,0.8432639861967375,26.0604174399953,6.0953335666902975,0.0,0.0,0.0,1.0,0.02908812454728882,0.0,0.0,0.0,0.0,0.06981149891349314,2.1574700610692936,0.9740878022287456,0.0,0.0,0.0,-0.625
deployment,calibration,edfca2d846ee5acf,2021.09.15.14.00.15_veh-28_01274_01543,0.9479760988032037,1.0,1.0,1.0,1.0,0.8751426371276888,20.97759173256225,3.250124565799061,0.0,0.0,0.0,0.59375,0.9068205213561046,1.0,1.0,1.0,1.0,0.7763692512546511,18.60994596262464,2.8107646934811195,0.0,0.0,0.0,1.0,0.04115557744709908,0.0,0.0,0.0,0.0,0.09877338587303774,2.36764576993761,0.4393598723179415,0.0,0.0,0.0,-0.40625
deployment,calibration,ef023f6f394f5be8,2021.10.05.07.10.04_veh-52_00689_01322,0.9451225094739037,1.0,1.0,1.0,1.0,0.868294022737369,14.728689377199599,3.7136360310224754,0.0,0.0,0.0,0.34375,0.8572495539346169,1.0,1.0,1.0,1.0,0.6573989294430804,11.151320146308745,1.9821253837910222,0.0,0.0,0.0,1.0,0.08787295553928687,0.0,0.0,0.0,0.0,0.21089509329428857,3.577369230890854,1.7315106472314532,0.0,0.0,0.0,-0.65625
deployment,calibration,f0328bdcd0e15d3a,2021.06.23.14.06.20_veh-26_00020_01142,0.9987557692866482,1.0,1.0,1.0,1.0,0.9970138462879559,50.79917399598261,14.513643022668672,0.0,0.0,0.0,0.0,0.9411817831001287,1.0,1.0,1.0,1.0,0.8588362794403089,41.246323377679445,10.16626493713082,0.0,0.0,0.0,1.0,0.057573986186519543,0.0,0.0,0.0,0.0,0.13817756684764693,9.552850618303168,4.347378085537853,0.0,0.0,0.0,-1.0
deployment,calibration,f07db0b393fd522e,2021.06.14.17.26.26_veh-38_03414_03761,1.0,1.0,1.0,1.0,1.0,1.0,10.680019953446429,5.349203214760438,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.727415544171777,5.060314302837155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526044092746524,0.2888889119232827,0.0,0.0,0.0,0.0
deployment,calibration,f0d107fb359953ff,2021.08.24.18.30.46_veh-08_01674_01850,0.99571782695235,1.0,1.0,1.0,1.0,0.98972278468564,34.59815676415333,10.06050958477913,0.0,0.0,0.0,0.03125,0.8861491512211473,1.0,1.0,1.0,1.0,0.7267579629307535,24.88882922990405,5.743691176733645,0.0,0.0,0.0,1.0,0.10956867573120266,0.0,0.0,0.0,0.0,0.26296482175488656,9.70932753424928,4.316818408045485,0.0,0.0,0.0,-0.96875
deployment,calibration,f0ff3b146af85463,2021.06.14.18.13.35_veh-26_00027_00215,0.9994924246433732,1.0,1.0,1.0,1.0,0.9987818191440956,36.883287197535196,7.32427150993362,0.0,0.0,0.0,0.0,0.9686755363058321,1.0,1.0,1.0,1.0,0.924821287133997,32.760456692707166,6.1362327541452455,0.0,0.0,0.0,0.0,0.030816888337541037,0.0,0.0,0.0,0.0,0.07396053201009856,4.1228305048280305,1.1880387557883747,0.0,0.0,0.0,0.0
deployment,calibration,f1aa5d5ed7c65114,2021.06.23.14.58.13_veh-35_02037_04783,0.9999162774755399,1.0,1.0,1.0,1.0,0.9997990659412959,46.5336497212606,14.308740314828748,0.0,0.0,0.0,0.0,0.9747815840208344,1.0,1.0,1.0,1.0,0.9394758016500026,40.33384508590268,11.425326571181632,0.0,0.0,0.0,0.0,0.025134693454705537,0.0,0.0,0.0,0.0,0.06032326429129331,6.199804635357921,2.8834137436471163,0.0,0.0,0.0,0.0
deployment,calibration,f32a0e56a5b75884,2021.06.23.14.58.13_veh-35_02037_04783,1.0,1.0,1.0,1.0,1.0,1.0,43.17262726304639,11.807033856959293,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,39.36123670383411,9.949771160915859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8113905592122777,1.8572626960434349,0.0,0.0,0.0,0.0
deployment,calibration,f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,0.9562679068168499,1.0,1.0,1.0,1.0,0.8950429763604398,30.591641915188493,8.76231919269233,0.0,0.0,0.0,0.21875,0.8840606378961307,1.0,1.0,1.0,1.0,0.7217455309507136,24.668514719275677,6.184895287091573,0.0,0.0,0.0,1.0,0.07220726892071927,0.0,0.0,0.0,0.0,0.17329744540972625,5.923127195912816,2.5774239056007566,0.0,0.0,0.0,-0.78125
deployment,calibration,f5134ec4baf153c9,2021.07.16.01.22.41_veh-14_02003_02615,1.0,1.0,1.0,1.0,1.0,1.0,16.99229395547975,6.616166704087966,0.0,0.0,0.0,0.0,0.8732927888850783,1.0,1.0,1.0,1.0,0.695902693324188,9.299951233128052,3.6821739240769698,0.0,0.0,0.0,0.9375,0.12670721111492167,0.0,0.0,0.0,0.0,0.30409730667581203,7.692342722351697,2.9339927800109966,0.0,0.0,0.0,-0.9375
deployment,calibration,f6741cbf60265367,2021.05.12.22.00.38_veh-35_00129_00204,0.9877405068662806,1.0,1.0,1.0,1.0,0.9705772164790734,8.17090749955431,0.4186197801509208,0.0,0.0,0.0,0.0,0.9248984121638522,1.0,1.0,1.0,1.0,0.8197561891932452,6.894769289860907,0.20156288822452254,0.0,0.0,0.0,1.0,0.06284209470242841,0.0,0.0,0.0,0.0,0.15082102728582814,1.2761382096934035,0.21705689192639824,0.0,0.0,0.0,-1.0
deployment,calibration,f696561dbf6055df,2021.09.15.14.00.15_veh-28_01274_01543,0.9842260026742455,1.0,1.0,1.0,1.0,0.9621424064181893,35.04914312751998,9.445821903019898,0.0,0.0,0.0,0.0,0.9157626568279853,1.0,1.0,1.0,1.0,0.7978303763871646,29.060640911583327,7.135121126221416,0.0,0.0,0.0,1.0,0.06846334584626024,0.0,0.0,0.0,0.0,0.16431203003102468,5.988502215936656,2.3107007767984813,0.0,0.0,0.0,-1.0
deployment,calibration,f6d7cbb8505f5782,2021.06.14.17.26.26_veh-38_01293_01488,1.0,1.0,1.0,1.0,1.0,1.0,15.090177826602698,6.0039669509385405,0.0,0.0,0.0,0.0,0.9322916666666667,1.0,1.0,1.0,0.59375,1.0,14.812432873705914,6.338544690765064,0.0,0.0,0.0,0.40625,0.06770833333333326,0.0,0.0,0.0,0.40625,0.0,0.2777449528967839,-0.33457773982652395,0.0,0.0,0.0,-0.40625
deployment,calibration,f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,1.0,1.0,1.0,1.0,1.0,1.0,13.232029722112497,3.364736129528511,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.930293375120241,3.237778734861361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017363469922554,0.12695739466715006,0.0,0.0,0.0,0.0
deployment,calibration,f9b32e71bedb5996,2021.08.31.12.21.30_veh-40_01485_01676,0.9633045178017857,1.0,1.0,1.0,1.0,0.9119308427242857,17.91258820656112,2.5375672270693803,0.0,0.0,0.0,0.0,0.9224727807247626,1.0,1.0,1.0,1.0,0.8139346737394302,15.987699894194858,2.364006108722819,0.0,0.0,0.0,0.96875,0.040831737077023145,0.0,0.0,0.0,0.0,0.09799616898485553,1.9248883123662637,0.1735611183465613,0.0,0.0,0.0,-0.96875
deployment,calibration,fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,0.9994926306895711,1.0,1.0,1.0,1.0,0.9987823136549705,14.466755965545243,5.438888904771868,0.0,0.0,0.0,0.0,0.9216211291048868,1.0,1.0,1.0,1.0,0.8118907098517283,10.299027073294447,3.6041756142855803,0.0,0.0,0.0,1.0,0.07787150158468426,0.0,0.0,0.0,0.0,0.1868916038032422,4.167728892250796,1.8347132904862873,0.0,0.0,0.0,-1.0
deployment,calibration,fbec1eb4b33955e2,2021.06.07.17.46.49_veh-35_04084_04828,0.9019655254563995,1.0,1.0,1.0,1.0,0.764717261095359,17.464594500711787,2.734985049925433,0.0,0.0,0.0,1.0,0.8724118516862718,1.0,1.0,1.0,1.0,0.6937884440470522,15.844723875077534,2.537115537830152,0.0,0.0,0.0,1.0,0.029553673770127742,0.0,0.0,0.0,0.0,0.07092881704830678,1.6198706256342525,0.19786951209528114,0.0,0.0,0.0,0.0
deployment,calibration,fe5811497ace53af,2021.07.16.00.51.05_veh-17_01352_01901,0.9943039496536141,1.0,1.0,1.0,1.0,0.9863294791686739,28.354750913999354,5.182874982642983,0.0,0.0,0.0,0.0,0.9530401610274395,1.0,1.0,1.0,1.0,0.8872963864658547,25.368674567230215,4.584835594073695,0.0,0.0,0.0,0.0,0.041263788626174636,0.0,0.0,0.0,0.0,0.09903309270281913,2.9860763467691385,0.5980393885692878,0.0,0.0,0.0,0.0
deployment,confirmation,005a44fa33b55e7b,2021.10.01.13.28.54_veh-28_00094_00181,1.0,1.0,1.0,1.0,1.0,1.0,10.169228509762663,6.004755031955807,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.292503797495474,5.502320166179044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767247122671886,0.5024348657767632,0.0,0.0,0.0,0.0
deployment,confirmation,007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,0.8948235805919663,1.0,1.0,1.0,1.0,0.7475765934207191,16.429158380110998,4.289491947345489,0.0,0.0,0.0,1.0,0.8155805174344954,1.0,1.0,1.0,1.0,0.5573932418427889,12.249583428416758,2.430052145227111,0.0,0.0,0.0,1.0,0.07924306315747087,0.0,0.0,0.0,0.0,0.1901833515779302,4.17957495169424,1.859439802118378,0.0,0.0,0.0,0.0
deployment,confirmation,01034b2411ce5ea0,2021.10.11.05.34.05_veh-50_01281_01692,0.9764333818214058,1.0,1.0,1.0,1.0,0.9434401163713738,13.42634588388388,4.583551508330506,0.0,0.0,0.0,0.25,0.8971984704274437,1.0,1.0,1.0,1.0,0.753276329025865,10.583846403990924,3.371019024627002,0.0,0.0,0.0,1.0,0.0792349113939621,0.0,0.0,0.0,0.0,0.19016378734550876,2.8424994798929557,1.2125324837035034,0.0,0.0,0.0,-0.75
deployment,confirmation,0264cfbeb1705e5f,2021.06.09.11.54.15_veh-12_00015_00259,0.9522321774927277,1.0,1.0,1.0,1.0,0.8853572259825465,12.672580198571973,3.901702410809189,0.0,0.0,0.0,0.46875,0.872695997214533,1.0,1.0,1.0,1.0,0.6944703933148791,9.934673722040124,2.500793778362428,0.0,0.0,0.0,1.0,0.07953618027819476,0.0,0.0,0.0,0.0,0.19088683266766737,2.7379064765318493,1.400908632446761,0.0,0.0,0.0,-0.53125
deployment,confirmation,0354be0727e25157,2021.06.23.15.56.12_veh-16_01308_04289,0.9949390183740323,1.0,1.0,1.0,1.0,0.9878536440976774,17.559843199435953,4.4038304271852295,0.0,0.0,0.0,0.0,0.9702712186616198,1.0,1.0,1.0,1.0,0.9286509247878876,15.936158043475945,3.807208616253301,0.0,0.0,0.0,0.0,0.024667799712412508,0.0,0.0,0.0,0.0,0.05920271930978982,1.6236851559600076,0.5966218109319286,0.0,0.0,0.0,0.0
deployment,confirmation,0506b1697fb05337,2021.10.06.18.52.07_veh-28_01474_01908,0.9869791666666666,1.0,1.0,0.96875,1.0,1.0,2.829237282006922,0.24271592127738456,0.03125,0.0,0.0,0.03125,1.0,1.0,1.0,1.0,1.0,1.0,2.1591502295443776,0.05459718112757629,0.0,0.0,0.0,0.0,-0.01302083333333337,0.0,0.0,-0.03125,0.0,0.0,0.6700870524625442,0.18811874014980828,0.03125,0.0,0.0,0.03125
deployment,confirmation,059fb1d0f20e58d6,2021.09.15.13.16.40_veh-28_00642_01267,1.0,1.0,1.0,1.0,1.0,1.0,3.540365957379337,0.12559580408424514,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.031172251208403,0.04606344791371251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509193706170934,0.07953235617053264,0.0,0.0,0.0,0.0
deployment,confirmation,05c91985246d58a6,2021.07.09.17.06.37_veh-35_00928_02567,0.9985649321503839,1.0,1.0,1.0,1.0,0.9965558371609213,18.452202275713965,5.0732924938763695,0.0,0.0,0.0,0.0,0.9536624725203899,1.0,1.0,1.0,1.0,0.8887899340489359,14.978296149231754,3.5601628028608014,0.0,0.0,0.0,0.0,0.04490245962999395,0.0,0.0,0.0,0.0,0.10776590311198542,3.473906126482211,1.513129691015568,0.0,0.0,0.0,0.0
deployment,confirmation,073c4d0738b45047,2021.10.05.06.24.06_veh-50_01311_01409,0.9972261613156159,1.0,1.0,1.0,1.0,0.9933427871574781,45.39296819528056,13.220478330604399,0.0,0.0,0.0,0.03125,0.8906018190265055,1.0,1.0,1.0,1.0,0.7374443656636132,32.347357046434205,7.497844480295358,0.0,0.0,0.0,1.0,0.10662434228911044,0.0,0.0,0.0,0.0,0.255898421493865,13.045611148846355,5.722633850309041,0.0,0.0,0.0,-0.96875
deployment,confirmation,076f5a91273050e6,2021.09.15.14.27.22_veh-39_01491_01763,1.0,1.0,1.0,1.0,1.0,1.0,12.235037183682183,5.0436919200907955,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.576099339160494,4.309518628551566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.658937844521688,0.7341732915392294,0.0,0.0,0.0,0.0
deployment,confirmation,0827c1c05e0e5596,2021.07.09.23.23.48_veh-26_04648_06327,1.0,1.0,1.0,1.0,1.0,1.0,12.105760963598966,2.3545879691861473,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.707350569267128,2.23012229281514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39841039433183845,0.12446567637100747,0.0,0.0,0.0,0.0
deployment,confirmation,089b0ec6d7d35c09,2021.07.16.16.27.22_veh-26_03836_05047,1.0,1.0,1.0,1.0,1.0,1.0,28.682958463191007,8.404518655064251,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.90701160523277,7.141896002818689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7759468579582354,1.262622652245562,0.0,0.0,0.0,0.0
deployment,confirmation,09961e24208b5972,2021.08.24.19.30.33_veh-45_01391_01523,1.0,1.0,1.0,1.0,1.0,1.0,53.73115539950331,13.539116583530305,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,51.95932351988888,12.777041686829676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7718318796144246,0.7620748967006286,0.0,0.0,0.0,0.0
deployment,confirmation,0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,0.9901388318543645,1.0,1.0,1.0,1.0,0.9763331964504748,21.564436153413006,3.4162755205858333,0.0,0.0,0.0,0.0,0.9450464592563497,1.0,1.0,1.0,1.0,0.8681115022152394,19.14551854549701,3.062996820994195,0.0,0.0,0.0,1.0,0.045092372598014796,0.0,0.0,0.0,0.0,0.10822169423523542,2.418917607915997,0.3532786995916384,0.0,0.0,0.0,-1.0
deployment,confirmation,0b9f2aceebbf5003,2021.06.14.11.44.56_veh-35_00059_00410,1.0,1.0,1.0,1.0,1.0,1.0,14.964138378138445,2.9508378960784984,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.404721722949839,2.795270851781265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5594166551886062,0.15556704429723345,0.0,0.0,0.0,0.0
deployment,confirmation,0bc3c50e1292529c,2021.06.14.14.25.15_veh-26_02932_03190,1.0,1.0,1.0,1.0,1.0,1.0,11.15057965298126,5.478411125861608,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.392833845515817,5.273091293868288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7577458074654437,0.20531983199331982,0.0,0.0,0.0,0.0
deployment,confirmation,0cb726068f4d5c59,2021.07.09.15.53.28_veh-38_04273_04767,1.0,1.0,1.0,1.0,1.0,1.0,3.4007380312331152,0.11719058947819168,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.661154381297877,0.05696902305722439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395836499352382,0.060221566420967286,0.0,0.0,0.0,0.0
deployment,confirmation,0d24b5cc9f005fe0,2021.06.23.16.54.19_veh-35_00016_00755,0.9784807282141831,1.0,1.0,1.0,1.0,0.9483537477140395,35.05268455244833,7.645879817705052,0.0,0.0,0.0,0.0,0.9524015224784398,1.0,1.0,1.0,1.0,0.8857636539482555,32.7385663703849,7.053337783888767,0.0,0.0,0.0,0.0,0.026079205735743294,0.0,0.0,0.0,0.0,0.06259009376578395,2.3141181820634316,0.5925420338162848,0.0,0.0,0.0,0.0
deployment,confirmation,0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,0.9790343254925195,1.0,1.0,1.0,1.0,0.9496823811820466,30.00180543380349,5.661399273235289,0.0,0.0,0.0,0.0,0.9397571016825452,1.0,1.0,1.0,1.0,0.8554170440381086,27.018810226086142,4.9127595630078815,0.0,0.0,0.0,0.96875,0.03927722380997423,0.0,0.0,0.0,0.0,0.09426533714393803,2.982995207717348,0.7486397102274074,0.0,0.0,0.0,-0.96875
deployment,confirmation,0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,1.0,1.0,1.0,1.0,1.0,1.0,13.28303167611359,5.182031224175189,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.036257784579094,4.70143229172946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2467738915344952,0.48059893244572915,0.0,0.0,0.0,0.0
deployment,confirmation,0fae6a22120d5bc2,2021.07.16.18.06.21_veh-38_01526_02150,1.0,1.0,1.0,1.0,1.0,1.0,3.6127750218654375,0.03428533274771167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.291108943763942,0.03336834119545555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216660781014955,0.0009169915522561217,0.0,0.0,0.0,0.0
deployment,confirmation,114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,0.9946581083454529,1.0,1.0,1.0,1.0,0.987179460029087,16.92110573724924,6.22375284144243,0.0,0.0,0.0,0.0,0.9578719377457569,1.0,1.0,1.0,1.0,0.8988926505898165,14.03993900530837,4.993125856123428,0.0,0.0,0.0,0.0,0.03678617059969602,0.0,0.0,0.0,0.0,0.08828680943927047,2.881166731940869,1.2306269853190015,0.0,0.0,0.0,0.0
