token,policy,protocol,kind,trajectory_id,future_time,x,y,heading
7a0635b7942859c6,official_il,native_grpo,rollout,14,0.5,4.998241901397705,-0.3190040588378906,-0.03647899627685547
7a0635b7942859c6,official_il,native_grpo,rollout,14,1.0,12.041651725769043,0.1675090789794922,0.08786869049072266
7a0635b7942859c6,official_il,native_grpo,rollout,14,1.5,17.14397430419922,0.4230613708496094,0.1436469554901123
7a0635b7942859c6,official_il,native_grpo,rollout,14,2.0,25.103572845458984,-0.9802646636962891,0.018024682998657227
7a0635b7942859c6,official_il,native_grpo,rollout,14,2.5,30.431625366210938,-0.5839519500732422,0.13825833797454834
7a0635b7942859c6,official_il,native_grpo,rollout,14,3.0,35.98088073730469,0.3903369903564453,0.10856795310974121
7a0635b7942859c6,official_il,native_grpo,rollout,14,3.5,39.06447982788086,0.8399982452392578,0.04493677616119385
7a0635b7942859c6,official_il,native_grpo,rollout,14,4.0,49.36130905151367,-0.7822933197021484,-0.021666526794433594
7a0635b7942859c6,official_il,native_grpo,rollout,15,0.5,5.606378555297852,-0.05512046813964844,0.08139169216156006
7a0635b7942859c6,official_il,native_grpo,rollout,15,1.0,11.150578498840332,1.1134109497070312,0.04881572723388672
7a0635b7942859c6,official_il,native_grpo,rollout,15,1.5,17.02546501159668,1.5679378509521484,-0.0009250640869140625
7a0635b7942859c6,official_il,native_grpo,rollout,15,2.0,22.982948303222656,1.034078598022461,-0.023614883422851562
7a0635b7942859c6,official_il,native_grpo,rollout,15,2.5,29.097457885742188,0.4996814727783203,0.03282570838928223
7a0635b7942859c6,official_il,native_grpo,rollout,15,3.0,34.50803756713867,-0.6911735534667969,0.01740729808807373
7a0635b7942859c6,official_il,native_grpo,rollout,15,3.5,41.511871337890625,0.4182167053222656,-0.11432862281799316
7a0635b7942859c6,official_il,native_grpo,rollout,15,4.0,45.689449310302734,0.49584007263183594,0.1279158592224121
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,0.5,5.7192511558532715,0.026393070816993713,0.0018573726993054152
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,1.0,11.554418563842773,0.06678271293640137,0.004064248409122229
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,1.5,17.477230072021484,0.11509591341018677,0.010000617243349552
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,2.0,23.480010986328125,0.1842515766620636,0.01639903523027897
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,2.5,29.554710388183594,0.3147556483745575,0.0262664332985878
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,3.0,35.67107391357422,0.5103362798690796,0.03418547287583351
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,3.5,41.83501052856445,0.7371090650558472,0.039195217192173004
7a0635b7942859c6,official_il,native_grpo,GT,7a0635b7942859c6:0,4.0,47.99263381958008,0.9745100736618042,0.04090045019984245
7a0635b7942859c6,psi_sft,eval,rollout,0,0.5,5.550678253173828,0.1508636474609375,0.0057790279388427734
7a0635b7942859c6,psi_sft,eval,rollout,0,1.0,10.891518592834473,0.16001129150390625,0.020888924598693848
7a0635b7942859c6,psi_sft,eval,rollout,0,1.5,16.79146957397461,0.17636871337890625,0.0290452241897583
7a0635b7942859c6,psi_sft,eval,rollout,0,2.0,22.40992546081543,0.2911186218261719,0.03288626670837402
7a0635b7942859c6,psi_sft,eval,rollout,0,2.5,28.211225509643555,0.4052925109863281,0.03349757194519043
7a0635b7942859c6,psi_sft,eval,rollout,0,3.0,34.26845932006836,0.5047397613525391,0.0239030122756958
7a0635b7942859c6,psi_sft,eval,rollout,0,3.5,40.438514709472656,0.5456962585449219,0.01876544952392578
7a0635b7942859c6,psi_sft,eval,rollout,0,4.0,45.925193786621094,0.487640380859375,0.016644716262817383
7a0635b7942859c6,psi_sft,eval,rollout,1,0.5,5.474521160125732,-0.03417015075683594,0.01097118854522705
7a0635b7942859c6,psi_sft,eval,rollout,1,1.0,10.937387466430664,0.0344696044921875,0.018915414810180664
7a0635b7942859c6,psi_sft,eval,rollout,1,1.5,16.80742835998535,0.09438323974609375,0.02678513526916504
7a0635b7942859c6,psi_sft,eval,rollout,1,2.0,22.400339126586914,0.19512176513671875,0.033354878425598145
7a0635b7942859c6,psi_sft,eval,rollout,1,2.5,28.007896423339844,0.2961254119873047,0.036921143531799316
7a0635b7942859c6,psi_sft,eval,rollout,1,3.0,33.99964141845703,0.3802642822265625,0.02572464942932129
7a0635b7942859c6,psi_sft,eval,rollout,1,3.5,40.204383850097656,0.39307212829589844,0.03730189800262451
7a0635b7942859c6,psi_sft,eval,rollout,1,4.0,46.25332260131836,0.36043548583984375,0.03013765811920166
7a0635b7942859c6,psi_sft,eval,rollout,2,0.5,5.733935832977295,0.06053924560546875,0.018843770027160645
7a0635b7942859c6,psi_sft,eval,rollout,2,1.0,11.006429672241211,0.09632682800292969,0.029332876205444336
7a0635b7942859c6,psi_sft,eval,rollout,2,1.5,16.903488159179688,0.10991668701171875,0.034172654151916504
7a0635b7942859c6,psi_sft,eval,rollout,2,2.0,22.433292388916016,0.2672595977783203,0.039106130599975586
7a0635b7942859c6,psi_sft,eval,rollout,2,2.5,27.97620391845703,0.3567485809326172,0.04922938346862793
7a0635b7942859c6,psi_sft,eval,rollout,2,3.0,33.793853759765625,0.5579967498779297,0.056221842765808105
7a0635b7942859c6,psi_sft,eval,rollout,2,3.5,39.773834228515625,0.7567348480224609,0.05193495750427246
7a0635b7942859c6,psi_sft,eval,rollout,2,4.0,45.29916763305664,0.7650871276855469,0.04369854927062988
7a0635b7942859c6,psi_sft,eval,rollout,3,0.5,5.465688228607178,-0.010440826416015625,0.010010004043579102
7a0635b7942859c6,psi_sft,eval,rollout,3,1.0,11.141613960266113,0.03259086608886719,0.023994088172912598
7a0635b7942859c6,psi_sft,eval,rollout,3,1.5,17.18120002746582,0.06614494323730469,0.0302354097366333
7a0635b7942859c6,psi_sft,eval,rollout,3,2.0,22.786182403564453,0.14482879638671875,0.029547691345214844
7a0635b7942859c6,psi_sft,eval,rollout,3,2.5,28.22736930847168,0.3273506164550781,0.03564131259918213
7a0635b7942859c6,psi_sft,eval,rollout,3,3.0,33.75890350341797,0.3941974639892578,0.04042971134185791
7a0635b7942859c6,psi_sft,eval,rollout,3,3.5,39.44752502441406,0.5145950317382812,0.0412977933883667
7a0635b7942859c6,psi_sft,eval,rollout,3,4.0,44.81269454956055,0.6125698089599609,0.03957724571228027
7a0635b7942859c6,psi_sft,eval,rollout,4,0.5,5.459120273590088,-0.01209259033203125,-0.0012295246124267578
7a0635b7942859c6,psi_sft,eval,rollout,4,1.0,10.867972373962402,-0.07815933227539062,0.006360054016113281
7a0635b7942859c6,psi_sft,eval,rollout,4,1.5,16.982948303222656,0.030157089233398438,0.01571190357208252
7a0635b7942859c6,psi_sft,eval,rollout,4,2.0,22.718690872192383,0.06412124633789062,0.029692649841308594
7a0635b7942859c6,psi_sft,eval,rollout,4,2.5,28.247724533081055,0.1913433074951172,0.031302571296691895
7a0635b7942859c6,psi_sft,eval,rollout,4,3.0,34.228675842285156,0.26639747619628906,0.044111013412475586
7a0635b7942859c6,psi_sft,eval,rollout,4,3.5,40.5958251953125,0.3924407958984375,0.0436633825302124
7a0635b7942859c6,psi_sft,eval,rollout,4,4.0,46.77825927734375,0.5780067443847656,0.02059030532836914
7a0635b7942859c6,psi_sft,eval,rollout,5,0.5,5.412983417510986,0.1259479522705078,-0.0037331581115722656
7a0635b7942859c6,psi_sft,eval,rollout,5,1.0,10.920583724975586,0.007999420166015625,0.011013269424438477
7a0635b7942859c6,psi_sft,eval,rollout,5,1.5,16.914445877075195,0.019350051879882812,0.02158212661743164
7a0635b7942859c6,psi_sft,eval,rollout,5,2.0,22.504375457763672,0.09609794616699219,0.02635478973388672
7a0635b7942859c6,psi_sft,eval,rollout,5,2.5,28.033605575561523,0.29758644104003906,0.022025465965270996
7a0635b7942859c6,psi_sft,eval,rollout,5,3.0,33.783931732177734,0.47623252868652344,0.01945507526397705
7a0635b7942859c6,psi_sft,eval,rollout,5,3.5,39.740482330322266,0.5995693206787109,0.01861715316772461
7a0635b7942859c6,psi_sft,eval,rollout,5,4.0,45.25809860229492,0.6750831604003906,0.03223907947540283
7a0635b7942859c6,psi_sft,eval,rollout,6,0.5,5.46350622177124,0.017955780029296875,0.009596705436706543
7a0635b7942859c6,psi_sft,eval,rollout,6,1.0,10.940513610839844,0.03439140319824219,0.0185394287109375
7a0635b7942859c6,psi_sft,eval,rollout,6,1.5,16.803403854370117,0.08255195617675781,0.022811293601989746
7a0635b7942859c6,psi_sft,eval,rollout,6,2.0,22.603851318359375,0.12962913513183594,0.024845361709594727
7a0635b7942859c6,psi_sft,eval,rollout,6,2.5,28.256940841674805,0.17979049682617188,0.030088305473327637
7a0635b7942859c6,psi_sft,eval,rollout,6,3.0,34.2031135559082,0.24334335327148438,0.03607738018035889
7a0635b7942859c6,psi_sft,eval,rollout,6,3.5,40.1596794128418,0.3449878692626953,0.038076162338256836
7a0635b7942859c6,psi_sft,eval,rollout,6,4.0,45.52944564819336,0.3941059112548828,0.023719429969787598
7a0635b7942859c6,psi_sft,eval,rollout,7,0.5,5.8730387687683105,0.11996269226074219,0.01768481731414795
7a0635b7942859c6,psi_sft,eval,rollout,7,1.0,11.140043258666992,0.028814315795898438,0.022343754768371582
7a0635b7942859c6,psi_sft,eval,rollout,7,1.5,17.08721160888672,0.08530235290527344,0.026413440704345703
7a0635b7942859c6,psi_sft,eval,rollout,7,2.0,22.665979385375977,0.10980987548828125,0.012444257736206055
7a0635b7942859c6,psi_sft,eval,rollout,7,2.5,28.01597785949707,0.31122589111328125,0.017554640769958496
7a0635b7942859c6,psi_sft,eval,rollout,7,3.0,33.786224365234375,0.4997100830078125,0.015035390853881836
7a0635b7942859c6,psi_sft,eval,rollout,7,3.5,39.91529846191406,0.4876708984375,0.027849674224853516
7a0635b7942859c6,psi_sft,eval,rollout,7,4.0,45.848663330078125,0.4096488952636719,0.02129054069519043
7a0635b7942859c6,psi_sft,eval,rollout,8,0.5,5.62283182144165,0.014408111572265625,0.009745121002197266
7a0635b7942859c6,psi_sft,eval,rollout,8,1.0,11.022713661193848,0.05696868896484375,0.0180513858795166
7a0635b7942859c6,psi_sft,eval,rollout,8,1.5,17.07352638244629,0.038265228271484375,0.02679896354675293
7a0635b7942859c6,psi_sft,eval,rollout,8,2.0,22.674850463867188,0.16153907775878906,0.030646085739135742
7a0635b7942859c6,psi_sft,eval,rollout,8,2.5,28.281558990478516,0.20365333557128906,0.03392171859741211
7a0635b7942859c6,psi_sft,eval,rollout,8,3.0,34.142154693603516,0.32517433166503906,0.037186622619628906
7a0635b7942859c6,psi_sft,eval,rollout,8,3.5,40.11623001098633,0.45386314392089844,0.031113266944885254
7a0635b7942859c6,psi_sft,eval,rollout,8,4.0,45.66370391845703,0.5076560974121094,0.027834653854370117
7a0635b7942859c6,psi_sft,eval,rollout,9,0.5,5.816351890563965,0.1421356201171875,0.006321310997009277
7a0635b7942859c6,psi_sft,eval,rollout,9,1.0,11.09240436553955,0.1307525634765625,0.006499052047729492
7a0635b7942859c6,psi_sft,eval,rollout,9,1.5,17.159181594848633,0.043148040771484375,0.01274251937866211
7a0635b7942859c6,psi_sft,eval,rollout,9,2.0,22.848880767822266,0.023218154907226562,0.03149747848510742
7a0635b7942859c6,psi_sft,eval,rollout,9,2.5,28.644529342651367,0.097198486328125,0.03365492820739746
7a0635b7942859c6,psi_sft,eval,rollout,9,3.0,34.723445892333984,0.1806507110595703,0.038939833641052246
7a0635b7942859c6,psi_sft,eval,rollout,9,3.5,41.00166702270508,0.5194473266601562,0.014257431030273438
7a0635b7942859c6,psi_sft,eval,rollout,9,4.0,46.61048126220703,0.6494083404541016,0.016371965408325195
7a0635b7942859c6,psi_sft,eval,rollout,10,0.5,5.780176162719727,0.023784637451171875,0.006861567497253418
7a0635b7942859c6,psi_sft,eval,rollout,10,1.0,11.247387886047363,-0.017185211181640625,0.011149287223815918
7a0635b7942859c6,psi_sft,eval,rollout,10,1.5,17.154977798461914,-0.0200042724609375,0.02216207981109619
7a0635b7942859c6,psi_sft,eval,rollout,10,2.0,22.87571144104004,0.0607147216796875,0.02511310577392578
7a0635b7942859c6,psi_sft,eval,rollout,10,2.5,28.552656173706055,0.11836814880371094,0.032208919525146484
7a0635b7942859c6,psi_sft,eval,rollout,10,3.0,34.353214263916016,0.26503562927246094,0.03566718101501465
7a0635b7942859c6,psi_sft,eval,rollout,10,3.5,40.394596099853516,0.3181877136230469,0.03882789611816406
7a0635b7942859c6,psi_sft,eval,rollout,10,4.0,46.0275993347168,0.322723388671875,0.024389982223510742
7a0635b7942859c6,psi_sft,eval,rollout,11,0.5,5.384292125701904,0.08735084533691406,0.0016579627990722656
7a0635b7942859c6,psi_sft,eval,rollout,11,1.0,10.964380264282227,-0.019670486450195312,0.007738351821899414
7a0635b7942859c6,psi_sft,eval,rollout,11,1.5,16.911394119262695,-0.051486968994140625,0.012088179588317871
7a0635b7942859c6,psi_sft,eval,rollout,11,2.0,22.574703216552734,-0.05057525634765625,0.022503972053527832
7a0635b7942859c6,psi_sft,eval,rollout,11,2.5,28.20482635498047,0.06221580505371094,0.025138258934020996
7a0635b7942859c6,psi_sft,eval,rollout,11,3.0,34.10802459716797,0.18762969970703125,0.030082225799560547
7a0635b7942859c6,psi_sft,eval,rollout,11,3.5,40.10970687866211,0.3625679016113281,0.04071605205535889
7a0635b7942859c6,psi_sft,eval,rollout,11,4.0,45.54862594604492,0.2802162170410156,0.040949106216430664
7a0635b7942859c6,psi_sft,eval,rollout,12,0.5,5.4090352058410645,-0.013896942138671875,0.014958024024963379
7a0635b7942859c6,psi_sft,eval,rollout,12,1.0,10.847062110900879,-0.0080413818359375,0.0273820161819458
7a0635b7942859c6,psi_sft,eval,rollout,12,1.5,16.913822174072266,0.0274505615234375,0.03605949878692627
7a0635b7942859c6,psi_sft,eval,rollout,12,2.0,22.72471046447754,0.07989120483398438,0.04351210594177246
7a0635b7942859c6,psi_sft,eval,rollout,12,2.5,28.50533676147461,0.2551231384277344,0.04595482349395752
7a0635b7942859c6,psi_sft,eval,rollout,12,3.0,34.463199615478516,0.3287982940673828,0.050805091857910156
7a0635b7942859c6,psi_sft,eval,rollout,12,3.5,40.38570785522461,0.41617584228515625,0.04956769943237305
7a0635b7942859c6,psi_sft,eval,rollout,12,4.0,45.65606689453125,0.3761463165283203,0.054000139236450195
7a0635b7942859c6,psi_sft,eval,rollout,13,0.5,5.272221565246582,0.025812149047851562,0.01882493495941162
7a0635b7942859c6,psi_sft,eval,rollout,13,1.0,10.773978233337402,-0.03245735168457031,0.0201416015625
7a0635b7942859c6,psi_sft,eval,rollout,13,1.5,16.54889488220215,0.1139373779296875,0.029703617095947266
7a0635b7942859c6,psi_sft,eval,rollout,13,2.0,22.289554595947266,0.1333484649658203,0.031601786613464355
7a0635b7942859c6,psi_sft,eval,rollout,13,2.5,27.978769302368164,0.3902473449707031,0.026805996894836426
7a0635b7942859c6,psi_sft,eval,rollout,13,3.0,33.93148422241211,0.44974708557128906,0.04257309436798096
7a0635b7942859c6,psi_sft,eval,rollout,13,3.5,40.23215103149414,0.6985969543457031,0.03785395622253418
7a0635b7942859c6,psi_sft,eval,rollout,13,4.0,46.1823616027832,0.46187591552734375,0.03227424621582031
7a0635b7942859c6,psi_sft,eval,rollout,14,0.5,5.748212814331055,-0.004711151123046875,0.012843847274780273
7a0635b7942859c6,psi_sft,eval,rollout,14,1.0,11.069755554199219,0.012052536010742188,0.02202785015106201
7a0635b7942859c6,psi_sft,eval,rollout,14,1.5,17.099821090698242,0.12285423278808594,0.033856749534606934
7a0635b7942859c6,psi_sft,eval,rollout,14,2.0,22.775949478149414,0.16069412231445312,0.0465846061706543
7a0635b7942859c6,psi_sft,eval,rollout,14,2.5,28.472084045410156,0.30079078674316406,0.05256688594818115
7a0635b7942859c6,psi_sft,eval,rollout,14,3.0,34.40447998046875,0.4504547119140625,0.05873227119445801
7a0635b7942859c6,psi_sft,eval,rollout,14,3.5,40.6674690246582,0.6065006256103516,0.05815386772155762
7a0635b7942859c6,psi_sft,eval,rollout,14,4.0,46.70720672607422,0.703369140625,0.05684006214141846
7a0635b7942859c6,psi_sft,eval,rollout,15,0.5,5.656979084014893,0.11964797973632812,-0.0012360811233520508
7a0635b7942859c6,psi_sft,eval,rollout,15,1.0,11.148542404174805,0.14960098266601562,0.0051648616790771484
7a0635b7942859c6,psi_sft,eval,rollout,15,1.5,17.21980094909668,0.1058349609375,0.009670853614807129
7a0635b7942859c6,psi_sft,eval,rollout,15,2.0,22.818105697631836,0.21895217895507812,0.013656973838806152
7a0635b7942859c6,psi_sft,eval,rollout,15,2.5,28.55396842956543,0.31385231018066406,0.018672466278076172
7a0635b7942859c6,psi_sft,eval,rollout,15,3.0,34.38011169433594,0.4437294006347656,0.02084660530090332
7a0635b7942859c6,psi_sft,eval,rollout,15,3.5,40.4575080871582,0.5837593078613281,0.024555087089538574
7a0635b7942859c6,psi_sft,eval,rollout,15,4.0,46.21857833862305,0.7030048370361328,0.02834606170654297
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,0.5,5.7192511558532715,0.026393070816993713,0.0018573726993054152
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,1.0,11.554418563842773,0.06678271293640137,0.004064248409122229
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,1.5,17.477230072021484,0.11509591341018677,0.010000617243349552
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,2.0,23.480010986328125,0.1842515766620636,0.01639903523027897
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,2.5,29.554710388183594,0.3147556483745575,0.0262664332985878
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,3.0,35.67107391357422,0.5103362798690796,0.03418547287583351
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,3.5,41.83501052856445,0.7371090650558472,0.039195217192173004
7a0635b7942859c6,psi_sft,eval,GT,7a0635b7942859c6:17,4.0,47.99263381958008,0.9745100736618042,0.04090045019984245
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,0.5,5.7192511558532715,0.026393070816993713,0.0018573726993054152
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,1.0,12.012188911437988,0.07286178320646286,0.005307408981025219
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,1.5,18.3609561920166,0.13250912725925446,0.010154631920158863
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,2.0,24.7894287109375,0.22959382832050323,0.017555350437760353
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,2.5,31.282211303710938,0.3828968107700348,0.02561699040234089
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,3.0,37.82851791381836,0.5937420725822449,0.0332157127559185
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,3.5,44.40242385864258,0.8395416140556335,0.03809371590614319
7a0635b7942859c6,psi_sft,eval,teacher,7a0635b7942859c6:18,4.0,48.79490661621094,1.0107418298721313,0.040332041680812836
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,0.5,5.943517208099365,-0.20041656494140625,-0.08543968200683594
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,1.0,12.060555458068848,0.06630516052246094,-0.06313931941986084
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,1.5,14.273335456848145,1.6984729766845703,-0.062406301498413086
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,2.0,22.262548446655273,-0.5645256042480469,0.09161782264709473
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,2.5,30.54619598388672,0.7981910705566406,-0.004314541816711426
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,3.0,35.52159881591797,-0.3144664764404297,-0.004616737365722656
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,3.5,41.5941047668457,0.5037193298339844,-0.06096017360687256
7a0635b7942859c6,psi_sft,native_grpo,rollout,0,4.0,45.49992752075195,-0.07047462463378906,0.1445000171661377
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,0.5,3.0517635345458984,-0.5675811767578125,0.10568010807037354
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,1.0,11.328930854797363,1.1394176483154297,-0.007677555084228516
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,1.5,16.35310173034668,1.0418205261230469,0.026773929595947266
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,2.0,21.18372917175293,1.4665603637695312,0.08314025402069092
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,2.5,28.337459564208984,0.9518394470214844,0.038182973861694336
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,3.0,34.57488250732422,1.3654823303222656,-0.18757832050323486
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,3.5,42.48896408081055,0.26525306701660156,0.02225780487060547
7a0635b7942859c6,psi_sft,native_grpo,rollout,1,4.0,48.0721549987793,0.3994140625,0.11280107498168945
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,0.5,6.753546237945557,0.336151123046875,0.13585829734802246
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,1.0,11.272982597351074,-0.3867626190185547,-0.031543612480163574
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,1.5,14.030081748962402,0.5035800933837891,0.06292355060577393
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,2.0,20.30353546142578,1.3947868347167969,-0.12875032424926758
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,2.5,26.36333465576172,-1.4377975463867188,0.07553935050964355
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,3.0,33.774993896484375,1.903310775756836,0.10716521739959717
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,3.5,39.47687530517578,2.20123291015625,0.08592557907104492
7a0635b7942859c6,psi_sft,native_grpo,rollout,2,4.0,46.400814056396484,2.423320770263672,0.09438490867614746
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,0.5,4.697949409484863,-0.07489395141601562,-0.11305725574493408
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,1.0,11.522771835327148,-0.47203826904296875,0.03904902935028076
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,1.5,17.81516456604004,1.2758979797363281,0.09361886978149414
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,2.0,23.490999221801758,-0.062496185302734375,0.039464473724365234
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,2.5,29.978025436401367,-0.7373485565185547,0.02880692481994629
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,3.0,32.46001052856445,0.8292999267578125,0.0449986457824707
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,3.5,38.1009521484375,1.5222892761230469,0.11493039131164551
7a0635b7942859c6,psi_sft,native_grpo,rollout,3,4.0,43.05574417114258,1.3180789947509766,0.09944331645965576
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,0.5,6.521484851837158,0.03185272216796875,0.02173483371734619
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,1.0,8.955656051635742,-0.9114723205566406,-0.09201228618621826
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,1.5,16.988981246948242,-0.76708984375,0.034848690032958984
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,2.0,25.78078269958496,-2.0708694458007812,0.01991426944732666
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,2.5,29.76091766357422,1.0930614471435547,0.1138465404510498
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,3.0,33.382667541503906,0.37434959411621094,0.013684988021850586
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,3.5,40.021995544433594,0.3548126220703125,0.11944043636322021
7a0635b7942859c6,psi_sft,native_grpo,rollout,4,4.0,48.327903747558594,0.5119075775146484,-0.05439913272857666
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,0.5,4.021856307983398,0.5318489074707031,-0.0624699592590332
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,1.0,13.852079391479492,-1.9261856079101562,0.025539398193359375
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,1.5,15.168458938598633,-0.3776721954345703,0.10845386981964111
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,2.0,23.53346824645996,1.5937137603759766,0.06743597984313965
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,2.5,28.798900604248047,0.40998268127441406,-0.04808509349822998
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,3.0,31.036479949951172,1.1989326477050781,-0.04034149646759033
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,3.5,41.2376823425293,0.28396034240722656,-0.039333343505859375
7a0635b7942859c6,psi_sft,native_grpo,rollout,5,4.0,44.40163803100586,0.3349266052246094,0.008154869079589844
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,0.5,4.541752815246582,-0.4306907653808594,-0.07277941703796387
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,1.0,10.341349601745605,0.3166694641113281,-0.040392160415649414
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,1.5,15.34935188293457,0.4005393981933594,0.07773983478546143
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,2.0,23.177602767944336,0.7427196502685547,0.12554526329040527
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,2.5,29.443927764892578,1.029581069946289,-0.02049088478088379
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,3.0,33.85977554321289,-0.4498577117919922,0.04598593711853027
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,3.5,41.627010345458984,2.2020034790039062,-0.021509528160095215
7a0635b7942859c6,psi_sft,native_grpo,rollout,6,4.0,47.28632736206055,1.0831489562988281,0.06691551208496094
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,0.5,8.322851181030273,0.22397994995117188,-0.017602086067199707
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,1.0,10.9415283203125,-0.05795860290527344,-0.014703154563903809
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,1.5,15.717191696166992,1.9926319122314453,0.12064898014068604
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,2.0,21.371061325073242,-1.1749858856201172,-0.09911775588989258
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,2.5,27.43311309814453,0.3119163513183594,0.019329190254211426
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,3.0,30.586524963378906,1.2999114990234375,0.005620718002319336
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,3.5,38.39539337158203,0.3469581604003906,0.1456228494644165
7a0635b7942859c6,psi_sft,native_grpo,rollout,7,4.0,46.81393814086914,-1.0832538604736328,0.05421936511993408
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,0.5,6.115725517272949,0.1909008026123047,0.12183940410614014
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,1.0,11.543537139892578,-0.01348876953125,-0.024312973022460938
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,1.5,15.019645690917969,0.7306041717529297,0.09430623054504395
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,2.0,21.93735694885254,-1.2314033508300781,-0.06676936149597168
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,2.5,26.593597412109375,-0.15555191040039062,0.0224076509475708
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,3.0,33.441959381103516,-0.13919448852539062,0.05020904541015625
7a0635b7942859c6,psi_sft,native_grpo,rollout,8,3.5,40.277313232421875,-0.04290008544921875,-0.06818294525146484
