token,log,variant,method,pool_type,valid_unique_count,unique_parent_count,strict_count,strict_16_scene_fraction,empty_scene,insufficient_scene,candidate_PDMS,median_PDMS,min_PDMS,PDMS_gain_over_b_s,conservative_feasible_fraction,hard_safe_fraction,mean_candidate_p_B,median_candidate_p_B,P10_candidate_p_B,fraction_candidate_p_B_ge_3percent,mean_candidate_p_B_safe,mean_candidate_p_B_quality,candidate_local_gain,candidate_local_gain_median,fraction_local_gain_ge_0_5point,local_gain_defined_candidate_count,local_gain_defined_scene_count,local_gain_all_hits_descriptive,zero_hit_fraction,external_source_fraction,C_overlap_fraction,near_duplicate_representatives_0_02m,near_duplicate_representatives_0_10m,fallback_fraction,selection_optimism,sum_individual_mass,pairwise_ADE,PoolMass,GroupPoolHit,GroupPoolHit_ci_low,GroupPoolHit_ci_high,QualityMatchedPoolMass,marginal_coverage,source_GT_fraction,source_GT_structured_fraction,source_ddv2_fraction,source_drivor_fraction,source_IL_native_C_fraction,level_0_fraction,level_1_fraction,level_2_fraction,level_3_fraction,NC,DAC,EP,TTC,Comfort,DDC
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,65.54012399516698,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.875,0.0,16,16,0.0,0.0,0.0,2.369853121096749,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.375,0.5,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,65.54012399516698,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.875,0.0,16,16,0.0,0.0,0.0,2.369853121096749,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.375,0.5,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,primary,gt_geometry,operational,321,16,16,1,0,0,98.97898337901027,98.6788129807466,98.47057797131544,64.51910737417725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.25,0.0,12,9,0.0,0.0,0.0,0.4628586851692224,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.75,0.125,0.125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9754956010962464,1.0,1.0,1.0
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,65.54012399516698,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.875,0.0,16,16,1.0,0.0,0.0,2.369853121096749,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.375,0.5,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,56.07567065841133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.095479551952994,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,56.07567065841133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.095479551952994,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,56.07567065841133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5,0.0,16,16,0.0,0.0,0.0,0.7991204654982577,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.4375,0.3125,0.1875,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,56.07567065841133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,1.0,0.0,0.0,2.095479551952994,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
36c6cbf6c8a25415,2021.06.23.18.23.38_veh-26_01438_01758,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,19.33547219021517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,16,0.0,0.0,0.0,2.896296285083257,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.75,0.1875,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
36c6cbf6c8a25415,2021.06.23.18.23.38_veh-26_01438_01758,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,19.33547219021517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,16,0.0,0.0,0.0,2.896296285083257,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.75,0.1875,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
36c6cbf6c8a25415,2021.06.23.18.23.38_veh-26_01438_01758,primary,gt_geometry,operational,321,16,16,1,0,0,99.24414134064584,99.80524388024789,96.97281962037276,18.579613530861,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.875,0.0,15,13,0.0,0.0,0.0,0.4201397902116885,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.125,0.125,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9818593921754998,1.0,1.0,1.0
36c6cbf6c8a25415,2021.06.23.18.23.38_veh-26_01438_01758,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,19.33547219021517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,16,1.0,0.0,0.0,2.896296285083257,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.75,0.1875,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,10.183589788363747,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.4375,0.0,16,16,0.0,0.0,0.0,3.3612848674958915,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.1875,0.5625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.875
8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,10.183589788363747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.661828473404624,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.1875,0.6875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,10.183589788363747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.6875,0.0,16,16,0.0,0.0001220703125,0.0,0.541774150084742,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.3125,0.375,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,10.183589788363747,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.4375,0.0,16,16,1.0,0.0,0.0,3.3612848674958915,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.1875,0.5625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.875
5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,primary,score,operational,321,16,16,1,0,0,98.19238584746353,98.09737243071272,96.76684997139752,53.0200659359398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.8125,0.0,16,13,0.0,0.0,0.0,1.1213476873303083,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.625,0.125,1.0,0.0,0.0,0.0,1.0,1.0,0.9566172603391248,1.0,1.0,1.0
5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,primary,pareto,operational,321,16,16,1,0,0,89.99833039644247,98.09737243071272,58.333333333333336,44.82601048491874,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.875,0.0,16,15,0.0,0.0,0.0,1.3363262014609598,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.25,0.625,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9724599295146192,0.8125,0.9375,0.96875
5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,primary,gt_geometry,operational,321,16,16,1,0,0,95.46481890694731,95.4118103901996,94.02298709447211,50.2924989954236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.625,0.0,14,9,0.0,0.0,0.0,0.4663344379653328,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.3125,0.1875,0.4375,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.8911556537667358,1.0,1.0,1.0
5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,primary,grpo_mass_pc,operational,321,16,0,0,0,0,98.19238584746353,98.09737243071272,96.76684997139752,53.0200659359398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.8125,0.0,16,13,1.0,0.0,0.0,1.1213476873303083,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.625,0.125,0.0,1.0,0.0,0.0,1.0,1.0,0.9566172603391248,1.0,1.0,1.0
4af11dadd34359fe,2021.07.09.15.53.28_veh-38_04273_04767,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,7.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,0.0,0.0,0.0,3.256138843833069,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.1875,0.5625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4af11dadd34359fe,2021.07.09.15.53.28_veh-38_04273_04767,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,7.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,0.0,0.0,0.0,3.256138843833069,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.1875,0.5625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4af11dadd34359fe,2021.07.09.15.53.28_veh-38_04273_04767,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,7.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.625,0.0,16,16,0.0,0.0,0.0,1.179165564330467,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.625,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4af11dadd34359fe,2021.07.09.15.53.28_veh-38_04273_04767,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,7.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,1.0,0.0,0.0,3.256138843833069,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.1875,0.5625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ad25b37aaad95a6b,2021.07.16.18.06.21_veh-38_00770_01505,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.88925298985806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,0.0,0.0,0.0,1.515773392315834,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.375,0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ad25b37aaad95a6b,2021.07.16.18.06.21_veh-38_00770_01505,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.88925298985806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,0.0,0.0,0.0,1.515773392315834,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.375,0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ad25b37aaad95a6b,2021.07.16.18.06.21_veh-38_00770_01505,primary,gt_geometry,operational,321,16,16,1,0,0,97.67733350836347,97.56452049154682,97.1775973069728,36.56658649822154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,14,12,0.0,0.0,0.0,0.4369556869340681,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.5625,0.0,0.375,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9442560042007236,1.0,1.0,1.0
ad25b37aaad95a6b,2021.07.16.18.06.21_veh-38_00770_01505,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,38.88925298985806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,1.0,0.0,0.0,1.515773392315834,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.375,0.625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
d5201097ad6e5d67,2021.10.11.08.31.07_veh-50_02360_02684,primary,score,operational,321,16,16,1,0,0,99.6644897803917,100.0,98.2054458380379,43.56420252930184,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,0.0,0.0,0.0,0.8530049466405817,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9919477547294008,1.0,1.0,0.28125
d5201097ad6e5d67,2021.10.11.08.31.07_veh-50_02360_02684,primary,pareto,operational,321,16,16,1,0,0,98.44954796995344,100.0,79.79909931752043,42.34926071886357,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,0.0,0.0,0.0,1.0361509472171329,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0625,0.9375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9877891512788824,1.0,0.9375,0.375
d5201097ad6e5d67,2021.10.11.08.31.07_veh-50_02360_02684,primary,gt_geometry,operational,321,16,16,1,0,0,90.83247450571446,90.63539578845712,90.07268795366444,34.732187254624584,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,14,12,0.0,0.0,0.0,0.5347304140692182,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.5,0.0,0.375,0.125,1.0,0.0,0.0,0.0,1.0,1.0,0.7799793881371468,1.0,1.0,0.96875
d5201097ad6e5d67,2021.10.11.08.31.07_veh-50_02360_02684,primary,grpo_mass_pc,operational,321,16,0,0,0,0,99.6644897803917,100.0,98.2054458380379,43.56420252930184,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,1.0,0.0,0.0,0.8530049466405817,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9919477547294008,1.0,1.0,0.28125
f96a48c3bcd45c50,2021.06.14.14.03.45_veh-38_00780_01007,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,52.74741360605435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.3139268834567117,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.3125,0.6875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
f96a48c3bcd45c50,2021.06.14.14.03.45_veh-38_00780_01007,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,52.74741360605435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.3139268834567117,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.3125,0.6875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
f96a48c3bcd45c50,2021.06.14.14.03.45_veh-38_00780_01007,primary,gt_geometry,operational,321,16,16,1,0,0,99.56027364030692,99.86396850181374,98.81146008641296,52.30768724636127,1.0,1.0,0.0001220703125,0.0,0.0,0.0,0.0001220703125,0.0001220703125,,,,0,0,0.5559030446964499,0.875,0.75,0.0,15,13,0.0,-0.0001220703125,0.001953125,0.4639651271804811,0.0009765625,0.0078125,0.0013804318928742,0.0429262594388606,0.0009765625,"[0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.3125,0.4375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.989446567367366,1.0,1.0,1.0
f96a48c3bcd45c50,2021.06.14.14.03.45_veh-38_00780_01007,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,52.74741360605435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,1.0,0.0,0.0,2.3139268834567117,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.3125,0.6875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3f36d5316f0d5a94,2021.06.14.14.25.15_veh-26_03675_03860,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.58738039576508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.667661246704507,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.125,0.625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3f36d5316f0d5a94,2021.06.14.14.25.15_veh-26_03675_03860,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.58738039576508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.667661246704507,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.125,0.625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3f36d5316f0d5a94,2021.06.14.14.25.15_veh-26_03675_03860,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.58738039576508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.625,0.0,16,16,0.0,0.0,0.0,0.9941889324707311,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.375,0.5,0.125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3f36d5316f0d5a94,2021.06.14.14.25.15_veh-26_03675_03860,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,38.58738039576508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,1.0,0.0,0.0,2.667661246704507,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.125,0.625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
