method,token,descriptive_type,count
grpo_mass_pc,d117940fcb945ac1,low_coverage_high_quality,16
grpo_mass_pc,d139b76f0b1e5791,low_coverage_high_quality,16
grpo_mass_pc,d14c834404a75404,low_coverage_high_quality,16
grpo_mass_pc,d193c14478495b74,low_coverage_high_quality,16
grpo_mass_pc,d2b1e07b5d38547e,low_coverage_high_quality,16
grpo_mass_pc,d341827e6b485782,low_coverage_high_quality,16
grpo_mass_pc,d360abe45ec55059,low_coverage_high_quality,16
grpo_mass_pc,d4185f4edc7e54e5,low_coverage_high_quality,16
grpo_mass_pc,d45a215505f05382,low_coverage_high_quality,16
grpo_mass_pc,d49e1049666e5596,low_coverage_high_quality,16
grpo_mass_pc,d4b1d28cb67b5618,low_coverage_high_quality,16
grpo_mass_pc,d5201097ad6e5d67,low_coverage_high_quality,16
grpo_mass_pc,d57a735214e65851,low_coverage_high_quality,16
grpo_mass_pc,d58eb13402485ae7,low_coverage_high_quality,16
grpo_mass_pc,d5b5493184c257bd,low_coverage_high_quality,16
grpo_mass_pc,d5e7dc43eb5c57cd,low_coverage_high_quality,16
grpo_mass_pc,d68f1142da63586f,low_coverage_high_quality,16
grpo_mass_pc,d69754f18e1b5816,low_coverage_high_quality,16
grpo_mass_pc,d6bb0cea4dbd5b44,low_coverage_high_quality,16
grpo_mass_pc,d6f1d7ade74c5d53,low_coverage_high_quality,16
grpo_mass_pc,d76b0458667c59a2,low_coverage_high_quality,16
grpo_mass_pc,d79d2c9951f35626,low_coverage_high_quality,16
grpo_mass_pc,d7c39e8608e25e88,low_coverage_high_quality,16
grpo_mass_pc,d7d94b48775a52d4,low_coverage_high_quality,16
grpo_mass_pc,d7f25a0ac141583a,low_coverage_high_quality,16
grpo_mass_pc,d7fbd35a0f315447,low_coverage_high_quality,16
grpo_mass_pc,d91a4c7d1d9e5647,low_coverage_high_quality,16
grpo_mass_pc,d92fd7e6c01d503b,low_coverage_high_quality,16
grpo_mass_pc,d968f9c81b945be1,low_coverage_high_quality,16
grpo_mass_pc,d99a3bc24ff75a68,low_coverage_high_quality,16
grpo_mass_pc,da088bb9d4fb5d0e,low_coverage_high_quality,16
grpo_mass_pc,da8c9449da6854ed,low_coverage_high_quality,16
grpo_mass_pc,daaed109e7eb5f66,low_coverage_high_quality,16
grpo_mass_pc,dabc9a6d5e755758,low_coverage_high_quality,16
grpo_mass_pc,db42252e1f655f26,low_coverage_high_quality,16
grpo_mass_pc,db4611f3cf8a5db7,low_coverage_high_quality,16
grpo_mass_pc,db5aa5f382f25aaa,low_coverage_high_quality,16
grpo_mass_pc,dc28a01b78d45b17,low_coverage_high_quality,16
grpo_mass_pc,dc2a30b4130f5ab4,low_coverage_high_quality,16
grpo_mass_pc,dc2d27a848115b56,low_coverage_high_quality,16
grpo_mass_pc,dc73cea57e105ebd,low_coverage_high_quality,16
grpo_mass_pc,dc76a771066b5553,low_coverage_high_quality,16
grpo_mass_pc,dc89cd046c135fae,low_coverage_high_quality,16
grpo_mass_pc,dc932b3cf2ba5b1b,low_coverage_high_quality,16
grpo_mass_pc,dcb23119258e58ec,low_coverage_high_quality,16
grpo_mass_pc,dcea502e05ca5eb5,low_coverage_high_quality,16
grpo_mass_pc,dd175b6e08565a4e,low_coverage_high_quality,16
grpo_mass_pc,ddbfb3b2a05c5918,low_coverage_high_quality,16
grpo_mass_pc,de0fb293bb4859e7,low_coverage_high_quality,16
grpo_mass_pc,de37d906807d5da4,low_coverage_high_quality,16
grpo_mass_pc,de8c2538d4305d9d,low_coverage_high_quality,16
grpo_mass_pc,de94e95519d85f21,low_coverage_high_quality,16
grpo_mass_pc,de9806cb0a2c53a3,low_coverage_high_quality,16
grpo_mass_pc,de9dfb594099510e,low_coverage_high_quality,16
grpo_mass_pc,df16f52f5bea51cc,low_coverage_high_quality,16
grpo_mass_pc,df244d376fd85a93,low_coverage_high_quality,16
grpo_mass_pc,df51d2fef8c25f56,low_coverage_high_quality,16
grpo_mass_pc,dfdc23aed4e95e49,low_coverage_high_quality,16
grpo_mass_pc,e0c845f2d87555b3,low_coverage_high_quality,16
grpo_mass_pc,e15983da12955abf,low_coverage_high_quality,16
grpo_mass_pc,e165b9b4eb5f5cf4,low_coverage_high_quality,16
grpo_mass_pc,e1b0455379fd5adf,low_coverage_high_quality,16
grpo_mass_pc,e1b339d45b635f03,low_coverage_high_quality,16
grpo_mass_pc,e1ee982450c85213,low_coverage_high_quality,16
grpo_mass_pc,e20b77b0ed075fb6,low_coverage_high_quality,16
grpo_mass_pc,e20db842c987530f,low_coverage_high_quality,16
grpo_mass_pc,e34a1f5fb71c54da,low_coverage_high_quality,16
grpo_mass_pc,e34f51206f0e53db,low_coverage_high_quality,16
grpo_mass_pc,e47d448a999b5595,low_coverage_high_quality,16
grpo_mass_pc,e47dc9b07dd857a3,low_coverage_high_quality,16
grpo_mass_pc,e4bc6fc5aeb15a9b,low_coverage_high_quality,16
grpo_mass_pc,e4fda5ede9c657f1,low_coverage_high_quality,16
grpo_mass_pc,e536a7424867539d,low_coverage_high_quality,16
grpo_mass_pc,e5a8e75d4450516b,low_coverage_high_quality,16
grpo_mass_pc,e5acc98f52f458cc,low_coverage_high_quality,16
grpo_mass_pc,e5ba0fd6afc15419,low_coverage_high_quality,16
grpo_mass_pc,e6046882cf485f3a,low_coverage_high_quality,16
grpo_mass_pc,e60a241cf8df5ae6,low_coverage_high_quality,16
grpo_mass_pc,e65ea4e886535732,low_coverage_high_quality,16
grpo_mass_pc,e66f72e612d05320,low_coverage_high_quality,16
grpo_mass_pc,e671280656f55009,low_coverage_high_quality,16
grpo_mass_pc,e6a85ef20b3054c4,low_coverage_high_quality,16
grpo_mass_pc,e72eb72ebdc25a8a,low_coverage_high_quality,16
grpo_mass_pc,e8991ab64afb5db6,low_coverage_high_quality,16
grpo_mass_pc,e8bd03529c905c16,low_coverage_high_quality,16
grpo_mass_pc,e91a2d26f30e5b34,low_coverage_high_quality,16
grpo_mass_pc,e926ec6a69cc575c,low_coverage_high_quality,16
grpo_mass_pc,e93e621b5e14563f,low_coverage_high_quality,16
grpo_mass_pc,e9b0d4743b3f5256,low_coverage_high_quality,16
grpo_mass_pc,e9c9a2873a275365,low_coverage_high_quality,16
grpo_mass_pc,e9cd4fda706e5516,low_coverage_high_quality,16
grpo_mass_pc,e9f4daa7d910568c,low_coverage_high_quality,16
grpo_mass_pc,ea808fbdaf2a5375,low_coverage_high_quality,16
grpo_mass_pc,eb2ede89ad9b5a6e,low_coverage_high_quality,16
grpo_mass_pc,eba5b88270db545e,low_coverage_high_quality,16
grpo_mass_pc,ebb4d3e033ae55e2,low_coverage_high_quality,16
grpo_mass_pc,ec646e4956125fcf,low_coverage_high_quality,16
grpo_mass_pc,ec765c8fe97a51bd,low_coverage_high_quality,16
grpo_mass_pc,ec90c27de29a594c,low_coverage_high_quality,16
grpo_mass_pc,ed47cee1c67e5d43,low_coverage_high_quality,16
grpo_mass_pc,ed54b128881a5278,low_coverage_high_quality,16
grpo_mass_pc,ed717de405885939,low_coverage_high_quality,16
grpo_mass_pc,edb7e230c20f542a,low_coverage_high_quality,16
grpo_mass_pc,edf80e77e2e65098,low_coverage_high_quality,16
grpo_mass_pc,edfca2d846ee5acf,low_coverage_high_quality,16
grpo_mass_pc,ee05069c50295595,low_coverage_high_quality,16
grpo_mass_pc,ee0d56667d9755c2,low_coverage_high_quality,16
grpo_mass_pc,ee2a0378652e53d0,low_coverage_high_quality,16
grpo_mass_pc,ee81b62009285462,low_coverage_high_quality,16
grpo_mass_pc,ef023f6f394f5be8,low_coverage_high_quality,16
grpo_mass_pc,ef4f3026ae1b56a3,low_coverage_high_quality,16
grpo_mass_pc,efad2708409b5834,low_coverage_high_quality,16
grpo_mass_pc,efd13cf71f83504e,low_coverage_high_quality,16
grpo_mass_pc,efdd48896e7a5f15,low_coverage_high_quality,16
grpo_mass_pc,eff59f39f085525f,low_coverage_high_quality,16
grpo_mass_pc,f0328bdcd0e15d3a,low_coverage_high_quality,16
grpo_mass_pc,f06dec0352685bd7,low_coverage_high_quality,16
grpo_mass_pc,f07db0b393fd522e,low_coverage_high_quality,16
grpo_mass_pc,f0d107fb359953ff,low_coverage_high_quality,16
grpo_mass_pc,f0e8b02b16cc5161,low_coverage_high_quality,16
grpo_mass_pc,f0ff3b146af85463,low_coverage_high_quality,16
grpo_mass_pc,f102259e52d35ac5,low_coverage_high_quality,16
grpo_mass_pc,f11aede9f6665b09,low_coverage_high_quality,16
grpo_mass_pc,f1aa5d5ed7c65114,low_coverage_high_quality,16
grpo_mass_pc,f1d60841a46d53a5,low_coverage_high_quality,16
grpo_mass_pc,f22f6cb0966f5ddf,low_coverage_high_quality,16
grpo_mass_pc,f32a0e56a5b75884,low_coverage_high_quality,16
grpo_mass_pc,f36236f06fb556a0,low_coverage_high_quality,16
grpo_mass_pc,f40040c002375188,low_coverage_high_quality,16
grpo_mass_pc,f426002d6e275e78,low_coverage_high_quality,16
grpo_mass_pc,f4ab14a89bb7500e,low_coverage_high_quality,16
grpo_mass_pc,f503e5d4f2815027,low_coverage_high_quality,16
grpo_mass_pc,f5134ec4baf153c9,low_coverage_high_quality,16
grpo_mass_pc,f53ce90fba735a76,low_coverage_high_quality,16
grpo_mass_pc,f57d194633ae5571,low_coverage_high_quality,16
grpo_mass_pc,f6741cbf60265367,low_coverage_high_quality,16
grpo_mass_pc,f679ed3e8e975575,low_coverage_high_quality,16
grpo_mass_pc,f696561dbf6055df,low_coverage_high_quality,16
grpo_mass_pc,f6a1a2760a7b57a4,low_coverage_high_quality,16
grpo_mass_pc,f6d7cbb8505f5782,low_coverage_high_quality,16
grpo_mass_pc,f6f213b156de552d,low_coverage_high_quality,16
grpo_mass_pc,f80fe289f8135602,low_coverage_high_quality,16
grpo_mass_pc,f8268857204e554e,low_coverage_high_quality,16
grpo_mass_pc,f82c33508e915106,low_coverage_high_quality,16
grpo_mass_pc,f84ac4472da55b91,low_coverage_high_quality,16
grpo_mass_pc,f86b2f13b23d5470,low_coverage_high_quality,16
grpo_mass_pc,f96a48c3bcd45c50,low_coverage_high_quality,16
grpo_mass_pc,f97414b6f4a15866,low_coverage_high_quality,16
grpo_mass_pc,f9b32e71bedb5996,low_coverage_high_quality,16
grpo_mass_pc,fa00af6ecc8a5cb4,low_coverage_high_quality,16
grpo_mass_pc,fa4cc4b0188c5b79,low_coverage_high_quality,16
grpo_mass_pc,fa72914538895375,low_coverage_high_quality,16
grpo_mass_pc,facaaf8c0e8c5c65,low_coverage_high_quality,16
grpo_mass_pc,fad3b25206405469,low_coverage_high_quality,16
grpo_mass_pc,fad9e78a17825042,low_coverage_high_quality,16
grpo_mass_pc,fadbd438f57e5612,low_coverage_high_quality,16
grpo_mass_pc,fb7f5f4fd1a25f13,low_coverage_high_quality,16
grpo_mass_pc,fb9dcf5b46d65616,low_coverage_high_quality,16
grpo_mass_pc,fbec1eb4b33955e2,low_coverage_high_quality,16
grpo_mass_pc,fc2be4c9cc135538,low_coverage_high_quality,16
grpo_mass_pc,fc696e1d378654d4,low_coverage_high_quality,16
grpo_mass_pc,fcc0457324f15902,low_coverage_high_quality,16
grpo_mass_pc,fddb21da30bb54c2,low_coverage_high_quality,16
grpo_mass_pc,fe1348a14b7f5fda,low_coverage_high_quality,16
grpo_mass_pc,fe5811497ace53af,low_coverage_high_quality,16
grpo_mass_pc,fead2572a884512c,low_coverage_high_quality,16
grpo_mass_pc,feae0b42dda25c87,low_coverage_high_quality,16
grpo_mass_pc,fefa00cc3fe65b70,low_coverage_high_quality,16
grpo_mass_pc,ff6ab495a139534e,low_coverage_high_quality,16
grpo_mass_pc,ffb15604a2a25cb8,low_coverage_high_quality,16
grpo_mass_pc,fff951eab9f45288,low_coverage_high_quality,16
gt_geometry,0056ae51961f5a18,low_coverage_high_quality,16
gt_geometry,005a44fa33b55e7b,low_coverage_high_quality,16
gt_geometry,006cbccbfae95262,low_coverage_high_quality,16
gt_geometry,007505437ed45b53,low_coverage_high_quality,16
gt_geometry,008a9f9434c75b99,low_coverage_high_quality,16
gt_geometry,00bbc908bd5758e6,low_coverage_high_quality,16
gt_geometry,01034b2411ce5ea0,low_coverage_high_quality,16
gt_geometry,019cfd828c3f5b7c,low_coverage_high_quality,16
gt_geometry,022fef6d66485384,low_coverage_high_quality,16
gt_geometry,023664205ae95402,low_coverage_high_quality,16
gt_geometry,025b2d4de25c5036,low_coverage_high_quality,16
gt_geometry,0264cfbeb1705e5f,low_coverage_high_quality,16
gt_geometry,02ef12eeec9c5667,low_coverage_high_quality,16
gt_geometry,0354be0727e25157,low_coverage_high_quality,16
gt_geometry,03925cda82c35516,low_coverage_high_quality,16
gt_geometry,03d9c9a7f1655e53,low_coverage_high_quality,16
gt_geometry,0424e5fd9a5c5e60,low_coverage_high_quality,16
gt_geometry,046b1cc13f0d5f9d,low_coverage_high_quality,16
gt_geometry,0481ff72500154f2,low_coverage_high_quality,16
gt_geometry,04f77fbd6bf3505a,low_coverage_high_quality,16
gt_geometry,0502652852d456e7,low_coverage_high_quality,16
gt_geometry,0506b1697fb05337,low_coverage_high_quality,16
gt_geometry,053ae221b0d351f5,low_coverage_high_quality,16
gt_geometry,05986621844f54a2,low_coverage_high_quality,16
gt_geometry,059fb1d0f20e58d6,low_coverage_high_quality,16
gt_geometry,05c91985246d58a6,low_coverage_high_quality,16
gt_geometry,05f01335f6e15d86,low_coverage_high_quality,16
gt_geometry,063ebdc4cd7e5bd9,low_coverage_high_quality,16
gt_geometry,064bbfac76a95dae,low_coverage_high_quality,16
gt_geometry,06f781885ea25f20,low_coverage_high_quality,16
gt_geometry,071d2ff38b4855ed,low_coverage_high_quality,16
gt_geometry,0726ca723042500c,low_coverage_high_quality,16
gt_geometry,073c4d0738b45047,low_coverage_high_quality,16
gt_geometry,076f5a91273050e6,low_coverage_high_quality,16
gt_geometry,07bd6c8c7de152a6,low_coverage_high_quality,16
gt_geometry,0827c1c05e0e5596,low_coverage_high_quality,16
gt_geometry,089107cd2d6354e0,low_coverage_high_quality,16
gt_geometry,089b0ec6d7d35c09,low_coverage_high_quality,16
gt_geometry,095453a7aea65260,low_coverage_high_quality,16
gt_geometry,095770e79ccf5d82,low_coverage_high_quality,16
gt_geometry,095eafbb5c8f5b02,low_coverage_high_quality,16
gt_geometry,095f95bdbf1054d0,low_coverage_high_quality,16
gt_geometry,09961e24208b5972,low_coverage_high_quality,16
gt_geometry,0996ce03d2325a75,low_coverage_high_quality,16
gt_geometry,09c3d9dbca6455e5,low_coverage_high_quality,16
gt_geometry,09d7ac879b745ba7,low_coverage_high_quality,16
gt_geometry,0a02ef840f2d5d8e,low_coverage_high_quality,16
gt_geometry,0a76d212e8fe5898,low_coverage_high_quality,16
gt_geometry,0a87bb919dbb58b6,low_coverage_high_quality,16
gt_geometry,0b2061c2aced52de,low_coverage_high_quality,16
gt_geometry,0b8065082f3a5b3b,low_coverage_high_quality,16
gt_geometry,0b9f2aceebbf5003,low_coverage_high_quality,16
gt_geometry,0bc3c50e1292529c,low_coverage_high_quality,16
gt_geometry,0beb530925b9514b,low_coverage_high_quality,16
gt_geometry,0c9d055f4ccc5d64,low_coverage_high_quality,16
gt_geometry,0cb726068f4d5c59,low_coverage_high_quality,16
gt_geometry,0d24b5cc9f005fe0,low_coverage_high_quality,16
gt_geometry,0d38caf0c7c650e8,low_coverage_high_quality,16
gt_geometry,0d9f56cc8fa15657,low_coverage_high_quality,16
gt_geometry,0dff173b10b75b6a,low_coverage_high_quality,16
gt_geometry,0ee58e583be85ffb,low_coverage_high_quality,16
gt_geometry,0eea4103d56352dd,low_coverage_high_quality,16
gt_geometry,0f276bab4fa85df0,low_coverage_high_quality,16
gt_geometry,0f44c6e6440654d0,low_coverage_high_quality,16
gt_geometry,0f54c1a676a954ce,low_coverage_high_quality,16
gt_geometry,0fae6a22120d5bc2,low_coverage_high_quality,16
gt_geometry,101da9987c395ba4,low_coverage_high_quality,16
gt_geometry,1035d1c56f0f5ba9,low_coverage_high_quality,16
gt_geometry,1090fdb8b57850f6,low_coverage_high_quality,16
gt_geometry,113b14c30cc25989,low_coverage_high_quality,16
gt_geometry,114a9052bd6851a2,low_coverage_high_quality,16
gt_geometry,116b808c2f825f23,low_coverage_high_quality,16
gt_geometry,116f3217b5875595,low_coverage_high_quality,16
gt_geometry,117be7ce4bae59d9,low_coverage_high_quality,16
gt_geometry,11ceee170b09535e,low_coverage_high_quality,16
gt_geometry,11f415ea61f95bbb,low_coverage_high_quality,16
gt_geometry,12115c5ca1215fb7,low_coverage_high_quality,16
gt_geometry,121fdf5f01785268,low_coverage_high_quality,16
gt_geometry,12264b570ba358e9,low_coverage_high_quality,16
gt_geometry,123b77fa26425ac1,low_coverage_high_quality,16
gt_geometry,1295232b65bf5f8d,low_coverage_high_quality,16
gt_geometry,12ed1a1d4ae657d1,low_coverage_high_quality,16
gt_geometry,13014abb5b115ee2,low_coverage_high_quality,16
gt_geometry,130e725a1594571f,low_coverage_high_quality,16
gt_geometry,1361ba1955125852,low_coverage_high_quality,16
gt_geometry,1381f484e75c565a,low_coverage_high_quality,16
gt_geometry,13f740d88bf75471,low_coverage_high_quality,16
gt_geometry,14096d0f331a594a,low_coverage_high_quality,16
gt_geometry,1499e758c6855a74,low_coverage_high_quality,16
gt_geometry,14b505fe90ef5fb8,low_coverage_high_quality,16
gt_geometry,14bd7947aab75ae6,low_coverage_high_quality,16
gt_geometry,14d0749e1fc85004,low_coverage_high_quality,16
gt_geometry,1514fa6cda205491,low_coverage_high_quality,16
gt_geometry,1526e5b224665c7e,low_coverage_high_quality,16
gt_geometry,160a7c3cbeee5f8b,low_coverage_high_quality,16
gt_geometry,161154cbf4245a3d,low_coverage_high_quality,16
gt_geometry,163693e2ba175db3,low_coverage_high_quality,16
gt_geometry,165b4475bd6b5188,low_coverage_high_quality,16
gt_geometry,1672f5b30038519f,low_coverage_high_quality,16
gt_geometry,16a705e621675626,low_coverage_high_quality,16
gt_geometry,16cf679d9cd35d85,low_coverage_high_quality,16
gt_geometry,16ddb1838af755e3,low_coverage_high_quality,16
gt_geometry,16ff52ac5d085cac,low_coverage_high_quality,16
gt_geometry,172b3176b06c5658,low_coverage_high_quality,16
gt_geometry,1734440b807a58ef,low_coverage_high_quality,16
gt_geometry,1779dc029c945352,low_coverage_high_quality,16
gt_geometry,17d296a87fb45380,low_coverage_high_quality,16
gt_geometry,1819e1b106b354ad,low_coverage_high_quality,16
gt_geometry,190b153cfd3b5302,low_coverage_high_quality,16
gt_geometry,1971c4278e675b9d,low_coverage_high_quality,16
gt_geometry,1aa0acb229945e9b,low_coverage_high_quality,16
gt_geometry,1b064a029c0e513a,low_coverage_high_quality,16
gt_geometry,1b1311d50d47553f,low_coverage_high_quality,16
gt_geometry,1b53682e2df854e1,low_coverage_high_quality,16
gt_geometry,1b7a2afa56df5d20,low_coverage_high_quality,16
gt_geometry,1bf169a6aaf65858,low_coverage_high_quality,16
gt_geometry,1c6a5ee8a5785b0e,low_coverage_high_quality,16
gt_geometry,1cb9fa36aea25d6a,low_coverage_high_quality,16
gt_geometry,1cba0de871fc5bfb,low_coverage_high_quality,16
gt_geometry,1ce58516c7675036,low_coverage_high_quality,16
gt_geometry,1d0a4f1f6cbd5e38,low_coverage_high_quality,16
gt_geometry,1d10ae25c61f50c4,low_coverage_high_quality,16
gt_geometry,1d45b9d20e9d5f92,low_coverage_high_quality,16
gt_geometry,1dbae60fb78c532a,low_coverage_high_quality,16
gt_geometry,1dda1a63c5735182,low_coverage_high_quality,16
gt_geometry,1decf76c77be59c8,low_coverage_high_quality,16
gt_geometry,1e66e2bddb1d5b49,low_coverage_high_quality,16
gt_geometry,1e8cca8760da5948,low_coverage_high_quality,16
gt_geometry,1ef92a1e554b567c,low_coverage_high_quality,16
gt_geometry,1f22c13b337250e8,low_coverage_high_quality,16
gt_geometry,1f37959067985e67,low_coverage_high_quality,16
gt_geometry,1f71cdf4e4c65299,low_coverage_high_quality,16
gt_geometry,1fe597d0fb1454dc,low_coverage_high_quality,16
gt_geometry,21249a2d4eb25ed6,low_coverage_high_quality,16
gt_geometry,21c8e0c8fe5f5495,low_coverage_high_quality,16
gt_geometry,21ef5641389c54b2,low_coverage_high_quality,16
gt_geometry,228bc7a51ce85114,low_coverage_high_quality,16
gt_geometry,22a09b0100175b62,low_coverage_high_quality,16
gt_geometry,22dddd249c8e5fe4,low_coverage_high_quality,16
gt_geometry,2314cd5f97c5596c,low_coverage_high_quality,16
gt_geometry,2320cdddd8465622,low_coverage_high_quality,16
gt_geometry,23724912b8f153f0,low_coverage_high_quality,16
gt_geometry,23ba8f4aee055e34,low_coverage_high_quality,16
gt_geometry,23c842d3f001597a,low_coverage_high_quality,16
gt_geometry,23cb188abddf5851,low_coverage_high_quality,16
gt_geometry,23e39302332152b2,low_coverage_high_quality,16
gt_geometry,244f412a59375c65,low_coverage_high_quality,16
gt_geometry,248aeb1af182529b,low_coverage_high_quality,16
gt_geometry,24ab9ae0499950e9,low_coverage_high_quality,16
gt_geometry,24d4a97bf17f5883,low_coverage_high_quality,16
gt_geometry,24fab0f19fd35cd6,low_coverage_high_quality,16
gt_geometry,253b856b49ef52d2,low_coverage_high_quality,16
gt_geometry,25652aabb1615c8d,low_coverage_high_quality,16
gt_geometry,2581d16dc1aa557e,low_coverage_high_quality,16
gt_geometry,25822d3d04305af8,low_coverage_high_quality,16
gt_geometry,26043d2de718532d,low_coverage_high_quality,16
gt_geometry,2617f0cd70705817,low_coverage_high_quality,16
gt_geometry,2639525675535145,low_coverage_high_quality,16
gt_geometry,26dfdbfcecfe50bd,low_coverage_high_quality,16
gt_geometry,26e0f72c031b5f07,low_coverage_high_quality,16
gt_geometry,277898ef740c5ab1,low_coverage_high_quality,16
gt_geometry,278907212b495e23,low_coverage_high_quality,16
gt_geometry,279ff8e3850c54e2,low_coverage_high_quality,16
gt_geometry,288f0194b6d45858,low_coverage_high_quality,16
gt_geometry,289087a782995ef0,low_coverage_high_quality,16
gt_geometry,28b79e32839a543b,low_coverage_high_quality,16
gt_geometry,28c5133d23575e81,low_coverage_high_quality,16
gt_geometry,293fd2580df350a8,low_coverage_high_quality,16
gt_geometry,296345c58a77547f,low_coverage_high_quality,16
gt_geometry,29b53c57c19b57fe,low_coverage_high_quality,16
gt_geometry,29c1d95389d45573,low_coverage_high_quality,16
gt_geometry,2a2403c9b08b53ac,low_coverage_high_quality,16
gt_geometry,2ab1b3941f7153cb,low_coverage_high_quality,16
gt_geometry,2ad520fb925f5ace,low_coverage_high_quality,16
gt_geometry,2ae0a44cc4de5c4a,low_coverage_high_quality,16
gt_geometry,2ae8ac90c0ae5c8d,low_coverage_high_quality,16
gt_geometry,2af1778054cf51a4,low_coverage_high_quality,16
gt_geometry,2b07bad4bce156cd,low_coverage_high_quality,16
gt_geometry,2b2663b56a6555a2,low_coverage_high_quality,16
gt_geometry,2b62f0fd336e5ce1,low_coverage_high_quality,16
gt_geometry,2b6a3141bbd95909,low_coverage_high_quality,16
gt_geometry,2b9bcbd586b55042,low_coverage_high_quality,16
gt_geometry,2bdd7e6fdc0e5977,low_coverage_high_quality,16
gt_geometry,2c274b54e82b55e7,low_coverage_high_quality,16
gt_geometry,2c76b8e2d1d85701,low_coverage_high_quality,16
gt_geometry,2c772a570884587c,low_coverage_high_quality,16
gt_geometry,2c87600ce5a15f76,low_coverage_high_quality,16
gt_geometry,2ce54722e81a5726,low_coverage_high_quality,16
gt_geometry,2ce59f70a15b5ddf,low_coverage_high_quality,16
gt_geometry,2d1c26e4b5895e96,low_coverage_high_quality,16
gt_geometry,2d6b6f9cbf895767,low_coverage_high_quality,16
gt_geometry,2db045daf25c5bb7,low_coverage_high_quality,16
gt_geometry,2dd169c11ca55cf5,low_coverage_high_quality,16
gt_geometry,2e2bb8bb71265998,low_coverage_high_quality,16
gt_geometry,2e94974489245ae6,low_coverage_high_quality,16
gt_geometry,2e976da85a8b5e5b,low_coverage_high_quality,16
gt_geometry,2eaf758421aa5190,low_coverage_high_quality,16
gt_geometry,2f4462b637dc5044,low_coverage_high_quality,16
gt_geometry,2f7f18f806515128,low_coverage_high_quality,16
gt_geometry,2f875dc108ed572f,low_coverage_high_quality,16
gt_geometry,2fbab9ffc3fe5a5d,low_coverage_high_quality,16
gt_geometry,2fd40c15042e53d4,low_coverage_high_quality,16
gt_geometry,305b1bf4e7f45522,low_coverage_high_quality,16
gt_geometry,30e1141fbb1e5009,low_coverage_high_quality,16
gt_geometry,312f7d68b7845c0f,low_coverage_high_quality,16
gt_geometry,3138ce4847ee5007,low_coverage_high_quality,16
gt_geometry,31c9a3082fa15d55,low_coverage_high_quality,16
gt_geometry,3225bfcbea245dd7,low_coverage_high_quality,16
gt_geometry,32516745ea1b59ef,low_coverage_high_quality,16
gt_geometry,331e21d3c8d65bae,low_coverage_high_quality,16
gt_geometry,335528f321b45d88,low_coverage_high_quality,16
gt_geometry,3382fe7a030150df,low_coverage_high_quality,16
gt_geometry,3387bab95d41528a,low_coverage_high_quality,16
gt_geometry,339d5c1111125971,low_coverage_high_quality,16
gt_geometry,34dd4c6fb6245b9a,low_coverage_high_quality,16
gt_geometry,350714230cb55761,low_coverage_high_quality,16
gt_geometry,35e2f788f41851c0,low_coverage_high_quality,16
gt_geometry,3609537de0105997,low_coverage_high_quality,16
gt_geometry,3623f8728153513d,low_coverage_high_quality,16
gt_geometry,36c5c837df3259f8,low_coverage_high_quality,16
gt_geometry,36c6cbf6c8a25415,low_coverage_high_quality,16
gt_geometry,36f37eab352d5150,low_coverage_high_quality,16
gt_geometry,3764407c90d65df3,low_coverage_high_quality,16
gt_geometry,377030639621540e,low_coverage_high_quality,16
gt_geometry,377ceb5650355d8b,low_coverage_high_quality,16
gt_geometry,377d9bb5bb125691,low_coverage_high_quality,16
gt_geometry,3783e56bc9ef5e85,low_coverage_high_quality,16
gt_geometry,37ab6257bb545b45,low_coverage_high_quality,16
gt_geometry,38cfd81687975661,low_coverage_high_quality,16
gt_geometry,390944a5467b51c5,low_coverage_high_quality,16
gt_geometry,392e034cb2a55053,low_coverage_high_quality,16
gt_geometry,39fc09d325a05606,low_coverage_high_quality,16
gt_geometry,39fd3f2e5f005306,low_coverage_high_quality,16
gt_geometry,39fe00229f7b5ac4,low_coverage_high_quality,16
gt_geometry,3a4cfdd4bfa55a5e,low_coverage_high_quality,16
gt_geometry,3ac61ac2f2b652b7,low_coverage_high_quality,16
gt_geometry,3ac7810599d457a1,low_coverage_high_quality,16
gt_geometry,3acaadb297b15413,low_coverage_high_quality,16
gt_geometry,3ae8bec3c87f599a,low_coverage_high_quality,16
gt_geometry,3bfe55c892ef5093,low_coverage_high_quality,16
gt_geometry,3c297001ef2d5acb,low_coverage_high_quality,16
gt_geometry,3c30c0c940045ac2,low_coverage_high_quality,16
gt_geometry,3c84060e9d245ad7,low_coverage_high_quality,16
gt_geometry,3c9433a90ab05621,low_coverage_high_quality,16
gt_geometry,3d2dded3370e5d2f,low_coverage_high_quality,16
gt_geometry,3d44a52acf525ec7,low_coverage_high_quality,16
gt_geometry,3d53eff55b2855c2,low_coverage_high_quality,16
gt_geometry,3e58b4e75b4d5910,low_coverage_high_quality,16
gt_geometry,3e7e4bd1053d5d92,low_coverage_high_quality,16
gt_geometry,3e83f47571b05337,low_coverage_high_quality,16
gt_geometry,3e9026530c475726,low_coverage_high_quality,16
gt_geometry,3eceeb425c3a560b,low_coverage_high_quality,16
gt_geometry,3f159d73e87a5e06,low_coverage_high_quality,16
gt_geometry,3f36d5316f0d5a94,low_coverage_high_quality,16
gt_geometry,3f67a285648156d8,low_coverage_high_quality,16
gt_geometry,3fa2f81cff025162,low_coverage_high_quality,16
