token,GT,GT_structured,ddv2,drivor,IL_native_C,raw_generation_count,raw_unique_count,emergency_batches
31c9a3082fa15d55,1,128,64,64,64,321,321,0
48f80f817e0656d9,1,128,64,64,64,321,321,0
602d680df54553a2,1,128,64,64,64,321,321,0
cc8872f4a1fb5895,1,128,64,64,64,321,321,0
09d7ac879b745ba7,1,128,64,64,64,321,321,0
1f22c13b337250e8,1,128,64,64,64,321,321,0
df16f52f5bea51cc,1,128,64,64,64,321,321,0
de8c2538d4305d9d,1,128,64,64,64,321,321,0
9c7f841d11e6542d,1,128,64,64,64,321,321,0
89a7b788217c5f67,1,128,64,64,64,321,321,0
3d53eff55b2855c2,1,128,64,64,64,321,321,0
8fb50dd1fb5552df,1,128,64,64,64,321,321,0
1dda1a63c5735182,1,128,64,64,64,321,321,0
006cbccbfae95262,1,128,64,64,64,321,321,0
cea771061cb25651,1,128,64,64,64,321,321,0
053ae221b0d351f5,1,128,64,64,64,321,321,0
edfca2d846ee5acf,1,128,64,64,64,321,321,0
278907212b495e23,1,128,64,64,64,321,321,0
449f34ad438e59d2,1,128,64,64,64,321,321,0
8c1a989cd94c5c12,1,128,64,64,64,321,321,0
48d4fcc3437755a8,1,128,64,64,64,321,321,0
13f740d88bf75471,1,128,64,64,64,321,321,0
8eb1bf4722515ad3,1,128,64,64,64,321,321,0
21249a2d4eb25ed6,1,128,64,64,64,321,321,0
3d44a52acf525ec7,1,128,64,64,64,321,321,0
9fad4614acc251d6,1,128,64,64,64,321,321,0
727278e9914354b1,1,128,64,64,64,321,321,0
9d722cf10d7f5bd1,1,128,64,64,64,321,321,0
14d0749e1fc85004,1,128,64,64,64,321,321,0
ee05069c50295595,1,128,64,64,64,321,321,0
5e7dad82583e5536,1,128,64,64,64,321,321,0
2c772a570884587c,1,128,64,64,64,321,321,0
aee904e6c2c35a90,1,128,64,64,64,321,321,0
0264cfbeb1705e5f,1,128,64,64,64,321,321,0
279ff8e3850c54e2,1,128,64,64,64,321,321,0
7c767d74b5fb5b5e,1,128,64,64,64,321,321,0
5daaf9b25cb558f9,1,128,64,64,64,321,321,0
864f5df8a94a508e,1,128,64,64,64,321,321,0
df51d2fef8c25f56,1,128,64,64,64,321,321,0
ac5b4b33a03c57fe,1,128,64,64,64,321,321,0
99adfd4cd925504d,1,128,64,64,64,321,321,0
1cba0de871fc5bfb,1,128,64,64,64,321,321,0
f84ac4472da55b91,1,128,64,64,64,321,321,0
bcc74e9eaae05ca4,1,128,64,64,64,321,321,0
4fe8a056f88154d5,1,128,64,64,64,321,321,0
16ff52ac5d085cac,1,128,64,64,64,321,321,0
584a14a3e42050c4,1,128,64,64,64,321,321,0
4a5834900788560a,1,128,64,64,64,321,321,0
e6046882cf485f3a,1,128,64,64,64,321,321,0
873f4bc746a55d13,1,128,64,64,64,321,321,0
96886b2d240e5275,1,128,64,64,64,321,321,0
190b153cfd3b5302,1,128,64,64,64,321,321,0
e1b0455379fd5adf,1,128,64,64,64,321,321,0
a801ebe0c8a55faf,1,128,64,64,64,321,321,0
8caca31e4dc357be,1,128,64,64,64,321,321,0
a8263f179cca558d,1,128,64,64,64,321,321,0
22dddd249c8e5fe4,1,128,64,64,64,321,321,0
bcd578c19d9857ea,1,128,64,64,64,321,321,0
c4c0b5cb93d85645,1,128,64,64,64,321,321,0
0fae6a22120d5bc2,1,128,64,64,64,321,321,0
9d67b6d20a0256c3,1,128,64,64,64,321,321,0
548d6bf7b63459e7,1,128,64,64,64,321,321,0
0f44c6e6440654d0,1,128,64,64,64,321,321,0
85fb576381c15527,1,128,64,64,64,321,321,0
d79d2c9951f35626,1,128,64,64,64,321,321,0
980c4467fdf156c4,1,128,64,64,64,321,321,0
11ceee170b09535e,1,128,64,64,64,321,321,0
c550cadc4a515e6b,1,128,64,64,64,321,321,0
4fdf21ae819f5cf9,1,128,64,64,64,321,321,0
9af521b071b75ede,1,128,64,64,64,321,321,0
94fd2d5eaaff5125,1,128,64,64,64,321,321,0
3bfe55c892ef5093,1,128,64,64,64,321,321,0
76c61e8e77975178,1,128,64,64,64,321,321,0
6aa0f931a89f5d9a,1,128,64,64,64,321,321,0
7f3aa59671c45291,1,128,64,64,64,321,321,0
c17be2d2a6f65008,1,128,64,64,64,321,321,0
f6d7cbb8505f5782,1,128,64,64,64,321,321,0
59b4fffb7aef599d,1,128,64,64,64,321,321,0
5c722cde25ba50d9,1,128,64,64,64,321,321,0
248aeb1af182529b,1,128,64,64,64,321,321,0
8dff3247e7415c0d,1,128,64,64,64,321,321,0
df244d376fd85a93,1,128,64,64,64,321,321,0
06f781885ea25f20,1,128,64,64,64,321,321,0
dabc9a6d5e755758,1,128,64,64,64,321,321,0
666ee535a52a5acc,1,128,64,64,64,321,321,0
afe0ef0cd35b57f7,1,128,64,64,64,321,321,0
b7d4e7ebc5c75968,1,128,64,64,64,321,321,0
bc5eb52653bc5031,1,128,64,64,64,321,321,0
6793006a7d995092,1,128,64,64,64,321,321,0
9e7acfb214dd58eb,1,128,64,64,64,321,321,0
6cda2f0cbda156bd,1,128,64,64,64,321,321,0
beea15c8657d59a2,1,128,64,64,64,321,321,0
1971c4278e675b9d,1,128,64,64,64,321,321,0
c7009bf1a2025be7,1,128,64,64,64,321,321,0
c37c94fa634f5265,1,128,64,64,64,321,321,0
caaf3bef91ac58a3,1,128,64,64,64,321,321,0
89c4479f74c05538,1,128,64,64,64,321,321,0
7f35bb1a29c1549f,1,128,64,64,64,321,321,0
b46befc3e5a756ec,1,128,64,64,64,321,321,0
f06dec0352685bd7,1,128,64,64,64,321,321,0
9956d04c0d275e7d,1,128,64,64,64,321,321,0
edb7e230c20f542a,1,128,64,64,64,321,321,0
bbe9d736a2595720,1,128,64,64,64,321,321,0
8f7d5b80e1f85c3c,1,128,64,64,64,321,321,0
3c9433a90ab05621,1,128,64,64,64,321,321,0
b37c26e5cdf853d5,1,128,64,64,64,321,321,0
6dfe97d2aff95bf6,1,128,64,64,64,321,321,0
9e66bc21c0d4507d,1,128,64,64,64,321,321,0
121fdf5f01785268,1,128,64,64,64,321,321,0
9349bacb4a225ae3,1,128,64,64,64,321,321,0
704c2533b66353b5,1,128,64,64,64,321,321,0
4ffc3aacc76d5d43,1,128,64,64,64,321,321,0
ea808fbdaf2a5375,1,128,64,64,64,321,321,0
e47dc9b07dd857a3,1,128,64,64,64,321,321,0
0d38caf0c7c650e8,1,128,64,64,64,321,321,0
3ac61ac2f2b652b7,1,128,64,64,64,321,321,0
0d9f56cc8fa15657,1,128,64,64,64,321,321,0
296345c58a77547f,1,128,64,64,64,321,321,0
94e9664fcf2d5f9e,1,128,64,64,64,321,321,0
a880ac22dd045d21,1,128,64,64,64,321,321,0
5b3770f00cb55569,1,128,64,64,64,321,321,0
36c5c837df3259f8,1,128,64,64,64,321,321,0
665c2a0c88735b1f,1,128,64,64,64,321,321,0
24d4a97bf17f5883,1,128,64,64,64,321,321,0
acb286057ba859da,1,128,64,64,64,321,321,0
4f0df6de49515352,1,128,64,64,64,321,321,0
482b5439cb6c5350,1,128,64,64,64,321,321,0
a84fec66330e5157,1,128,64,64,64,321,321,0
02ef12eeec9c5667,1,128,64,64,64,321,321,0
076f5a91273050e6,1,128,64,64,64,321,321,0
a566b5f3bd0c5522,1,128,64,64,64,321,321,0
fe1348a14b7f5fda,1,128,64,64,64,321,321,0
cf430322beb852ca,1,128,64,64,64,321,321,0
05986621844f54a2,1,128,64,64,64,321,321,0
37ab6257bb545b45,1,128,64,64,64,321,321,0
1526e5b224665c7e,1,128,64,64,64,321,321,0
66df470c3c2c5b62,1,128,64,64,64,321,321,0
ce800a53730f5ae7,1,128,64,64,64,321,321,0
7ff20da52e205bf0,1,128,64,64,64,321,321,0
9c9fd38ec0485088,1,128,64,64,64,321,321,0
ec90c27de29a594c,1,128,64,64,64,321,321,0
86c52dfec8425716,1,128,64,64,64,321,321,0
0f54c1a676a954ce,1,128,64,64,64,321,321,0
a86e7f16bd64596a,1,128,64,64,64,321,321,0
cb397fd17507594b,1,128,64,64,64,321,321,0
c84f1984d6e459d4,1,128,64,64,64,321,321,0
8b744d45e7945aa5,1,128,64,64,64,321,321,0
68f3beae8cd25dba,1,128,64,64,64,321,321,0
aff2feebf9cb5afb,1,128,64,64,64,321,321,0
6e7bf5900d7f594f,1,128,64,64,64,321,321,0
7da6b01adf435bd5,1,128,64,64,64,321,321,0
4934fe6008f8564b,1,128,64,64,64,321,321,0
c0c2ed50261f54e5,1,128,64,64,64,321,321,0
0cb726068f4d5c59,1,128,64,64,64,321,321,0
fead2572a884512c,1,128,64,64,64,321,321,0
c82e95254649534e,1,128,64,64,64,321,321,0
2581d16dc1aa557e,1,128,64,64,64,321,321,0
74356ec7c3d15e10,1,128,64,64,64,321,321,0
a77cad5e29a5585e,1,128,64,64,64,321,321,0
711cc9425e2f5aff,1,128,64,64,64,321,321,0
2314cd5f97c5596c,1,128,64,64,64,321,321,0
dc932b3cf2ba5b1b,1,128,64,64,64,321,321,0
675f0d4dff9c5318,1,128,64,64,64,321,321,0
9fe72fe991c859f0,1,128,64,64,64,321,321,0
f6a1a2760a7b57a4,1,128,64,64,64,321,321,0
6176348b971f52c5,1,128,64,64,64,321,321,0
1decf76c77be59c8,1,128,64,64,64,321,321,0
91e6cce9eb7d5765,1,128,64,64,64,321,321,0
d360abe45ec55059,1,128,64,64,64,321,321,0
45cace6f6d275159,1,128,64,64,64,321,321,0
9551d9bffa515426,1,128,64,64,64,321,321,0
6f95e882286e5388,1,128,64,64,64,321,321,0
fcc0457324f15902,1,128,64,64,64,321,321,0
aa58d1ab2faa5746,1,128,64,64,64,321,321,0
5d711f77d42054d6,1,128,64,64,64,321,321,0
fa00af6ecc8a5cb4,1,128,64,64,64,321,321,0
bf6158f005f956ae,1,128,64,64,64,321,321,0
67b08ea8fc9956b0,1,128,64,64,64,321,321,0
5cfcccdb3e3c539b,1,128,64,64,64,321,321,0
288f0194b6d45858,1,128,64,64,64,321,321,0
4094b79867cd5f7b,1,128,64,64,64,321,321,0
abd994ef714a595c,1,128,64,64,64,321,321,0
4668501db7065e02,1,128,64,64,64,321,321,0
289087a782995ef0,1,128,64,64,64,321,321,0
0eea4103d56352dd,1,128,64,64,64,321,321,0
b790a763e1ee538e,1,128,64,64,64,321,321,0
6ca255559e0350a5,1,128,64,64,64,321,321,0
6848c7497a065ae0,1,128,64,64,64,321,321,0
8a5bb66e9bb65101,1,128,64,64,64,321,321,0
4fa6a8e71f4a5984,1,128,64,64,64,321,321,0
77ded26c7a9654ad,1,128,64,64,64,321,321,0
5d83ddd5ec3c5326,1,128,64,64,64,321,321,0
7a03013d34b355c1,1,128,64,64,64,321,321,0
0b2061c2aced52de,1,128,64,64,64,321,321,0
945dcb42cd645cc2,1,128,64,64,64,321,321,0
66d5a6841d835e3a,1,128,64,64,64,321,321,0
1035d1c56f0f5ba9,1,128,64,64,64,321,321,0
98ad6d2817355b99,1,128,64,64,64,321,321,0
293fd2580df350a8,1,128,64,64,64,321,321,0
6864977b221059e4,1,128,64,64,64,321,321,0
161154cbf4245a3d,1,128,64,64,64,321,321,0
023664205ae95402,1,128,64,64,64,321,321,0
cd07f4279fa35240,1,128,64,64,64,321,321,0
7ae1fa9094f355c5,1,128,64,64,64,321,321,0
b7b9f31751e459f0,1,128,64,64,64,321,321,0
94cf3d2feed759ac,1,128,64,64,64,321,321,0
9f4e94fa77b555dd,1,128,64,64,64,321,321,0
5985ea459f145e5c,1,128,64,64,64,321,321,0
624789926abe5dac,1,128,64,64,64,321,321,0
adb657c849df5d9e,1,128,64,64,64,321,321,0
095f95bdbf1054d0,1,128,64,64,64,321,321,0
d117940fcb945ac1,1,128,64,64,64,321,321,0
ef023f6f394f5be8,1,128,64,64,64,321,321,0
451631b82dd757e4,1,128,64,64,64,321,321,0
b25e5caac7645be6,1,128,64,64,64,321,321,0
277898ef740c5ab1,1,128,64,64,64,321,321,0
de94e95519d85f21,1,128,64,64,64,321,321,0
cec9570f9fd3504b,1,128,64,64,64,321,321,0
654a0ce9f6305cee,1,128,64,64,64,321,321,0
672173aac8685233,1,128,64,64,64,321,321,0
74bf7898a5565ef7,1,128,64,64,64,321,321,0
4393df900c6557cb,1,128,64,64,64,321,321,0
059fb1d0f20e58d6,1,128,64,64,64,321,321,0
b76fdedd0d1d5f46,1,128,64,64,64,321,321,0
005a44fa33b55e7b,1,128,64,64,64,321,321,0
cdf23d07ec42535e,1,128,64,64,64,321,321,0
5bb0b67e360f5a85,1,128,64,64,64,321,321,0
d5b5493184c257bd,1,128,64,64,64,321,321,0
a85370bd50145fbc,1,128,64,64,64,321,321,0
6b0de122978c5d6c,1,128,64,64,64,321,321,0
9257645ceccb550b,1,128,64,64,64,321,321,0
5d03327b42d153b1,1,128,64,64,64,321,321,0
f53ce90fba735a76,1,128,64,64,64,321,321,0
89ba731076de572c,1,128,64,64,64,321,321,0
d49e1049666e5596,1,128,64,64,64,321,321,0
30e1141fbb1e5009,1,128,64,64,64,321,321,0
377ceb5650355d8b,1,128,64,64,64,321,321,0
93aa103155cd5295,1,128,64,64,64,321,321,0
1dbae60fb78c532a,1,128,64,64,64,321,321,0
50fefa46fcc855fb,1,128,64,64,64,321,321,0
baef6630583c5f87,1,128,64,64,64,321,321,0
8b0773eaa2375bbf,1,128,64,64,64,321,321,0
80e2038fd0555030,1,128,64,64,64,321,321,0
d341827e6b485782,1,128,64,64,64,321,321,0
d6f1d7ade74c5d53,1,128,64,64,64,321,321,0
0827c1c05e0e5596,1,128,64,64,64,321,321,0
e9cd4fda706e5516,1,128,64,64,64,321,321,0
bae5037e472250dc,1,128,64,64,64,321,321,0
3e7e4bd1053d5d92,1,128,64,64,64,321,321,0
bc6cd32ccb1b5427,1,128,64,64,64,321,321,0
a4c4b9cae9f356bb,1,128,64,64,64,321,321,0
1e8cca8760da5948,1,128,64,64,64,321,321,0
c7e306be08105b70,1,128,64,64,64,321,321,0
26e0f72c031b5f07,1,128,64,64,64,321,321,0
56e525076cab5f42,1,128,64,64,64,321,321,0
4ce4021236435fc2,1,128,64,64,64,321,321,0
3ae8bec3c87f599a,1,128,64,64,64,321,321,0
de9dfb594099510e,1,128,64,64,64,321,321,0
ba1ace8df74d5f7b,1,128,64,64,64,321,321,0
502320eeaec55d1f,1,128,64,64,64,321,321,0
2dd169c11ca55cf5,1,128,64,64,64,321,321,0
14bd7947aab75ae6,1,128,64,64,64,321,321,0
3acaadb297b15413,1,128,64,64,64,321,321,0
4667b479001e52d3,1,128,64,64,64,321,321,0
7f15d26426a65449,1,128,64,64,64,321,321,0
70fb14aa330a5e1a,1,128,64,64,64,321,321,0
390944a5467b51c5,1,128,64,64,64,321,321,0
de37d906807d5da4,1,128,64,64,64,321,321,0
9ed0f61a7d9551dd,1,128,64,64,64,321,321,0
772bea477f415d7e,1,128,64,64,64,321,321,0
cf05fb873d635a08,1,128,64,64,64,321,321,0
6ef435e921f9538a,1,128,64,64,64,321,321,0
e60a241cf8df5ae6,1,128,64,64,64,321,321,0
430843d30f9258ed,1,128,64,64,64,321,321,0
05f01335f6e15d86,1,128,64,64,64,321,321,0
4be639c52c2656db,1,128,64,64,64,321,321,0
3f67a285648156d8,1,128,64,64,64,321,321,0
d193c14478495b74,1,128,64,64,64,321,321,0
be62b590e24a520d,1,128,64,64,64,321,321,0
ee2a0378652e53d0,1,128,64,64,64,321,321,0
adf177418b8a5f6f,1,128,64,64,64,321,321,0
8ba72029d7d75a0c,1,128,64,64,64,321,321,0
a893fc739c0b567c,1,128,64,64,64,321,321,0
ade775b8413358d6,1,128,64,64,64,321,321,0
cf26456f21fc55cc,1,128,64,64,64,321,321,0
f5134ec4baf153c9,1,128,64,64,64,321,321,0
09961e24208b5972,1,128,64,64,64,321,321,0
7e6335968cbb5318,1,128,64,64,64,321,321,0
ac20d4e2400c58a9,1,128,64,64,64,321,321,0
f503e5d4f2815027,1,128,64,64,64,321,321,0
43df192ed9125ff3,1,128,64,64,64,321,321,0
b63a589b5dcf521d,1,128,64,64,64,321,321,0
0996ce03d2325a75,1,128,64,64,64,321,321,0
5da5fed529065c9a,1,128,64,64,64,321,321,0
4d4d070cb9095f94,1,128,64,64,64,321,321,0
14096d0f331a594a,1,128,64,64,64,321,321,0
432cf993a4685755,1,128,64,64,64,321,321,0
c668fc93191352f5,1,128,64,64,64,321,321,0
a73551f67ae95c4d,1,128,64,64,64,321,321,0
928010107cd35cdd,1,128,64,64,64,321,321,0
f4ab14a89bb7500e,1,128,64,64,64,321,321,0
dc28a01b78d45b17,1,128,64,64,64,321,321,0
3f159d73e87a5e06,1,128,64,64,64,321,321,0
bdfa1f8523c25328,1,128,64,64,64,321,321,0
12115c5ca1215fb7,1,128,64,64,64,321,321,0
c402a7eb498a5736,1,128,64,64,64,321,321,0
c94d20755cae51cf,1,128,64,64,64,321,321,0
c44b12de78555426,1,128,64,64,64,321,321,0
50e0c2fe698655a9,1,128,64,64,64,321,321,0
e91a2d26f30e5b34,1,128,64,64,64,321,321,0
c8b4c92530f15b8e,1,128,64,64,64,321,321,0
3d2dded3370e5d2f,1,128,64,64,64,321,321,0
1361ba1955125852,1,128,64,64,64,321,321,0
b78f23cd3a155154,1,128,64,64,64,321,321,0
25652aabb1615c8d,1,128,64,64,64,321,321,0
3623f8728153513d,1,128,64,64,64,321,321,0
9288a151789f507b,1,128,64,64,64,321,321,0
e671280656f55009,1,128,64,64,64,321,321,0
48cf36e2f3e15071,1,128,64,64,64,321,321,0
4acdad2d68815972,1,128,64,64,64,321,321,0
b35fe1e3a6d857e7,1,128,64,64,64,321,321,0
095eafbb5c8f5b02,1,128,64,64,64,321,321,0
6f3254ac0fb25c0e,1,128,64,64,64,321,321,0
846947c0d14c5705,1,128,64,64,64,321,321,0
da088bb9d4fb5d0e,1,128,64,64,64,321,321,0
2d6b6f9cbf895767,1,128,64,64,64,321,321,0
2b6a3141bbd95909,1,128,64,64,64,321,321,0
c565fc593f9e5fad,1,128,64,64,64,321,321,0
2b62f0fd336e5ce1,1,128,64,64,64,321,321,0
4521af05098b5726,1,128,64,64,64,321,321,0
4cf79f853daa5e18,1,128,64,64,64,321,321,0
91c9748ec36d552e,1,128,64,64,64,321,321,0
b74282046c9b5e26,1,128,64,64,64,321,321,0
9b2f62944222523c,1,128,64,64,64,321,321,0
b4e37918a3075f27,1,128,64,64,64,321,321,0
172b3176b06c5658,1,128,64,64,64,321,321,0
29c1d95389d45573,1,128,64,64,64,321,321,0
03925cda82c35516,1,128,64,64,64,321,321,0
8f24138692dc51a0,1,128,64,64,64,321,321,0
e4bc6fc5aeb15a9b,1,128,64,64,64,321,321,0
58e62444275353ac,1,128,64,64,64,321,321,0
b4929fe228725c94,1,128,64,64,64,321,321,0
9703fd67a8ba55e3,1,128,64,64,64,321,321,0
21ef5641389c54b2,1,128,64,64,64,321,321,0
1672f5b30038519f,1,128,64,64,64,321,321,0
50865b0784fc566d,1,128,64,64,64,321,321,0
a4cf3a412034565a,1,128,64,64,64,321,321,0
1295232b65bf5f8d,1,128,64,64,64,321,321,0
7ecb22e3bba55b12,1,128,64,64,64,321,321,0
6b7469c8e2195492,1,128,64,64,64,321,321,0
5ed66db305a55f73,1,128,64,64,64,321,321,0
0b8065082f3a5b3b,1,128,64,64,64,321,321,0
40d00a52b5345430,1,128,64,64,64,321,321,0
2c274b54e82b55e7,1,128,64,64,64,321,321,0
2f7f18f806515128,1,128,64,64,64,321,321,0
daaed109e7eb5f66,1,128,64,64,64,321,321,0
de9806cb0a2c53a3,1,128,64,64,64,321,321,0
cd3f3ec4f0dc515f,1,128,64,64,64,321,321,0
481b84c931245f5d,1,128,64,64,64,321,321,0
6aeb37c47f385f06,1,128,64,64,64,321,321,0
165b4475bd6b5188,1,128,64,64,64,321,321,0
c5a1a4e21a4952b7,1,128,64,64,64,321,321,0
aac897560e0f5dab,1,128,64,64,64,321,321,0
1e66e2bddb1d5b49,1,128,64,64,64,321,321,0
dfdc23aed4e95e49,1,128,64,64,64,321,321,0
49a1e581f3a35a49,1,128,64,64,64,321,321,0
9263d47ef82d5a88,1,128,64,64,64,321,321,0
c216554d4bd6519f,1,128,64,64,64,321,321,0
0354be0727e25157,1,128,64,64,64,321,321,0
26dfdbfcecfe50bd,1,128,64,64,64,321,321,0
cc3160abbcbb543a,1,128,64,64,64,321,321,0
fc696e1d378654d4,1,128,64,64,64,321,321,0
3fa2f81cff025162,1,128,64,64,64,321,321,0
1d0a4f1f6cbd5e38,1,128,64,64,64,321,321,0
eff59f39f085525f,1,128,64,64,64,321,321,0
984be293f9195416,1,128,64,64,64,321,321,0
b235c02d47915476,1,128,64,64,64,321,321,0
3ac7810599d457a1,1,128,64,64,64,321,321,0
682378d23c335e89,1,128,64,64,64,321,321,0
73b4b5fcc5e55858,1,128,64,64,64,321,321,0
6f31d072740b5885,1,128,64,64,64,321,321,0
305b1bf4e7f45522,1,128,64,64,64,321,321,0
42d309d92a3a59c0,1,128,64,64,64,321,321,0
af16ba268df55dca,1,128,64,64,64,321,321,0
2ae8ac90c0ae5c8d,1,128,64,64,64,321,321,0
b512bc2c568d5b7a,1,128,64,64,64,321,321,0
7405ff66092d51da,1,128,64,64,64,321,321,0
23724912b8f153f0,1,128,64,64,64,321,321,0
6522fd9a31d25eb2,1,128,64,64,64,321,321,0
c6fcfafbbe7a59f8,1,128,64,64,64,321,321,0
5dbd0aba5f315388,1,128,64,64,64,321,321,0
958b596dd699594a,1,128,64,64,64,321,321,0
350714230cb55761,1,128,64,64,64,321,321,0
775b0dd554395fa3,1,128,64,64,64,321,321,0
635be215dc9d58c3,1,128,64,64,64,321,321,0
1499e758c6855a74,1,128,64,64,64,321,321,0
e9b0d4743b3f5256,1,128,64,64,64,321,321,0
3ff6652d6dec55da,1,128,64,64,64,321,321,0
3c30c0c940045ac2,1,128,64,64,64,321,321,0
b9e0dc94c7725924,1,128,64,64,64,321,321,0
0506b1697fb05337,1,128,64,64,64,321,321,0
7cfa2141cf77549d,1,128,64,64,64,321,321,0
089107cd2d6354e0,1,128,64,64,64,321,321,0
b03c039a00bd5792,1,128,64,64,64,321,321,0
064bbfac76a95dae,1,128,64,64,64,321,321,0
ad8019f55bc554de,1,128,64,64,64,321,321,0
073c4d0738b45047,1,128,64,64,64,321,321,0
b29e1677139a5f6b,1,128,64,64,64,321,321,0
c615107923dc5602,1,128,64,64,64,321,321,0
ffb15604a2a25cb8,1,128,64,64,64,321,321,0
4124b6e12f8b5f0d,1,128,64,64,64,321,321,0
a3298b678d225d61,1,128,64,64,64,321,321,0
e20b77b0ed075fb6,1,128,64,64,64,321,321,0
71452581394b54da,1,128,64,64,64,321,321,0
54399d56e69f5a2c,1,128,64,64,64,321,321,0
2bdd7e6fdc0e5977,1,128,64,64,64,321,321,0
2f875dc108ed572f,1,128,64,64,64,321,321,0
91513086606a567e,1,128,64,64,64,321,321,0
80dfd05ab759518f,1,128,64,64,64,321,321,0
d5e7dc43eb5c57cd,1,128,64,64,64,321,321,0
13014abb5b115ee2,1,128,64,64,64,321,321,0
9430278b77c05446,1,128,64,64,64,321,321,0
97e38fdccf915283,1,128,64,64,64,321,321,0
8787fbb12fed5433,1,128,64,64,64,321,321,0
a460f60f07f05098,1,128,64,64,64,321,321,0
570334268a395022,1,128,64,64,64,321,321,0
16a705e621675626,1,128,64,64,64,321,321,0
377030639621540e,1,128,64,64,64,321,321,0
2e94974489245ae6,1,128,64,64,64,321,321,0
dc2a30b4130f5ab4,1,128,64,64,64,321,321,0
11f415ea61f95bbb,1,128,64,64,64,321,321,0
7fd57c3a03465a0a,1,128,64,64,64,321,321,0
bfabfb64124e5563,1,128,64,64,64,321,321,0
0dff173b10b75b6a,1,128,64,64,64,321,321,0
efd13cf71f83504e,1,128,64,64,64,321,321,0
86a8eb25b4045aba,1,128,64,64,64,321,321,0
04f77fbd6bf3505a,1,128,64,64,64,321,321,0
69cd8ef1721f550d,1,128,64,64,64,321,321,0
738c5da7a06d554c,1,128,64,64,64,321,321,0
a57d242401f951f5,1,128,64,64,64,321,321,0
d57a735214e65851,1,128,64,64,64,321,321,0
9bbb66957b9d5e1c,1,128,64,64,64,321,321,0
ccb7a68f3e0a57fc,1,128,64,64,64,321,321,0
05c91985246d58a6,1,128,64,64,64,321,321,0
2d1c26e4b5895e96,1,128,64,64,64,321,321,0
1f71cdf4e4c65299,1,128,64,64,64,321,321,0
1b7a2afa56df5d20,1,128,64,64,64,321,321,0
1f37959067985e67,1,128,64,64,64,321,321,0
f07db0b393fd522e,1,128,64,64,64,321,321,0
fa4cc4b0188c5b79,1,128,64,64,64,321,321,0
eb2ede89ad9b5a6e,1,128,64,64,64,321,321,0
bc4345e13302535e,1,128,64,64,64,321,321,0
66568e650e4d57e7,1,128,64,64,64,321,321,0
74ae55238ee5525d,1,128,64,64,64,321,321,0
a124b877d2b35519,1,128,64,64,64,321,321,0
1c6a5ee8a5785b0e,1,128,64,64,64,321,321,0
ed47cee1c67e5d43,1,128,64,64,64,321,321,0
838c6ba50bd25cd5,1,128,64,64,64,321,321,0
089b0ec6d7d35c09,1,128,64,64,64,321,321,0
9dedf462b1c0528f,1,128,64,64,64,321,321,0
61987c90d8635129,1,128,64,64,64,321,321,0
bbbae26a26605b08,1,128,64,64,64,321,321,0
8142f060944c56fd,1,128,64,64,64,321,321,0
2c76b8e2d1d85701,1,128,64,64,64,321,321,0
8a0b4dd476055911,1,128,64,64,64,321,321,0
b8adc82de5ae50e2,1,128,64,64,64,321,321,0
025b2d4de25c5036,1,128,64,64,64,321,321,0
9a7fc4d0041650fc,1,128,64,64,64,321,321,0
ad1af1160bd05ef7,1,128,64,64,64,321,321,0
d4185f4edc7e54e5,1,128,64,64,64,321,321,0
1b1311d50d47553f,1,128,64,64,64,321,321,0
573ac67fb17a5a71,1,128,64,64,64,321,321,0
da8c9449da6854ed,1,128,64,64,64,321,321,0
7f2409d7f6705308,1,128,64,64,64,321,321,0
94ae5d67804c539d,1,128,64,64,64,321,321,0
4f9a94c1302e56d8,1,128,64,64,64,321,321,0
ed54b128881a5278,1,128,64,64,64,321,321,0
21c8e0c8fe5f5495,1,128,64,64,64,321,321,0
24ab9ae0499950e9,1,128,64,64,64,321,321,0
0d24b5cc9f005fe0,1,128,64,64,64,321,321,0
c3cb403773505798,1,128,64,64,64,321,321,0
b696a6cffd3a5700,1,128,64,64,64,321,321,0
0a02ef840f2d5d8e,1,128,64,64,64,321,321,0
ee0d56667d9755c2,1,128,64,64,64,321,321,0
575564a1b87c5502,1,128,64,64,64,321,321,0
7e5d78b37ed653b1,1,128,64,64,64,321,321,0
b003c9652cb05ffd,1,128,64,64,64,321,321,0
a9e5ed5e52b555bb,1,128,64,64,64,321,321,0
a2c048ba29a85ad0,1,128,64,64,64,321,321,0
90cee81074335c3c,1,128,64,64,64,321,321,0
f40040c002375188,1,128,64,64,64,321,321,0
7ff1d8c18a215751,1,128,64,64,64,321,321,0
2eaf758421aa5190,1,128,64,64,64,321,321,0
4bfb866afaf35777,1,128,64,64,64,321,321,0
