query_id,token,raw_index,protocol,epsilon_prediction_mse,E_rec,return_rate
primary:f0328bdcd0e15d3a:157:145:far,f0328bdcd0e15d3a,145,primary,0.0008745645,0.21838538,1.0
primary:f06dec0352685bd7:136:140:near,f06dec0352685bd7,136,primary,0.00042184826,0.3542323,1.0
primary:f06dec0352685bd7:136:140:far,f06dec0352685bd7,140,primary,0.00042690852,0.35404643,1.0
primary:f07db0b393fd522e:48:56:near,f07db0b393fd522e,48,primary,2.2352897e-05,0.21331704,1.0
primary:f07db0b393fd522e:48:56:far,f07db0b393fd522e,56,primary,2.897323e-05,0.17907052,1.0
primary:f0e8b02b16cc5161:21:0:near,f0e8b02b16cc5161,21,primary,0.0012598501,0.21938944,1.0
primary:f0e8b02b16cc5161:21:0:far,f0e8b02b16cc5161,0,primary,0.0033663618,0.23425253,1.0
primary:f0e8b02b16cc5161:23:1:near,f0e8b02b16cc5161,23,primary,0.000469918,0.19694781,1.0
primary:f0e8b02b16cc5161:23:1:far,f0e8b02b16cc5161,1,primary,0.0011636917,0.18479829,1.0
primary:f0e8b02b16cc5161:24:2:near,f0e8b02b16cc5161,24,primary,0.00016799355,0.26658532,0.8333333333333334
primary:f0e8b02b16cc5161:24:2:far,f0e8b02b16cc5161,2,primary,0.00031640296,0.29241842,1.0
primary:f0e8b02b16cc5161:34:36:near,f0e8b02b16cc5161,34,primary,0.0019001784,0.24613486,1.0
primary:f0e8b02b16cc5161:34:36:far,f0e8b02b16cc5161,36,primary,0.0023656075,0.23386435,1.0
primary:f0e8b02b16cc5161:37:43:near,f0e8b02b16cc5161,37,primary,0.00092231703,0.1734367,1.0
primary:f0e8b02b16cc5161:37:43:far,f0e8b02b16cc5161,43,primary,0.0022689418,0.2445578,1.0
primary:f0ff3b146af85463:144:148:near,f0ff3b146af85463,144,primary,0.0003631856,0.12356699,1.0
primary:f0ff3b146af85463:144:148:far,f0ff3b146af85463,148,primary,0.00051009195,0.1358342,1.0
primary:f0ff3b146af85463:32:47:near,f0ff3b146af85463,32,primary,1.680113e-05,0.20627677,1.0
primary:f0ff3b146af85463:32:47:far,f0ff3b146af85463,47,primary,3.54808e-05,0.25465736,0.8333333333333334
primary:f0ff3b146af85463:36:39:near,f0ff3b146af85463,36,primary,0.00016519679,0.2681041,0.8333333333333334
primary:f0ff3b146af85463:36:39:far,f0ff3b146af85463,39,primary,0.0002548561,0.33534786,0.8333333333333334
primary:f0ff3b146af85463:55:33:near,f0ff3b146af85463,55,primary,0.00081773545,0.23257732,0.8333333333333334
primary:f0ff3b146af85463:55:33:far,f0ff3b146af85463,33,primary,0.00045453163,0.37389088,0.5
primary:f0ff3b146af85463:57:40:near,f0ff3b146af85463,57,primary,0.0033761053,0.13752879,1.0
primary:f0ff3b146af85463:57:40:far,f0ff3b146af85463,40,primary,0.004142996,0.15690196,1.0
primary:f0ff3b146af85463:59:46:near,f0ff3b146af85463,59,primary,0.00035832255,0.1430764,1.0
primary:f0ff3b146af85463:59:46:far,f0ff3b146af85463,46,primary,0.0007411919,0.1878969,0.8333333333333334
primary:f102259e52d35ac5:48:58:near,f102259e52d35ac5,48,primary,0.0016651573,0.30140072,1.0
primary:f102259e52d35ac5:48:58:far,f102259e52d35ac5,58,primary,0.0019802637,0.34365308,1.0
primary:f102259e52d35ac5:33:52:near,f102259e52d35ac5,33,primary,0.00020685472,0.22312056,1.0
primary:f102259e52d35ac5:33:52:far,f102259e52d35ac5,52,primary,0.00028813057,0.31160805,1.0
primary:f11aede9f6665b09:132:136:near,f11aede9f6665b09,132,primary,0.0004872109,0.35469818,1.0
primary:f11aede9f6665b09:132:136:far,f11aede9f6665b09,136,primary,0.0004925191,0.36085525,1.0
primary:f11aede9f6665b09:148:144:near,f11aede9f6665b09,148,primary,0.00068505434,0.32615027,0.8333333333333334
primary:f11aede9f6665b09:148:144:far,f11aede9f6665b09,144,primary,0.00072514423,0.37225437,0.8333333333333334
primary:f11aede9f6665b09:156:152:near,f11aede9f6665b09,156,primary,0.0002411023,0.26540676,1.0
primary:f11aede9f6665b09:156:152:far,f11aede9f6665b09,152,primary,0.00023414889,0.27115777,1.0
primary:f1aa5d5ed7c65114:136:132:near,f1aa5d5ed7c65114,136,primary,0.00031156093,0.27343062,1.0
primary:f1aa5d5ed7c65114:136:132:far,f1aa5d5ed7c65114,132,primary,0.0005206144,0.32056108,1.0
primary:f1aa5d5ed7c65114:140:128:near,f1aa5d5ed7c65114,140,primary,0.0013217328,0.34379908,1.0
primary:f1aa5d5ed7c65114:140:128:far,f1aa5d5ed7c65114,128,primary,0.0016918106,0.38823953,0.8333333333333334
primary:f1aa5d5ed7c65114:55:44:near,f1aa5d5ed7c65114,55,primary,0.003365127,0.32838959,1.0
primary:f1aa5d5ed7c65114:55:44:far,f1aa5d5ed7c65114,44,primary,0.0025702158,0.43844423,1.0
primary:f1d60841a46d53a5:139:143:near,f1d60841a46d53a5,139,primary,0.00042166485,0.17746074,1.0
primary:f1d60841a46d53a5:139:143:far,f1d60841a46d53a5,143,primary,0.0005619233,0.18981163,1.0
primary:f1d60841a46d53a5:11:28:near,f1d60841a46d53a5,11,primary,0.00035087983,0.2009049,1.0
primary:f1d60841a46d53a5:11:28:far,f1d60841a46d53a5,28,primary,0.000635814,0.2366897,0.8333333333333334
primary:f1d60841a46d53a5:13:9:near,f1d60841a46d53a5,13,primary,0.0004264302,0.2320923,1.0
primary:f1d60841a46d53a5:13:9:far,f1d60841a46d53a5,9,primary,0.0006464004,0.24563885,1.0
primary:f1d60841a46d53a5:68:72:near,f1d60841a46d53a5,68,primary,0.00017636386,0.28541428,0.8333333333333334
primary:f1d60841a46d53a5:68:72:far,f1d60841a46d53a5,72,primary,0.00019117349,0.29606506,0.8333333333333334
primary:f22f6cb0966f5ddf:36:49:near,f22f6cb0966f5ddf,36,primary,0.00032149866,0.16564043,1.0
primary:f22f6cb0966f5ddf:36:49:far,f22f6cb0966f5ddf,49,primary,0.00039703504,0.1813149,1.0
primary:f32a0e56a5b75884:32:58:near,f32a0e56a5b75884,32,primary,0.00014534884,0.28472674,1.0
primary:f32a0e56a5b75884:32:58:far,f32a0e56a5b75884,58,primary,0.00019434308,0.29462332,1.0
primary:f36236f06fb556a0:55:53:near,f36236f06fb556a0,55,primary,5.6820583e-05,0.21794796,0.8333333333333334
primary:f36236f06fb556a0:55:53:far,f36236f06fb556a0,53,primary,0.00011091028,0.23828351,0.8333333333333334
primary:f40040c002375188:51:42:near,f40040c002375188,51,primary,0.0005734009,0.27615318,0.8333333333333334
primary:f40040c002375188:51:42:far,f40040c002375188,42,primary,0.0006459566,0.29060212,0.6666666666666666
primary:f426002d6e275e78:140:128:near,f426002d6e275e78,140,primary,0.01962998,0.33729807,0.8333333333333334
primary:f426002d6e275e78:140:128:far,f426002d6e275e78,128,primary,0.01994092,0.34094787,0.8333333333333334
primary:f426002d6e275e78:144:148:near,f426002d6e275e78,144,primary,0.0054054614,0.25998065,1.0
primary:f426002d6e275e78:144:148:far,f426002d6e275e78,148,primary,0.00540634,0.26702318,1.0
primary:f426002d6e275e78:34:50:near,f426002d6e275e78,34,primary,7.692439e-05,0.3435618,0.6666666666666666
primary:f426002d6e275e78:34:50:far,f426002d6e275e78,50,primary,0.00028766875,0.51325375,0.16666666666666666
primary:f426002d6e275e78:35:61:near,f426002d6e275e78,35,primary,0.0015161071,0.24649924,0.8333333333333334
primary:f426002d6e275e78:35:61:far,f426002d6e275e78,61,primary,0.0024314867,0.3197105,0.8333333333333334
primary:f4ab14a89bb7500e:128:132:near,f4ab14a89bb7500e,128,primary,0.0012517383,0.27803165,1.0
primary:f4ab14a89bb7500e:128:132:far,f4ab14a89bb7500e,132,primary,0.001899664,0.3762808,0.8333333333333334
primary:f4ab14a89bb7500e:156:152:near,f4ab14a89bb7500e,156,primary,0.00025364404,0.31702888,1.0
primary:f4ab14a89bb7500e:156:152:far,f4ab14a89bb7500e,152,primary,0.000374605,0.4120425,0.8333333333333334
primary:f4ab14a89bb7500e:149:157:near,f4ab14a89bb7500e,149,primary,0.0077640554,0.26536,0.8333333333333334
primary:f4ab14a89bb7500e:149:157:far,f4ab14a89bb7500e,157,primary,0.009786991,0.27802756,0.8333333333333334
primary:f4ab14a89bb7500e:146:150:near,f4ab14a89bb7500e,146,primary,0.00023082699,0.31405637,0.8333333333333334
primary:f4ab14a89bb7500e:146:150:far,f4ab14a89bb7500e,150,primary,0.00025352684,0.3205274,0.8333333333333334
primary:f4ab14a89bb7500e:32:40:near,f4ab14a89bb7500e,32,primary,0.0022939562,0.3104751,0.8333333333333334
primary:f4ab14a89bb7500e:32:40:far,f4ab14a89bb7500e,40,primary,0.0063510896,0.4502221,0.6666666666666666
primary:f4ab14a89bb7500e:39:52:near,f4ab14a89bb7500e,39,primary,0.00013631175,0.24562018,1.0
primary:f4ab14a89bb7500e:39:52:far,f4ab14a89bb7500e,52,primary,0.00017718477,0.28718638,1.0
primary:f4ab14a89bb7500e:61:62:near,f4ab14a89bb7500e,61,primary,0.0020416596,0.30067742,0.8333333333333334
primary:f4ab14a89bb7500e:61:62:far,f4ab14a89bb7500e,62,primary,0.0025294223,0.3914505,0.8333333333333334
primary:f503e5d4f2815027:128:136:near,f503e5d4f2815027,128,primary,0.002518139,0.32962668,0.5
primary:f503e5d4f2815027:128:136:far,f503e5d4f2815027,136,primary,0.002530212,0.33590272,0.5
primary:f503e5d4f2815027:132:140:near,f503e5d4f2815027,132,primary,0.0010698182,0.2441358,1.0
primary:f503e5d4f2815027:132:140:far,f503e5d4f2815027,140,primary,0.001100509,0.25114676,1.0
primary:f503e5d4f2815027:0:10:near,f503e5d4f2815027,0,primary,0.0002918828,0.16516973,1.0
primary:f503e5d4f2815027:0:10:far,f503e5d4f2815027,10,primary,0.0006435937,0.16974401,1.0
primary:f503e5d4f2815027:1:11:near,f503e5d4f2815027,1,primary,0.00021246097,0.20881313,1.0
primary:f503e5d4f2815027:1:11:far,f503e5d4f2815027,11,primary,0.0004120044,0.22674441,1.0
primary:f503e5d4f2815027:2:13:near,f503e5d4f2815027,2,primary,0.0070351395,0.22975986,0.8333333333333334
primary:f503e5d4f2815027:2:13:far,f503e5d4f2815027,13,primary,0.011636298,0.23702037,0.6666666666666666
primary:f503e5d4f2815027:3:15:near,f503e5d4f2815027,3,primary,0.0020030022,0.21320915,0.8333333333333334
primary:f503e5d4f2815027:3:15:far,f503e5d4f2815027,15,primary,0.004004962,0.23165947,0.6666666666666666
primary:f503e5d4f2815027:4:16:near,f503e5d4f2815027,4,primary,0.0022395942,0.12910698,1.0
primary:f503e5d4f2815027:4:16:far,f503e5d4f2815027,16,primary,0.007900162,0.15498744,1.0
primary:f503e5d4f2815027:5:17:near,f503e5d4f2815027,5,primary,0.00069102657,0.1429683,1.0
primary:f503e5d4f2815027:5:17:far,f503e5d4f2815027,17,primary,0.0011470638,0.112048656,1.0
primary:f503e5d4f2815027:6:18:near,f503e5d4f2815027,6,primary,0.00015949956,0.1880884,0.8333333333333334
primary:f503e5d4f2815027:6:18:far,f503e5d4f2815027,18,primary,0.0007304962,0.22098885,1.0
primary:f503e5d4f2815027:7:19:near,f503e5d4f2815027,7,primary,0.00022277089,0.15654461,1.0
primary:f503e5d4f2815027:7:19:far,f503e5d4f2815027,19,primary,0.00031147187,0.20750445,0.8333333333333334
primary:f503e5d4f2815027:8:20:near,f503e5d4f2815027,8,primary,0.0004319804,0.17374158,1.0
primary:f503e5d4f2815027:8:20:far,f503e5d4f2815027,20,primary,0.011268048,0.23431586,0.8333333333333334
primary:f503e5d4f2815027:9:21:near,f503e5d4f2815027,9,primary,0.00019437145,0.16193332,1.0
primary:f503e5d4f2815027:9:21:far,f503e5d4f2815027,21,primary,0.0019197407,0.29238766,0.5
primary:f503e5d4f2815027:12:22:near,f503e5d4f2815027,12,primary,0.0015745544,0.13825141,1.0
primary:f503e5d4f2815027:12:22:far,f503e5d4f2815027,22,primary,0.0032332125,0.15518406,1.0
primary:f503e5d4f2815027:14:23:near,f503e5d4f2815027,14,primary,0.00027143248,0.12951218,1.0
primary:f503e5d4f2815027:14:23:far,f503e5d4f2815027,23,primary,0.0021815393,0.22549804,1.0
primary:f503e5d4f2815027:26:25:near,f503e5d4f2815027,26,primary,0.00012005206,0.1354993,1.0
primary:f503e5d4f2815027:26:25:far,f503e5d4f2815027,25,primary,0.0024899514,0.29896584,0.6666666666666666
primary:f503e5d4f2815027:77:64:near,f503e5d4f2815027,77,primary,0.00012421161,0.25808376,0.6666666666666666
primary:f503e5d4f2815027:77:64:far,f503e5d4f2815027,64,primary,0.00012843308,0.2845276,0.6666666666666666
primary:f5134ec4baf153c9:158:154:near,f5134ec4baf153c9,158,primary,0.0002791662,0.22637188,1.0
primary:f5134ec4baf153c9:158:154:far,f5134ec4baf153c9,154,primary,0.000353885,0.25054598,1.0
primary:f5134ec4baf153c9:139:143:near,f5134ec4baf153c9,139,primary,0.0002370763,0.14270684,1.0
primary:f5134ec4baf153c9:139:143:far,f5134ec4baf153c9,143,primary,0.00025435735,0.15761858,1.0
primary:f5134ec4baf153c9:68:70:near,f5134ec4baf153c9,68,primary,0.0001579456,0.2777474,1.0
primary:f5134ec4baf153c9:68:70:far,f5134ec4baf153c9,70,primary,0.00018534382,0.28192475,1.0
primary:f5134ec4baf153c9:71:79:near,f5134ec4baf153c9,71,primary,5.8786372e-05,0.24560851,0.8333333333333334
primary:f5134ec4baf153c9:71:79:far,f5134ec4baf153c9,79,primary,5.8063724e-05,0.25458345,0.8333333333333334
primary:f5134ec4baf153c9:72:78:near,f5134ec4baf153c9,72,primary,6.797953e-05,0.26712656,1.0
primary:f5134ec4baf153c9:72:78:far,f5134ec4baf153c9,78,primary,6.6353794e-05,0.26974508,1.0
primary:f5134ec4baf153c9:73:74:near,f5134ec4baf153c9,73,primary,0.00014398007,0.1820228,1.0
primary:f5134ec4baf153c9:73:74:far,f5134ec4baf153c9,74,primary,0.00012988369,0.18767476,1.0
primary:f5134ec4baf153c9:75:67:near,f5134ec4baf153c9,75,primary,0.0034505872,0.17644304,1.0
primary:f5134ec4baf153c9:75:67:far,f5134ec4baf153c9,67,primary,0.0032752817,0.17746258,1.0
primary:f5134ec4baf153c9:76:65:near,f5134ec4baf153c9,76,primary,9.354984e-05,0.19306439,0.8333333333333334
primary:f5134ec4baf153c9:76:65:far,f5134ec4baf153c9,65,primary,9.414209e-05,0.24692237,0.8333333333333334
primary:f57d194633ae5571:149:145:near,f57d194633ae5571,149,primary,0.0015671486,0.12355333,1.0
primary:f57d194633ae5571:149:145:far,f57d194633ae5571,145,primary,0.0022416068,0.10615925,1.0
primary:f57d194633ae5571:153:157:near,f57d194633ae5571,153,primary,4.9169546e-05,0.17198367,1.0
primary:f57d194633ae5571:153:157:far,f57d194633ae5571,157,primary,3.9638293e-05,0.17405246,1.0
primary:f6741cbf60265367:35:63:near,f6741cbf60265367,35,primary,5.0863822e-05,0.19861919,1.0
primary:f6741cbf60265367:35:63:far,f6741cbf60265367,63,primary,6.4482214e-05,0.24099487,0.8333333333333334
primary:f6741cbf60265367:60:43:near,f6741cbf60265367,60,primary,4.038652e-05,0.10032367,1.0
primary:f6741cbf60265367:60:43:far,f6741cbf60265367,43,primary,7.0326394e-05,0.22984016,0.8333333333333334
primary:f679ed3e8e975575:34:37:near,f679ed3e8e975575,34,primary,0.00054422405,0.2317984,0.8333333333333334
primary:f679ed3e8e975575:34:37:far,f679ed3e8e975575,37,primary,0.0014403058,0.37127948,0.6666666666666666
primary:f679ed3e8e975575:36:40:near,f679ed3e8e975575,36,primary,7.894564e-05,0.10294843,1.0
primary:f679ed3e8e975575:36:40:far,f679ed3e8e975575,40,primary,4.7645277e-05,0.156245,1.0
primary:f679ed3e8e975575:41:43:near,f679ed3e8e975575,41,primary,6.9715796e-05,0.26606628,0.8333333333333334
primary:f679ed3e8e975575:41:43:far,f679ed3e8e975575,43,primary,7.089926e-05,0.26257822,0.8333333333333334
primary:f696561dbf6055df:36:63:near,f696561dbf6055df,36,primary,0.0007764001,0.4172341,0.6666666666666666
primary:f696561dbf6055df:36:63:far,f696561dbf6055df,63,primary,0.0010647251,0.4332677,0.6666666666666666
primary:f696561dbf6055df:38:59:near,f696561dbf6055df,38,primary,9.5580624e-05,0.20215337,1.0
primary:f696561dbf6055df:38:59:far,f696561dbf6055df,59,primary,0.00014603473,0.22013104,1.0
primary:f696561dbf6055df:34:52:near,f696561dbf6055df,34,primary,0.00010157234,0.15489644,1.0
primary:f696561dbf6055df:34:52:far,f696561dbf6055df,52,primary,0.00022234833,0.23549348,1.0
primary:f6a1a2760a7b57a4:32:40:near,f6a1a2760a7b57a4,32,primary,0.00013568059,0.21487164,1.0
primary:f6a1a2760a7b57a4:32:40:far,f6a1a2760a7b57a4,40,primary,0.00013838854,0.26382855,0.8333333333333334
primary:f6d7cbb8505f5782:137:129:near,f6d7cbb8505f5782,137,primary,0.0012932853,0.14483522,1.0
primary:f6d7cbb8505f5782:137:129:far,f6d7cbb8505f5782,129,primary,0.0009080059,0.19822519,1.0
primary:f6f213b156de552d:40:33:near,f6f213b156de552d,40,primary,6.808007e-05,0.20260592,0.8333333333333334
primary:f6f213b156de552d:40:33:far,f6f213b156de552d,33,primary,0.0001501106,0.2829072,0.6666666666666666
primary:f6f213b156de552d:48:43:near,f6f213b156de552d,48,primary,0.00011503229,0.28126523,0.6666666666666666
primary:f6f213b156de552d:48:43:far,f6f213b156de552d,43,primary,0.00015817326,0.3084096,0.5
primary:f6f213b156de552d:53:37:near,f6f213b156de552d,53,primary,5.0192677e-05,0.18787706,0.8333333333333334
primary:f6f213b156de552d:53:37:far,f6f213b156de552d,37,primary,7.4845084e-05,0.2614428,0.6666666666666666
primary:f80fe289f8135602:136:140:near,f80fe289f8135602,136,primary,0.0005340682,0.15266998,1.0
primary:f80fe289f8135602:136:140:far,f80fe289f8135602,140,primary,0.0010788217,0.23403053,0.6666666666666666
primary:f80fe289f8135602:144:148:near,f80fe289f8135602,144,primary,6.178893e-05,0.16367827,1.0
primary:f80fe289f8135602:144:148:far,f80fe289f8135602,148,primary,7.012204e-05,0.20893073,0.8333333333333334
primary:f80fe289f8135602:40:56:near,f80fe289f8135602,40,primary,0.00014778727,0.22206138,0.8333333333333334
primary:f80fe289f8135602:40:56:far,f80fe289f8135602,56,primary,0.0003262171,0.23474686,0.8333333333333334
primary:f8268857204e554e:144:148:near,f8268857204e554e,144,primary,3.148696e-05,0.2229176,1.0
primary:f8268857204e554e:144:148:far,f8268857204e554e,148,primary,3.0216012e-05,0.19716044,1.0
primary:f8268857204e554e:46:58:near,f8268857204e554e,46,primary,0.005950515,0.2978445,0.6666666666666666
primary:f8268857204e554e:46:58:far,f8268857204e554e,58,primary,0.007522305,0.35525432,0.3333333333333333
primary:f8268857204e554e:49:42:near,f8268857204e554e,49,primary,6.0310027e-05,0.22536999,1.0
primary:f8268857204e554e:49:42:far,f8268857204e554e,42,primary,0.00010239508,0.2588881,1.0
primary:f8268857204e554e:52:32:near,f8268857204e554e,52,primary,0.0001226689,0.21259302,1.0
primary:f8268857204e554e:52:32:far,f8268857204e554e,32,primary,0.0001991028,0.22754987,1.0
primary:f82c33508e915106:176:184:near,f82c33508e915106,176,primary,0.0001313801,0.29661775,1.0
primary:f82c33508e915106:176:184:far,f82c33508e915106,184,primary,0.00012662318,0.25228068,1.0
primary:f82c33508e915106:32:38:near,f82c33508e915106,32,primary,0.0002678078,0.27206418,1.0
primary:f82c33508e915106:32:38:far,f82c33508e915106,38,primary,0.00027993944,0.31300524,1.0
primary:f82c33508e915106:36:62:near,f82c33508e915106,36,primary,0.00033280818,0.30074695,0.8333333333333334
primary:f82c33508e915106:36:62:far,f82c33508e915106,62,primary,0.00037373975,0.37071466,0.8333333333333334
primary:f84ac4472da55b91:33:43:near,f84ac4472da55b91,33,primary,9.935815e-05,0.18544805,1.0
primary:f84ac4472da55b91:33:43:far,f84ac4472da55b91,43,primary,9.608419e-05,0.19941443,1.0
primary:f86b2f13b23d5470:144:148:near,f86b2f13b23d5470,144,primary,0.00012189262,0.28368253,1.0
primary:f86b2f13b23d5470:144:148:far,f86b2f13b23d5470,148,primary,0.00013298387,0.32212144,1.0
primary:f86b2f13b23d5470:130:134:near,f86b2f13b23d5470,130,primary,0.0016394424,0.17854182,1.0
primary:f86b2f13b23d5470:130:134:far,f86b2f13b23d5470,134,primary,0.0017657847,0.1955368,1.0
primary:f86b2f13b23d5470:14:12:near,f86b2f13b23d5470,14,primary,3.6245e-05,0.34451187,0.8333333333333334
primary:f86b2f13b23d5470:14:12:far,f86b2f13b23d5470,12,primary,3.6409197e-05,0.3438668,0.8333333333333334
primary:f86b2f13b23d5470:51:62:near,f86b2f13b23d5470,51,primary,0.00071113906,0.29541603,0.8333333333333334
primary:f86b2f13b23d5470:51:62:far,f86b2f13b23d5470,62,primary,0.0017824532,0.41114202,0.5
primary:f97414b6f4a15866:144:148:near,f97414b6f4a15866,144,primary,0.0003034526,0.33549675,0.8333333333333334
primary:f97414b6f4a15866:144:148:far,f97414b6f4a15866,148,primary,0.00031646423,0.3461912,0.8333333333333334
primary:f97414b6f4a15866:156:152:near,f97414b6f4a15866,156,primary,0.00034417986,0.19784452,1.0
primary:f97414b6f4a15866:156:152:far,f97414b6f4a15866,152,primary,0.0003607359,0.21236885,1.0
primary:f97414b6f4a15866:32:63:near,f97414b6f4a15866,32,primary,0.0047395034,0.28109416,0.8333333333333334
primary:f97414b6f4a15866:32:63:far,f97414b6f4a15866,63,primary,0.0054372177,0.27941063,0.8333333333333334
primary:f9b32e71bedb5996:32:37:near,f9b32e71bedb5996,32,primary,7.5722455e-05,0.13746898,1.0
primary:f9b32e71bedb5996:32:37:far,f9b32e71bedb5996,37,primary,0.00010942582,0.18227075,1.0
primary:f9b32e71bedb5996:33:53:near,f9b32e71bedb5996,33,primary,3.508234e-05,0.26073405,0.6666666666666666
primary:f9b32e71bedb5996:33:53:far,f9b32e71bedb5996,53,primary,4.665155e-05,0.32146987,0.6666666666666666
primary:f9b32e71bedb5996:40:55:near,f9b32e71bedb5996,40,primary,4.463039e-05,0.18813604,1.0
primary:f9b32e71bedb5996:40:55:far,f9b32e71bedb5996,55,primary,7.5157826e-05,0.2017562,0.8333333333333334
primary:f9b32e71bedb5996:54:62:near,f9b32e71bedb5996,54,primary,0.00024733922,0.2848105,0.6666666666666666
primary:f9b32e71bedb5996:54:62:far,f9b32e71bedb5996,62,primary,0.00025604008,0.27246875,0.6666666666666666
primary:f9b32e71bedb5996:48:58:near,f9b32e71bedb5996,48,primary,0.00048021463,0.17641388,0.8333333333333334
primary:f9b32e71bedb5996:48:58:far,f9b32e71bedb5996,58,primary,0.00068028615,0.23306386,0.8333333333333334
primary:fa00af6ecc8a5cb4:150:158:near,fa00af6ecc8a5cb4,150,primary,0.0005712287,0.29818347,1.0
primary:fa00af6ecc8a5cb4:150:158:far,fa00af6ecc8a5cb4,158,primary,0.00065881154,0.34031796,0.8333333333333334
primary:fa4cc4b0188c5b79:38:54:near,fa4cc4b0188c5b79,38,primary,8.543968e-05,0.1712137,0.8333333333333334
primary:fa4cc4b0188c5b79:38:54:far,fa4cc4b0188c5b79,54,primary,0.00024222421,0.18406732,1.0
primary:fa4cc4b0188c5b79:60:47:near,fa4cc4b0188c5b79,60,primary,6.2346386e-05,0.24823217,0.8333333333333334
primary:fa4cc4b0188c5b79:60:47:far,fa4cc4b0188c5b79,47,primary,6.134504e-05,0.2668151,0.5
primary:fa72914538895375:128:132:near,fa72914538895375,128,primary,0.00019728378,0.12703587,1.0
primary:fa72914538895375:128:132:far,fa72914538895375,132,primary,0.00039149108,0.23310453,1.0
primary:fa72914538895375:32:46:near,fa72914538895375,32,primary,4.032581e-05,0.14372835,1.0
primary:fa72914538895375:32:46:far,fa72914538895375,46,primary,3.110985e-05,0.20640963,0.8333333333333334
primary:fa72914538895375:33:55:near,fa72914538895375,33,primary,5.7287827e-05,0.17172037,1.0
primary:fa72914538895375:33:55:far,fa72914538895375,55,primary,8.437807e-05,0.23874421,0.6666666666666666
primary:facaaf8c0e8c5c65:148:144:near,facaaf8c0e8c5c65,148,primary,3.380127e-05,0.23693557,0.8333333333333334
primary:facaaf8c0e8c5c65:148:144:far,facaaf8c0e8c5c65,144,primary,2.7800652e-05,0.22494118,0.8333333333333334
primary:facaaf8c0e8c5c65:35:40:near,facaaf8c0e8c5c65,35,primary,0.00015920523,0.14706424,1.0
primary:facaaf8c0e8c5c65:35:40:far,facaaf8c0e8c5c65,40,primary,0.0005659056,0.27933237,0.8333333333333334
primary:facaaf8c0e8c5c65:36:43:near,facaaf8c0e8c5c65,36,primary,0.00028038464,0.22253053,0.6666666666666666
primary:facaaf8c0e8c5c65:36:43:far,facaaf8c0e8c5c65,43,primary,0.0023400187,0.27589822,0.6666666666666666
primary:facaaf8c0e8c5c65:37:45:near,facaaf8c0e8c5c65,37,primary,3.1950676e-05,0.12765153,1.0
primary:facaaf8c0e8c5c65:37:45:far,facaaf8c0e8c5c65,45,primary,2.606891e-05,0.11583667,1.0
primary:facaaf8c0e8c5c65:38:59:near,facaaf8c0e8c5c65,38,primary,3.542191e-05,0.105315745,1.0
primary:facaaf8c0e8c5c65:38:59:far,facaaf8c0e8c5c65,59,primary,1.5824982e-05,0.16456383,1.0
primary:fad3b25206405469:50:57:near,fad3b25206405469,50,primary,0.0001248659,0.1676655,1.0
primary:fad3b25206405469:50:57:far,fad3b25206405469,57,primary,0.00021768216,0.25113624,1.0
primary:fad9e78a17825042:48:49:near,fad9e78a17825042,48,primary,0.005543278,0.19817393,1.0
primary:fad9e78a17825042:48:49:far,fad9e78a17825042,49,primary,0.0064649116,0.21147986,1.0
primary:fb7f5f4fd1a25f13:32:42:near,fb7f5f4fd1a25f13,32,primary,2.6721495e-05,0.07977938,0.8333333333333334
primary:fb7f5f4fd1a25f13:32:42:far,fb7f5f4fd1a25f13,42,primary,8.042848e-05,0.12708598,1.0
primary:fb9dcf5b46d65616:152:156:near,fb9dcf5b46d65616,152,primary,0.0009133047,0.2517165,0.8333333333333334
primary:fb9dcf5b46d65616:152:156:far,fb9dcf5b46d65616,156,primary,0.00091563375,0.25625503,0.8333333333333334
primary:fb9dcf5b46d65616:44:39:near,fb9dcf5b46d65616,44,primary,0.01970849,0.29524478,1.0
primary:fb9dcf5b46d65616:44:39:far,fb9dcf5b46d65616,39,primary,0.019821111,0.29131362,0.8333333333333334
primary:fb9dcf5b46d65616:47:63:near,fb9dcf5b46d65616,47,primary,0.0014025319,0.25115874,1.0
primary:fb9dcf5b46d65616:47:63:far,fb9dcf5b46d65616,63,primary,0.0020876608,0.23328061,1.0
primary:fb9dcf5b46d65616:49:57:near,fb9dcf5b46d65616,49,primary,7.3275616e-05,0.169463,1.0
primary:fb9dcf5b46d65616:49:57:far,fb9dcf5b46d65616,57,primary,0.0001632713,0.18647636,1.0
primary:fb9dcf5b46d65616:65:78:near,fb9dcf5b46d65616,65,primary,0.00014957073,0.2477559,1.0
primary:fb9dcf5b46d65616:65:78:far,fb9dcf5b46d65616,78,primary,0.00016651918,0.2281493,1.0
primary:fb9dcf5b46d65616:66:74:near,fb9dcf5b46d65616,66,primary,0.004804696,0.33915925,1.0
primary:fb9dcf5b46d65616:66:74:far,fb9dcf5b46d65616,74,primary,0.0054511726,0.34030962,1.0
primary:fb9dcf5b46d65616:68:76:near,fb9dcf5b46d65616,68,primary,0.0022623981,0.22240299,1.0
primary:fb9dcf5b46d65616:68:76:far,fb9dcf5b46d65616,76,primary,0.0018636214,0.21032824,1.0
primary:fb9dcf5b46d65616:69:73:near,fb9dcf5b46d65616,69,primary,0.0014343883,0.20975061,1.0
