token,pair_id,side,raw_index,loss,near_region,exact_source,PDMS_gap,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref
d139b76f0b1e5791,primary:d139b76f0b1e5791:59:34,far,34,0.000155841073137708,boundary,IL-native,0.0328482381186034,0.24809184670448303,0.19580276310443878,0.6486324185024608,0.031508661806583405,-3.1508661806583406e-07
d139b76f0b1e5791,primary:d139b76f0b1e5791:46:58,near,46,3.505674612824805e-05,boundary,IL-native,0.1580031744082362,0.12483896315097809,0.19580276310443878,-0.21084743135281106,-0.005153915379196405,5.153915379196406e-08
d139b76f0b1e5791,primary:d139b76f0b1e5791:46:58,far,58,2.5536692191963084e-05,boundary,IL-native,0.1580031744082362,0.09804464131593704,0.19580276310443878,0.08041099632919523,0.001543682999908924,-1.543682999908924e-08
dc932b3cf2ba5b1b,primary:dc932b3cf2ba5b1b:78:70,near,78,1.5543487279501278e-05,boundary,mts_8692,0.0575104803958623,0.09208502620458603,0.26409944891929626,0.9218454982421536,0.0224189180880785,-2.24189180880785e-07
dc932b3cf2ba5b1b,primary:dc932b3cf2ba5b1b:78:70,far,70,1.695566243142821e-05,boundary,mts_8692,0.0575104803958623,0.10027217864990234,0.26409944891929626,0.8609112472313114,0.022798502817749977,-2.2798502817749979e-07
dc932b3cf2ba5b1b,primary:dc932b3cf2ba5b1b:62:58,near,62,0.0001277291094083921,core,IL-native,0.0892218433048555,0.09302659332752228,0.26409944891929626,0.8670694571401245,0.021302398294210434,-2.1302398294210435e-07
dc932b3cf2ba5b1b,primary:dc932b3cf2ba5b1b:62:58,far,58,0.00012853699809056707,core,IL-native,0.0892218433048555,0.17897288501262665,0.26409944891929626,-0.8444176712923691,-0.039912786334753036,3.991278633475304e-07
2b2663b56a6555a2,primary:2b2663b56a6555a2:32:45,near,32,1.7450295672460925e-05,boundary,IL-native,0.0,0.05295839533209801,0.07680020481348038,0.041730401362174416,0.00016972653975244612,-1.6972653975244613e-09
2b2663b56a6555a2,primary:2b2663b56a6555a2:32:45,far,45,2.296238199051004e-05,boundary,IL-native,0.0,0.04531729966402054,0.07680020481348038,-0.800212241416981,-0.002785040996968746,2.7850409969687463e-08
2b2663b56a6555a2,primary:2b2663b56a6555a2:41:47,near,41,0.0007370927514784853,boundary,IL-native,0.0,0.5483845472335815,0.07680020481348038,0.9531396481983134,0.040142472833395004,-4.014247283339501e-07
2b2663b56a6555a2,primary:2b2663b56a6555a2:41:47,far,47,0.0002568620639067376,boundary,IL-native,0.0,0.3378670811653137,0.07680020481348038,0.04453721055849983,0.0011556631652638316,-1.1556631652638317e-08
fefa00cc3fe65b70,primary:fefa00cc3fe65b70:56:45,near,56,1.8811987501976546e-05,boundary,IL-native,0.0098671616519254,0.06325986981391907,0.06685411185026169,0.49778696148356727,0.002105231862515211,-2.1052318625152112e-08
fefa00cc3fe65b70,primary:fefa00cc3fe65b70:56:45,far,45,1.9717602754099062e-05,boundary,IL-native,0.0098671616519254,0.06763418018817902,0.06685411185026169,0.4285094435714244,0.001937558175995946,-1.9375581759959462e-08
430843d30f9258ed,primary:430843d30f9258ed:5:0,near,5,0.00036770068800251465,boundary,GT,0.0001120707755006,0.45224663615226746,0.07098399847745895,-0.7797384720421583,-0.025031378492712975,2.5031378492712974e-07
430843d30f9258ed,primary:430843d30f9258ed:5:0,far,0,0.00033099255233537406,boundary,GT,0.0001120707755006,0.4350883662700653,0.07098399847745895,-0.7898261804701507,-0.024393238127231598,2.43932381272316e-07
430843d30f9258ed,primary:430843d30f9258ed:156:152,near,156,2.076541022688616e-05,boundary,Bridge-0.2_mts_8751,0.0007070994471263,0.09329769760370255,0.07098399847745895,-0.8559433856578831,-0.005668608006089926,5.668608006089926e-08
430843d30f9258ed,primary:430843d30f9258ed:156:152,far,152,2.1053995624242816e-05,boundary,Bridge-0.2_mts_8751,0.0007070994471263,0.09486609697341919,0.07098399847745895,-0.8575658966062589,-0.00577482720836997,5.774827208369971e-08
db42252e1f655f26,primary:db42252e1f655f26:36:52,near,36,0.00020317493454058422,boundary,IL-native,0.0,0.25019675493240356,0.18216484785079956,-0.5229321553378854,-0.023833706974983215,2.3833706974983217e-07
db42252e1f655f26,primary:db42252e1f655f26:36:52,far,52,0.00023667962886975147,boundary,IL-native,0.0,0.19760824739933014,0.18216484785079956,0.7539509731013665,0.02714018151164055,-2.714018151164055e-07
db42252e1f655f26,primary:db42252e1f655f26:128:136,near,128,2.000274253077805e-05,boundary,Bridge-0.2_mts_8692,0.0,0.07754568755626678,0.18216484785079956,-0.8477966957424938,-0.011976059526205063,1.1976059526205063e-07
db42252e1f655f26,primary:db42252e1f655f26:128:136,far,136,3.178327278874349e-05,boundary,Bridge-0.2_mts_8692,0.0,0.12289954721927643,0.18216484785079956,-0.7529282236372707,-0.016856539994478226,1.6856539994478226e-07
6dfe97d2aff95bf6,primary:6dfe97d2aff95bf6:55:58,near,55,1.1147268651257036e-05,boundary,IL-native,0.0431242198179688,0.0361468568444252,0.07607275992631912,0.2020661586229176,0.0005556397372856736,-5.556397372856737e-09
6dfe97d2aff95bf6,primary:6dfe97d2aff95bf6:55:58,far,58,1.1662237284326693e-05,boundary,IL-native,0.0431242198179688,0.04395843297243118,0.07607275992631912,-0.040187226267452865,-0.0001343876647297293,1.3438766472972931e-09
6dfe97d2aff95bf6,primary:6dfe97d2aff95bf6:53:48,near,53,1.6450462680950295e-05,core,IL-native,0.0070073903821281,0.06710166484117508,0.07607275992631912,-0.4291837736184156,-0.002190815284848213,2.1908152848482133e-08
6dfe97d2aff95bf6,primary:6dfe97d2aff95bf6:53:48,far,48,2.0857270101259928e-05,core,IL-native,0.0070073903821281,0.09065000712871552,0.07607275992631912,-0.48400527085818684,-0.003337698522955179,3.337698522955179e-08
96886b2d240e5275,primary:96886b2d240e5275:6:16,near,6,2.1014275262132287e-05,boundary,GT,0.0014616972105159,0.09559214115142822,0.990748941898346,0.6578190155136399,0.06230060011148453,-6.230060011148453e-07
96886b2d240e5275,primary:96886b2d240e5275:6:16,far,16,3.770558032556437e-05,boundary,GT,0.0014616972105159,0.15221227705478668,0.990748941898346,0.31780142147203266,0.04792577400803566,-4.792577400803567e-07
96886b2d240e5275,primary:96886b2d240e5275:68:67,near,68,5.900972610106692e-05,boundary,mts_8692,0.0060291832227221,0.09156757593154907,0.990748941898346,0.7557099933585139,0.06855837255716324,-6.855837255716325e-07
96886b2d240e5275,primary:96886b2d240e5275:68:67,far,67,7.086067671480123e-05,boundary,mts_8692,0.0060291832227221,0.12476608902215958,0.990748941898346,0.7645998473557253,0.09451361745595932,-9.451361745595933e-07
fa4cc4b0188c5b79,primary:fa4cc4b0188c5b79:60:47,near,60,0.0002183141914429143,boundary,IL-native,0.0117000136481095,0.33098071813583374,0.15239329636096954,0.8966124020878463,0.045224450528621674,-4.522445052862168e-07
fa4cc4b0188c5b79,primary:fa4cc4b0188c5b79:60:47,far,47,0.0008860033703967929,boundary,IL-native,0.0117000136481095,0.6644306778907776,0.15239329636096954,0.27643498118876464,0.02799036353826523,-2.799036353826523e-07
fa4cc4b0188c5b79,primary:fa4cc4b0188c5b79:38:54,near,38,4.380733116704505e-05,boundary,IL-native,0.0300570583553252,0.08463450521230698,0.15239329636096954,0.5276804374960694,0.006805880460888147,-6.805880460888147e-08
fa4cc4b0188c5b79,primary:fa4cc4b0188c5b79:38:54,far,54,0.0001094350045605097,boundary,IL-native,0.0300570583553252,0.19414621591567993,0.15239329636096954,-0.0058197008960849915,-0.00017218505672644824,1.7218505672644826e-09
40808270ce205b83,primary:40808270ce205b83:50:47,near,50,7.60070797696244e-05,boundary,IL-native,0.0313903431047748,0.11342222988605499,0.30065011978149414,0.8579347127083399,0.029255922883749008,-2.925592288374901e-07
40808270ce205b83,primary:40808270ce205b83:50:47,far,47,8.36505814731936e-05,boundary,IL-native,0.0313903431047748,0.11481710523366928,0.30065011978149414,0.9561647550348842,0.03300659358501434,-3.300659358501435e-07
40808270ce205b83,primary:40808270ce205b83:57:42,near,57,4.932865613227477e-05,boundary,IL-native,0.0398260457782129,0.08936426788568497,0.30065011978149414,0.9399127981111094,0.025252992287278175,-2.525299228727818e-07
40808270ce205b83,primary:40808270ce205b83:57:42,far,42,5.3354911869973876e-05,boundary,IL-native,0.0398260457782129,0.11477755010128021,0.30065011978149414,0.9733216126432829,0.033587269484996796,-3.35872694849968e-07
a02463c8a92d56ce,primary:a02463c8a92d56ce:43:48,near,43,8.143660761561478e-05,boundary,IL-native,0.0,0.13370835781097412,0.05150824412703514,0.13621308005114993,0.0009381107520312071,-9.381107520312071e-09
a02463c8a92d56ce,primary:a02463c8a92d56ce:43:48,far,48,0.00034044427184198867,boundary,IL-native,0.0,0.35561224818229675,0.05150824412703514,0.07896436242397042,0.0014463872648775578,-1.4463872648775579e-08
a02463c8a92d56ce,primary:a02463c8a92d56ce:12:0,near,12,0.00013981195206724806,boundary,GT,0.0,0.15615630149841309,0.05150824412703514,0.12295002647285792,0.0009889284847304225,-9.889284847304226e-09
a02463c8a92d56ce,primary:a02463c8a92d56ce:12:0,far,0,0.0001701604196568951,boundary,GT,0.0,0.17979884147644043,0.05150824412703514,0.09643483261374845,0.0008930948097258806,-8.930948097258807e-09
50790f7ba9405c67,primary:50790f7ba9405c67:156:152,near,156,9.22270592127461e-05,boundary,Bridge-0.2_mts_8751,0.0,0.18046632409095764,0.05837002769112587,0.7893378670432485,0.008314746432006359,-8.31474643200636e-08
50790f7ba9405c67,primary:50790f7ba9405c67:156:152,far,152,9.819629485718906e-05,boundary,Bridge-0.2_mts_8751,0.0,0.20998115837574005,0.05837002769112587,0.7705194742295081,0.00944395363330841,-9.443953633308411e-08
50790f7ba9405c67,primary:50790f7ba9405c67:32:33,near,32,5.739159769291291e-05,boundary,IL-native,0.0,0.08020474016666412,0.05837002769112587,-0.5201750304654287,-0.0024352269247174263,2.4352269247174264e-08
50790f7ba9405c67,primary:50790f7ba9405c67:32:33,far,33,0.0001849395121098496,boundary,IL-native,0.0,0.24601441621780396,0.05837002769112587,0.13462038641855836,0.0019331310177221894,-1.9331310177221897e-08
759e9e451eba5b47,primary:759e9e451eba5b47:156:152,near,156,0.00022405445997719653,boundary,Bridge-0.2_mts_8751,0.1810574462437273,0.34371766448020935,0.0612654872238636,-0.9511883942768105,-0.020030153915286064,2.0030153915286066e-07
759e9e451eba5b47,primary:759e9e451eba5b47:156:152,far,152,0.00020768068316101562,boundary,Bridge-0.2_mts_8751,0.1810574462437273,0.31946831941604614,0.0612654872238636,-0.96300803932696,-0.0188483614474535,1.88483614474535e-07
39fe00229f7b5ac4,primary:39fe00229f7b5ac4:60:34,near,60,5.5447726481361315e-05,boundary,IL-native,0.0323239536748758,0.10409338027238846,0.0918123796582222,0.477461588989374,0.004563129507005215,-4.563129507005215e-08
39fe00229f7b5ac4,primary:39fe00229f7b5ac4:60:34,far,34,7.24980764061911e-05,boundary,IL-native,0.0323239536748758,0.15112553536891937,0.0918123796582222,0.7345499337957392,0.0101920235902071,-1.0192023590207101e-07
39fe00229f7b5ac4,primary:39fe00229f7b5ac4:132:136,near,132,0.009794245008379221,boundary,Bridge-0.2_mts_8692,0.0,2.685580015182495,0.0918123796582222,0.40549462786772394,0.0999826043844223,-9.998260438442232e-07
39fe00229f7b5ac4,primary:39fe00229f7b5ac4:132:136,far,136,0.00948883406817913,boundary,Bridge-0.2_mts_8692,0.0,2.620391368865967,0.0918123796582222,0.3840975553960812,0.09240786731243134,-9.240786731243134e-07
50865b0784fc566d,primary:50865b0784fc566d:36:40,near,36,0.013211527806561207,boundary,IL-native,0.2279220118213913,2.4074862003326416,0.052564822137355804,0.4660124035430587,0.058973442763090134,-5.897344276309014e-07
50865b0784fc566d,primary:50865b0784fc566d:36:40,far,40,0.008378232756513171,boundary,IL-native,0.2279220118213913,1.564378023147583,0.052564822137355804,0.40726338955669095,0.03348977863788605,-3.348977863788605e-07
50865b0784fc566d,primary:50865b0784fc566d:46:49,near,46,0.00011613749302341603,boundary,IL-native,0.0373888101036072,0.30678269267082214,0.052564822137355804,0.6081268195000452,0.009806639514863491,-9.806639514863492e-08
50865b0784fc566d,primary:50865b0784fc566d:46:49,far,49,4.781788811669685e-05,boundary,IL-native,0.0373888101036072,0.1695328801870346,0.052564822137355804,0.7350768272506496,0.006550611928105354,-6.550611928105355e-08
4be639c52c2656db,primary:4be639c52c2656db:32:33,near,32,2.6179244741797447e-05,boundary,IL-native,0.0,0.06397537142038345,0.09805510938167572,0.4749529649529554,0.002979433164000511,-2.9794331640005113e-08
4be639c52c2656db,primary:4be639c52c2656db:32:33,far,33,2.6595960662234575e-05,boundary,IL-native,0.0,0.0660678967833519,0.09805510938167572,0.5908903784443924,0.0038279620930552483,-3.827962093055249e-08
4be639c52c2656db,primary:4be639c52c2656db:34:54,near,34,2.411375317024067e-05,boundary,IL-native,0.0,0.03370983898639679,0.09805510938167572,-0.41701608022808734,-0.001378414104692638,1.3784141046926381e-08
4be639c52c2656db,primary:4be639c52c2656db:34:54,far,54,7.405232463497669e-05,boundary,IL-native,0.0,0.1845121681690216,0.09805510938167572,-0.9460951175701776,-0.01711709424853325,1.711709424853325e-07
65c6face44dc5242,primary:65c6face44dc5242:153:157,near,153,0.00011735661246348172,boundary,Bridge-0.4_mts_8751,0.0,0.2137538641691208,0.07558619230985641,0.73270504246107,0.011838198639452457,-1.1838198639452458e-07
65c6face44dc5242,primary:65c6face44dc5242:153:157,far,157,0.00015007134061306715,boundary,Bridge-0.4_mts_8751,0.0,0.24874892830848694,0.07558619230985641,0.7557297183282102,0.014209218323230743,-1.4209218323230744e-07
65c6face44dc5242,primary:65c6face44dc5242:150:146,near,150,0.0034050888534693513,boundary,Bridge-0.6_mts_8751,0.0,1.116294503211975,0.07558619230985641,0.6919772305333706,0.058386582881212234,-5.838658288121224e-07
65c6face44dc5242,primary:65c6face44dc5242:150:146,far,146,0.00402401438986999,boundary,Bridge-0.6_mts_8751,0.0,1.238498330116272,0.07558619230985641,0.6615889523047171,0.061933573335409164,-6.193357333540917e-07
9e454d3b139c5a3d,primary:9e454d3b139c5a3d:33:41,near,33,2.8501564884209074e-05,boundary,IL-native,0.0,0.06163712963461876,0.09270840138196945,0.3276958783354051,0.0018725459231063724,-1.8725459231063724e-08
9e454d3b139c5a3d,primary:9e454d3b139c5a3d:33:41,far,41,6.676574776065536e-05,boundary,IL-native,0.0,0.17546610534191132,0.09270840138196945,0.22146285986475503,0.0036025766748934984,-3.602576674893499e-08
9e454d3b139c5a3d,primary:9e454d3b139c5a3d:37:45,near,37,3.3743360290827695e-05,boundary,IL-native,0.0,0.09240413457155228,0.09270840138196945,0.8658132177438344,0.0074171097949147224,-7.417109794914723e-08
9e454d3b139c5a3d,primary:9e454d3b139c5a3d:37:45,far,45,0.00017387089314979676,boundary,IL-native,0.0,0.25119540095329285,0.09270840138196945,-0.6905675432504532,-0.016081884503364563,1.6081884503364563e-07
87a04f063e505051,primary:87a04f063e505051:40:50,near,40,9.34158606469282e-06,boundary,IL-native,0.0,0.03971679136157036,0.2882719039916992,-0.46970760248744364,-0.005377792753279209,5.3777927532792095e-08
87a04f063e505051,primary:87a04f063e505051:40:50,far,50,1.307470256506349e-05,boundary,IL-native,0.0,0.07792896777391434,0.2882719039916992,-0.5319314538866442,-0.011949697509407997,1.1949697509408e-07
87a04f063e505051,primary:87a04f063e505051:37:49,near,37,0.00022123935104900738,boundary,IL-native,0.0,0.22275160253047943,0.2882719039916992,-0.3065715939789922,-0.019685890525579453,1.9685890525579453e-07
87a04f063e505051,primary:87a04f063e505051:37:49,far,49,0.0003132174524580478,boundary,IL-native,0.0,0.32978132367134094,0.2882719039916992,-0.19782426928676122,-0.018806498497724533,1.8806498497724534e-07
e926ec6a69cc575c,primary:e926ec6a69cc575c:132:136,near,132,4.965473544871202e-05,boundary,Bridge-0.2_mts_8692,0.1617400281562027,0.12118075788021088,1.9364548921585083,-0.827626183281345,-0.19421164691448212,1.9421164691448214e-06
e926ec6a69cc575c,primary:e926ec6a69cc575c:132:136,far,136,6.443138545364491e-05,boundary,Bridge-0.2_mts_8692,0.1617400281562027,0.14019501209259033,1.9364548921585083,-0.8222554565594747,-0.22322699427604675,2.2322699427604677e-06
e926ec6a69cc575c,primary:e926ec6a69cc575c:133:137,near,133,5.541769405681407e-05,boundary,Bridge-0.4_mts_8692,0.1834716080782357,0.17603111267089844,1.9364548921585083,-0.7152231331613321,-0.24380262196063995,2.4380262196064e-06
e926ec6a69cc575c,primary:e926ec6a69cc575c:133:137,far,137,6.10633205724298e-05,boundary,Bridge-0.4_mts_8692,0.1834716080782357,0.18095450103282928,1.9364548921585083,-0.7298876643878499,-0.2557601034641266,2.5576010346412662e-06
a77cad5e29a5585e,primary:a77cad5e29a5585e:39:52,near,39,2.1685333194909617e-05,boundary,IL-native,0.1626977624060686,0.07481687515974045,2.965675115585327,0.7238305792828623,0.16060537099838257,-1.6060537099838259e-06
a77cad5e29a5585e,primary:a77cad5e29a5585e:39:52,far,52,2.9209133572294377e-05,boundary,IL-native,0.1626977624060686,0.13390910625457764,2.965675115585327,0.9582893820863616,0.3805663287639618,-3.805663287639618e-06
a77cad5e29a5585e,primary:a77cad5e29a5585e:138:134,near,138,6.745149585185573e-05,boundary,Bridge-0.6_mts_8692,0.0339550105819768,0.10828565806150436,2.965675115585327,-0.5648939964014777,-0.18141010403633118,1.814101040363312e-06
a77cad5e29a5585e,primary:a77cad5e29a5585e:138:134,far,134,6.269910591072403e-05,boundary,Bridge-0.6_mts_8692,0.0339550105819768,0.07403874397277832,2.965675115585327,-0.43461093989507316,-0.09542963653802872,9.542963653802873e-07
e9f4daa7d910568c,primary:e9f4daa7d910568c:164:172,near,164,0.0003876015452988213,boundary,Bridge-0.2_grpo_9041,0.0049866802235811,0.44013240933418274,0.2500339448451996,0.8759880259766761,0.09640076756477356,-9.640076756477356e-07
e9f4daa7d910568c,primary:e9f4daa7d910568c:164:172,far,172,0.00029309509409358725,boundary,Bridge-0.2_grpo_9041,0.0049866802235811,0.3314113914966583,0.2500339448451996,0.9597020568003238,0.07952484488487244,-7.952484488487244e-07
2b6a3141bbd95909,primary:2b6a3141bbd95909:33:35,near,33,2.801530536089558e-05,boundary,IL-native,0.0,0.09407548606395721,0.3514842092990875,0.7740476997427397,0.025594698265194893,-2.5594698265194895e-07
2b6a3141bbd95909,primary:2b6a3141bbd95909:33:35,far,35,2.681931346160127e-05,boundary,IL-native,0.0,0.08821070194244385,0.3514842092990875,0.703583887732698,0.021814385429024696,-2.1814385429024698e-07
2b6a3141bbd95909,primary:2b6a3141bbd95909:34:58,near,34,0.0001663724497120711,boundary,IL-native,0.0,0.25082385540008545,0.3514842092990875,0.9193326791009325,0.08104894310235977,-8.104894310235978e-07
2b6a3141bbd95909,primary:2b6a3141bbd95909:34:58,far,58,7.666172859899234e-05,boundary,IL-native,0.0,0.13242731988430023,0.3514842092990875,0.8882084451973177,0.04134264960885048,-4.1342649608850484e-07
05f01335f6e15d86,primary:05f01335f6e15d86:45:32,near,45,1.8091051970259286e-05,boundary,IL-native,0.0316976149823773,0.0540565624833107,0.07794351130723953,-0.24396529122385488,-0.0010279131820425391,1.0279131820425392e-08
05f01335f6e15d86,primary:05f01335f6e15d86:45:32,far,32,2.3329035229835426e-05,boundary,IL-native,0.0316976149823773,0.0337318554520607,0.07794351130723953,-0.03872418507649815,-0.00010181282414123416,1.0181282414123417e-09
05f01335f6e15d86,primary:05f01335f6e15d86:55:42,near,55,0.000308163114823401,boundary,IL-native,0.2285664875305428,0.4795619249343872,0.07794351130723953,-0.664405042775655,-0.02483462356030941,2.483462356030941e-07
05f01335f6e15d86,primary:05f01335f6e15d86:55:42,far,42,0.0005483744898810983,boundary,IL-native,0.2285664875305428,0.7152743935585022,0.07794351130723953,-0.7354647865371577,-0.041002895683050156,4.100289568305016e-07
7ff20da52e205bf0,primary:7ff20da52e205bf0:66:71,near,66,4.002580317319371e-05,boundary,mts_8692,0.0600178963571522,0.1148701161146164,0.33662864565849304,0.9425502162981853,0.03644707053899765,-3.644707053899765e-07
7ff20da52e205bf0,primary:7ff20da52e205bf0:66:71,far,71,4.019316656922456e-05,boundary,mts_8692,0.0600178963571522,0.1209670677781105,0.33662864565849304,0.9655234248605483,0.0393170602619648,-3.93170602619648e-07
7ff20da52e205bf0,primary:7ff20da52e205bf0:76:77,near,76,2.6347155653638765e-05,boundary,mts_8692,0.020806903786962,0.0551830418407917,0.33662864565849304,0.9057811254481377,0.0168259646743536,-1.6825964674353602e-07
7ff20da52e205bf0,primary:7ff20da52e205bf0:76:77,far,77,2.710404987738002e-05,boundary,mts_8692,0.020806903786962,0.05941256135702133,0.33662864565849304,0.9105541402347785,0.018211055546998978,-1.821105554699898e-07
37ab6257bb545b45,primary:37ab6257bb545b45:33:39,near,33,1.2501868241088232e-05,boundary,IL-native,0.0166795070676641,0.02787664905190468,0.03554394841194153,0.17205915537551242,0.00017048415611498058,-1.7048415611498059e-09
37ab6257bb545b45,primary:37ab6257bb545b45:33:39,far,39,1.833731948863715e-05,boundary,IL-native,0.0166795070676641,0.05284915864467621,0.03554394841194153,-0.2688626228450254,-0.0005050497711636126,5.050497711636126e-09
37ab6257bb545b45,primary:37ab6257bb545b45:157:149,near,157,3.2303956686519086e-05,boundary,Bridge-0.4_mts_8751,0.0320433804687212,0.04424718767404556,0.03554394841194153,0.5351471541420164,0.0008416365017183125,-8.416365017183125e-09
37ab6257bb545b45,primary:37ab6257bb545b45:157:149,far,149,3.421703740968951e-05,boundary,Bridge-0.4_mts_8751,0.0320433804687212,0.04623847454786301,0.03554394841194153,0.4587223081079069,0.0007539091748185456,-7.539091748185456e-09
a86e7f16bd64596a,primary:a86e7f16bd64596a:38:50,near,38,0.00045302140642888844,boundary,IL-native,0.0,0.3425207734107971,0.9931802153587341,-0.07781453436151696,-0.026471326127648354,2.6471326127648353e-07
a86e7f16bd64596a,primary:a86e7f16bd64596a:38:50,far,50,0.001001269763946766,boundary,IL-native,0.0,0.6271622776985168,0.9931802153587341,-0.486226732587819,-0.3028634190559387,3.0286341905593876e-06
a86e7f16bd64596a,primary:a86e7f16bd64596a:35:52,near,35,0.002351430863200221,boundary,IL-native,0.0,0.8461655974388123,0.9931802153587341,0.4935188681926097,0.41475075483322144,-4.147507548332214e-06
a86e7f16bd64596a,primary:a86e7f16bd64596a:35:52,far,52,0.0011404749457142316,boundary,IL-native,0.0,0.43000710010528564,0.9931802153587341,-0.41869169167481757,-0.17881256341934204,1.7881256341934205e-06
d5201097ad6e5d67,primary:d5201097ad6e5d67:11:8,near,11,0.00010809117338794749,boundary,GT,0.0040529418917003,0.15774814784526825,0.1174834817647934,-0.18831711846962157,-0.003490043804049492,3.490043804049492e-08
d5201097ad6e5d67,primary:d5201097ad6e5d67:11:8,far,8,9.073449291463476e-05,boundary,GT,0.0040529418917003,0.15140029788017273,0.1174834817647934,0.8861141087288656,0.015761341899633408,-1.5761341899633408e-07
d5201097ad6e5d67,primary:d5201097ad6e5d67:136:140,near,136,0.010553386312494695,boundary,Bridge-0.2_mts_8692,0.0004628300676898,1.6616250276565552,0.1174834817647934,-0.11751740911158284,-0.02294098399579525,2.294098399579525e-07
d5201097ad6e5d67,primary:d5201097ad6e5d67:136:140,far,140,0.010702982714065001,boundary,Bridge-0.2_mts_8692,0.0004628300676898,1.7141374349594116,0.1174834817647934,-0.1096658844045017,-0.022084826603531837,2.208482660353184e-07
3ac61ac2f2b652b7,primary:3ac61ac2f2b652b7:17:0,near,17,2.256891821161844e-05,boundary,GT,0.0,0.06868322938680649,0.06758035719394684,0.8081397829015246,0.0037510916590690613,-3.751091659069062e-08
3ac61ac2f2b652b7,primary:3ac61ac2f2b652b7:17:0,far,0,3.059783193748444e-05,boundary,GT,0.0,0.09611421823501587,0.06758035719394684,0.7357280256922388,0.0047788722440600395,-4.7788722440600396e-08
3ac61ac2f2b652b7,primary:3ac61ac2f2b652b7:35:39,near,35,1.1778762200265191e-05,boundary,IL-native,0.0520845257174471,0.050787292420864105,0.06758035719394684,-0.38369576980517045,-0.001316929585300386,1.3169295853003861e-08
3ac61ac2f2b652b7,primary:3ac61ac2f2b652b7:35:39,far,39,2.1806582935823826e-05,boundary,IL-native,0.0520845257174471,0.07181894779205322,0.06758035719394684,-0.6430655013831967,-0.0031211506575345993,3.1211506575345994e-08
b5d3d18e7d115933,primary:b5d3d18e7d115933:128:132,near,128,2.2010748580214567e-05,boundary,Bridge-0.2_mts_8692,0.0187334222247557,0.09796620905399323,0.2987309694290161,0.4505915061763886,0.0131868040189147,-1.31868040189147e-07
b5d3d18e7d115933,primary:b5d3d18e7d115933:128:132,far,132,2.202973064413527e-05,boundary,Bridge-0.2_mts_8692,0.0187334222247557,0.09589892625808716,0.2987309694290161,0.47961648729058365,0.01374004315584898,-1.374004315584898e-07
b9e0dc94c7725924,primary:b9e0dc94c7725924:140:136,near,140,3.380020234544645e-05,boundary,Bridge-0.2_mts_8692,0.0256430895420152,0.1298845112323761,0.1732298731803894,0.8808068906962028,0.019818047061562538,-1.981804706156254e-07
b9e0dc94c7725924,primary:b9e0dc94c7725924:140:136,far,136,4.2129081521125045e-05,boundary,Bridge-0.2_mts_8692,0.0256430895420152,0.15361693501472473,0.1732298731803894,0.8763509304326914,0.02332061156630516,-2.3320611566305162e-07
b9e0dc94c7725924,primary:b9e0dc94c7725924:160:172,near,160,0.00021360803566494724,boundary,Bridge-0.2_grpo_9041,0.0258929579006661,0.3048063814640045,0.1732298731803894,0.6598801263892629,0.034842707216739655,-3.4842707216739655e-07
b9e0dc94c7725924,primary:b9e0dc94c7725924:160:172,far,172,0.00022940999406273477,boundary,Bridge-0.2_grpo_9041,0.0258929579006661,0.32102862000465393,0.1732298731803894,0.6609889559975459,0.036758750677108765,-3.675875067710877e-07
d76b0458667c59a2,primary:d76b0458667c59a2:33:37,near,33,3.241740705561824e-05,boundary,IL-native,0.0,0.04997272044420242,0.06920602917671204,0.32784569083423243,0.0011338259791955352,-1.1338259791955353e-08
d76b0458667c59a2,primary:d76b0458667c59a2:33:37,far,37,3.092271253990475e-05,boundary,IL-native,0.0,0.04362211376428604,0.06920602917671204,-0.38222646605068855,-0.001153908553533256,1.153908553533256e-08
09c3d9dbca6455e5,primary:09c3d9dbca6455e5:131:135,near,131,1.2422967756720027e-05,boundary,Bridge-0.8_mts_8692,0.0,0.06814147531986237,0.1530202478170395,0.95296253558357,0.009936564601957798,-9.936564601957799e-08
09c3d9dbca6455e5,primary:09c3d9dbca6455e5:131:135,far,135,1.3183442661102163e-05,boundary,Bridge-0.8_mts_8692,0.0,0.06652624160051346,0.1530202478170395,0.9453965337942777,0.009624006226658821,-9.624006226658822e-08
09c3d9dbca6455e5,primary:09c3d9dbca6455e5:77:66,near,77,8.420531048614066e-05,boundary,mts_8692,0.0,0.05003894120454788,0.1530202478170395,0.7447693757437933,0.005702677648514509,-5.7026776485145095e-08
09c3d9dbca6455e5,primary:09c3d9dbca6455e5:77:66,far,66,0.0004262728962203255,boundary,mts_8692,0.0,0.42232179641723633,0.1530202478170395,-0.8844970880457261,-0.05715955048799515,5.715955048799516e-07
e8991ab64afb5db6,primary:e8991ab64afb5db6:32:54,near,32,2.3616807084181346e-05,boundary,IL-native,0.0,0.05252745375037193,0.07205130904912949,0.4118429934056536,0.0015586905647069216,-1.5586905647069216e-08
e8991ab64afb5db6,primary:e8991ab64afb5db6:32:54,far,54,3.5970650060335174e-05,boundary,IL-native,0.0,0.0930129736661911,0.07205130904912949,-0.6197411588892429,-0.004153323359787464,4.153323359787464e-08
