run,token,split,old_high_quality_far,promoted_count,newly_eligible_count,frontier_promotion_rate,newly_eligible_PC_rate,current_reference_PDMS,old_reference_PDMS,current_reference_gain
grpo_middle_seed1701,9e7acfb214dd58eb,train,109,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,6cda2f0cbda156bd,train,48,0,0,0.0,0.0,83.17511676066545,86.8684926918127,-3.6933759311472585
grpo_middle_seed1701,beea15c8657d59a2,train,48,0,0,0.0,0.0,0.0,87.98456584107123,-87.98456584107123
grpo_middle_seed1701,1971c4278e675b9d,holdout,79,0,0,0.0,0.0,95.5329231134923,96.9801090190157,-1.4471859055233978
grpo_middle_seed1701,c7009bf1a2025be7,train,48,0,0,0.0,0.0,95.34116478298976,97.00862711452312,-1.6674623315333577
grpo_middle_seed1701,c37c94fa634f5265,train,48,0,0,0.0,0.0,92.37525123218688,88.89966730010474,3.475583932082145
grpo_middle_seed1701,caaf3bef91ac58a3,holdout,63,0,0,0.0,0.0,100.0,99.21726533009542,0.7827346699045847
grpo_middle_seed1701,89c4479f74c05538,holdout,138,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,7f35bb1a29c1549f,holdout,115,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b46befc3e5a756ec,holdout,27,0,0,0.0,0.0,88.1284577316787,89.38133588169651,-1.2528781500178212
grpo_middle_seed1701,f06dec0352685bd7,holdout,48,0,0,0.0,0.0,88.66575057590663,86.17816127856051,2.487589297346119
grpo_middle_seed1701,9956d04c0d275e7d,holdout,151,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,edb7e230c20f542a,train,30,0,0,0.0,0.0,84.376129036125,86.20674990594145,-1.8306208698164568
grpo_middle_seed1701,bbe9d736a2595720,train,48,0,0,0.0,0.0,100.0,90.91653625833169,9.08346374166831
grpo_middle_seed1701,8f7d5b80e1f85c3c,train,48,0,0,0.0,0.0,86.81323249219419,87.63386284297732,-0.8206303507831336
grpo_middle_seed1701,3c9433a90ab05621,train,32,0,0,0.0,0.0,99.38663281019332,100.0,-0.6133671898066808
grpo_middle_seed1701,b37c26e5cdf853d5,train,142,0,0,0.0,0.0,99.64044727901404,100.0,-0.3595527209859597
grpo_middle_seed1701,6dfe97d2aff95bf6,train,24,0,0,0.0,0.0,100.0,98.26202585280652,1.7379741471934835
grpo_middle_seed1701,9e66bc21c0d4507d,holdout,163,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,121fdf5f01785268,holdout,48,0,0,0.0,0.0,70.09888585538943,74.5952175191949,-4.496331663805478
grpo_middle_seed1701,9349bacb4a225ae3,train,48,0,0,0.0,0.0,83.99378871885386,85.17610830446328,-1.1823195856094202
grpo_middle_seed1701,704c2533b66353b5,train,48,0,0,0.0,0.0,94.91105434479917,96.29970891804507,-1.3886545732459012
grpo_middle_seed1701,4ffc3aacc76d5d43,train,159,0,0,0.0,0.0,100.0,96.86843086456575,3.1315691354342476
grpo_middle_seed1701,ea808fbdaf2a5375,holdout,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,e47dc9b07dd857a3,holdout,48,0,0,0.0,0.0,98.53334107592522,0.0,98.53334107592522
grpo_middle_seed1701,0d38caf0c7c650e8,train,48,0,0,0.0,0.0,86.71739483994881,86.35700802273585,0.3603868172129552
grpo_middle_seed1701,3ac61ac2f2b652b7,train,151,0,0,0.0,0.0,99.08370267794494,100.0,-0.9162973220550583
grpo_middle_seed1701,0d9f56cc8fa15657,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,296345c58a77547f,train,48,0,0,0.0,0.0,86.27887972123848,86.47565237714261,-0.19677265590412674
grpo_middle_seed1701,94e9664fcf2d5f9e,train,141,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a880ac22dd045d21,train,48,0,0,0.0,0.0,95.56967217700179,94.63256725656684,0.9371049204349475
grpo_middle_seed1701,5b3770f00cb55569,holdout,37,0,0,0.0,0.0,93.37466846336491,95.48416285113467,-2.1094943877697574
grpo_middle_seed1701,36c5c837df3259f8,holdout,48,0,0,0.0,0.0,48.625372221988854,90.98766071472214,-42.362288492733285
grpo_middle_seed1701,665c2a0c88735b1f,train,162,56,56,0.345679012345679,0.345679012345679,100.0,100.0,0.0
grpo_middle_seed1701,24d4a97bf17f5883,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,acb286057ba859da,holdout,160,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_middle_seed1701,4f0df6de49515352,train,44,0,0,0.0,0.0,0.0,95.43376513186472,-95.43376513186472
grpo_middle_seed1701,482b5439cb6c5350,holdout,140,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a84fec66330e5157,train,48,0,0,0.0,0.0,91.08770639624495,92.0036342882178,-0.9159278919728422
grpo_middle_seed1701,02ef12eeec9c5667,train,35,0,0,0.0,0.0,58.333333333333336,97.79089598945028,-39.45756265611694
grpo_middle_seed1701,076f5a91273050e6,holdout,137,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a566b5f3bd0c5522,train,39,0,0,0.0,0.0,52.46670532819887,94.86815690102863,-42.40145157282976
grpo_middle_seed1701,fe1348a14b7f5fda,train,147,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,cf430322beb852ca,train,47,0,0,0.0,0.0,93.6492351889945,95.99373931210172,-2.344504123107228
grpo_middle_seed1701,05986621844f54a2,train,48,0,0,0.0,0.0,0.0,0.0,0.0
grpo_middle_seed1701,37ab6257bb545b45,holdout,48,0,0,0.0,0.0,96.63743740763734,97.52434700026986,-0.8869095926325201
grpo_middle_seed1701,1526e5b224665c7e,train,48,0,0,0.0,0.0,86.94376069729304,86.82648331879385,0.11727737849919606
grpo_middle_seed1701,66df470c3c2c5b62,train,146,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,ce800a53730f5ae7,train,48,0,0,0.0,0.0,87.43504384791993,88.15399206082776,-0.7189482129078328
grpo_middle_seed1701,7ff20da52e205bf0,train,50,0,0,0.0,0.0,92.63569875264488,91.99132969551894,0.6443690571259424
grpo_middle_seed1701,9c9fd38ec0485088,train,48,0,0,0.0,0.0,96.98767466383836,97.46032367575182,-0.472649011913461
grpo_middle_seed1701,ec90c27de29a594c,train,48,0,0,0.0,0.0,48.27233914195397,78.30124002274734,-30.028900880793366
grpo_middle_seed1701,86c52dfec8425716,train,48,0,0,0.0,0.0,100.0,90.04278546948498,9.957214530515017
grpo_middle_seed1701,0f54c1a676a954ce,train,147,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a86e7f16bd64596a,train,151,0,0,0.0,0.0,100.0,0.0,100.0
grpo_middle_seed1701,cb397fd17507594b,train,48,0,0,0.0,0.0,86.88502497597875,87.34465707096516,-0.45963209498640367
grpo_middle_seed1701,c84f1984d6e459d4,holdout,82,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,8b744d45e7945aa5,holdout,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,68f3beae8cd25dba,holdout,47,0,0,0.0,0.0,97.29285184529338,97.05889346595517,0.23395837933821895
grpo_middle_seed1701,aff2feebf9cb5afb,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,6e7bf5900d7f594f,train,48,0,0,0.0,0.0,85.48020873322609,81.74547207818449,3.7347366550416012
grpo_middle_seed1701,7da6b01adf435bd5,train,48,0,0,0.0,0.0,91.63440722648953,93.0524839986167,-1.418076772127165
grpo_middle_seed1701,4934fe6008f8564b,holdout,48,0,0,0.0,0.0,96.03691270591273,97.39055353566756,-1.3536408297548377
grpo_middle_seed1701,c0c2ed50261f54e5,train,48,0,0,0.0,0.0,97.43911413050519,98.14783546634202,-0.7087213358368274
grpo_middle_seed1701,0cb726068f4d5c59,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,fead2572a884512c,holdout,132,0,0,0.0,0.0,99.27734723441947,100.0,-0.7226527655805342
grpo_middle_seed1701,c82e95254649534e,holdout,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,2581d16dc1aa557e,train,17,0,0,0.0,0.0,91.13107953993695,94.23487702896719,-3.103797489030242
grpo_middle_seed1701,74356ec7c3d15e10,holdout,46,0,0,0.0,0.0,90.82248803018106,92.38085768010711,-1.5583696499260498
grpo_middle_seed1701,a77cad5e29a5585e,holdout,48,0,0,0.0,0.0,0.0,96.48781924354113,-96.48781924354113
grpo_middle_seed1701,711cc9425e2f5aff,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,2314cd5f97c5596c,train,48,0,0,0.0,0.0,82.76366005908947,85.6254080541931,-2.8617479951036273
grpo_middle_seed1701,dc932b3cf2ba5b1b,train,48,0,0,0.0,0.0,85.60909296692964,82.22170139784781,3.387391569081828
grpo_middle_seed1701,675f0d4dff9c5318,holdout,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,9fe72fe991c859f0,train,48,0,0,0.0,0.0,99.09629774332002,98.94266942298114,0.15362832033888196
grpo_middle_seed1701,f6a1a2760a7b57a4,holdout,48,0,0,0.0,0.0,0.0,88.55517758276515,-88.55517758276515
grpo_middle_seed1701,6176348b971f52c5,train,160,0,0,0.0,0.0,94.7640769072369,100.0,-5.235923092763102
grpo_middle_seed1701,1decf76c77be59c8,train,128,9,9,0.0703125,0.0703125,99.47771117994331,100.0,-0.5222888200566871
grpo_middle_seed1701,91e6cce9eb7d5765,train,48,0,0,0.0,0.0,91.9633537047208,90.25749858455066,1.705855120170142
grpo_middle_seed1701,d360abe45ec55059,train,44,0,0,0.0,0.0,97.09236673763101,99.49282411572534,-2.4004573780943304
grpo_middle_seed1701,45cace6f6d275159,train,48,0,0,0.0,0.0,100.0,98.58637573878167,1.413624261218331
grpo_middle_seed1701,9551d9bffa515426,holdout,150,2,2,0.013333333333333334,0.013333333333333334,100.0,100.0,0.0
grpo_middle_seed1701,6f95e882286e5388,train,33,0,0,0.0,0.0,0.0,95.95752676167652,-95.95752676167652
grpo_middle_seed1701,fcc0457324f15902,train,156,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_middle_seed1701,aa58d1ab2faa5746,train,141,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,5d711f77d42054d6,holdout,48,0,0,0.0,0.0,81.74156417547174,80.58447363049274,1.157090544978999
grpo_middle_seed1701,fa00af6ecc8a5cb4,holdout,48,0,0,0.0,0.0,96.80747574293214,97.47642128332794,-0.6689455403957965
grpo_middle_seed1701,bf6158f005f956ae,holdout,48,0,0,0.0,0.0,89.38975311438271,85.7714871914624,3.6182659229203153
grpo_middle_seed1701,67b08ea8fc9956b0,train,142,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,5cfcccdb3e3c539b,holdout,48,0,0,0.0,0.0,98.12988544018548,95.15730896725617,2.9725764729293047
grpo_middle_seed1701,288f0194b6d45858,train,48,9,0,0.1875,0.0,93.84493765778315,92.25415562236702,1.590782035416126
grpo_middle_seed1701,4094b79867cd5f7b,train,48,0,0,0.0,0.0,96.71815137968944,95.68558833837587,1.0325630413135798
grpo_middle_seed1701,abd994ef714a595c,holdout,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,4668501db7065e02,train,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,289087a782995ef0,holdout,150,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,0eea4103d56352dd,holdout,114,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b790a763e1ee538e,train,48,0,0,0.0,0.0,97.47516755187804,96.65508568304527,0.8200818688327729
grpo_middle_seed1701,6ca255559e0350a5,holdout,48,0,0,0.0,0.0,89.24328321835496,90.9736899043128,-1.7304066859578455
grpo_middle_seed1701,6848c7497a065ae0,holdout,80,0,0,0.0,0.0,100.0,92.41471762827912,7.585282371720879
grpo_middle_seed1701,8a5bb66e9bb65101,holdout,48,0,0,0.0,0.0,92.44318820199317,87.76267293202783,4.6805152699653405
grpo_middle_seed1701,4fa6a8e71f4a5984,train,97,0,0,0.0,0.0,96.4253324091565,98.74685142787719,-2.321519018720693
grpo_middle_seed1701,77ded26c7a9654ad,train,48,0,0,0.0,0.0,78.21804632041402,79.9903534427656,-1.7723071223515774
grpo_middle_seed1701,5d83ddd5ec3c5326,train,17,0,0,0.0,0.0,85.2979263253098,90.38637601630853,-5.088449690998729
grpo_middle_seed1701,7a03013d34b355c1,train,48,0,0,0.0,0.0,86.14778909112096,90.19836513051854,-4.050576039397583
grpo_middle_seed1701,0b2061c2aced52de,train,48,0,0,0.0,0.0,92.45438474866549,93.44730455079923,-0.9929198021337413
grpo_middle_seed1701,945dcb42cd645cc2,holdout,48,0,0,0.0,0.0,89.97909763131378,85.46864868256044,4.510448948753336
grpo_middle_seed1701,66d5a6841d835e3a,holdout,48,0,0,0.0,0.0,82.34471402448487,84.8326103155438,-2.487896291058931
grpo_middle_seed1701,1035d1c56f0f5ba9,train,48,0,0,0.0,0.0,94.82536393645043,96.05428298943254,-1.228919052982107
grpo_middle_seed1701,98ad6d2817355b99,holdout,155,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,293fd2580df350a8,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,6864977b221059e4,train,48,0,0,0.0,0.0,91.66230753977884,83.65955473302256,8.002752806756277
grpo_middle_seed1701,161154cbf4245a3d,holdout,18,0,0,0.0,0.0,98.1449184556317,98.75676393997998,-0.6118454843482795
grpo_middle_seed1701,023664205ae95402,train,34,0,0,0.0,0.0,85.29066923071301,89.86906613423078,-4.5783969035177705
grpo_middle_seed1701,cd07f4279fa35240,train,48,0,0,0.0,0.0,92.54283190561043,86.50086496207457,6.041966943535854
grpo_middle_seed1701,7ae1fa9094f355c5,holdout,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b7b9f31751e459f0,train,48,0,0,0.0,0.0,90.66764631541227,89.71693217019214,0.9507141452201324
grpo_middle_seed1701,94cf3d2feed759ac,train,16,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,9f4e94fa77b555dd,train,151,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,5985ea459f145e5c,holdout,48,0,0,0.0,0.0,56.31243084092789,95.41939113639964,-39.10696029547175
grpo_middle_seed1701,624789926abe5dac,train,124,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,adb657c849df5d9e,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,095f95bdbf1054d0,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,d117940fcb945ac1,train,48,0,0,0.0,0.0,95.34395289860905,96.06389268832199,-0.7199397897129387
grpo_middle_seed1701,ef023f6f394f5be8,train,48,0,0,0.0,0.0,0.0,86.20936600957772,-86.20936600957772
grpo_middle_seed1701,451631b82dd757e4,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b25e5caac7645be6,train,36,0,0,0.0,0.0,85.82688152004083,86.91010773012555,-1.0832262100847174
grpo_middle_seed1701,277898ef740c5ab1,train,144,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,de94e95519d85f21,train,27,0,0,0.0,0.0,87.13142614494389,92.19490397082501,-5.063477825881122
grpo_middle_seed1701,cec9570f9fd3504b,holdout,154,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,654a0ce9f6305cee,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,672173aac8685233,train,48,0,0,0.0,0.0,0.0,96.02074047573717,-96.02074047573717
grpo_middle_seed1701,74bf7898a5565ef7,train,48,0,0,0.0,0.0,85.06694347959191,84.98045859919188,0.08648488040003599
grpo_middle_seed1701,4393df900c6557cb,train,152,83,83,0.5460526315789473,0.5460526315789473,100.0,100.0,0.0
grpo_middle_seed1701,059fb1d0f20e58d6,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b76fdedd0d1d5f46,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,005a44fa33b55e7b,train,119,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,cdf23d07ec42535e,holdout,47,0,0,0.0,0.0,91.89384612319887,94.18795277509483,-2.2941066518959587
grpo_middle_seed1701,5bb0b67e360f5a85,train,48,0,0,0.0,0.0,91.59424394058922,0.0,91.59424394058922
grpo_middle_seed1701,d5b5493184c257bd,train,143,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a85370bd50145fbc,train,83,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,6b0de122978c5d6c,train,48,0,0,0.0,0.0,98.96764711726269,97.50363821052215,1.4640089067405313
grpo_middle_seed1701,9257645ceccb550b,train,156,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,5d03327b42d153b1,train,52,0,0,0.0,0.0,96.75780335468885,96.52068186081172,0.237121493877126
grpo_middle_seed1701,f53ce90fba735a76,train,48,0,0,0.0,0.0,95.41605331501268,88.28661324908552,7.129440065927156
grpo_middle_seed1701,89ba731076de572c,train,48,0,0,0.0,0.0,91.44236870243012,89.61775105710062,1.8246176453294964
grpo_middle_seed1701,d49e1049666e5596,train,48,0,0,0.0,0.0,91.65223827375799,88.49788610098929,3.1543521727686965
grpo_middle_seed1701,30e1141fbb1e5009,train,48,0,0,0.0,0.0,90.93504827981161,91.25608737063921,-0.32103909082759685
grpo_middle_seed1701,377ceb5650355d8b,train,48,0,0,0.0,0.0,84.5552440118878,85.78030897666554,-1.2250649647777436
grpo_middle_seed1701,93aa103155cd5295,train,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,1dbae60fb78c532a,train,48,0,0,0.0,0.0,0.0,83.03679578009579,-83.03679578009579
grpo_middle_seed1701,50fefa46fcc855fb,train,152,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,baef6630583c5f87,train,43,0,0,0.0,0.0,96.1677278429756,96.70005776842609,-0.5323299254504974
grpo_middle_seed1701,8b0773eaa2375bbf,holdout,48,0,0,0.0,0.0,87.87665815653256,87.84861287154054,0.028045284992018082
grpo_middle_seed1701,80e2038fd0555030,train,48,0,0,0.0,0.0,96.85084526561684,98.24951856930649,-1.3986733036896482
grpo_middle_seed1701,d341827e6b485782,train,152,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,d6f1d7ade74c5d53,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,0827c1c05e0e5596,holdout,150,0,0,0.0,0.0,58.333333333333336,58.333333333333336,0.0
grpo_middle_seed1701,e9cd4fda706e5516,holdout,150,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,bae5037e472250dc,holdout,48,0,0,0.0,0.0,93.32823593075642,84.92069588026048,8.407540050495939
grpo_middle_seed1701,3e7e4bd1053d5d92,train,48,0,0,0.0,0.0,93.09401308482464,0.0,93.09401308482464
grpo_middle_seed1701,bc6cd32ccb1b5427,train,98,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,a4c4b9cae9f356bb,train,48,0,0,0.0,0.0,86.9922542730813,86.44965356985605,0.5426007032252471
grpo_middle_seed1701,1e8cca8760da5948,train,48,0,0,0.0,0.0,86.48286689427897,87.11121998565646,-0.6283530913774911
grpo_middle_seed1701,c7e306be08105b70,train,29,0,0,0.0,0.0,83.84805162403063,89.33341365734013,-5.4853620333094995
grpo_middle_seed1701,26e0f72c031b5f07,holdout,112,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,56e525076cab5f42,train,163,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,4ce4021236435fc2,holdout,48,0,0,0.0,0.0,87.14081149956118,87.71097435699046,-0.5701628574292812
grpo_middle_seed1701,3ae8bec3c87f599a,train,48,0,0,0.0,0.0,90.82247511964448,83.67929684893592,7.14317827070856
grpo_middle_seed1701,de9dfb594099510e,holdout,130,0,0,0.0,0.0,100.0,99.0741440361445,0.9258559638554971
grpo_middle_seed1701,ba1ace8df74d5f7b,holdout,48,0,0,0.0,0.0,87.62953090753243,85.3816170858714,2.2479138216610295
grpo_middle_seed1701,502320eeaec55d1f,holdout,48,0,0,0.0,0.0,96.78984132281889,98.20218941883509,-1.4123480960162027
grpo_middle_seed1701,2dd169c11ca55cf5,train,48,0,0,0.0,0.0,94.10603119038248,94.16426886577372,-0.05823767539123992
grpo_middle_seed1701,14bd7947aab75ae6,train,158,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_middle_seed1701,3acaadb297b15413,train,31,0,0,0.0,0.0,87.13313522356557,95.23746602950268,-8.10433080593711
grpo_middle_seed1701,4667b479001e52d3,train,48,0,0,0.0,0.0,91.79760751859955,93.02007533402475,-1.2224678154252047
grpo_middle_seed1701,7f15d26426a65449,train,48,0,0,0.0,0.0,0.0,0.0,0.0
grpo_middle_seed1701,70fb14aa330a5e1a,holdout,139,0,0,0.0,0.0,98.35263258483806,100.0,-1.6473674151619377
grpo_middle_seed1701,390944a5467b51c5,train,156,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,de37d906807d5da4,holdout,162,4,4,0.024691358024691357,0.024691358024691357,100.0,100.0,0.0
grpo_middle_seed1701,9ed0f61a7d9551dd,train,43,0,0,0.0,0.0,97.70413518895987,97.4108444151816,0.29329077377826707
grpo_middle_seed1701,772bea477f415d7e,holdout,152,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,cf05fb873d635a08,train,25,0,0,0.0,0.0,88.00889935672612,93.64694264488091,-5.63804328815479
grpo_middle_seed1701,6ef435e921f9538a,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,e60a241cf8df5ae6,train,48,0,0,0.0,0.0,94.39904657559022,95.39836309880386,-0.9993165232136363
grpo_middle_seed1701,430843d30f9258ed,train,48,0,0,0.0,0.0,50.14321849254632,92.27578874657073,-42.13257025402441
grpo_middle_seed1701,05f01335f6e15d86,holdout,38,0,0,0.0,0.0,100.0,97.45763002891077,2.5423699710892294
grpo_middle_seed1701,4be639c52c2656db,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,3f67a285648156d8,holdout,41,0,0,0.0,0.0,82.69169617254923,86.94965713536723,-4.257960962818004
grpo_middle_seed1701,d193c14478495b74,train,22,0,0,0.0,0.0,92.89829474735055,92.40852437228021,0.4897703750703357
grpo_middle_seed1701,be62b590e24a520d,train,49,0,0,0.0,0.0,93.87829075413711,92.64318511108036,1.2351056430567553
grpo_middle_seed1701,ee2a0378652e53d0,train,48,0,0,0.0,0.0,93.88579613274247,83.35300836016076,10.532787772581713
grpo_middle_seed1701,adf177418b8a5f6f,train,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,8ba72029d7d75a0c,train,142,2,2,0.014084507042253521,0.014084507042253521,100.0,100.0,0.0
grpo_middle_seed1701,a893fc739c0b567c,train,122,51,51,0.4180327868852459,0.4180327868852459,100.0,100.0,0.0
grpo_middle_seed1701,ade775b8413358d6,holdout,48,0,0,0.0,0.0,0.0,0.0,0.0
grpo_middle_seed1701,cf26456f21fc55cc,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,f5134ec4baf153c9,holdout,48,0,0,0.0,0.0,90.07989537744274,84.52544219594627,5.55445318149647
grpo_middle_seed1701,09961e24208b5972,train,156,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,7e6335968cbb5318,holdout,48,0,0,0.0,0.0,87.50065794723145,87.46047833480425,0.040179612427195366
grpo_middle_seed1701,ac20d4e2400c58a9,train,33,0,0,0.0,0.0,93.87275535602204,94.00022413899993,-0.12746878297788555
grpo_middle_seed1701,f503e5d4f2815027,train,106,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,43df192ed9125ff3,holdout,164,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,b63a589b5dcf521d,train,158,1,1,0.006329113924050633,0.006329113924050633,100.0,100.0,0.0
grpo_middle_seed1701,0996ce03d2325a75,train,48,0,0,0.0,0.0,88.44816258254654,90.82392208047074,-2.375759497924193
grpo_middle_seed1701,5da5fed529065c9a,train,39,0,0,0.0,0.0,88.10597082731518,90.64042074084321,-2.534449913528036
grpo_middle_seed1701,4d4d070cb9095f94,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,14096d0f331a594a,train,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_middle_seed1701,432cf993a4685755,train,48,0,0,0.0,0.0,80.27602195656692,80.24392596275544,0.032095993811481094
grpo_middle_seed1701,c668fc93191352f5,train,48,0,0,0.0,0.0,85.91248517195288,83.45165674397367,2.4608284279792088
grpo_middle_seed1701,a73551f67ae95c4d,holdout,48,0,0,0.0,0.0,90.35704071318985,84.97447328372412,5.382567429465723
grpo_middle_seed1701,928010107cd35cdd,train,48,0,0,0.0,0.0,89.96998825085201,82.14404072969982,7.825947521152187
grpo_middle_seed1701,f4ab14a89bb7500e,train,48,0,0,0.0,0.0,98.26584183560391,95.13751408064603,3.12832775495788
grpo_middle_seed1701,dc28a01b78d45b17,train,42,0,0,0.0,0.0,87.74324617082948,91.01285196358545,-3.269605792755968
grpo_middle_seed1701,3f159d73e87a5e06,train,48,0,0,0.0,0.0,81.82681290092818,83.8810516242844,-2.054238723356221
grpo_middle_seed1701,bdfa1f8523c25328,train,48,0,0,0.0,0.0,100.0,89.25615583296222,10.743844167037778
grpo_middle_seed1701,12115c5ca1215fb7,holdout,48,0,0,0.0,0.0,91.24651251956625,92.42462961631898,-1.1781170967527288
grpo_middle_seed1701,c402a7eb498a5736,holdout,37,0,0,0.0,0.0,98.62759805503357,94.31785603470897,4.309742020324606
grpo_middle_seed1701,c94d20755cae51cf,train,48,0,0,0.0,0.0,0.0,85.1537346686582,-85.1537346686582
grpo_middle_seed1701,c44b12de78555426,train,48,0,0,0.0,0.0,92.25404540549174,89.61393665985332,2.6401087456384147
grpo_middle_seed1701,50e0c2fe698655a9,holdout,62,0,0,0.0,0.0,94.81150293841839,96.96013578870219,-2.1486328502838035
grpo_middle_seed1701,e91a2d26f30e5b34,train,33,0,0,0.0,0.0,97.32221337719083,100.0,-2.6777866228091654
grpo_middle_seed1701,c8b4c92530f15b8e,holdout,48,0,0,0.0,0.0,93.72840889118731,92.94863939456174,0.7797694966255762
grpo_middle_seed1701,3d2dded3370e5d2f,train,48,0,0,0.0,0.0,90.68933139260375,91.53213225590221,-0.8428008632984643
grpo_middle_seed1701,1361ba1955125852,holdout,48,0,0,0.0,0.0,84.90637782401078,85.33862716364115,-0.43224933963037415
grpo_middle_seed1701,b78f23cd3a155154,train,28,0,0,0.0,0.0,88.47443882330293,92.78897928737992,-4.314540464076984
grpo_middle_seed1701,25652aabb1615c8d,holdout,92,2,2,0.021739130434782608,0.021739130434782608,100.0,98.15995123111564,1.8400487688843583
grpo_middle_seed1701,3623f8728153513d,train,48,0,0,0.0,0.0,89.88200767527994,90.33664951788514,-0.4546418426051986
grpo_middle_seed1701,9288a151789f507b,holdout,48,0,0,0.0,0.0,96.00715249822613,97.05112543605044,-1.0439729378243072
grpo_middle_seed1701,e671280656f55009,holdout,45,0,0,0.0,0.0,0.0,90.82029429615814,-90.82029429615814
