method,step,token,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,pairwise_ADE,Spread_AUC,spread_ratio_IL,center_shift,mean_center_shift,CRN_policy_change_ADE,D_positive,positive_count,IL_retention_loss,candidate_fitting_loss,Hit1,Hit8,Hit16,Hit64
conditional_pc,200,4a8b4dff75c15a8a,75.0,0.75,0.25,0.25,0.75,1.0,0.75,1.0,1.0,0.1239675537872077,0.10057306844834807,0.9665020125441596,0.14282578974962234,0.12076766043901443,0.12372278422117233,0.0,0.0,0.0010288523720163312,0.0010714525885475723,0.0,0.0,0.0,0.0
conditional_pc,200,4ac0a91fc4dd5ca9,99.67447916666667,0.0,0.0,0.0,1.0,1.0,1.0,0.9921875,0.0,0.15485757065419076,0.12600277363728762,0.9666620231485991,0.14216598123311996,0.14466392993927002,0.1475873813033104,0.0,0.0,0.0012916818145143338,0.006679869002276462,0.0,0.0,0.0,0.0
conditional_pc,200,4af11dadd34359fe,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.14410631901401905,0.11629416210818419,0.9381255443480576,0.12523140758275986,0.12281711772084236,0.12436759099364281,0.0,0.0,0.002737218643140693,0.002870173044669855,0.0,0.0,0.0,0.0
conditional_pc,200,4bc510a669d8549f,62.880642876266414,0.1171875,0.0,0.0,0.9919479290303941,1.0,1.0,0.1171875,1.0,0.12089902114054815,0.10296888003491333,0.9078412750896292,0.08459053933620453,0.08475124463438988,0.08598825894296169,0.10893842950463295,7.5,0.0005693432097437778,0.0005946345897416386,0.1171875,0.6108433295436693,0.8316848680381252,1.0
conditional_pc,200,4ce4021236435fc2,87.86133780987686,1.0,0.0,0.0,0.7086721074370448,1.0,1.0,1.0,1.0,0.16140862966819808,0.1312051258973504,0.9844728315999898,0.057097298093140125,0.05529763828963041,0.05887669511139393,0.13752669095993042,44.5,0.0005682534844524412,0.0008299625372174546,0.0,0.0,0.0,0.0
conditional_pc,200,502320eeaec55d1f,98.19303728814141,1.0,0.0,0.0,0.9566328949153939,1.0,1.0,1.0,1.0,0.12671812715940467,0.10728322301017354,0.9588442287764392,0.07294930890202522,0.07159598916769028,0.07274743355810642,0.08453061804175377,30.0,0.0009405300833478236,0.0011094859427416282,0.0390625,0.27346641988365944,0.47187806904887813,1.0
conditional_pc,200,505c44ea52485f9d,99.50875881554617,1.0,0.0,0.0,0.988210211573108,1.0,1.0,1.0,1.0,0.11716079069622307,0.09779864416444678,0.905149948298141,0.09158816933631897,0.09350059553980827,0.09588228166103363,0.0956469364464283,40.0,0.0008328166526752057,0.0010528496077384375,0.0,0.0,0.0,0.0
conditional_pc,200,50e0c2fe698655a9,97.50845412107107,1.0,0.0,0.0,0.9402028989057056,1.0,1.0,1.0,1.0,0.1277700399711954,0.10871574729509113,0.9729194608571659,0.035870760679244995,0.03763993829488754,0.03944163769483566,0.09957126155495644,49.0,0.00016690204285652044,0.00023253913281706673,0.265625,0.9193307052914431,0.9945341760134927,1.0
conditional_pc,200,5207306ed1a05de8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0383118122415422,0.032958784804724264,0.919210302254703,0.03937319666147232,0.02552447561174631,0.029115527868270874,0.0,0.0,4.616645563970678e-05,4.528474317666564e-05,0.0,0.0,0.0,0.0
conditional_pc,200,548d6bf7b63459e7,95.08662617639364,1.0,0.0,0.0,0.8820790282334476,1.0,1.0,1.0,1.0,0.14861899620347005,0.12238747887779301,0.9546851264515333,0.05270151235163212,0.048523981124162674,0.052694098092615604,0.1270541548728943,50.5,0.0011023893517077,0.0005390659756656646,0.15625,0.7414043156238441,0.933394951567431,1.0
conditional_pc,200,56faab1d1228542e,89.6269173325311,1.0,0.0,0.0,0.7510460159807466,1.0,1.0,1.0,1.0,0.11197648117630274,0.09131778280531892,1.0003657768855712,0.06479725427925587,0.06364335678517818,0.06685981899499893,0.09322827309370041,41.0,0.0002786277881057231,0.0004222694751376821,0.0546875,0.3133359988144031,0.4407379645377949,0.5
conditional_pc,200,570334268a395022,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.22193018789318936,0.1785441205422481,0.9586613694150832,0.16296183317899704,0.15329885482788086,0.15559179335832596,0.0,0.0,0.0008303703634169324,0.001167664267057944,0.0,0.0,0.0,0.0
conditional_pc,200,573ac67fb17a5a71,99.56682988756586,1.0,0.0,0.0,0.9896039173015809,1.0,1.0,1.0,1.0,0.1555794035274612,0.13235810077301294,0.9793696643664047,0.06354159396141768,0.05773090198636055,0.06016559526324272,0.11627604067325592,50.5,0.00010005107959187853,0.00010043625372091469,0.0,0.0,0.0,0.0
conditional_pc,200,5985ea459f145e5c,95.45118781335978,1.0,0.0,0.0,0.8908285075206346,1.0,1.0,1.0,1.0,0.1705860267130329,0.13853846873941147,0.9360564600277291,0.09754461422562599,0.09806488826870918,0.10065336897969246,0.12371805682778358,35.0,0.0013596694986759417,0.0011230879757206935,0.0,0.0,0.0,0.0
conditional_pc,200,5b3770f00cb55569,96.41305350494704,1.0,0.0,0.0,0.9139132841187294,1.0,1.0,1.0,1.0,0.1377662833573698,0.12277879738378056,0.941066674514155,0.0625746650621295,0.04885624349117279,0.051729206927120686,0.1162208542227745,54.0,0.0002300405733279831,0.0004120350613483481,0.4609375,0.9864159774881687,0.9998295664508363,1.0
conditional_pc,200,5cfcccdb3e3c539b,96.40584382371327,1.0,0.0,0.0,0.9137402517691184,1.0,1.0,1.0,1.0,0.15555043267941254,0.1335843931220101,0.9713759641675612,0.09233040735125542,0.08712955005466938,0.0885375440120697,0.1391545757651329,56.0,0.0011160943963020031,0.0009117127171407446,0.578125,0.997332747419391,0.999995844722562,1.0
conditional_pc,200,5d0d7322ddea55ce,80.61161744777253,1.0,0.0,0.0,0.5346788187465406,1.0,1.0,1.0,1.0,0.10730601580552762,0.09231399881469252,0.9791409366029036,0.038994936272501945,0.030991523526608944,0.033479382283985615,0.09831715002655983,58.0,0.0001573350259889139,0.0001628232012684805,0.5,0.9976236088972082,0.9999987696064548,1.0
conditional_pc,200,5d711f77d42054d6,82.05358126707918,1.0,0.0,0.0,0.5692859504099,1.0,1.0,1.0,1.0,0.13045848583324263,0.1137750532293377,0.9678552800111944,0.05455058813095093,0.04813206009566784,0.05301723629236221,0.11807681620121002,60.5,0.0007374428004851552,0.0006813288696321251,0.734375,0.9997492101158205,0.9999999866559098,1.0
conditional_pc,200,5fec23f5a5d052cd,98.07553943845274,1.0,0.0,0.0,0.9538129465228657,1.0,1.0,1.0,1.0,0.18458725677784965,0.15724358008789263,0.9260816750691148,0.11446890234947205,0.11808374524116516,0.12227047607302666,0.1782078891992569,56.5,0.0003976518253594463,0.00032904303737169016,0.21875,0.7022789129102418,0.846813740864617,1.0
conditional_pc,200,602d680df54553a2,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13605251148390718,0.11278968194083902,0.923897894780687,0.06039652228355408,0.04452529922127724,0.04792492464184761,0.0,0.0,0.0013773343701082297,0.0012708949655539925,0.0,0.0,0.0,0.0
conditional_pc,200,60691b9dd3355992,90.77793629934646,1.0,0.0,0.0,0.7786704711843149,1.0,1.0,1.0,1.0,0.14377716750902186,0.11462686253625853,0.9944032832517651,0.1012295912951231,0.10654056072235107,0.10981440730392933,0.12261231243610382,38.0,0.0033820165597546747,0.0029356202434058787,0.0,0.0,0.0,0.0
conditional_pc,200,6320ecb991675a39,86.93580054766312,1.0,0.0,0.0,0.6864592131439151,1.0,1.0,1.0,1.0,0.13560099871657,0.11063117537197961,0.9425129566060123,0.10698433965444565,0.10782856121659279,0.10915423929691315,0.10206358879804611,33.5,0.0007694353374354534,0.0005989826010051047,0.0,0.0,0.0,0.0
conditional_pc,200,635be215dc9d58c3,93.31503641266988,1.0,0.0,0.0,0.8395608739040777,1.0,1.0,1.0,1.0,0.13765997223118742,0.11499243690014571,0.957182728199161,0.0460185632109642,0.04374291002750397,0.046861082315444946,0.11382455006241798,50.5,0.00016681199298673732,9.952614919228608e-05,0.0,0.0,0.0,0.0
conditional_pc,200,63dcb963cece5b7d,87.63817439478427,1.0,0.0,0.0,0.7033161854748226,1.0,1.0,1.0,1.0,0.13979975014808688,0.11314515571294183,0.9408708318592611,0.07161032781004906,0.07506363466382027,0.0766682755202055,0.1133485846221447,44.0,0.0003906470809660334,0.00045732913124396646,0.0,0.0,0.0,0.0
conditional_pc,200,65c6face44dc5242,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11666977044644408,0.1014070242217047,0.972240478511839,0.026697698049247265,0.020774790085852146,0.026322978548705578,0.0,0.0,0.00021019853957682244,0.0009375751948788036,0.0,0.0,0.0,0.0
conditional_pc,200,666ee535a52a5acc,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13908670693963449,0.11176815387826966,0.9434361917684804,0.11917730793356895,0.12630566954612732,0.128143772482872,0.0,0.0,0.0009420553662948805,0.0007092630735598959,0.0,0.0,0.0,0.0
conditional_pc,200,66d5a6841d835e3a,86.07556337856667,1.0,0.0,0.0,0.6658135210856002,1.0,1.0,1.0,1.0,0.11521828535336057,0.09981047904322923,0.9680055518712085,0.025670464150607586,0.027924361638724804,0.031602462753653526,0.10613147169351578,58.5,0.0010527701246481058,0.0006260511421025683,0.5703125,0.9987564163237563,0.999999384552313,1.0
conditional_pc,200,675f0d4dff9c5318,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10861861122443715,0.09540256231506446,0.926141067759303,0.0756191574037075,0.08280959911644459,0.0831756591796875,0.0,0.0,0.00014890830037472824,0.00014684376534290777,0.0,0.0,0.0,0.0
conditional_pc,200,6848c7497a065ae0,94.74687168180606,1.0,0.0,0.0,0.8739249203633455,1.0,1.0,1.0,1.0,0.13793954006191805,0.1192032611064098,0.9501539501751335,0.05922979302704334,0.06261925026774406,0.06358758732676506,0.11663876846432686,56.0,0.0014309530859435426,0.0009664809417913034,0.78125,0.9999950518116295,0.9999999999998435,1.0
conditional_pc,200,685c110d6a615ff8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.08561637592404225,0.07539037714308411,0.9521998486868735,0.06385556235909462,0.06275783479213715,0.0638847853988409,0.0,0.0,0.0005768642759420572,0.0010684372724085733,0.0,0.0,0.0,0.0
conditional_pc,200,68f3beae8cd25dba,97.05989605044758,1.0,0.0,0.0,0.9294375052107418,1.0,1.0,1.0,1.0,0.14356708537938265,0.11893453069513531,0.8845366998021121,0.10403587855398655,0.10729080066084862,0.11066237092018127,0.10674181208014488,33.5,0.0004557129810613958,0.000543091951993091,0.0,0.0,0.0,0.0
conditional_pc,200,69cd8ef1721f550d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11504789421345588,0.10136478530818549,0.9511115475069336,0.04441424086689949,0.0466262549161911,0.048671940341591835,0.0,0.0,0.0004715184723202981,0.000559662090026336,0.0,0.0,0.0,0.0
conditional_pc,200,6b5978b04dc85323,94.13310867362327,1.0,0.0,0.0,0.8591946081669586,1.0,1.0,1.0,1.0,0.12954679269145056,0.11221379709197302,0.9349371534581035,0.026589607819914818,0.02619175985455513,0.029171042144298553,0.07998195290565491,43.5,0.00027102503784703913,0.00037344215243351186,0.46875,0.9925651339785189,0.9999613336317432,1.0
conditional_pc,200,6be7246860e057c8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11046951839938218,0.09080757410227619,0.9264346606039782,0.05184078961610794,0.05094349384307861,0.05277968943119049,0.0,0.0,0.0018588318191774533,0.0014674184548333358,0.0,0.0,0.0,0.0
conditional_pc,200,6c0b6e4fdf005a81,99.68667084716137,1.0,0.0,0.0,0.9924801003318726,1.0,1.0,1.0,1.0,0.1777692293613676,0.1543739049318833,0.9521284419937115,0.07707876898348331,0.07627797778695822,0.07709437515586615,0.14249470084905624,49.0,0.00043025968729182296,0.0003171709939309153,0.0,0.0,0.0,0.0
conditional_pc,200,6c0dbda0d8e45ae9,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15148614896400087,0.13125456634174448,0.9534896535737097,0.02587614767253399,0.020620249211788177,0.023707401007413864,0.0,0.0,0.0005301123148200304,0.0005898892086975138,0.0,0.0,0.0,0.0
conditional_pc,200,6ca255559e0350a5,91.04381242832086,1.0,0.0,0.0,0.7850514982797009,1.0,1.0,1.0,1.0,0.13964643062265666,0.11526983941588222,0.9622739573349741,0.04326347075402737,0.037915995344519615,0.04121057875454426,0.09400889277458191,38.0,0.00012872421162768433,0.00012892023153909804,0.0,0.0,0.0,0.0
conditional_pc,200,6ca6a1a4f3dc5d85,80.3597481910318,1.0,0.0,0.0,0.5286339565847633,1.0,1.0,1.0,1.0,0.09775063047643481,0.08653981398095856,0.9415500541678341,0.03318529948592186,0.030030865222215652,0.031993914395570755,0.0733221247792244,44.5,0.0002512618864365379,0.0003188595508056835,0.3046875,0.9465793525905153,0.9975866977014116,1.0
conditional_pc,200,6cc16446dbe45353,93.99052389820524,1.0,0.0,0.0,0.8557725735569258,1.0,1.0,1.0,1.0,0.1332778709228859,0.10928757772472851,0.9429320317764247,0.11793212592601776,0.09429657086730003,0.09650292620062828,0.11152558028697968,42.0,0.0017695144081244507,0.0020086916484558515,0.140625,0.4705238289461037,0.49898522090257585,0.5
conditional_pc,200,6ee8095e2d8b599c,99.85192590123427,1.0,0.0,0.0,0.9964462216296224,1.0,1.0,1.0,1.0,0.16504125284022325,0.143687999700636,0.9115444254141996,0.07018008828163147,0.04325323551893234,0.050235332921147346,0.13849318027496338,41.5,0.0018826117451453683,0.001858314967492447,0.0,0.0,0.0,0.0
conditional_pc,200,6f2a7bf7cf275dd3,93.48958333333334,0.84375,0.0,0.0,1.0,1.0,1.0,0.84375,1.0,0.12100609140583132,0.10438027072160233,0.9330580347583575,0.05872814916074276,0.06048311106860638,0.0641191229224205,0.0,0.0,0.00111723775701833,0.0013665253311039294,0.0,0.0,0.0,0.0
conditional_pc,200,6f31d072740b5885,98.1376829015228,1.0,0.0,0.0,0.9553043896365471,1.0,1.0,1.0,1.0,0.12020305159515712,0.10273835054141975,0.9402866803313403,0.05428758356720209,0.05840803496539593,0.06007372122257948,0.0940687470138073,45.5,0.0011385786358744099,0.0008317428622852674,0.3828125,0.9773202727069912,0.9995693433637668,1.0
conditional_pc,200,6f471ee76c595c92,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13492056200423952,0.11701244201417774,0.9633812734738006,0.02851870935410261,0.015394141431897879,0.021721137687563896,0.0,0.0,0.00039895641119258585,0.0002388562305384312,0.0,0.0,0.0,0.0
conditional_pc,200,70d9d2c73e4155d4,85.61201477819043,1.0,0.0,0.0,0.6546883546765705,1.0,1.0,1.0,1.0,0.1283348378330172,0.1046587626647543,0.9517910145405766,0.05878587253391743,0.05996455252170563,0.06244182772934437,0.10633089020848274,40.0,0.00049009163625513,0.00043468090899878575,0.0,0.0,0.0,0.0
conditional_pc,200,70fb14aa330a5e1a,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.18178170584833697,0.15935873131848233,0.949127061556337,0.08782147895544767,0.08305869344621897,0.08526758663356304,0.0,0.0,0.00015410939787585676,0.00024356098756328493,0.0,0.0,0.0,0.0
conditional_pc,200,71452581394b54da,98.34051366577211,1.0,0.0,0.0,0.9601723279785306,1.0,1.0,1.0,1.0,0.10891676461714322,0.09493739755251959,0.985784157111286,0.029843071475625038,0.025818035006523132,0.02819086890667677,0.07374813035130501,38.5,0.00021111965196851656,0.00027878047767160297,0.171875,0.7997538193200195,0.9696135979784942,1.0
conditional_pc,200,727278e9914354b1,99.99695343404807,1.0,0.0,0.0,0.9999268824171532,1.0,1.0,1.0,1.0,0.12469641888058136,0.10211554143503737,0.9475056464384215,0.0577966533601284,0.0617393534630537,0.06433003023266792,0.0,0.0,0.0011560957418552675,0.0014394579415260012,0.0,0.0,0.0,0.0
conditional_pc,200,738c5da7a06d554c,90.4407045112214,1.0,0.0,0.0,0.7705769082693137,1.0,1.0,1.0,1.0,0.15430396951967681,0.12428023079341705,0.9329660730268612,0.09041504934430122,0.09472993388772011,0.09658930078148842,0.13515910506248474,28.0,0.002413919279334209,0.0025698434504661805,0.0,0.0,0.0,0.0
conditional_pc,200,74356ec7c3d15e10,92.70730523422552,1.0,0.0,0.0,0.8249753256214123,1.0,1.0,1.0,1.0,0.16987946402592932,0.13782700254474836,0.931175490615324,0.12748758494853973,0.12701037526130676,0.12872181832790375,0.15912403911352158,59.0,0.0014655695007945724,0.0013603792340468601,0.0,0.0,0.0,0.0
conditional_pc,200,75341958391d5aba,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.15380633929599696,0.12470365500590765,0.9651126386048838,0.06994495168328285,0.06376639008522034,0.06624714285135269,0.0,0.0,0.0005845016357142185,0.0007351569070692676,0.0,0.0,0.0,0.0
conditional_pc,200,7592a60634a65972,90.37965260564218,1.0,0.0,0.0,0.7691116625354124,1.0,1.0,1.0,1.0,0.1316455220310056,0.10595267298839386,0.9310050497055997,0.05856945365667343,0.07788545824587345,0.08007534965872765,0.09570308402180672,31.0,0.0009121985123385912,0.0009000441495530254,0.0,0.0,0.0,0.0
conditional_pc,200,75b56424b7eb5ac6,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11246074831851152,0.09903065572371392,0.9069810315943527,0.032354166731238365,0.031814949586987495,0.0330197848379612,0.0,0.0,8.988301891221795e-05,0.00014773111988475307,0.0,0.0,0.0,0.0
conditional_pc,200,7640be138ae05408,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12433005088523397,0.10116562865626604,0.9383767687084901,0.05717223323881626,0.05513489991426468,0.057407280430197716,0.0,0.0,0.0024068907188095068,0.0023588662505424907,0.0,0.0,0.0,0.0
conditional_pc,200,772bea477f415d7e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17543345115539016,0.15450239653125963,0.9332357047442301,0.09181850403547287,0.09236515685915947,0.09478327631950378,0.0,0.0,0.0012467722812594673,0.0006709527576909124,0.0,0.0,0.0,0.0
conditional_pc,200,775b0dd554395fa3,0.0,0.0,1.0,1.0,0.0,0.0,0.515625,0.0,1.0,0.15959027986308155,0.13563415405865936,0.9383424468557697,0.09060333296656609,0.05693049728870392,0.06213119626045227,0.0,0.0,0.0010717464985603442,0.02170982296743773,0.0,0.0,0.0,0.0
conditional_pc,200,79d01df5793f5d1a,92.41903724759896,0.890625,0.0,0.0,0.8180568939423751,1.0,1.0,1.0,0.9453125,0.1466778225412762,0.11949704283751351,0.9470736160714786,0.05567506328225136,0.051452722400426865,0.05338490381836891,0.10473813489079475,37.0,0.0005362388596914514,0.0005731639754884554,0.0,0.0,0.0,0.0
conditional_pc,200,79ebfc1d85bf5a51,83.53023512437981,1.0,0.0,0.0,0.6047256429851156,1.0,1.0,1.0,1.0,0.10615763767613173,0.09282460675020157,0.9513461633171323,0.022989465855062008,0.018013988621532917,0.020830364897847176,0.07959262281656265,45.0,0.001060009810640139,0.001197516537637,0.171875,0.7905264211990012,0.9622090740728642,1.0
conditional_pc,200,7ae1fa9094f355c5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16720003976266679,0.13429001875787228,0.958696945053148,0.1034058965742588,0.08659987524151802,0.09052329882979393,0.0,0.0,0.0013820780016828849,0.0017624381087273377,0.0,0.0,0.0,0.0
conditional_pc,200,7b20cfb388a15b3d,94.20602263625389,1.0,0.0,0.0,0.8609445432700931,1.0,1.0,1.0,1.0,0.14439484310168343,0.12714472275901312,0.9384370512186953,0.07621544972062111,0.09935001656413078,0.10007485747337341,0.1275780349969864,59.5,0.0004995828718605821,0.0004302163753067134,0.0703125,0.46047065044949764,0.7345886530180554,1.0
conditional_pc,200,7b79090489c95c0b,98.50863244341457,1.0,0.0,0.0,0.9642071786419498,1.0,1.0,1.0,1.0,0.14117086635186493,0.11445065237676469,0.9941959616864181,0.09851738065481186,0.09073949418962002,0.09410836920142174,0.1372307538986206,55.5,0.0041604049500847395,0.0035254703030176415,0.1640625,0.7774479333461722,0.9589455127527023,1.0
conditional_pc,200,7cfa2141cf77549d,59.9609375,0.0390625,0.0,0.0,1.0,1.0,1.0,0.0390625,1.0,0.13612001793755765,0.1131047058242723,0.9305355429349138,0.06501334719359875,0.053290797397494316,0.055385053157806396,0.0898820087313652,2.5,0.0013393340509288976,0.005928111245669498,0.0390625,0.27346641988365944,0.47187806904887813,1.0
conditional_pc,200,7da1df98fb8e5af0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12408863783029177,0.0995571783572733,0.9207727794404919,0.08644632250070572,0.07899052649736404,0.08321122452616692,0.0,0.0,0.0011527755431899323,0.001152308756317666,0.0,0.0,0.0,0.0
conditional_pc,200,7e6335968cbb5318,87.92339439035135,1.0,0.0,0.0,0.7101614653684323,1.0,1.0,1.0,1.0,0.14494911547815711,0.11918237521828398,0.9659588423293088,0.08013588190078735,0.050749801099300385,0.05460633151233196,0.12819263339042664,56.0,0.00028324902527998574,0.00027260738210088675,0.0859375,0.5329739891905458,0.8058725349975608,1.0
conditional_pc,200,7eb9b36921b25d5b,92.03039463842836,1.0,0.0,0.0,0.8087294713222808,1.0,1.0,1.0,1.0,0.12724205372194258,0.11062988061990528,0.8356478313288023,0.06938052922487259,0.07153123617172241,0.07307757064700127,0.10334558039903641,40.0,0.0020485829204410777,0.0026201813005428676,0.3515625,0.9730289816184744,0.9995349017296564,1.0
conditional_pc,200,7ecb22e3bba55b12,88.99409137465692,1.0,0.0,0.0,0.735858192991766,1.0,1.0,1.0,1.0,0.11632228559567927,0.09764604565396753,0.9205025980470821,0.08186588808894157,0.10159793868660927,0.10268890112638474,0.09889412671327591,55.0,0.00019741350309843142,0.0005443654930061825,0.0,0.0,0.0,0.0
conditional_pc,200,7f35bb1a29c1549f,80.79427083333333,0.5390625,0.0,0.0,1.0,1.0,1.0,0.5390625,1.0,0.1065851955704001,0.08886043209601283,0.941611679182696,0.09926285594701767,0.0935322605073452,0.09464802592992783,0.0,0.0,0.0017848532114577154,0.0021401957733537813,0.0,0.0,0.0,0.0
conditional_pc,200,7f3aa59671c45291,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16604452250836033,0.14271240451995348,0.9624590159944892,0.04083714634180069,0.026638693641871214,0.03191852942109108,0.0,0.0,0.00019752438042175413,0.00014468487137264674,0.0,0.0,0.0,0.0
conditional_pc,200,802c127f63f955ed,86.22465302408068,1.0,0.0,0.0,0.6693916725779364,1.0,1.0,1.0,1.0,0.12740421209603064,0.11139077790752877,0.9141609920014125,0.06010560318827629,0.06015928462147713,0.06179424002766609,0.0962509997189045,53.5,0.0016281055596927274,0.0019150017818390097,0.6953125,0.9999720697285976,0.9999999999790166,1.0
conditional_pc,200,80dfd05ab759518f,93.88111511471791,0.984375,0.0,0.0,0.8687717627532303,1.0,1.0,0.984375,1.0,0.14420310566105027,0.118374713860974,0.9592590486232133,0.09147588163614273,0.08314629644155502,0.08462895452976227,0.11228041350841522,38.0,0.0009063218203024803,0.0007821877972418179,0.0234375,0.16733870967741937,0.2924347158218126,0.5
conditional_pc,200,86208267d61253c0,99.97331435757054,1.0,0.0,0.0,0.9993595445816928,1.0,1.0,1.0,1.0,0.15674176596624348,0.13193800545266476,0.9643143918457041,0.05291158892214298,0.053023187443614006,0.055440628901124,0.0,0.0,0.0007673004564878738,0.000812436128306615,0.0,0.0,0.0,0.0
conditional_pc,200,873f4bc746a55d13,94.3359375,0.9296875,0.046875,0.046875,0.953125,1.0,0.953125,0.9296875,1.0,0.15819627572500244,0.12763853399768604,0.9356422366945432,0.13448281958699226,0.1340823955833912,0.13500281050801277,0.0,0.0,0.001281152938226171,0.001205237226798772,0.0,0.0,0.0,0.0
conditional_pc,200,8783e69e8b9d5d5c,88.93185835905557,0.9921875,0.0078125,0.0078125,0.7453021006173338,0.9921875,1.0,0.9921875,1.0,0.1752941922041421,0.1448638989791354,0.9565188303003995,0.09372686594724655,0.07332574762403965,0.07552622631192207,0.16450952738523483,60.5,0.002219739781093466,0.001640442558596078,0.171875,0.7905264211990012,0.9622090740728642,1.0
conditional_pc,200,8787fbb12fed5433,98.9208689413228,1.0,0.0,0.0,0.9741008545917469,1.0,1.0,1.0,1.0,0.14181294982060075,0.12326950011387372,0.9252497851808918,0.08678846806287766,0.08515669405460358,0.08594951033592224,0.12384764850139618,60.0,0.00022553203870501193,0.00010915175230508112,0.0234375,0.16733870967741937,0.2924347158218126,0.5
conditional_pc,200,89a7b788217c5f67,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10847593847891127,0.09417074594969008,0.9523973654835646,0.06910036876797676,0.06707379594445229,0.06806731410324574,0.0,0.0,0.0012372760600669608,0.0019361371758463974,0.0,0.0,0.0,0.0
conditional_pc,200,89c4479f74c05538,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1280571942601395,0.10314682550089932,0.947970999443458,0.1059226430952549,0.08827456086874008,0.08978514187037945,0.0,0.0,0.003098096092156055,0.0038877130733681042,0.0,0.0,0.0,0.0
conditional_pc,200,8a022198e6885aed,90.5183881503371,1.0,0.0,0.0,0.7724413156080907,1.0,1.0,1.0,1.0,0.15529370305427714,0.1346408206300116,0.9645347199509431,0.05382255092263222,0.052129115909338,0.05355997197329998,0.12483050301671028,50.5,0.0003973661930629646,0.00044005867137286714,0.484375,0.9967607961275793,0.999997129081728,1.0
conditional_pc,200,8a5bb66e9bb65101,89.6394110272079,1.0,0.0,0.0,0.7513458646529896,1.0,1.0,1.0,1.0,0.1794535457890004,0.15499448262956012,0.9466260958090937,0.0979058425873518,0.11656415276229382,0.11879600398242474,0.16773077845573425,60.0,0.0005360146238615471,0.0005412077482773725,0.75,0.9999446108584708,0.9999999997490855,1.0
conditional_pc,200,8b0773eaa2375bbf,88.1242291040436,1.0,0.0,0.0,0.714981498497046,1.0,1.0,1.0,1.0,0.11263147973706765,0.09841596061975505,1.0005080117401022,0.04562997445464134,0.04159827809780836,0.044226027093827724,0.08681236207485199,51.0,0.00017423965969598498,0.000271323187417849,0.0,0.0,0.0,0.0
conditional_pc,200,8b744d45e7945aa5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0464554537847078,0.039973911238888195,0.8175832989459924,0.012914135120809078,0.013410426210612059,0.017740555107593536,0.0,0.0,4.71421066805533e-05,4.6308159607377775e-05,0.0,0.0,0.0,0.0
conditional_pc,200,8b800af555d35794,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1273412385334245,0.11081338622732756,0.9634021786090226,0.06781073659658432,0.05886584892868996,0.06022484041750431,0.0,0.0,0.00011829796487106137,0.00013810941632996787,0.0,0.0,0.0,0.0
conditional_pc,200,8caca31e4dc357be,91.35566942534071,1.0,0.0,0.0,0.792536066208177,1.0,1.0,1.0,1.0,0.16178295401144213,0.13065968970784894,0.9393342219604789,0.10706896707415581,0.10520747676491737,0.10857474431395531,0.15291451662778854,61.0,0.004719395620497835,0.003647658483714622,0.0,0.0,0.0,0.0
conditional_pc,200,8d76cc7ca097546b,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16519853923352215,0.14073563908818743,0.9524796628474512,0.08543967455625534,0.08701219782233238,0.08813311904668808,0.0,0.0,0.0015026591131999112,0.0016108217132568825,0.0,0.0,0.0,0.0
