token,split,old_high_quality_far,null_promoted_count,null_promotion_rate,null_newly_eligible_rate
b5d3d18e7d115933,train,48,0,0.0,0.0
7da1df98fb8e5af0,holdout,164,6,0.036585365853658534,0.036585365853658534
af816d6041dd5257,train,62,1,0.016129032258064516,0.016129032258064516
ec765c8fe97a51bd,holdout,48,0,0.0,0.0
4c188096aeb950bc,train,48,0,0.0,0.0
392e034cb2a55053,train,77,0,0.0,0.0
be6fe40f664154d7,holdout,59,0,0.0,0.0
a400f271c6cd51f6,train,161,2,0.012422360248447204,0.012422360248447204
e93e621b5e14563f,train,107,0,0.0,0.0
2e976da85a8b5e5b,train,48,0,0.0,0.0
2f4462b637dc5044,train,48,0,0.0,0.0
b548689d07d15535,holdout,48,0,0.0,0.0
f696561dbf6055df,train,48,0,0.0,0.0
7bb8d2878b1f53cb,train,48,0,0.0,0.0
bff852b39f62557d,train,48,0,0.0,0.0
b940d77be0d45ec9,holdout,48,0,0.0,0.0
5050ddd89f6850ea,train,134,0,0.0,0.0
31c9a3082fa15d55,train,141,1,0.0070921985815602835,0.0070921985815602835
48f80f817e0656d9,train,48,0,0.0,0.0
602d680df54553a2,holdout,147,0,0.0,0.0
cc8872f4a1fb5895,train,48,0,0.0,0.0
09d7ac879b745ba7,train,39,0,0.0,0.0
1f22c13b337250e8,train,161,0,0.0,0.0
df16f52f5bea51cc,train,164,2,0.012195121951219513,0.012195121951219513
de8c2538d4305d9d,holdout,48,0,0.0,0.0
9c7f841d11e6542d,train,48,0,0.0,0.0
89a7b788217c5f67,holdout,162,2,0.012345679012345678,0.012345679012345678
3d53eff55b2855c2,train,15,1,0.06666666666666667,0.06666666666666667
8fb50dd1fb5552df,holdout,157,13,0.08280254777070063,0.08280254777070063
1dda1a63c5735182,train,155,2,0.012903225806451613,0.012903225806451613
006cbccbfae95262,train,159,5,0.031446540880503145,0.031446540880503145
cea771061cb25651,train,48,0,0.0,0.0
053ae221b0d351f5,holdout,48,0,0.0,0.0
edfca2d846ee5acf,holdout,48,0,0.0,0.0
278907212b495e23,train,48,0,0.0,0.0
449f34ad438e59d2,train,159,1,0.006289308176100629,0.006289308176100629
8c1a989cd94c5c12,train,153,1,0.006535947712418301,0.006535947712418301
48d4fcc3437755a8,holdout,48,0,0.0,0.0
13f740d88bf75471,holdout,24,0,0.0,0.0
8eb1bf4722515ad3,train,48,0,0.0,0.0
21249a2d4eb25ed6,holdout,151,1,0.006622516556291391,0.006622516556291391
3d44a52acf525ec7,train,157,4,0.025477707006369428,0.025477707006369428
9fad4614acc251d6,train,34,0,0.0,0.0
727278e9914354b1,holdout,154,0,0.0,0.0
9d722cf10d7f5bd1,train,151,0,0.0,0.0
14d0749e1fc85004,holdout,27,4,0.14814814814814814,0.0
ee05069c50295595,holdout,150,0,0.0,0.0
5e7dad82583e5536,train,48,0,0.0,0.0
2c772a570884587c,holdout,139,10,0.07194244604316546,0.07194244604316546
aee904e6c2c35a90,train,48,0,0.0,0.0
0264cfbeb1705e5f,train,48,0,0.0,0.0
279ff8e3850c54e2,train,48,0,0.0,0.0
7c767d74b5fb5b5e,train,48,0,0.0,0.0
5daaf9b25cb558f9,train,161,3,0.018633540372670808,0.018633540372670808
864f5df8a94a508e,train,48,0,0.0,0.0
df51d2fef8c25f56,holdout,159,0,0.0,0.0
ac5b4b33a03c57fe,train,157,0,0.0,0.0
99adfd4cd925504d,train,48,0,0.0,0.0
1cba0de871fc5bfb,train,158,0,0.0,0.0
f84ac4472da55b91,train,46,0,0.0,0.0
bcc74e9eaae05ca4,train,43,0,0.0,0.0
4fe8a056f88154d5,train,48,0,0.0,0.0
16ff52ac5d085cac,train,48,0,0.0,0.0
584a14a3e42050c4,train,17,0,0.0,0.0
4a5834900788560a,train,48,0,0.0,0.0
e6046882cf485f3a,train,36,0,0.0,0.0
873f4bc746a55d13,holdout,147,1,0.006802721088435374,0.006802721088435374
96886b2d240e5275,train,24,0,0.0,0.0
190b153cfd3b5302,holdout,29,0,0.0,0.0
e1b0455379fd5adf,holdout,153,0,0.0,0.0
a801ebe0c8a55faf,train,162,2,0.012345679012345678,0.012345679012345678
8caca31e4dc357be,holdout,48,0,0.0,0.0
a8263f179cca558d,train,156,0,0.0,0.0
22dddd249c8e5fe4,holdout,48,0,0.0,0.0
bcd578c19d9857ea,train,48,0,0.0,0.0
c4c0b5cb93d85645,train,48,0,0.0,0.0
0fae6a22120d5bc2,train,161,0,0.0,0.0
9d67b6d20a0256c3,train,133,0,0.0,0.0
548d6bf7b63459e7,holdout,48,0,0.0,0.0
0f44c6e6440654d0,train,140,0,0.0,0.0
85fb576381c15527,train,160,3,0.01875,0.01875
d79d2c9951f35626,train,48,0,0.0,0.0
980c4467fdf156c4,train,121,0,0.0,0.0
11ceee170b09535e,train,129,0,0.0,0.0
c550cadc4a515e6b,train,48,0,0.0,0.0
4fdf21ae819f5cf9,train,140,2,0.014285714285714285,0.014285714285714285
9af521b071b75ede,train,160,0,0.0,0.0
94fd2d5eaaff5125,holdout,48,0,0.0,0.0
3bfe55c892ef5093,train,117,1,0.008547008547008548,0.008547008547008548
76c61e8e77975178,train,146,3,0.02054794520547945,0.02054794520547945
6aa0f931a89f5d9a,train,160,0,0.0,0.0
7f3aa59671c45291,holdout,148,3,0.02027027027027027,0.02027027027027027
c17be2d2a6f65008,holdout,65,1,0.015384615384615385,0.015384615384615385
f6d7cbb8505f5782,train,155,0,0.0,0.0
59b4fffb7aef599d,train,144,0,0.0,0.0
5c722cde25ba50d9,train,158,5,0.03164556962025317,0.03164556962025317
248aeb1af182529b,train,42,0,0.0,0.0
8dff3247e7415c0d,train,159,1,0.006289308176100629,0.006289308176100629
df244d376fd85a93,train,61,2,0.03278688524590164,0.03278688524590164
06f781885ea25f20,holdout,48,0,0.0,0.0
dabc9a6d5e755758,train,48,0,0.0,0.0
666ee535a52a5acc,holdout,157,5,0.03184713375796178,0.03184713375796178
afe0ef0cd35b57f7,train,48,0,0.0,0.0
b7d4e7ebc5c75968,train,48,0,0.0,0.0
bc5eb52653bc5031,holdout,48,0,0.0,0.0
6793006a7d995092,train,149,0,0.0,0.0
9e7acfb214dd58eb,train,109,1,0.009174311926605505,0.009174311926605505
6cda2f0cbda156bd,train,48,0,0.0,0.0
beea15c8657d59a2,train,48,0,0.0,0.0
1971c4278e675b9d,holdout,79,0,0.0,0.0
c7009bf1a2025be7,train,48,0,0.0,0.0
c37c94fa634f5265,train,48,0,0.0,0.0
caaf3bef91ac58a3,holdout,63,0,0.0,0.0
89c4479f74c05538,holdout,138,0,0.0,0.0
7f35bb1a29c1549f,holdout,115,0,0.0,0.0
b46befc3e5a756ec,holdout,27,1,0.037037037037037035,0.037037037037037035
f06dec0352685bd7,holdout,48,0,0.0,0.0
9956d04c0d275e7d,holdout,151,0,0.0,0.0
edb7e230c20f542a,train,30,1,0.03333333333333333,0.03333333333333333
bbe9d736a2595720,train,48,0,0.0,0.0
8f7d5b80e1f85c3c,train,48,0,0.0,0.0
3c9433a90ab05621,train,32,3,0.09375,0.09375
b37c26e5cdf853d5,train,142,0,0.0,0.0
6dfe97d2aff95bf6,train,24,0,0.0,0.0
9e66bc21c0d4507d,holdout,163,0,0.0,0.0
121fdf5f01785268,holdout,48,0,0.0,0.0
9349bacb4a225ae3,train,48,0,0.0,0.0
704c2533b66353b5,train,48,0,0.0,0.0
4ffc3aacc76d5d43,train,159,0,0.0,0.0
ea808fbdaf2a5375,holdout,161,1,0.006211180124223602,0.006211180124223602
e47dc9b07dd857a3,holdout,48,0,0.0,0.0
0d38caf0c7c650e8,train,48,0,0.0,0.0
3ac61ac2f2b652b7,train,151,8,0.052980132450331126,0.052980132450331126
0d9f56cc8fa15657,train,161,0,0.0,0.0
296345c58a77547f,train,48,0,0.0,0.0
94e9664fcf2d5f9e,train,141,0,0.0,0.0
a880ac22dd045d21,train,48,0,0.0,0.0
5b3770f00cb55569,holdout,37,1,0.02702702702702703,0.02702702702702703
36c5c837df3259f8,holdout,48,0,0.0,0.0
665c2a0c88735b1f,train,162,1,0.006172839506172839,0.006172839506172839
24d4a97bf17f5883,train,160,0,0.0,0.0
acb286057ba859da,holdout,160,1,0.00625,0.00625
4f0df6de49515352,train,44,0,0.0,0.0
482b5439cb6c5350,holdout,140,4,0.02857142857142857,0.02857142857142857
a84fec66330e5157,train,48,0,0.0,0.0
02ef12eeec9c5667,train,35,1,0.02857142857142857,0.02857142857142857
076f5a91273050e6,holdout,137,5,0.0364963503649635,0.0364963503649635
a566b5f3bd0c5522,train,39,1,0.02564102564102564,0.02564102564102564
fe1348a14b7f5fda,train,147,1,0.006802721088435374,0.006802721088435374
cf430322beb852ca,train,47,0,0.0,0.0
05986621844f54a2,train,48,0,0.0,0.0
37ab6257bb545b45,holdout,48,0,0.0,0.0
1526e5b224665c7e,train,48,0,0.0,0.0
66df470c3c2c5b62,train,146,3,0.02054794520547945,0.02054794520547945
ce800a53730f5ae7,train,48,1,0.020833333333333332,0.020833333333333332
7ff20da52e205bf0,train,50,0,0.0,0.0
9c9fd38ec0485088,train,48,0,0.0,0.0
ec90c27de29a594c,train,48,0,0.0,0.0
86c52dfec8425716,train,48,0,0.0,0.0
0f54c1a676a954ce,train,147,0,0.0,0.0
a86e7f16bd64596a,train,151,1,0.006622516556291391,0.006622516556291391
cb397fd17507594b,train,48,0,0.0,0.0
c84f1984d6e459d4,holdout,82,0,0.0,0.0
8b744d45e7945aa5,holdout,161,0,0.0,0.0
68f3beae8cd25dba,holdout,47,0,0.0,0.0
aff2feebf9cb5afb,train,161,1,0.006211180124223602,0.006211180124223602
6e7bf5900d7f594f,train,48,0,0.0,0.0
7da6b01adf435bd5,train,48,0,0.0,0.0
4934fe6008f8564b,holdout,48,0,0.0,0.0
c0c2ed50261f54e5,train,48,0,0.0,0.0
0cb726068f4d5c59,train,158,0,0.0,0.0
fead2572a884512c,holdout,132,0,0.0,0.0
c82e95254649534e,holdout,159,4,0.025157232704402517,0.025157232704402517
2581d16dc1aa557e,train,17,1,0.058823529411764705,0.0
74356ec7c3d15e10,holdout,46,0,0.0,0.0
a77cad5e29a5585e,holdout,48,0,0.0,0.0
711cc9425e2f5aff,train,162,1,0.006172839506172839,0.006172839506172839
2314cd5f97c5596c,train,48,0,0.0,0.0
dc932b3cf2ba5b1b,train,48,0,0.0,0.0
675f0d4dff9c5318,holdout,162,1,0.006172839506172839,0.006172839506172839
9fe72fe991c859f0,train,48,0,0.0,0.0
f6a1a2760a7b57a4,holdout,48,0,0.0,0.0
6176348b971f52c5,train,160,2,0.0125,0.0125
1decf76c77be59c8,train,128,4,0.03125,0.03125
91e6cce9eb7d5765,train,48,0,0.0,0.0
d360abe45ec55059,train,44,0,0.0,0.0
45cace6f6d275159,train,48,0,0.0,0.0
9551d9bffa515426,holdout,150,20,0.13333333333333333,0.13333333333333333
6f95e882286e5388,train,33,0,0.0,0.0
fcc0457324f15902,train,156,0,0.0,0.0
aa58d1ab2faa5746,train,141,6,0.0425531914893617,0.0425531914893617
5d711f77d42054d6,holdout,48,0,0.0,0.0
fa00af6ecc8a5cb4,holdout,48,3,0.0625,0.0625
bf6158f005f956ae,holdout,48,0,0.0,0.0
67b08ea8fc9956b0,train,142,2,0.014084507042253521,0.014084507042253521
5cfcccdb3e3c539b,holdout,48,0,0.0,0.0
288f0194b6d45858,train,48,0,0.0,0.0
4094b79867cd5f7b,train,48,0,0.0,0.0
abd994ef714a595c,holdout,162,0,0.0,0.0
4668501db7065e02,train,157,0,0.0,0.0
289087a782995ef0,holdout,150,10,0.06666666666666667,0.06666666666666667
0eea4103d56352dd,holdout,114,2,0.017543859649122806,0.017543859649122806
b790a763e1ee538e,train,48,0,0.0,0.0
6ca255559e0350a5,holdout,48,0,0.0,0.0
6848c7497a065ae0,holdout,80,0,0.0,0.0
8a5bb66e9bb65101,holdout,48,0,0.0,0.0
4fa6a8e71f4a5984,train,97,0,0.0,0.0
77ded26c7a9654ad,train,48,0,0.0,0.0
5d83ddd5ec3c5326,train,17,0,0.0,0.0
7a03013d34b355c1,train,48,0,0.0,0.0
0b2061c2aced52de,train,48,0,0.0,0.0
945dcb42cd645cc2,holdout,48,0,0.0,0.0
66d5a6841d835e3a,holdout,48,0,0.0,0.0
1035d1c56f0f5ba9,train,48,0,0.0,0.0
98ad6d2817355b99,holdout,155,0,0.0,0.0
293fd2580df350a8,train,162,0,0.0,0.0
6864977b221059e4,train,48,0,0.0,0.0
161154cbf4245a3d,holdout,18,0,0.0,0.0
023664205ae95402,train,34,0,0.0,0.0
cd07f4279fa35240,train,48,0,0.0,0.0
7ae1fa9094f355c5,holdout,161,0,0.0,0.0
b7b9f31751e459f0,train,48,0,0.0,0.0
94cf3d2feed759ac,train,16,0,0.0,0.0
9f4e94fa77b555dd,train,151,0,0.0,0.0
5985ea459f145e5c,holdout,48,0,0.0,0.0
624789926abe5dac,train,124,0,0.0,0.0
adb657c849df5d9e,train,162,1,0.006172839506172839,0.006172839506172839
095f95bdbf1054d0,train,162,2,0.012345679012345678,0.012345679012345678
d117940fcb945ac1,train,48,0,0.0,0.0
ef023f6f394f5be8,train,48,0,0.0,0.0
451631b82dd757e4,train,158,3,0.0189873417721519,0.0189873417721519
b25e5caac7645be6,train,36,0,0.0,0.0
277898ef740c5ab1,train,144,17,0.11805555555555555,0.11805555555555555
de94e95519d85f21,train,27,1,0.037037037037037035,0.037037037037037035
cec9570f9fd3504b,holdout,154,0,0.0,0.0
654a0ce9f6305cee,train,161,2,0.012422360248447204,0.012422360248447204
672173aac8685233,train,48,0,0.0,0.0
74bf7898a5565ef7,train,48,0,0.0,0.0
4393df900c6557cb,train,152,2,0.013157894736842105,0.013157894736842105
059fb1d0f20e58d6,train,162,0,0.0,0.0
b76fdedd0d1d5f46,train,162,1,0.006172839506172839,0.006172839506172839
005a44fa33b55e7b,train,119,3,0.025210084033613446,0.025210084033613446
cdf23d07ec42535e,holdout,47,0,0.0,0.0
5bb0b67e360f5a85,train,48,3,0.0625,0.0625
d5b5493184c257bd,train,143,1,0.006993006993006993,0.006993006993006993
a85370bd50145fbc,train,83,4,0.04819277108433735,0.04819277108433735
6b0de122978c5d6c,train,48,0,0.0,0.0
9257645ceccb550b,train,156,0,0.0,0.0
5d03327b42d153b1,train,52,0,0.0,0.0
f53ce90fba735a76,train,48,0,0.0,0.0
89ba731076de572c,train,48,0,0.0,0.0
d49e1049666e5596,train,48,0,0.0,0.0
30e1141fbb1e5009,train,48,0,0.0,0.0
377ceb5650355d8b,train,48,0,0.0,0.0
93aa103155cd5295,train,159,1,0.006289308176100629,0.006289308176100629
1dbae60fb78c532a,train,48,0,0.0,0.0
50fefa46fcc855fb,train,152,0,0.0,0.0
baef6630583c5f87,train,43,1,0.023255813953488372,0.023255813953488372
8b0773eaa2375bbf,holdout,48,0,0.0,0.0
80e2038fd0555030,train,48,0,0.0,0.0
d341827e6b485782,train,152,0,0.0,0.0
d6f1d7ade74c5d53,train,161,0,0.0,0.0
0827c1c05e0e5596,holdout,150,0,0.0,0.0
e9cd4fda706e5516,holdout,150,9,0.06,0.06
bae5037e472250dc,holdout,48,0,0.0,0.0
3e7e4bd1053d5d92,train,48,0,0.0,0.0
bc6cd32ccb1b5427,train,98,1,0.01020408163265306,0.01020408163265306
a4c4b9cae9f356bb,train,48,0,0.0,0.0
1e8cca8760da5948,train,48,0,0.0,0.0
c7e306be08105b70,train,29,0,0.0,0.0
26e0f72c031b5f07,holdout,112,0,0.0,0.0
56e525076cab5f42,train,163,1,0.006134969325153374,0.006134969325153374
4ce4021236435fc2,holdout,48,0,0.0,0.0
3ae8bec3c87f599a,train,48,0,0.0,0.0
de9dfb594099510e,holdout,130,0,0.0,0.0
ba1ace8df74d5f7b,holdout,48,0,0.0,0.0
502320eeaec55d1f,holdout,48,0,0.0,0.0
2dd169c11ca55cf5,train,48,0,0.0,0.0
14bd7947aab75ae6,train,158,7,0.04430379746835443,0.04430379746835443
3acaadb297b15413,train,31,0,0.0,0.0
4667b479001e52d3,train,48,0,0.0,0.0
7f15d26426a65449,train,48,0,0.0,0.0
70fb14aa330a5e1a,holdout,139,1,0.007194244604316547,0.007194244604316547
390944a5467b51c5,train,156,0,0.0,0.0
de37d906807d5da4,holdout,162,1,0.006172839506172839,0.006172839506172839
9ed0f61a7d9551dd,train,43,0,0.0,0.0
772bea477f415d7e,holdout,152,0,0.0,0.0
cf05fb873d635a08,train,25,0,0.0,0.0
6ef435e921f9538a,train,158,0,0.0,0.0
e60a241cf8df5ae6,train,48,0,0.0,0.0
430843d30f9258ed,train,48,0,0.0,0.0
05f01335f6e15d86,holdout,38,0,0.0,0.0
4be639c52c2656db,train,162,0,0.0,0.0
3f67a285648156d8,holdout,41,0,0.0,0.0
d193c14478495b74,train,22,0,0.0,0.0
be62b590e24a520d,train,49,0,0.0,0.0
ee2a0378652e53d0,train,48,0,0.0,0.0
adf177418b8a5f6f,train,157,1,0.006369426751592357,0.006369426751592357
8ba72029d7d75a0c,train,142,1,0.007042253521126761,0.007042253521126761
a893fc739c0b567c,train,122,0,0.0,0.0
ade775b8413358d6,holdout,48,0,0.0,0.0
cf26456f21fc55cc,train,160,0,0.0,0.0
f5134ec4baf153c9,holdout,48,0,0.0,0.0
09961e24208b5972,train,156,1,0.00641025641025641,0.00641025641025641
7e6335968cbb5318,holdout,48,0,0.0,0.0
ac20d4e2400c58a9,train,33,1,0.030303030303030304,0.030303030303030304
f503e5d4f2815027,train,106,6,0.05660377358490566,0.05660377358490566
43df192ed9125ff3,holdout,164,2,0.012195121951219513,0.012195121951219513
b63a589b5dcf521d,train,158,0,0.0,0.0
0996ce03d2325a75,train,48,0,0.0,0.0
5da5fed529065c9a,train,39,0,0.0,0.0
4d4d070cb9095f94,train,161,0,0.0,0.0
14096d0f331a594a,train,159,2,0.012578616352201259,0.012578616352201259
432cf993a4685755,train,48,0,0.0,0.0
c668fc93191352f5,train,48,0,0.0,0.0
a73551f67ae95c4d,holdout,48,0,0.0,0.0
928010107cd35cdd,train,48,0,0.0,0.0
f4ab14a89bb7500e,train,48,0,0.0,0.0
dc28a01b78d45b17,train,42,0,0.0,0.0
3f159d73e87a5e06,train,48,0,0.0,0.0
bdfa1f8523c25328,train,48,0,0.0,0.0
12115c5ca1215fb7,holdout,48,0,0.0,0.0
c402a7eb498a5736,holdout,37,0,0.0,0.0
c94d20755cae51cf,train,48,0,0.0,0.0
c44b12de78555426,train,48,0,0.0,0.0
50e0c2fe698655a9,holdout,62,0,0.0,0.0
e91a2d26f30e5b34,train,33,5,0.15151515151515152,0.15151515151515152
c8b4c92530f15b8e,holdout,48,0,0.0,0.0
3d2dded3370e5d2f,train,48,0,0.0,0.0
1361ba1955125852,holdout,48,0,0.0,0.0
b78f23cd3a155154,train,28,3,0.10714285714285714,0.10714285714285714
25652aabb1615c8d,holdout,92,0,0.0,0.0
3623f8728153513d,train,48,0,0.0,0.0
9288a151789f507b,holdout,48,0,0.0,0.0
e671280656f55009,holdout,45,0,0.0,0.0
48cf36e2f3e15071,holdout,124,0,0.0,0.0
4acdad2d68815972,train,48,0,0.0,0.0
b35fe1e3a6d857e7,train,160,0,0.0,0.0
095eafbb5c8f5b02,holdout,48,0,0.0,0.0
6f3254ac0fb25c0e,train,48,0,0.0,0.0
846947c0d14c5705,train,22,0,0.0,0.0
da088bb9d4fb5d0e,holdout,48,0,0.0,0.0
2d6b6f9cbf895767,holdout,36,0,0.0,0.0
2b6a3141bbd95909,train,162,6,0.037037037037037035,0.037037037037037035
c565fc593f9e5fad,train,162,4,0.024691358024691357,0.024691358024691357
2b62f0fd336e5ce1,train,17,0,0.0,0.0
4521af05098b5726,train,48,0,0.0,0.0
4cf79f853daa5e18,train,163,1,0.006134969325153374,0.006134969325153374
91c9748ec36d552e,train,48,0,0.0,0.0
b74282046c9b5e26,train,37,0,0.0,0.0
9b2f62944222523c,train,147,0,0.0,0.0
b4e37918a3075f27,holdout,48,0,0.0,0.0
172b3176b06c5658,train,48,0,0.0,0.0
29c1d95389d45573,train,21,1,0.047619047619047616,0.047619047619047616
03925cda82c35516,train,48,0,0.0,0.0
8f24138692dc51a0,train,48,0,0.0,0.0
e4bc6fc5aeb15a9b,train,48,0,0.0,0.0
58e62444275353ac,train,43,0,0.0,0.0
b4929fe228725c94,train,48,0,0.0,0.0
9703fd67a8ba55e3,train,48,0,0.0,0.0
21ef5641389c54b2,train,161,0,0.0,0.0
1672f5b30038519f,train,48,0,0.0,0.0
50865b0784fc566d,train,48,0,0.0,0.0
a4cf3a412034565a,holdout,97,0,0.0,0.0
1295232b65bf5f8d,train,48,0,0.0,0.0
7ecb22e3bba55b12,holdout,48,0,0.0,0.0
6b7469c8e2195492,train,25,1,0.04,0.0
5ed66db305a55f73,train,48,0,0.0,0.0
0b8065082f3a5b3b,train,138,1,0.007246376811594203,0.007246376811594203
40d00a52b5345430,train,150,2,0.013333333333333334,0.013333333333333334
2c274b54e82b55e7,train,48,0,0.0,0.0
2f7f18f806515128,train,28,1,0.03571428571428571,0.03571428571428571
daaed109e7eb5f66,holdout,46,1,0.021739130434782608,0.021739130434782608
de9806cb0a2c53a3,train,46,1,0.021739130434782608,0.021739130434782608
cd3f3ec4f0dc515f,train,72,0,0.0,0.0
481b84c931245f5d,train,48,0,0.0,0.0
6aeb37c47f385f06,train,64,0,0.0,0.0
165b4475bd6b5188,holdout,48,0,0.0,0.0
c5a1a4e21a4952b7,train,104,0,0.0,0.0
aac897560e0f5dab,holdout,48,0,0.0,0.0
1e66e2bddb1d5b49,train,156,0,0.0,0.0
dfdc23aed4e95e49,holdout,144,0,0.0,0.0
49a1e581f3a35a49,train,161,0,0.0,0.0
9263d47ef82d5a88,train,48,0,0.0,0.0
c216554d4bd6519f,train,48,0,0.0,0.0
0354be0727e25157,train,64,0,0.0,0.0
26dfdbfcecfe50bd,train,48,0,0.0,0.0
cc3160abbcbb543a,holdout,48,0,0.0,0.0
fc696e1d378654d4,train,48,0,0.0,0.0
3fa2f81cff025162,train,48,0,0.0,0.0
1d0a4f1f6cbd5e38,holdout,162,1,0.006172839506172839,0.006172839506172839
eff59f39f085525f,train,43,1,0.023255813953488372,0.023255813953488372
984be293f9195416,train,157,0,0.0,0.0
b235c02d47915476,train,48,0,0.0,0.0
3ac7810599d457a1,train,148,13,0.08783783783783784,0.08783783783783784
682378d23c335e89,train,48,0,0.0,0.0
73b4b5fcc5e55858,train,163,4,0.024539877300613498,0.024539877300613498
6f31d072740b5885,holdout,16,0,0.0,0.0
305b1bf4e7f45522,holdout,48,0,0.0,0.0
42d309d92a3a59c0,train,48,0,0.0,0.0
af16ba268df55dca,holdout,42,1,0.023809523809523808,0.023809523809523808
2ae8ac90c0ae5c8d,train,48,0,0.0,0.0
b512bc2c568d5b7a,holdout,154,2,0.012987012987012988,0.012987012987012988
7405ff66092d51da,train,97,0,0.0,0.0
23724912b8f153f0,holdout,156,0,0.0,0.0
6522fd9a31d25eb2,train,48,0,0.0,0.0
c6fcfafbbe7a59f8,holdout,48,0,0.0,0.0
5dbd0aba5f315388,train,161,0,0.0,0.0
958b596dd699594a,train,159,1,0.006289308176100629,0.006289308176100629
350714230cb55761,holdout,157,0,0.0,0.0
775b0dd554395fa3,holdout,68,0,0.0,0.0
635be215dc9d58c3,holdout,48,0,0.0,0.0
1499e758c6855a74,train,39,0,0.0,0.0
e9b0d4743b3f5256,holdout,160,0,0.0,0.0
3ff6652d6dec55da,train,34,0,0.0,0.0
3c30c0c940045ac2,holdout,48,0,0.0,0.0
b9e0dc94c7725924,train,48,0,0.0,0.0
0506b1697fb05337,train,156,0,0.0,0.0
7cfa2141cf77549d,holdout,98,0,0.0,0.0
089107cd2d6354e0,holdout,159,1,0.006289308176100629,0.006289308176100629
b03c039a00bd5792,train,162,3,0.018518518518518517,0.018518518518518517
064bbfac76a95dae,train,167,5,0.029940119760479042,0.029940119760479042
ad8019f55bc554de,holdout,160,0,0.0,0.0
073c4d0738b45047,train,48,0,0.0,0.0
b29e1677139a5f6b,train,48,0,0.0,0.0
c615107923dc5602,train,140,2,0.014285714285714285,0.014285714285714285
ffb15604a2a25cb8,train,159,0,0.0,0.0
4124b6e12f8b5f0d,train,48,0,0.0,0.0
a3298b678d225d61,train,43,0,0.0,0.0
e20b77b0ed075fb6,train,48,0,0.0,0.0
71452581394b54da,holdout,20,1,0.05,0.0
54399d56e69f5a2c,train,48,0,0.0,0.0
2bdd7e6fdc0e5977,train,140,0,0.0,0.0
2f875dc108ed572f,holdout,157,4,0.025477707006369428,0.025477707006369428
91513086606a567e,holdout,141,2,0.014184397163120567,0.014184397163120567
80dfd05ab759518f,holdout,48,0,0.0,0.0
d5e7dc43eb5c57cd,train,156,2,0.01282051282051282,0.01282051282051282
13014abb5b115ee2,train,48,0,0.0,0.0
9430278b77c05446,train,37,0,0.0,0.0
97e38fdccf915283,holdout,158,0,0.0,0.0
8787fbb12fed5433,holdout,46,0,0.0,0.0
a460f60f07f05098,train,160,2,0.0125,0.0125
570334268a395022,holdout,142,3,0.02112676056338028,0.02112676056338028
16a705e621675626,train,22,1,0.045454545454545456,0.045454545454545456
377030639621540e,holdout,36,0,0.0,0.0
2e94974489245ae6,train,151,0,0.0,0.0
dc2a30b4130f5ab4,holdout,161,0,0.0,0.0
11f415ea61f95bbb,train,154,4,0.025974025974025976,0.025974025974025976
7fd57c3a03465a0a,train,48,0,0.0,0.0
bfabfb64124e5563,holdout,155,5,0.03225806451612903,0.03225806451612903
0dff173b10b75b6a,train,160,0,0.0,0.0
efd13cf71f83504e,holdout,162,1,0.006172839506172839,0.006172839506172839
86a8eb25b4045aba,train,48,0,0.0,0.0
04f77fbd6bf3505a,train,69,1,0.014492753623188406,0.014492753623188406
69cd8ef1721f550d,holdout,143,7,0.04895104895104895,0.04895104895104895
738c5da7a06d554c,holdout,48,0,0.0,0.0
a57d242401f951f5,holdout,47,0,0.0,0.0
d57a735214e65851,holdout,147,0,0.0,0.0
9bbb66957b9d5e1c,train,161,0,0.0,0.0
ccb7a68f3e0a57fc,train,48,0,0.0,0.0
05c91985246d58a6,train,48,0,0.0,0.0
2d1c26e4b5895e96,holdout,39,0,0.0,0.0
1f71cdf4e4c65299,train,48,0,0.0,0.0
1b7a2afa56df5d20,holdout,48,0,0.0,0.0
1f37959067985e67,train,48,0,0.0,0.0
f07db0b393fd522e,train,149,0,0.0,0.0
fa4cc4b0188c5b79,train,48,0,0.0,0.0
eb2ede89ad9b5a6e,holdout,48,0,0.0,0.0
bc4345e13302535e,train,48,0,0.0,0.0
66568e650e4d57e7,train,45,0,0.0,0.0
74ae55238ee5525d,train,16,0,0.0,0.0
a124b877d2b35519,holdout,160,0,0.0,0.0
1c6a5ee8a5785b0e,train,160,0,0.0,0.0
ed47cee1c67e5d43,holdout,48,0,0.0,0.0
838c6ba50bd25cd5,train,48,0,0.0,0.0
089b0ec6d7d35c09,holdout,160,0,0.0,0.0
9dedf462b1c0528f,holdout,48,0,0.0,0.0
61987c90d8635129,train,158,0,0.0,0.0
bbbae26a26605b08,train,48,0,0.0,0.0
8142f060944c56fd,train,155,12,0.07741935483870968,0.07741935483870968
2c76b8e2d1d85701,train,48,0,0.0,0.0
8a0b4dd476055911,train,48,0,0.0,0.0
b8adc82de5ae50e2,train,48,0,0.0,0.0
025b2d4de25c5036,train,47,1,0.02127659574468085,0.02127659574468085
9a7fc4d0041650fc,train,156,0,0.0,0.0
ad1af1160bd05ef7,train,61,0,0.0,0.0
d4185f4edc7e54e5,train,161,1,0.006211180124223602,0.006211180124223602
1b1311d50d47553f,train,48,0,0.0,0.0
573ac67fb17a5a71,holdout,103,0,0.0,0.0
da8c9449da6854ed,train,48,0,0.0,0.0
7f2409d7f6705308,train,48,0,0.0,0.0
