run,token,split,old_core_count,old_core_retained_fraction,current_R_spread,R_spread_ratio,R_center_shift
grpo_middle_seed1701,b3b328a0d89255ea,train,16,0.0,0.1992570161819458,1.6773905754089355,0.3924805223941803
grpo_middle_seed1701,ab7c0c62ea5d56df,train,11,0.0,0.19177956879138947,1.5186444520950317,0.3977266848087311
grpo_middle_seed1701,822b5a4a2e075ace,train,19,0.0,0.14385534822940826,1.4219233989715576,0.6039090156555176
grpo_middle_seed1701,6ee8095e2d8b599c,holdout,15,0.0,0.24561947584152222,1.494147539138794,1.541669249534607
grpo_middle_seed1701,e536a7424867539d,train,12,0.0,0.13150230050086975,2.0498697757720947,0.4562593698501587
grpo_middle_seed1701,228bc7a51ce85114,train,12,0.0,0.24587374925613403,1.4366700649261475,1.2163182497024536
grpo_middle_seed1701,b386322960ff5784,train,16,0.0,0.16185370087623596,1.1775940656661987,0.47112908959388733
grpo_middle_seed1701,1779dc029c945352,train,17,0.0,0.17590725421905518,1.2266594171524048,0.27608972787857056
grpo_middle_seed1701,e66f72e612d05320,train,16,0.0,0.15259625017642975,1.5402252674102783,0.450307160615921
grpo_middle_seed1701,8a7b81e3d8ec589e,train,15,0.0,0.16909849643707275,1.5864273309707642,0.21611852943897247
grpo_middle_seed1701,79d01df5793f5d1a,holdout,18,0.0,0.19907641410827637,1.3424444198608398,0.8454536199569702
grpo_middle_seed1701,78273a4b69465c1f,train,11,0.0,0.2898067831993103,2.389779567718506,0.5976998805999756
grpo_middle_seed1701,e9c9a2873a275365,train,21,0.0,0.21207639575004578,1.8895906209945679,0.36940985918045044
grpo_middle_seed1701,063ebdc4cd7e5bd9,train,14,0.0,0.19748488068580627,1.2848912477493286,0.5279325246810913
grpo_middle_seed1701,40b18724a90f5919,train,18,1.0,0.2743856608867645,2.666210651397705,0.2641311585903168
grpo_middle_seed1701,7f6ac29877365766,train,27,0.0,0.20803765952587128,1.426356554031372,1.133352279663086
grpo_middle_seed1701,2617f0cd70705817,train,18,0.0,0.1484777331352234,1.5213472843170166,1.0976121425628662
grpo_middle_seed1701,9356731128d95d59,holdout,18,0.0,0.1755189299583435,1.4681097269058228,0.3736456036567688
grpo_middle_seed1701,d68f1142da63586f,train,17,0.0,0.2440943419933319,1.4408077001571655,0.47073978185653687
grpo_middle_seed1701,8c4982f5d16e51a8,train,20,0.0,0.1403788924217224,1.4370464086532593,0.4581603407859802
grpo_middle_seed1701,75b56424b7eb5ac6,holdout,21,0.0,0.13516320288181305,1.417520523071289,0.424547404050827
grpo_middle_seed1701,12264b570ba358e9,train,10,0.0,0.14537858963012695,1.6707453727722168,0.6516572833061218
grpo_middle_seed1701,2320cdddd8465622,holdout,19,0.0,0.3170938193798065,1.8473615646362305,0.6310955286026001
grpo_middle_seed1701,5fec23f5a5d052cd,holdout,19,0.0,0.22640608251094818,1.5440232753753662,0.41422635316848755
grpo_middle_seed1701,a3d8003852145a71,train,15,0.0,0.23172836005687714,1.5706521272659302,0.7999750375747681
grpo_middle_seed1701,fadbd438f57e5612,train,24,0.0,0.22554916143417358,1.3353670835494995,0.8297452926635742
grpo_middle_seed1701,23ba8f4aee055e34,train,18,0.1111111111111111,0.22767145931720734,2.0090107917785645,0.2617686688899994
grpo_middle_seed1701,edf80e77e2e65098,train,16,0.0,0.18885266780853271,1.270999550819397,1.803570032119751
grpo_middle_seed1701,ec646e4956125fcf,holdout,13,0.0,0.22035810351371765,1.168264627456665,0.7004885673522949
grpo_middle_seed1701,9069684898175278,train,18,0.0,0.16959528625011444,1.4284532070159912,0.49637746810913086
grpo_middle_seed1701,c83e41bd3afa534c,holdout,17,0.0,0.2453519105911255,1.0039360523223877,0.6282690167427063
grpo_middle_seed1701,c3fa71763867515b,train,14,0.0,0.16646644473075867,1.5859112739562988,0.3150610327720642
grpo_middle_seed1701,43916f0a6f7f5717,train,16,0.0,0.28443989157676697,2.589822292327881,0.9778181314468384
grpo_middle_seed1701,e8bd03529c905c16,train,12,0.0,0.18703816831111908,1.7244720458984375,0.7010043859481812
grpo_middle_seed1701,130e725a1594571f,holdout,13,0.0,0.20010070502758026,1.2103445529937744,0.9819943904876709
grpo_middle_seed1701,03d9c9a7f1655e53,train,13,0.0,0.19761446118354797,1.5452219247817993,0.34669625759124756
grpo_middle_seed1701,3c84060e9d245ad7,train,13,0.0,0.32102906703948975,2.6531896591186523,0.4983273148536682
grpo_middle_seed1701,440da7a31b255ef9,train,14,0.0,0.16891217231750488,1.2626675367355347,0.5958446860313416
grpo_middle_seed1701,8deb3aea4c075024,train,19,0.0,0.26118797063827515,1.7403287887573242,0.47337454557418823
grpo_middle_seed1701,fa72914538895375,train,7,0.0,0.26917973160743713,2.8255906105041504,1.0004160404205322
grpo_middle_seed1701,095453a7aea65260,train,10,0.0,0.2039135843515396,1.7206108570098877,2.5492982864379883
grpo_middle_seed1701,b5a136c8bff95db6,holdout,18,0.0,0.1875007301568985,1.3487532138824463,0.5107458829879761
grpo_middle_seed1701,16cf679d9cd35d85,train,11,0.0,0.1707477569580078,1.5002632141113281,0.7129020094871521
grpo_middle_seed1701,0424e5fd9a5c5e60,train,23,0.0,0.1461237519979477,1.536744236946106,0.4885644018650055
grpo_middle_seed1701,97de4a69dec65c80,holdout,18,0.0,0.2015872299671173,1.4547841548919678,1.3719666004180908
grpo_middle_seed1701,e5a8e75d4450516b,train,19,0.0,0.17834103107452393,1.1719045639038086,0.46243441104888916
grpo_middle_seed1701,4669e83db7965ed0,train,15,0.0,0.19343285262584686,1.3268301486968994,0.48082053661346436
grpo_middle_seed1701,00bbc908bd5758e6,train,18,0.0,0.1738242655992508,1.3142096996307373,0.4884146451950073
grpo_middle_seed1701,97f64f5b130055b0,holdout,16,0.0,0.21562159061431885,1.699088454246521,0.7269975543022156
grpo_middle_seed1701,101da9987c395ba4,train,9,0.0,0.20598044991493225,1.536190152168274,0.5436573624610901
grpo_middle_seed1701,e20db842c987530f,train,18,0.0,0.151635080575943,1.3897340297698975,0.4709404706954956
grpo_middle_seed1701,d14c834404a75404,train,21,0.0,0.1714314967393875,1.6799046993255615,0.3925812542438507
grpo_middle_seed1701,b20465ed49f953d3,train,17,0.0,0.26298487186431885,2.8129069805145264,0.484572172164917
grpo_middle_seed1701,f6741cbf60265367,train,13,0.0,0.16546598076820374,1.6802585124969482,0.45809799432754517
grpo_middle_seed1701,4df92e2616c75be7,train,22,0.0,0.43918299674987793,3.5065529346466064,0.9648221135139465
grpo_middle_seed1701,b3a6f577c20d5eb3,holdout,19,0.0,0.1793334037065506,1.4485446214675903,0.42728373408317566
grpo_middle_seed1701,d7c39e8608e25e88,train,14,0.0,0.19185292720794678,1.6175183057785034,0.3684532046318054
grpo_middle_seed1701,db42252e1f655f26,train,14,0.0,0.20641523599624634,1.7324426174163818,0.20721814036369324
grpo_middle_seed1701,b4375fa743295bd8,train,13,0.0,0.22803691029548645,1.6240577697753906,0.6214351654052734
grpo_middle_seed1701,5b620dbb3b4d5892,train,22,0.0,0.18023532629013062,1.4965556859970093,0.46728408336639404
grpo_middle_seed1701,9a78f0e3d0335345,holdout,12,0.0,0.23905710875988007,1.4704669713974,0.8799988627433777
grpo_middle_seed1701,576835726a7c57d4,train,17,0.0,0.1806197166442871,1.418095350265503,1.2389694452285767
grpo_middle_seed1701,23c842d3f001597a,train,21,0.0,0.16100230813026428,1.4583890438079834,0.4607603847980499
grpo_middle_seed1701,db4611f3cf8a5db7,holdout,18,0.0,0.23923686146736145,1.5159661769866943,0.40046530961990356
grpo_middle_seed1701,bed1f99d06215f1b,train,12,0.0,0.26778578758239746,2.249117136001587,1.094160556793213
grpo_middle_seed1701,770e1697a0255dc8,train,19,0.0,0.2802247703075409,2.3129611015319824,0.4736703038215637
grpo_middle_seed1701,339d5c1111125971,holdout,15,0.0,0.17415514588356018,1.3399245738983154,0.22680693864822388
grpo_middle_seed1701,4a5cb683d82059f0,holdout,13,0.0,0.16833479702472687,1.626571536064148,0.49313750863075256
grpo_middle_seed1701,6be7246860e057c8,holdout,24,0.0,0.23468118906021118,2.4452097415924072,0.40557926893234253
grpo_middle_seed1701,4c31e06f0fc858a0,train,16,0.0,0.19396263360977173,1.6687626838684082,0.41490650177001953
grpo_middle_seed1701,ac2dfd95a1e55c5e,holdout,15,0.0,0.26341378688812256,2.57743239402771,0.48825663328170776
grpo_middle_seed1701,664b084487e05ba0,train,13,0.0,0.17104390263557434,1.3725574016571045,0.44894474744796753
grpo_middle_seed1701,b4206de96b755fb8,train,15,0.0,0.2217496931552887,1.6999582052230835,0.5650559067726135
grpo_middle_seed1701,2fd40c15042e53d4,holdout,17,0.0,0.16614004969596863,1.6939681768417358,0.4989212155342102
grpo_middle_seed1701,fc2be4c9cc135538,train,20,0.0,0.09934665262699127,1.216454267501831,1.0586352348327637
grpo_middle_seed1701,9ac1e7123b245486,holdout,16,0.0,0.2041613757610321,1.5199499130249023,1.2242628335952759
grpo_middle_seed1701,bca73d6fa8f85d39,train,18,0.0,0.12590019404888153,1.3307578563690186,0.4933570623397827
grpo_middle_seed1701,f57d194633ae5571,train,13,0.0,0.17080962657928467,1.592084288597107,0.5546534061431885
grpo_middle_seed1701,99d1ae48071a5aec,train,15,0.0,0.17127996683120728,1.4573582410812378,0.5513862371444702
grpo_middle_seed1701,008a9f9434c75b99,train,13,0.0,0.18044598400592804,1.3975462913513184,1.1413648128509521
grpo_middle_seed1701,dc89cd046c135fae,train,12,0.0,0.15427911281585693,1.4580334424972534,0.44641661643981934
grpo_middle_seed1701,b5d3d18e7d115933,train,18,0.0,0.18785475194454193,1.992617130279541,0.4609362483024597
grpo_middle_seed1701,7da1df98fb8e5af0,holdout,12,0.0,0.28089386224746704,2.1771185398101807,0.5482367277145386
grpo_middle_seed1701,af816d6041dd5257,train,19,0.0,0.18151000142097473,1.3706170320510864,0.4723268151283264
grpo_middle_seed1701,ec765c8fe97a51bd,holdout,13,0.0,0.16852766275405884,1.465782642364502,0.357195109128952
grpo_middle_seed1701,4c188096aeb950bc,train,17,0.0,0.2031177580356598,1.1466790437698364,0.8794693946838379
grpo_middle_seed1701,392e034cb2a55053,train,16,0.0,0.16175071895122528,1.5947165489196777,0.39137202501296997
grpo_middle_seed1701,be6fe40f664154d7,holdout,16,0.0,0.339926540851593,2.7892632484436035,1.0134997367858887
grpo_middle_seed1701,a400f271c6cd51f6,train,17,0.0,0.2517777383327484,1.9909404516220093,0.5212504863739014
grpo_middle_seed1701,e93e621b5e14563f,train,15,0.0,0.17968061566352844,1.390580177307129,0.5011985898017883
grpo_middle_seed1701,2e976da85a8b5e5b,train,17,0.0,0.15554600954055786,1.2658934593200684,0.34857410192489624
grpo_middle_seed1701,2f4462b637dc5044,train,16,0.0,0.20353294909000397,1.6840797662734985,0.5403889417648315
grpo_middle_seed1701,b548689d07d15535,holdout,15,0.0,0.1750967651605606,1.4049469232559204,0.9139077663421631
grpo_middle_seed1701,f696561dbf6055df,train,17,0.0,0.21285587549209595,1.5578340291976929,0.24436981976032257
grpo_middle_seed1701,7bb8d2878b1f53cb,train,19,0.0,0.17535172402858734,1.4681013822555542,0.642195463180542
grpo_middle_seed1701,bff852b39f62557d,train,17,0.0,0.15147842466831207,1.3093520402908325,1.6893527507781982
grpo_middle_seed1701,b940d77be0d45ec9,holdout,21,0.0,0.2516453266143799,1.1002655029296875,0.7134093046188354
grpo_middle_seed1701,5050ddd89f6850ea,train,21,0.0,0.382364958524704,3.0658655166625977,0.6645562052726746
grpo_middle_seed1701,31c9a3082fa15d55,train,18,0.0,0.20101258158683777,1.4961228370666504,0.46347105503082275
grpo_middle_seed1701,48f80f817e0656d9,train,15,0.0,0.19697979092597961,1.391497254371643,0.4452807903289795
grpo_middle_seed1701,602d680df54553a2,holdout,15,0.0,0.31340157985687256,2.6584970951080322,0.3676365315914154
grpo_middle_seed1701,cc8872f4a1fb5895,train,16,0.0,0.23555447161197662,1.678393840789795,0.42612314224243164
grpo_middle_seed1701,09d7ac879b745ba7,train,16,0.0,0.20849727094173431,1.767432451248169,0.43244707584381104
grpo_middle_seed1701,1f22c13b337250e8,train,16,0.0,0.11662864685058594,2.9409403800964355,0.8547189235687256
grpo_middle_seed1701,df16f52f5bea51cc,train,18,0.0,0.19243469834327698,1.4812564849853516,0.4792645573616028
grpo_middle_seed1701,de8c2538d4305d9d,holdout,17,0.0,0.1573774367570877,1.5276902914047241,0.22615477442741394
grpo_middle_seed1701,9c7f841d11e6542d,train,20,0.0,0.19811701774597168,1.6280256509780884,0.35347750782966614
grpo_middle_seed1701,89a7b788217c5f67,holdout,17,0.0,0.2664109170436859,2.4329044818878174,0.5879834294319153
grpo_middle_seed1701,3d53eff55b2855c2,train,16,0.0,0.21324093639850616,1.5296971797943115,0.7323142886161804
grpo_middle_seed1701,8fb50dd1fb5552df,holdout,15,0.0,0.19022181630134583,1.6040213108062744,0.28917115926742554
grpo_middle_seed1701,1dda1a63c5735182,train,16,0.0,0.23553474247455597,2.343308925628662,0.5499117374420166
grpo_middle_seed1701,006cbccbfae95262,train,18,1.0,0.3360934257507324,2.493152618408203,0.3555535674095154
grpo_middle_seed1701,cea771061cb25651,train,17,0.0,0.25332316756248474,2.9774160385131836,0.5552855730056763
grpo_middle_seed1701,053ae221b0d351f5,holdout,21,0.0,0.19105002284049988,1.517688274383545,1.9887734651565552
grpo_middle_seed1701,edfca2d846ee5acf,holdout,20,0.0,0.1724490225315094,1.7590224742889404,0.5075684189796448
grpo_middle_seed1701,278907212b495e23,train,19,0.0,0.16784074902534485,0.9819493293762207,0.45596104860305786
grpo_middle_seed1701,449f34ad438e59d2,train,14,0.0,0.19037872552871704,1.6013602018356323,0.5338190793991089
grpo_middle_seed1701,8c1a989cd94c5c12,train,20,0.0,0.29276400804519653,2.903440475463867,1.014953851699829
grpo_middle_seed1701,48d4fcc3437755a8,holdout,19,0.0,0.21279357373714447,1.5034500360488892,0.41518598794937134
grpo_middle_seed1701,13f740d88bf75471,holdout,19,0.0,0.25835782289505005,2.5030388832092285,0.5910699367523193
grpo_middle_seed1701,8eb1bf4722515ad3,train,13,0.0,0.25107985734939575,2.0963048934936523,1.5204741954803467
grpo_middle_seed1701,21249a2d4eb25ed6,holdout,13,0.0,0.23935404419898987,1.6349419355392456,0.7861437201499939
grpo_middle_seed1701,3d44a52acf525ec7,train,18,0.0,0.181304931640625,1.400592565536499,0.43757322430610657
grpo_middle_seed1701,9fad4614acc251d6,train,17,0.0,0.2885904312133789,1.8387360572814941,1.0396696329116821
grpo_middle_seed1701,727278e9914354b1,holdout,17,0.0,0.23113396763801575,2.1431515216827393,0.483840674161911
grpo_middle_seed1701,9d722cf10d7f5bd1,train,16,0.0,0.16297614574432373,1.0420292615890503,0.8092892169952393
grpo_middle_seed1701,14d0749e1fc85004,holdout,10,0.0,0.1608394980430603,1.4395742416381836,0.6066756248474121
grpo_middle_seed1701,ee05069c50295595,holdout,12,0.0,0.21443487703800201,1.6703588962554932,0.26091331243515015
grpo_middle_seed1701,5e7dad82583e5536,train,19,0.0,0.186507910490036,1.467868685722351,1.1987462043762207
grpo_middle_seed1701,2c772a570884587c,holdout,25,0.0,0.23287662863731384,2.07830548286438,0.9090859889984131
grpo_middle_seed1701,aee904e6c2c35a90,train,15,0.0,0.15396666526794434,1.2494531869888306,0.6744201183319092
grpo_middle_seed1701,0264cfbeb1705e5f,train,26,0.0,0.176602303981781,1.7307323217391968,0.7328943014144897
grpo_middle_seed1701,279ff8e3850c54e2,train,21,0.0,0.16598093509674072,1.6696197986602783,0.679241418838501
grpo_middle_seed1701,7c767d74b5fb5b5e,train,18,0.0,0.2549007833003998,2.6131949424743652,0.48123645782470703
grpo_middle_seed1701,5daaf9b25cb558f9,train,23,0.0,0.21336491405963898,1.743783950805664,0.568005383014679
grpo_middle_seed1701,864f5df8a94a508e,train,15,0.0,0.15559758245944977,1.3315439224243164,0.5760799050331116
grpo_middle_seed1701,df51d2fef8c25f56,holdout,12,0.0,0.28648242354393005,2.238365888595581,0.6039360761642456
grpo_middle_seed1701,ac5b4b33a03c57fe,train,13,0.0,0.19159740209579468,1.434828281402588,0.5903691053390503
grpo_middle_seed1701,99adfd4cd925504d,train,15,0.0,0.14414817094802856,1.2965362071990967,0.757760763168335
grpo_middle_seed1701,1cba0de871fc5bfb,train,18,0.0,0.12260335683822632,1.8276629447937012,0.8958839178085327
grpo_middle_seed1701,f84ac4472da55b91,train,16,0.0,0.2951778173446655,2.497824192047119,0.5469005107879639
grpo_middle_seed1701,bcc74e9eaae05ca4,train,16,0.0,0.18720892071723938,1.797218918800354,0.5454226732254028
grpo_middle_seed1701,4fe8a056f88154d5,train,16,0.0,0.16355104744434357,1.354449987411499,0.4849160313606262
grpo_middle_seed1701,16ff52ac5d085cac,train,18,0.0,0.18204018473625183,1.5565156936645508,0.30136558413505554
grpo_middle_seed1701,584a14a3e42050c4,train,17,0.0,0.195209339261055,1.3902573585510254,0.6844492554664612
grpo_middle_seed1701,4a5834900788560a,train,14,0.0,0.1667548269033432,1.6399502754211426,0.3322236239910126
grpo_middle_seed1701,e6046882cf485f3a,train,19,0.0,0.20378375053405762,1.6621673107147217,0.4855197072029114
grpo_middle_seed1701,873f4bc746a55d13,holdout,13,0.0,0.2643367052078247,1.776299238204956,0.783397376537323
grpo_middle_seed1701,96886b2d240e5275,train,15,0.0,0.22016388177871704,1.4557491540908813,0.4145525395870209
grpo_middle_seed1701,190b153cfd3b5302,holdout,20,0.0,0.23200204968452454,1.496383547782898,0.6257320642471313
grpo_middle_seed1701,e1b0455379fd5adf,holdout,21,0.0,0.17981936037540436,1.3762366771697998,0.3507232964038849
grpo_middle_seed1701,a801ebe0c8a55faf,train,17,0.0,0.18214890360832214,1.5038435459136963,0.3687792718410492
grpo_middle_seed1701,8caca31e4dc357be,holdout,15,0.0,0.196998730301857,1.4811068773269653,0.6526264548301697
grpo_middle_seed1701,a8263f179cca558d,train,22,0.0,0.14176204800605774,1.4106841087341309,0.9545104503631592
grpo_middle_seed1701,22dddd249c8e5fe4,holdout,19,0.0,0.146856427192688,1.6641321182250977,0.6938917636871338
grpo_middle_seed1701,bcd578c19d9857ea,train,16,0.5625,0.2932077944278717,2.954454183578491,0.37074968218803406
grpo_middle_seed1701,c4c0b5cb93d85645,train,17,0.0,0.3172248601913452,2.5327436923980713,1.4617562294006348
grpo_middle_seed1701,0fae6a22120d5bc2,train,20,0.0,0.26131072640419006,3.5013327598571777,0.5396746397018433
grpo_middle_seed1701,9d67b6d20a0256c3,train,14,0.0,0.1881365329027176,1.9131910800933838,0.32300156354904175
grpo_middle_seed1701,548d6bf7b63459e7,holdout,14,0.0,0.20693349838256836,1.6549347639083862,0.42184901237487793
grpo_middle_seed1701,0f44c6e6440654d0,train,15,0.0,0.17766384780406952,2.004180431365967,1.4131321907043457
grpo_middle_seed1701,85fb576381c15527,train,15,0.0,0.216574564576149,1.5742614269256592,0.37339770793914795
grpo_middle_seed1701,d79d2c9951f35626,train,16,0.0,0.17809046804904938,1.3980623483657837,0.33354151248931885
grpo_middle_seed1701,980c4467fdf156c4,train,15,0.0,0.20796248316764832,1.3507022857666016,0.5445465445518494
grpo_middle_seed1701,11ceee170b09535e,train,17,0.0,0.1715690642595291,1.4275978803634644,0.33930346369743347
grpo_middle_seed1701,c550cadc4a515e6b,train,15,0.0,0.22002875804901123,1.8688421249389648,0.6808398962020874
grpo_middle_seed1701,4fdf21ae819f5cf9,train,20,0.0,0.19288650155067444,1.5036191940307617,0.613661527633667
grpo_middle_seed1701,9af521b071b75ede,train,15,0.0,0.09894312918186188,1.472259521484375,0.9037490487098694
grpo_middle_seed1701,94fd2d5eaaff5125,holdout,19,0.0,0.15139073133468628,1.295587182044983,0.4700484871864319
grpo_middle_seed1701,3bfe55c892ef5093,train,12,0.9166666666666666,0.2006293535232544,1.5917696952819824,0.11226192861795425
grpo_middle_seed1701,76c61e8e77975178,train,13,0.0,0.1685398519039154,1.4380812644958496,0.5593535900115967
grpo_middle_seed1701,6aa0f931a89f5d9a,train,14,0.0,0.32685941457748413,3.2456352710723877,0.869194507598877
grpo_middle_seed1701,7f3aa59671c45291,holdout,8,0.0,0.20406080782413483,1.4493577480316162,0.5346154570579529
grpo_middle_seed1701,c17be2d2a6f65008,holdout,22,0.0,0.21447248756885529,1.5933525562286377,0.4012380838394165
grpo_middle_seed1701,f6d7cbb8505f5782,train,17,0.0,0.19417640566825867,1.9012759923934937,0.27316203713417053
grpo_middle_seed1701,59b4fffb7aef599d,train,14,0.0,0.28035691380500793,2.5943217277526855,0.8093591332435608
grpo_middle_seed1701,5c722cde25ba50d9,train,14,0.0,0.2830081284046173,4.783793926239014,1.0144915580749512
grpo_middle_seed1701,248aeb1af182529b,train,18,0.0,0.17929419875144958,1.7546932697296143,0.5523847341537476
grpo_middle_seed1701,8dff3247e7415c0d,train,14,0.0,0.13364523649215698,1.4186280965805054,1.0533689260482788
grpo_middle_seed1701,df244d376fd85a93,train,19,0.0,0.16921594738960266,1.2471368312835693,0.6122848987579346
grpo_middle_seed1701,06f781885ea25f20,holdout,9,0.0,0.18097007274627686,1.7230502367019653,0.5431496500968933
grpo_middle_seed1701,dabc9a6d5e755758,train,14,0.0,0.15255844593048096,1.3175266981124878,0.29316720366477966
grpo_middle_seed1701,666ee535a52a5acc,holdout,21,0.0,0.16284209489822388,1.63603675365448,0.576371431350708
grpo_middle_seed1701,afe0ef0cd35b57f7,train,14,0.0,0.20134785771369934,1.5994917154312134,0.7339657545089722
grpo_middle_seed1701,b7d4e7ebc5c75968,train,17,0.0,0.14978931844234467,1.3363860845565796,0.43339163064956665
grpo_middle_seed1701,bc5eb52653bc5031,holdout,19,0.0,0.151408851146698,1.263412356376648,0.4939357340335846
grpo_middle_seed1701,6793006a7d995092,train,17,0.0,0.26393628120422363,2.9721457958221436,0.8626165390014648
grpo_middle_seed1701,9e7acfb214dd58eb,train,12,0.0,0.17336523532867432,1.458385944366455,0.221309095621109
grpo_middle_seed1701,6cda2f0cbda156bd,train,18,0.0,0.18825063109397888,1.5645473003387451,0.640063464641571
grpo_middle_seed1701,beea15c8657d59a2,train,17,0.0,0.3046489655971527,2.6442818641662598,1.0198349952697754
grpo_middle_seed1701,1971c4278e675b9d,holdout,18,0.0,0.27278804779052734,2.1938328742980957,0.46088534593582153
grpo_middle_seed1701,c7009bf1a2025be7,train,13,0.0,0.20316092669963837,1.7436338663101196,0.6673148274421692
grpo_middle_seed1701,c37c94fa634f5265,train,11,0.0,0.12793752551078796,1.1062774658203125,1.1058614253997803
grpo_middle_seed1701,caaf3bef91ac58a3,holdout,15,0.0,0.14771950244903564,1.3608020544052124,0.7606034278869629
grpo_middle_seed1701,89c4479f74c05538,holdout,19,0.0,0.2411796748638153,1.9226113557815552,0.6546780467033386
grpo_middle_seed1701,7f35bb1a29c1549f,holdout,11,0.0,0.3020959794521332,2.8257415294647217,0.5412232279777527
grpo_middle_seed1701,b46befc3e5a756ec,holdout,11,0.0,0.14059282839298248,1.5592013597488403,0.3901914060115814
grpo_middle_seed1701,f06dec0352685bd7,holdout,20,0.0,0.19334235787391663,1.375999927520752,0.9533330798149109
grpo_middle_seed1701,9956d04c0d275e7d,holdout,16,0.0,0.24817092716693878,2.4745404720306396,0.6155992746353149
grpo_middle_seed1701,edb7e230c20f542a,train,16,0.0,0.18890629708766937,1.4416648149490356,0.46238407492637634
grpo_middle_seed1701,bbe9d736a2595720,train,11,0.0,0.35716772079467773,3.050764322280884,2.8555185794830322
grpo_middle_seed1701,8f7d5b80e1f85c3c,train,15,0.0,0.17644968628883362,1.638975739479065,0.33408159017562866
grpo_middle_seed1701,3c9433a90ab05621,train,19,0.0,0.24989941716194153,1.922008991241455,0.38832616806030273
grpo_middle_seed1701,b37c26e5cdf853d5,train,12,0.0,0.17457838356494904,1.3216328620910645,0.2993256151676178
grpo_middle_seed1701,6dfe97d2aff95bf6,train,14,0.0,0.2007492035627365,1.692845344543457,1.0111618041992188
grpo_middle_seed1701,9e66bc21c0d4507d,holdout,11,0.0,0.145833820104599,1.4494998455047607,0.47377699613571167
grpo_middle_seed1701,121fdf5f01785268,holdout,13,0.0,0.13436809182167053,1.328039288520813,0.6821469068527222
grpo_middle_seed1701,9349bacb4a225ae3,train,16,0.0,0.15580591559410095,1.4212911128997803,0.40724459290504456
grpo_middle_seed1701,704c2533b66353b5,train,20,0.0,0.18754225969314575,1.3569477796554565,0.4418365955352783
grpo_middle_seed1701,4ffc3aacc76d5d43,train,17,0.0,0.17650777101516724,1.4358279705047607,0.7484513521194458
grpo_middle_seed1701,ea808fbdaf2a5375,holdout,19,0.0,0.19682961702346802,1.5468940734863281,0.337216317653656
grpo_middle_seed1701,e47dc9b07dd857a3,holdout,15,0.0,0.18054194748401642,1.0488966703414917,0.9769067764282227
grpo_middle_seed1701,0d38caf0c7c650e8,train,17,0.0,0.1681726574897766,1.375815987586975,0.2195345163345337
grpo_middle_seed1701,3ac61ac2f2b652b7,train,17,0.0,0.3012194335460663,2.5080275535583496,0.5392121076583862
grpo_middle_seed1701,0d9f56cc8fa15657,train,15,0.0,0.118001788854599,1.4081006050109863,0.5853066444396973
grpo_middle_seed1701,296345c58a77547f,train,22,0.0,0.16143152117729187,1.6812325716018677,0.4693811535835266
grpo_middle_seed1701,94e9664fcf2d5f9e,train,13,0.0,0.19795238971710205,2.029085874557495,0.5321661233901978
grpo_middle_seed1701,a880ac22dd045d21,train,13,0.0,0.1778963804244995,1.5163089036941528,0.35935020446777344
grpo_middle_seed1701,5b3770f00cb55569,holdout,12,0.0,0.1648983359336853,1.3494031429290771,0.38606828451156616
grpo_middle_seed1701,36c5c837df3259f8,holdout,18,0.0,0.16994976997375488,1.4424490928649902,0.4434869885444641
grpo_middle_seed1701,665c2a0c88735b1f,train,16,1.0,0.3212927579879761,2.200207233428955,0.2238132655620575
grpo_middle_seed1701,24d4a97bf17f5883,train,17,0.0,0.10589711368083954,2.1163721084594727,0.725826621055603
grpo_middle_seed1701,acb286057ba859da,holdout,8,0.0,0.17996977269649506,1.328012466430664,0.35227110981941223
grpo_middle_seed1701,4f0df6de49515352,train,11,0.0,0.23581279814243317,1.6541322469711304,0.6713244915008545
grpo_middle_seed1701,482b5439cb6c5350,holdout,17,0.0,0.3316173553466797,2.488649368286133,0.4621199369430542
grpo_middle_seed1701,a84fec66330e5157,train,13,0.0,0.1706400364637375,1.312624454498291,0.36769211292266846
grpo_middle_seed1701,02ef12eeec9c5667,train,19,0.0,0.23371629416942596,1.5974701642990112,0.957335352897644
grpo_middle_seed1701,076f5a91273050e6,holdout,23,0.0,0.16890229284763336,1.5019705295562744,0.9605345726013184
grpo_middle_seed1701,a566b5f3bd0c5522,train,13,0.0,0.18755808472633362,1.2758198976516724,0.6517112255096436
grpo_middle_seed1701,fe1348a14b7f5fda,train,14,0.0,0.14777441322803497,1.3182759284973145,1.1405808925628662
grpo_middle_seed1701,cf430322beb852ca,train,12,0.0,0.2869667112827301,2.0368385314941406,0.5147309899330139
grpo_middle_seed1701,05986621844f54a2,train,16,0.0,0.14272645115852356,1.3845552206039429,1.1873042583465576
grpo_middle_seed1701,37ab6257bb545b45,holdout,17,0.0,0.18900111317634583,1.4667083024978638,0.2917903959751129
grpo_middle_seed1701,1526e5b224665c7e,train,18,0.0,0.1567894071340561,1.1777501106262207,0.3191677927970886
grpo_middle_seed1701,66df470c3c2c5b62,train,26,0.0,0.17076385021209717,1.5821059942245483,0.5175882577896118
grpo_middle_seed1701,ce800a53730f5ae7,train,17,0.0,0.2072114646434784,1.418407917022705,0.3436189591884613
grpo_middle_seed1701,7ff20da52e205bf0,train,17,0.0,0.1693984419107437,1.0820016860961914,0.8323186039924622
