model,token,log,teacher_PDMS_weighted,teacher_feasible_weighted,teacher_best_PDMS,teacher_GT_PDMS,GT_in_selected_support,teacher_best_gain_over_GT,teacher_nonGT_PDMS,teacher_weighted_GT_distance,shift_teacher_cosine,output_to_weighted_teacher_center,il_to_weighted_teacher_center,official_il_teacher_nearest_ADE_weighted,official_il_teacher_mass_covered_0.25,official_il_nonGT_mass_covered_0.25,official_il_teacher_mass_covered_0.5,official_il_nonGT_mass_covered_0.5,official_il_teacher_mass_covered_1.0,official_il_nonGT_mass_covered_1.0,mts_8692_teacher_nearest_ADE_weighted,mts_8692_teacher_mass_covered_0.25,mts_8692_nonGT_mass_covered_0.25,mts_8692_teacher_mass_covered_0.5,mts_8692_nonGT_mass_covered_0.5,mts_8692_teacher_mass_covered_1.0,mts_8692_nonGT_mass_covered_1.0,mts_8751_teacher_nearest_ADE_weighted,mts_8751_teacher_mass_covered_0.25,mts_8751_nonGT_mass_covered_0.25,mts_8751_teacher_mass_covered_0.5,mts_8751_nonGT_mass_covered_0.5,mts_8751_teacher_mass_covered_1.0,mts_8751_nonGT_mass_covered_1.0,raw_count,support_count,unique_support_count,positive_weight_count,non_gt_count,nominal_GT_mass,expected_GT_mass_pre_budget,beta,scene_weight,target_ESS,weighted_pair_ADE,unweighted_pair_ADE,gt_archive_ADE
mts_8692,cef0adbb58ad5ca1,2021.06.09.17.23.18_veh-38_02526_03027,100.0,1.0,100.0,100.0,True,0.0,100.0,0.7148380276399392,0.9807397153008386,0.857023539229668,1.5647553861660954,1.2407477331697565,0.0,0.0,0.0,0.0,0.5,0.0,0.7283699600746659,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7148378235861345,1.429675647172269,2.470905735435676e-07
mts_8751,cef0adbb58ad5ca1,2021.06.09.17.23.18_veh-38_02526_03027,100.00000000000036,1.0000000000000036,100.0,100.0,True,0.0,100.0,0.0863148641182047,0.99534777297557,0.3852968885325619,0.943172516351858,0.6323159462068585,0.0,0.0,0.0,0.0,0.940751624192129,0.0441610245906188,,,,,,,,0.2851041524499005,0.9380142708843868,0.0,0.9380142708843868,0.0,0.9442268863756792,0.1002265453666683,24,12,12,12,11,0.80981815,0.9380142708843868,0.2021555453538894,1.0,1.136030593419621,0.1649960178195354,0.9399294938457454,2.470905735435676e-07
mts_8692,c5dcabed55395a6e,2021.10.05.07.38.12_veh-50_00898_01058,95.70679852670509,1.0,96.87621519314784,96.3068163685206,True,0.5693988246272097,95.10677891880113,0.5647989485011683,0.9940409687067284,0.1662791193884869,1.241176522943048,1.2257428316526435,0.0,0.0,0.0,0.0,0.1683673560619354,0.3367347121238708,0.5713520560847604,0.5,0.0,0.5,0.0,0.6734693795442581,0.3469387590885162,,,,,,,,43,4,4,4,3,0.5,0.5,0.5,1.0,2.9989073085560083,0.8846143476769723,1.5383037381505102,5.118433826692275e-07
mts_8751,c5dcabed55395a6e,2021.10.05.07.38.12_veh-50_00898_01058,96.75499589285153,1.0,100.0,96.3068163685206,True,3.69318363147938,99.30463930781994,0.3005812093960499,0.9987396214377886,0.3256965082322296,1.5666599211431742,1.340853328325838,0.0,0.0,0.0054600398385633,0.0365217209769793,0.0100948814390825,0.0675237643157691,,,,,,,,0.2903004505261947,0.856949789850503,0.0431498642411192,0.856949789850503,0.0431498642411192,0.8719460071234891,0.1434582281262942,26,12,12,12,11,0.624167,0.8504988348713108,0.4000000059604645,1.1042780876159668,1.3751569838149007,0.5348578525291453,1.7334617653646909,5.118433826692275e-07
mts_8692,8b839595c4105c65,2021.07.16.16.27.22_veh-26_00016_01515,100.0,1.0,100.0,100.0,True,0.0,100.0,0.6534880049014784,0.9817868144837948,0.1374792118331326,0.3413783737880497,0.6108076602288909,0.5,0.0,0.5,0.0,0.7039473652839661,0.4078947305679321,0.6706472218621091,0.5,0.0,0.5,0.0,0.7960526347160339,0.5921052694320679,,,,,,,,42,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.9650020221793558,1.7371460352729848,3.303912669326892e-07
mts_8751,8b839595c4105c65,2021.07.16.16.27.22_veh-26_00016_01515,99.99999999999989,0.9999999999999988,100.0,100.0,True,0.0,100.0,0.0389868632713039,0.9532741304874658,0.1833712884944736,0.268529242786554,0.1038816971910742,0.953588539935553,0.3120204472904457,0.978544172425942,0.6819498753774184,0.9848530541691324,0.7754694852701168,,,,,,,,0.1501231384237515,0.9498417480250628,0.256479935979327,0.9697061083382656,0.5509389705402337,0.9848530541691324,0.7754694852701168,19,12,12,12,11,0.79506147,0.9325394775445598,0.2184657901525497,1.0,1.149312649846669,0.07595627611622,0.6910983342170419,3.303912669326892e-07
mts_8692,f32a0e56a5b75884,2021.06.23.14.58.13_veh-35_02037_04783,99.38339884546647,0.1422018259763717,100.0,100.0,True,0.0,98.7668035778932,0.4582966532438234,0.9689200188251216,0.2666555480459391,0.2950493631555945,0.4666797829787595,0.5,0.0,0.7064220011234283,0.4128440268542782,0.8577981442213058,0.7155963310954768,0.4832572183733699,0.5,0.0,0.5,0.0,0.8577981442213058,0.7155963310954768,,,,,,,,42,4,4,4,3,0.5,0.5,0.5,1.0,2.978440800900356,0.6997042913697492,1.221498801599911,5.421556689458435e-07
mts_8751,f32a0e56a5b75884,2021.06.23.14.58.13_veh-35_02037_04783,99.99467943812527,0.0,100.0,100.0,True,0.0,99.93249813969248,0.0934661301341025,0.943460300551346,0.1929764613138,0.3317950474775444,0.2568512861075168,0.921179033434574,0.0,0.945052880949833,0.3028870179540776,0.990164971717058,0.8752231961685506,,,,,,,,0.1567241291471138,0.921179033434574,0.0,0.921179033434574,0.0,0.9618661518100649,0.5161966434618601,20,12,12,12,11,0.7675226,0.921179033434574,0.247469425201416,1.0,1.1775732547266593,0.1774210837998789,1.0221379998075475,5.421556689458435e-07
mts_8692,972eb434cfd159e8,2021.07.09.02.42.50_veh-35_00038_02629,88.1586238334754,1.0,93.40079596920312,82.91645114490892,True,10.48434482429419,93.40079596920312,0.7160901735951427,-0.9499749731648864,0.7839670155264524,0.2872438878781627,0.5165168660538907,0.5,0.0,0.5,0.0,1.0,1.0,0.5728378208096977,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,42,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7160901357574646,1.4321802715149292,6.580380655191568e-08
mts_8751,972eb434cfd159e8,2021.07.09.02.42.50_veh-35_00038_02629,85.7024361259306,1.0,100.0,82.91645114490892,True,17.08354885509108,96.25687749291384,0.3618912559005818,0.912808537719324,0.4716207701519411,0.083335986562423,0.4119401672377263,0.8161076499417569,0.1194486855582534,0.8300905556473175,0.1864045213765823,0.846204777276495,0.2635659641026329,,,,,,,,0.3663307482451144,0.8031420261920933,0.0573640092152336,0.8161076499417569,0.1194486855582534,0.8300905556473175,0.1864045213765823,19,8,8,8,7,0.64397866,0.7911622559159683,0.4000000059604645,1.4823590517044067,1.571571359981243,0.6009234733561994,0.965125785367124,6.580380655191568e-08
mts_8692,505c44ea52485f9d,2021.08.17.14.45.12_veh-42_00092_00301,99.0354750595436,1.0000001043081284,99.78893730778658,99.70860468894456,True,0.0803326188420383,98.36232315810956,0.497125634068164,0.9396336389103508,0.0761929495240424,0.2328398517164887,0.4489314997822756,0.5000000596046448,0.0,0.5000000596046448,0.0,0.8418368250131607,0.6836734696918606,0.5139070024828695,0.5000000596046448,0.0,0.5000000596046448,0.0,0.8418368250131607,0.6836734696918606,,,,,,,,43,4,4,4,3,0.50000006,0.5000000596046448,0.5,1.0,2.998906236454197,0.7667275133130843,1.3201351447462395,5.258819349580146e-07
mts_8751,505c44ea52485f9d,2021.08.17.14.45.12_veh-42_00092_00301,99.7235452526895,0.9999999999999996,100.0,99.70860468894456,True,0.2913953110554534,99.9546321145626,0.1279618485746264,-0.5548007414976319,0.3303841946754996,0.1778244672251183,0.1664638702474381,0.9392788475307052,0.0,0.9392788475307052,0.0,0.9410556686568547,0.0292619796214837,,,,,,,,0.1849206067270513,0.9392788475307052,0.0,0.9392788475307052,0.0,0.9410556686568547,0.0292619796214837,24,12,12,12,11,0.8107968,0.9392788475307052,0.2009515166282653,1.0082275867462158,1.132743651243555,0.2438505669458338,1.558686545531658,5.258819349580146e-07
mts_8692,c0b07b38110a556f,2021.07.16.18.06.21_veh-38_03733_04300,100.0,1.0,100.0,100.0,True,0.0,,2.098545662577798e-08,0.95818713251918,0.0775293056127853,0.2035576849749724,0.1005431948511352,1.0,,1.0,,1.0,,0.0595927637880895,1.0,,1.0,,1.0,,,,,,,,,42,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.098545662577798e-08
mts_8751,c0b07b38110a556f,2021.07.16.18.06.21_veh-38_03733_04300,99.99999999999996,1.0,100.0,100.0,True,0.0,100.0,9.412812594405796e-05,0.964368268189841,0.1108389984332383,0.2036137706500767,0.1004982376875653,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.0540168135717511,1.0,1.0,1.0,1.0,1.0,1.0,19,3,3,3,2,0.9974316,0.9974315476873702,0.0035958336666226,1.0,1.0051534308919532,0.0001879335903829,0.0448988885864433,2.098545662577798e-08
mts_8692,7fe310f364355e2d,2021.06.08.18.59.48_veh-12_02116_02247,99.36122806524966,1.0,99.36122806524966,99.36122948255178,True,-1.4173021201102642e-06,,5.099523223682707e-07,0.3111632526349823,5.911166920340951,6.028624426041226,5.811374542076198,0.0,,0.0,,0.0,,5.39036396357856,0.0,,0.0,,0.0,,,,,,,,,42,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.099523223682707e-07
mts_8751,7fe310f364355e2d,2021.06.08.18.59.48_veh-12_02116_02247,99.17972533375348,0.9999999999999992,99.36122806524966,99.36122948255178,True,-1.4173021201102642e-06,95.26216688912749,0.0352462879150993,0.2732766658829709,5.8409121887514335,6.006776381144338,5.790237309791944,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.5017648963131744,0.0,0.0,0.0,0.0,0.0,0.0,20,12,12,12,11,0.855408,0.9557209020071838,0.1953050196170807,1.0,1.0945906156678609,0.0684236119012899,0.6153302683984139,5.099523223682707e-07
mts_8692,efdd48896e7a5f15,2021.06.23.15.56.12_veh-16_01308_04289,93.05643916255563,0.9999999701976776,95.21127571530356,93.38608784429238,True,1.82518787101118,92.72679490994828,0.5979477259556696,0.8918396442802174,0.2126374105072294,0.3827043607924928,0.5236247254067952,0.5,0.0,0.5,0.0,0.8577981442213058,0.7155963310954768,0.5436587571518309,0.5,0.0,0.5,0.0,0.6513761430978775,0.3027523042411986,,,,,,,,43,4,4,4,3,0.5,0.5,0.5,1.0,2.978440800900356,0.9072338793558048,1.576078103590616,2.554456458366997e-07
mts_8751,efdd48896e7a5f15,2021.06.23.15.56.12_veh-16_01308_04289,93.5361205256572,0.9999999999999998,96.84860025531069,93.38608784429238,True,3.4625124110182925,95.33489230638854,0.0995352116490662,0.9302654233807351,0.3378245711660935,0.5104503064330961,0.2150616686795637,0.9230134828907314,0.0,0.932491397745914,0.1231113604182186,0.9510193729459074,0.3637765560354772,,,,,,,,0.2070804275986518,0.9230134828907314,0.0,0.927755904915882,0.0616006828626848,0.9459977335136354,0.2985490380124863,25,12,12,12,11,0.7820244,0.9230134828907314,0.2352521270513534,1.09776508808136,1.17210291192814,0.1889666183539995,1.045541933267872,2.554456458366997e-07
mts_8692,e47d448a999b5595,2021.06.23.15.56.12_veh-16_01308_04289,93.30021429957984,1.0000000298023224,95.41319126774344,92.68989971630592,True,2.723291551437501,93.9105225959288,0.6385004105359067,0.8160904726386471,0.2275495906655881,0.3867522915739417,0.637273663222313,0.5,0.0,0.5,0.0,0.7421875,0.4843749711290019,0.6198946048196549,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.9580527090961196,1.7059480184757962,3.028426607535133e-07
mts_8751,e47d448a999b5595,2021.06.23.15.56.12_veh-16_01308_04289,93.44847570685148,1.0,100.0,92.68989971630592,True,7.310100283694066,97.66143897889108,0.4016574729294342,0.1129855996999293,0.4573739431251524,0.1136553426056707,0.4777408312660459,0.8536330209867542,0.0407424537503478,0.8536330209867542,0.0407424537503478,0.8729922850133695,0.16761888607522,,,,,,,,0.3936324988839183,0.8536330209867542,0.0407424537503478,0.8536330209867542,0.0407424537503478,0.8729922850133695,0.16761888607522,19,12,12,12,11,0.6265615,0.8474163903265735,0.4000000059604645,1.2064027786254885,1.383476123107426,0.7085769491007822,1.5056928003239445,3.028426607535133e-07
mts_8692,6c0b6e4fdf005a81,2021.06.14.11.44.56_veh-35_04178_05084,100.0,1.0,100.0,100.0,True,0.0,100.0,0.740867872848478,0.8077877872687093,0.6155285738461539,0.713822076005185,0.6032695841260085,0.5,0.0,0.5,0.0,0.5,0.0,0.6265730999704975,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7408678381556726,1.4817356763113452,3.4995961184306655e-08
mts_8751,6c0b6e4fdf005a81,2021.06.14.11.44.56_veh-35_04178_05084,99.99999999999956,0.9999999999999956,100.0,100.0,True,0.0,99.99999999999996,0.1266355941582377,0.0019210660172242,0.3204783417439686,0.2020745618198808,0.2243737392348858,0.9324456843972732,0.1446438348661295,0.9430831591422338,0.2793329294617561,0.9537206338871944,0.4140220240573827,,,,,,,,0.1861298910638562,0.92102200421721,0.0,0.9288150420998984,0.0986735331208178,0.9430831591422338,0.2793329294617561,23,12,12,12,11,0.7668405,0.92102200421721,0.2481537163257599,1.0,1.177974683879754,0.2401314831442977,1.1830607112567304,3.4995961184306655e-08
mts_8692,071d2ff38b4855ed,2021.07.16.22.40.23_veh-38_00016_00182,87.43943900988793,1.0,92.44274993488048,82.43612761454108,True,10.006622320339387,92.44274993488048,0.7149075355029387,-0.7852296846362048,0.7311062943092408,0.5787635663593408,0.5869905619645833,0.5,0.0,0.5,0.0,0.5,0.0,0.7119341702865247,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,42,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7149075122865315,1.429815024573063,5.8971804919392415e-08
mts_8751,071d2ff38b4855ed,2021.07.16.22.40.23_veh-38_00016_00182,84.51244341421089,0.9999999999999996,97.68720003139352,82.43612761454108,True,15.25107241685244,94.40808397666736,0.3744056464388499,-0.7427981397201601,0.4748289659660841,0.2394069013206954,0.363249879899567,0.8265684113702317,0.0,0.8265684113702317,0.0,0.8347440658138542,0.0471405152211079,,,,,,,,0.4289251333488045,0.8265684113702317,0.0,0.8265684113702317,0.0,0.8347440658138542,0.0471405152211079,19,10,10,10,9,0.63691974,0.8265684113702317,0.4000000059604645,1.4306185245513916,1.4496308604509152,0.6449375881716631,0.9965798573120088,5.8971804919392415e-08
mts_8692,b450f88783c15dea,2021.07.09.16.12.19_veh-26_02509_02592,93.9541570664732,1.0,96.27518045142122,91.63313463746395,True,4.642045813957251,96.27518045142122,0.6806305003238717,-0.4931133296627235,0.5735020329237995,0.5473012925272327,0.5392691932527268,0.5,0.0,0.5,0.0,0.5,0.0,0.265849183696543,0.5,0.0,1.0,1.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.6806304131383782,1.3612608262767565,2.481533317089556e-07
mts_8751,b450f88783c15dea,2021.07.09.16.12.19_veh-26_02509_02592,92.83736148629846,1.0000000000000002,100.0,91.63313463746395,True,8.366865362536036,99.89861477558247,0.5158803962429525,-0.9067752876742776,0.5705911864487886,0.365621137186853,0.4973779173716458,0.854306386879396,0.0,0.854306386879396,0.0,0.854306386879396,0.0,,,,,,,,0.5150815658830793,0.854306386879396,0.0,0.854306386879396,0.0,0.854306386879396,0.0,26,12,12,12,11,0.6193281,0.854306386879396,0.4000000059604645,1.2362409830093384,1.364046481895491,0.8983185430218417,1.555286620741068,2.481533317089556e-07
mts_8692,7b3902956ebc561d,2021.06.09.18.23.43_veh-35_01584_01691,100.00000298023224,1.0000000298023224,100.0,100.0,True,0.0,100.0,0.6891354429862899,0.7531862194149266,0.3648587780478795,0.2324719733106911,0.6128026782552017,0.5,0.0,0.5,0.0,0.7421875,0.4843749711290019,0.7676277035744471,0.0,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,1.0335315797637623,1.8386440851191408,4.278158151173413e-07
mts_8751,7b3902956ebc561d,2021.06.09.18.23.43_veh-35_01584_01691,100.00000000000009,1.000000000000001,100.0,100.0,True,0.0,100.0,0.1324439153580998,0.9460183485928532,0.1902689889481148,0.268444700535258,0.2440531543953734,0.920445166105732,0.0448087080257532,0.9380050169075638,0.2556446277709782,0.9452088082543414,0.3421384135890274,,,,,,,,0.2606432079187052,0.916713191836329,0.0,0.9380050169075638,0.2556446277709782,0.9452088082543414,0.3421384135890274,26,12,12,12,11,0.75669265,0.916713191836329,0.2587553858757019,1.0,1.1889614266908477,0.2536575235190706,1.5889877175407532,4.278158151173413e-07
mts_8692,dc73cea57e105ebd,2021.06.09.12.39.51_veh-26_04543_05321,98.24254513267628,1.0,100.0,96.48509073659709,True,3.514909263402932,100.0,0.6314834357914964,0.7194564356552173,0.5079233609811635,0.5882932623662904,0.5534176101919319,0.5,0.0,0.5,0.0,1.0,1.0,0.2947345477283876,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.631483390227482,1.262966780454964,1.28898906846534e-07
mts_8751,dc73cea57e105ebd,2021.06.09.12.39.51_veh-26_04543_05321,96.59275144285354,0.9999999999999988,100.0,96.48509073659709,True,3.514909263402932,100.0,0.0607073715393382,0.9093586827218446,0.0835839720873847,0.1865135592820933,0.1815242677403475,0.9693701444336305,0.0,0.9693701444336305,0.0,0.9705946471512312,0.0399774238225697,,,,,,,,0.0991649502915619,0.9693701444336305,0.0,0.9693701444336305,0.0,0.9693701444336305,0.0,24,12,12,12,11,0.8969329,0.9693701444336305,0.1088728457689285,1.099244475364685,1.0640317944982522,0.1183816346184753,1.132504093186902,1.28898906846534e-07
mts_8692,b87bd020396b5670,2021.08.17.18.13.38_veh-45_00946_01854,100.0,1.0,100.0,100.0,True,0.0,100.0,0.7404112782897764,-0.734589610395997,0.7425680667165896,0.2739255196825292,0.4634629956904874,0.0,0.0,0.5,0.0,1.0,1.0,0.6400333720961532,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7404112506755065,1.480822501351013,7.59875016218708e-08
mts_8751,b87bd020396b5670,2021.08.17.18.13.38_veh-45_00946_01854,99.9999999999998,0.999999999999998,100.0,100.0,True,0.0,100.0,0.0941433404667646,0.9805750369880556,0.1059641442493056,0.4210072116752862,0.3225335712583818,0.0030095735305545,0.0441883426403099,0.9577109521649896,0.3790871308861148,0.9755122910196364,0.6404569405217216,,,,,,,,0.1234819591292057,0.9437298339187756,0.1738080648369876,0.9437298339187756,0.1738080648369876,0.9495483825048692,0.2592394443933554,26,12,12,12,11,0.79380935,0.9318921382715728,0.2191721498966217,1.0,1.1508931778366849,0.180058758663249,1.1449836162598734,7.59875016218708e-08
mts_8692,ba1a894e5a6350d2,2021.07.09.02.42.50_veh-35_00038_02629,96.53790069055658,1.0000000298023224,99.51669243376674,96.00882267559273,True,3.5078697581740315,97.0669735067082,0.5795366874782907,0.6985543087418669,0.1905261065803167,0.2484032559035651,0.5164135125052819,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,0.5667302983401463,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.870399388821037,1.5540321933849253,1.6405833740266205e-07
mts_8751,ba1a894e5a6350d2,2021.07.09.02.42.50_veh-35_00038_02629,96.46119885768306,0.9999999999999992,100.0,96.00882267559273,True,3.9911773244072912,99.03649445504666,0.1534083972043573,-0.4624874049832493,0.3703059814379635,0.2493354005278129,0.1948974222935284,0.8505859570677967,0.0,0.8821581493817445,0.2113067265589872,0.963582197277109,0.7562625171757442,,,,,,,,0.2112766450609285,0.8590094437786667,0.056376807330568,0.8821581493817445,0.2113067265589872,0.963582197277109,0.7562625171757442,22,12,12,12,11,0.6270525,0.8505859570677967,0.4000000059604645,1.11269211769104,1.374075631897337,0.2752257575122526,0.9339824099284372,1.6405833740266205e-07
mts_8692,ddbfb3b2a05c5918,2021.06.09.18.23.43_veh-35_01416_01573,100.0,1.0,100.0,100.0,True,0.0,100.0,0.6240247704707479,0.9898133263597172,0.0981281394755106,0.6592677661785356,0.7459041565960628,0.0,0.0,0.0,0.0,1.0,1.0,0.5173123322674511,0.0,0.0,0.7039473652839661,0.4078947305679321,1.0,1.0,,,,,,,,42,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.7327644616825444,1.1327578027559069,3.9013248679086644e-07
mts_8751,ddbfb3b2a05c5918,2021.06.09.18.23.43_veh-35_01416_01573,99.99999999999922,0.999999999999992,100.0,100.0,True,0.0,100.0,0.087261666603759,0.9361790977542936,0.4513478599598344,0.8813024997806477,0.747375503646708,0.0,0.0,0.0,0.0,0.9514863881869224,0.4036616964620115,,,,,,,,0.428717691199369,0.0,0.0,0.9304154930023276,0.1446543494760871,0.9797750284800876,0.7513909034075501,19,12,12,12,11,0.7610293,0.918647500042761,0.2543384730815887,1.0,1.1840134755498428,0.1668050917364148,1.0773647638271755,3.9013248679086644e-07
mts_8692,a93ffd0f36b65714,2021.07.16.01.22.41_veh-14_04315_07102,100.0,1.0,100.0,100.0,True,0.0,100.0,0.4618610189615676,-0.745509691685963,0.6842428767323729,0.5180405680759594,0.4018149085448496,0.5,0.0,0.5,0.0,1.0,1.0,0.4272282273035137,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.4618609575358106,0.9237219150716212,1.3352594472675565e-07
mts_8751,a93ffd0f36b65714,2021.07.16.01.22.41_veh-14_04315_07102,100.00000000000014,1.000000000000002,100.0,100.0,True,0.0,100.00000000000004,0.0287412513978595,-0.6270486415164092,0.3391443942385434,0.083967617826435,0.0465797962530253,0.965301673710299,0.3829216942361498,0.97744636807908,0.5989040837766835,0.9929101091333415,0.8739127124599169,,,,,,,,0.1929888356669324,0.9626869150384454,0.3364205795213578,0.965301673710299,0.3829216942361498,0.9858202182666812,0.7478254249198337,22,12,12,12,11,0.82469,0.9437699786792044,0.1866325438022613,1.0,1.1223128317619602,0.056213700486604,0.6198866593538616,1.3352594472675565e-07
mts_8692,2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,98.99572042781855,1.0,100.0,100.0,True,0.0,97.99144085563712,0.4388424132996369,0.2899859116928772,0.4360760105026434,0.2855145716446083,0.3528245009206914,0.5,0.0,1.0,1.0,1.0,1.0,0.4081143560099687,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.438842323263203,0.877684646526406,1.978646829812312e-07
mts_8751,2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,99.99296082245128,0.9999999999999964,100.0,100.0,True,0.0,99.8980589777544,0.0446711549743912,0.9797240859688576,0.1817653555455211,0.4873495131771481,0.2661657860936472,0.9309485289304534,0.0,0.9674959520886834,0.5292779804998283,0.9912470496356052,0.8732402043169217,,,,,,,,0.1374614979218492,0.9448414558757297,0.2011966831421204,0.9638008685372828,0.4757659626649121,0.9999999999999964,1.0,22,12,12,12,11,0.79099995,0.9309485289304534,0.2225516736507415,1.0,1.1532122004856082,0.0872352538296588,0.8422270279096076,1.978646829812312e-07
mts_8692,f9b32e71bedb5996,2021.08.31.12.21.30_veh-40_01485_01676,94.62150804258972,1.0,96.72273843465314,92.52027692563942,True,4.202461509013711,96.72273843465314,0.6897284144668651,0.8965140830927243,0.8091886719795841,0.9842709302952568,0.8386028191313227,0.5,0.0,0.5,0.0,0.5,0.0,0.6129710255020429,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.6897283199085442,1.3794566398170884,1.7352848733341145e-07
mts_8751,f9b32e71bedb5996,2021.08.31.12.21.30_veh-40_01485_01676,93.41636594501524,0.9999999999999992,100.0,92.52027692563942,True,7.479723074360578,98.45748964242432,0.3223448846549588,0.4205113763434097,0.5800084734561634,0.5942788221606079,0.4851315226772272,0.8490725452094658,0.0,0.8490725452094658,0.0,0.8607491209052721,0.0773654847092716,,,,,,,,0.4398247388381931,0.8490725452094658,0.0,0.8490725452094658,0.0,0.8607491209052721,0.0773654847092716,23,12,12,12,11,0.62521863,0.8490725452094658,0.4000000059604645,1.2111921310424805,1.3787146425977772,0.5684458211904923,1.3823459788451906,1.7352848733341145e-07
mts_8692,886df3cce3a95a83,2021.07.16.16.27.22_veh-26_02282_03814,88.22710891520776,1.0,90.65212201212964,85.80209686130415,True,4.850025150825498,90.65212201212964,0.704520519301956,-0.6136259792383475,0.6865113118590958,0.3169168493250594,0.504246235425292,0.5,0.0,0.5,0.0,1.0,1.0,0.6036859741718982,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7045204544971725,1.409040908994345,1.540893428012273e-07
mts_8751,886df3cce3a95a83,2021.07.16.16.27.22_veh-26_02282_03814,87.28676827498259,0.9999999999999992,98.18469362126238,85.80209686130415,True,12.382596759958242,95.1248612922416,0.4715195554652368,-0.2020261613548558,0.4930421680987067,0.1306188485874871,0.5583269270566974,0.840747634288949,0.0,0.840747634288949,0.0,0.8482928068102763,0.0473787154598215,,,,,,,,0.3954390444312956,0.840747634288949,0.0,0.8482928068102763,0.0473787154598215,0.8482928068102763,0.0473787154598215,24,11,11,11,10,0.63484055,0.840747634288949,0.4000000059604645,1.3496263027191162,1.404081039229505,0.8147507504249996,1.304023532257036,1.540893428012273e-07
mts_8692,160a7c3cbeee5f8b,2021.06.09.17.23.18_veh-38_02526_03027,100.00000298023224,1.0000000298023224,100.0,100.0,True,0.0,100.0,0.587958692000584,0.9710925439214092,0.1772322371184094,0.6745748969060021,0.755584246469509,0.0,0.0,0.2421875,0.4843749711290019,0.7421875,0.4843749711290019,0.5731634557318024,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,,,,,,,,42,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.8825637144357138,1.5745971501383558,2.182199242031739e-07
mts_8751,160a7c3cbeee5f8b,2021.06.09.17.23.18_veh-38_02526_03027,99.9999999999999,0.9999999999999992,100.0,100.0,True,0.0,100.0,0.1380990153199217,0.9958311982113108,0.1162093083625015,0.8863460471139661,0.6665683954331958,0.0,0.0,0.0,0.0,0.9412402127735422,0.2365575148230541,,,,,,,,0.1664900027563247,0.9377027156636772,0.1905962254389847,0.9412402127735422,0.2365575148230541,0.9412402127735422,0.2365575148230541,19,12,12,12,11,0.771808,0.9230331185815016,0.2428666651248932,1.0,1.172894669820143,0.2623740204599141,1.5024477045017532,2.182199242031739e-07
mts_8692,24fab0f19fd35cd6,2021.07.09.20.26.06_veh-35_03898_05974,94.51749555579325,1.0,94.51749555579325,94.5174955231117,True,3.2681535255818523e-08,,7.617109715052945e-08,0.9910522241232064,0.1056714029471632,0.45255378858205,0.1675894897445904,1.0,,1.0,,1.0,,0.0534435754664391,1.0,,1.0,,1.0,,,,,,,,,43,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7.617109715052945e-08
