token,log,step,PDMS,median_PDMS,P10_PDMS,feasible,hard_failure,zero_score,oracle64,oracle_gap,CVaR20,NC,DAC,EP,TTC,Comfort,DDC,HQ_mass,Hit8,best8,pairwise_ADE,Spread_AUC,mean_center_shift
e0c845f2d87555b3,2021.10.11.07.12.18_veh-50_00345_00498,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1728493385695724,0.1471557231251903,0.1999723974054557
e0c845f2d87555b3,2021.10.11.07.12.18_veh-50_00345_00498,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1481475119257565,0.1290341325718499,0.4430565196197528
e0c845f2d87555b3,2021.10.11.07.12.18_veh-50_00345_00498,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1516587312824678,0.1298659699035991,0.4101328975744703
9e454d3b139c5a3d,2021.09.15.11.49.23_veh-28_02024_02091,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1591257714659097,0.1321666594343732,0.0
9e454d3b139c5a3d,2021.09.15.11.49.23_veh-28_02024_02091,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.3470326896783648,0.2926145158739446,0.494424299506175
9e454d3b139c5a3d,2021.09.15.11.49.23_veh-28_02024_02091,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2614735342527094,0.2192245566071396,0.2102082478283836
9e454d3b139c5a3d,2021.09.15.11.49.23_veh-28_02024_02091,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1940809166169226,0.1627795635990503,0.2482184585612786
9e454d3b139c5a3d,2021.09.15.11.49.23_veh-28_02024_02091,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1982369371296584,0.1670532919653303,0.3345198786205249
468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.151890189654628,0.1210926780975998,0.0
468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2732346631768883,0.2228482267207546,0.1947047942633909
468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2359638604490918,0.1887112970733719,0.5773282941413698
468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1684234547276329,0.1362735917078455,0.2186630853354298
468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1695047902599462,0.1372376654546077,0.3450645459647682
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1498093500578636,0.1205786321202589,0.0
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.3730430992276591,0.3086420979673301,0.6051451979978819
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2257102591160408,0.1857990392595573,0.7910123407174132
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1847849516471994,0.1502826644746488,0.4757412482059392
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1973018705798809,0.1612867466044368,0.7086610848079605
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1057132169588946,0.0875116514485344,0.0
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2281836498751612,0.1889420254166068,0.4154867829876381
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1551152377489446,0.1286533784780958,0.5922976133341695
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1264713007362852,0.1069961125860516,0.338045583138967
a9134306f1575f88,2021.06.23.14.58.13_veh-35_02037_04783,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1299530739775697,0.1095499259656144,0.5514393084265933
90c4cd28f0e55d46,2021.10.01.15.32.11_veh-28_01178_01392,0,90.88541666666666,100.0,58.333333333333336,0.78125,0.0,0.0,100.0,9.114583333333345,58.33333333333333,1.0,1.0,1.0,0.78125,1.0,1.0,0.78125,1.0,100.0,0.1894195611447963,0.1631750587849937,0.0
90c4cd28f0e55d46,2021.10.01.15.32.11_veh-28_01178_01392,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.4009788698142942,0.350757164613764,0.8129302247089703
90c4cd28f0e55d46,2021.10.01.15.32.11_veh-28_01178_01392,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2927248059079679,0.2523365897971696,0.6844206050808754
90c4cd28f0e55d46,2021.10.01.15.32.11_veh-28_01178_01392,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2270556705748275,0.1935809012873093,0.577086987586322
90c4cd28f0e55d46,2021.10.01.15.32.11_veh-28_01178_01392,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2373189068351085,0.2029388508442434,0.4866861990541131
8a022198e6885aed,2021.07.16.16.27.22_veh-26_05416_05596,0,89.95404199620098,90.00036772619292,88.38720419508988,1.0,0.0,0.0,93.32485591572642,3.370813919525432,88.40031927864797,1.0,1.0,0.7588970079088239,1.0,1.0,1.0,0.15625,1.0,91.84168709163224,0.1933792871553457,0.168425917979242,0.0
8a022198e6885aed,2021.07.16.16.27.22_veh-26_05416_05596,1330,96.55105748780136,96.51820208887423,94.9687461409574,1.0,0.0,0.0,99.23486102578178,2.683803537980424,94.93370240767608,1.0,1.0,0.9172253797072326,1.0,1.0,1.0,1.0,1.0,98.11615965147604,0.3697627626909137,0.3215627330810926,0.5033246478056339
8a022198e6885aed,2021.07.16.16.27.22_veh-26_05416_05596,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2275289389263384,0.1992495495676502,0.8674843386606712
8a022198e6885aed,2021.07.16.16.27.22_veh-26_05416_05596,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2126549926828566,0.1851701314221712,0.7829709747628708
8a022198e6885aed,2021.07.16.16.27.22_veh-26_05416_05596,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.215234890337583,0.1861183453883058,0.7209078828755318
e15983da12955abf,2021.10.11.07.47.13_veh-50_00326_00708,0,88.41607875312089,88.48113074239095,87.92642937148182,1.0,0.0,0.0,89.02363472675955,0.607555973638668,87.90224161460323,1.0,1.0,0.7219858900749012,1.0,1.0,1.0,0.0,0.0,88.86589971033426,0.1198249772812922,0.0963023641390294,0.0
e15983da12955abf,2021.10.11.07.47.13_veh-50_00326_00708,1330,90.60306181674096,90.7083833255158,90.05389927998885,1.0,0.0,0.0,91.30598339768352,0.702921580942558,90.00830156185812,1.0,1.0,0.7744734836017834,1.0,1.0,1.0,1.0,1.0,91.14581421203776,0.2284249495146069,0.1864251930847297,0.5123270429475439
e15983da12955abf,2021.10.11.07.47.13_veh-50_00326_00708,6650,95.70853728147378,95.72428711896222,95.1140808709206,1.0,0.0,0.0,96.31085981746578,0.6023225359920019,95.15035820622458,1.0,1.0,0.8970048947553708,1.0,1.0,1.0,1.0,1.0,96.22114155176656,0.1922579213612994,0.1549696937742981,1.1436391836309014
e15983da12955abf,2021.10.11.07.47.13_veh-50_00326_00708,13300,95.13759401514032,95.21391366662262,94.55638293267884,1.0,0.0,0.0,95.70125709263397,0.5636630774936577,94.4953064920667,1.0,1.0,0.8833022563633675,1.0,1.0,1.0,1.0,1.0,95.6147533522784,0.1651027437580624,0.1359301587697035,1.134279102512258
e15983da12955abf,2021.10.11.07.47.13_veh-50_00326_00708,11970,95.17133489238056,95.2882895181061,94.58264947780702,1.0,0.0,0.0,95.74928889103305,0.5779539986524753,94.5405695758296,1.0,1.0,0.8841120374171338,1.0,1.0,1.0,1.0,1.0,95.6080441536646,0.163171360481316,0.1350660629639752,1.1774463593500626
8635030755615376,2021.05.12.23.36.44_veh-35_00515_00701,0,94.27999986958324,94.1364825583048,93.06731065578168,1.0,0.0,0.0,96.97058749551744,2.690587625934185,93.0558244527134,1.0,1.0,0.862719996869998,1.0,1.0,1.0,0.21875,1.0,95.95284692487752,0.1372810729323239,0.119631950201224,0.0
8635030755615376,2021.05.12.23.36.44_veh-35_00515_00701,1330,92.1475465537176,92.02910481293266,91.1675116287051,1.0,0.0,0.0,94.18276410891426,2.0352175551966525,91.04127663375417,1.0,1.0,0.8115411172892226,1.0,1.0,1.0,0.0,0.0,93.54102797470262,0.2838008576509357,0.2463080402142808,0.378663269974496
8635030755615376,2021.05.12.23.36.44_veh-35_00515_00701,6650,88.06880545784385,88.04532218127068,87.55113735973977,1.0,0.0,0.0,89.05662845207304,0.987822994229191,87.51673473314533,1.0,1.0,0.7136513309882524,1.0,1.0,1.0,0.0,0.0,88.83833540625284,0.1671564629987029,0.139448832872467,0.4529896075346899
8635030755615376,2021.05.12.23.36.44_veh-35_00515_00701,13300,88.47535907833728,88.41249726407939,88.09066386513229,1.0,0.0,0.0,88.93634805138525,0.460988973047975,88.0944619413917,1.0,1.0,0.7234086178800947,1.0,1.0,1.0,0.0,0.0,88.87553993297144,0.1297344513854683,0.1114719181413007,0.3397730000484482
8635030755615376,2021.05.12.23.36.44_veh-35_00515_00701,11970,89.01596019495827,89.00155001889614,88.62844230238515,1.0,0.0,0.0,89.77568581718633,0.7597256222280606,88.63323459454955,1.0,1.0,0.7363830446789983,1.0,1.0,1.0,0.0,0.0,89.55060698220471,0.142950135554197,0.1229333062414293,0.2939651817916991
3783e56bc9ef5e85,2021.09.15.14.27.22_veh-39_00580_00654,0,87.93804663784394,87.75743728064879,86.79237310461568,1.0,0.0,0.0,90.22042700225576,2.2823803644118072,86.79414622224769,1.0,1.0,0.7105131193082547,1.0,1.0,1.0,0.09375,0.75,89.63497243522451,0.143349977502848,0.1229865783290193,0.0
3783e56bc9ef5e85,2021.09.15.14.27.22_veh-39_00580_00654,1330,94.38438601841662,94.1042988662288,92.82831917091366,1.0,0.0,0.0,96.7461934159748,2.361807397558181,92.7457730156856,1.0,1.0,0.8652252644419987,1.0,1.0,1.0,1.0,1.0,96.20984375742512,0.3452819452359537,0.2947345126756799,0.5619394193274125
3783e56bc9ef5e85,2021.09.15.14.27.22_veh-39_00580_00654,6650,98.5116097325308,98.40861600727912,97.42297087231135,1.0,0.0,0.0,100.0,1.4883902674691851,97.1419258332409,1.0,1.0,0.9642786335807396,1.0,1.0,1.0,1.0,1.0,99.92657436449323,0.190001323746943,0.1617765986022644,0.8532386059193301
3783e56bc9ef5e85,2021.09.15.14.27.22_veh-39_00580_00654,13300,98.91055471242416,98.86322333834056,98.10559799411271,1.0,0.0,0.0,100.0,1.0894452875758418,97.91553385799794,1.0,1.0,0.9738533130981798,1.0,1.0,1.0,1.0,1.0,99.97464209427253,0.1611781762079778,0.1379076911897942,0.7460597759800539
3783e56bc9ef5e85,2021.09.15.14.27.22_veh-39_00580_00654,11970,98.91997143744346,98.8386720096587,98.07431807221832,1.0,0.0,0.0,100.0,1.0800285625565351,97.94152791920564,1.0,1.0,0.9740793144986432,1.0,1.0,1.0,1.0,1.0,99.96776683202933,0.1639005430398479,0.139956678650668,0.8196086014222232
d45a215505f05382,2021.07.16.16.08.35_veh-35_03711_04709,0,91.5684211920113,91.60603993829385,91.10713601909367,1.0,0.0,0.0,92.15498437397042,0.5865631819591215,91.12348064402224,1.0,1.0,0.7976421086082716,1.0,1.0,1.0,0.0,0.0,91.96236121237516,0.1307523617670115,0.115296333430513,0.0
d45a215505f05382,2021.07.16.16.08.35_veh-35_03711_04709,1330,92.48521120960324,92.5086055126814,92.08504071756902,1.0,0.0,0.0,93.4046644580174,0.9194532484141432,91.97133492155116,1.0,1.0,0.8196450690304782,1.0,1.0,1.0,0.40625,1.0,92.97158899955473,0.2651840200924002,0.2349402795487193,0.5550158032520192
d45a215505f05382,2021.07.16.16.08.35_veh-35_03711_04709,6650,91.89921226677372,91.91413738409848,91.40064422034146,1.0,0.0,0.0,92.42820615769588,0.5289938909221519,91.368298819595,1.0,1.0,0.8055810944025696,1.0,1.0,1.0,0.0,0.0,92.3432003251822,0.2123550534777795,0.179641691027891,0.2751789137940096
d45a215505f05382,2021.07.16.16.08.35_veh-35_03711_04709,13300,92.1480765313341,92.15387454683388,91.69413589584046,1.0,0.0,0.0,92.6686204433242,0.5205439119900888,91.7405852296977,1.0,1.0,0.8115538367520183,1.0,1.0,1.0,0.03125,0.25,92.52343850604515,0.1589337303012002,0.1372098464712082,0.2197231646391011
d45a215505f05382,2021.07.16.16.08.35_veh-35_03711_04709,11970,92.46532983128068,92.47347466786306,92.00850942881146,1.0,0.0,0.0,93.0731432934499,0.6078134621692186,92.0489161653676,1.0,1.0,0.8191679159507363,1.0,1.0,1.0,0.34375,1.0,92.8395668331684,0.1596950792197397,0.1393349460325646,0.3013790730797933
802c127f63f955ed,2021.07.16.20.45.29_veh-35_00600_01084,0,85.20363412418719,85.02990659034688,83.41384569812577,1.0,0.0,0.0,88.45582660618243,3.252192481995237,83.46369968209503,1.0,1.0,0.6448872189804925,1.0,1.0,1.0,0.21875,1.0,87.78414997269836,0.1126477715480044,0.0975110281531653,0.0
802c127f63f955ed,2021.07.16.20.45.29_veh-35_00600_01084,1330,83.71549058092825,83.5949803297281,81.06976509975773,1.0,0.0,0.0,87.78459736744654,4.06910678651829,80.85593467417064,1.0,1.0,0.609171773942278,1.0,1.0,1.0,0.125,0.75,87.19837149602691,0.2692453028970162,0.2301392994693454,0.3351506740823874
802c127f63f955ed,2021.07.16.20.45.29_veh-35_00600_01084,6650,82.49783561168057,82.5121738598186,81.27056140395213,1.0,0.0,0.0,84.37327003770214,1.8754344260215705,81.22337143490525,1.0,1.0,0.5799480546803335,1.0,1.0,1.0,0.0,0.0,84.02286848831332,0.1317917248489911,0.1104353766985317,0.2811744288156819
802c127f63f955ed,2021.07.16.20.45.29_veh-35_00600_01084,13300,84.40448702927591,84.49472958699485,83.0435235258024,1.0,0.0,0.0,87.0426176510195,2.638130621743585,82.96711806633974,1.0,1.0,0.6257076887026221,1.0,1.0,1.0,0.03125,0.25,86.25521568326366,0.1238391022343843,0.1043231085462625,0.180330060014867
802c127f63f955ed,2021.07.16.20.45.29_veh-35_00600_01084,11970,83.30093068107746,83.27938747926272,81.96318870510937,1.0,0.0,0.0,86.07783034960221,2.7768996685247487,81.9730438907704,1.0,1.0,0.5992223363458591,1.0,1.0,1.0,0.0,0.0,85.18855568104192,0.1178037140170292,0.0996846823192906,0.4364851186191392
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,0,89.21242753836276,89.17886470012678,88.99094892625159,1.0,0.0,0.0,89.64547187260209,0.4330443342393266,88.93975348811124,1.0,1.0,0.7410982609207064,1.0,1.0,1.0,0.0,0.0,89.52501112666569,0.1411051900154461,0.1151797986061372,0.0
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,1330,90.94528254812138,90.82780018913198,90.526079353086,1.0,0.0,0.0,91.95376441250345,1.0084818643820483,90.400743972987,1.0,1.0,0.7826867811549134,1.0,1.0,1.0,0.9375,1.0,91.58047104464576,0.3290635218847363,0.2876725057413442,0.5074216184343666
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,6650,91.39204630282433,91.3051764910364,91.00501362733108,1.0,0.0,0.0,92.06478094979455,0.6727346469702411,90.97673136165297,1.0,1.0,0.7934091112677839,1.0,1.0,1.0,1.0,1.0,91.83953464046114,0.1987319109541835,0.1616162910610509,0.5320561701970132
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,13300,91.59972343716848,91.57915847958829,91.37228618976084,1.0,0.0,0.0,92.03955253218652,0.439829095018041,91.3339625803906,1.0,1.0,0.7983933624920436,1.0,1.0,1.0,1.0,1.0,91.9229229478492,0.1437107027406298,0.1194167605091662,0.5958080640204594
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,11970,92.06866891529285,92.05010111820482,91.82067843991555,1.0,0.0,0.0,92.53883096655588,0.4701620512630313,91.79308354777469,1.0,1.0,0.8096480539670283,1.0,1.0,1.0,1.0,1.0,92.39275210948198,0.1453663520881661,0.1208099171317542,0.7090713074253643
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,0,87.5,100.0,10.000000000000009,0.875,0.125,0.125,100.0,12.5,42.85714285714285,1.0,0.875,0.875,1.0,1.0,1.0,0.875,1.0,100.0,0.1477341232232956,0.124300127815796,0.0
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.3200518340758752,0.263048049595463,0.8101279962446892
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2113951462495608,0.1722364216510234,0.8531603806518777
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1715147265539766,0.1434721370790185,0.4492592285734937
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1837058157043175,0.1521108108914595,0.3827773868303933
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,0,86.57426825712292,86.49530263939937,85.76467214713941,1.0,0.0,0.0,87.64688569889233,1.0726174417694097,85.75281687686811,1.0,1.0,0.6777824381709501,1.0,1.0,1.0,0.0,0.0,87.5295858846257,0.1098592542475399,0.0940348198986471,0.0
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,1330,86.89208143152271,86.96552843050898,86.29841855041118,1.0,0.0,0.0,87.82288206431784,0.930800632795126,86.25893486795228,1.0,1.0,0.6854099543565451,1.0,1.0,1.0,0.03125,0.25,87.4650458262586,0.2395680735342221,0.2130189160417627,0.3404587421946821
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,6650,83.80084117422578,83.72133311552561,83.49600921675489,1.0,0.0,0.0,84.38345499880188,0.5826138245761001,83.47617331602108,1.0,1.0,0.611220188181419,1.0,1.0,1.0,0.0,0.0,84.25254221012838,0.1562413799359072,0.1327738605623401,0.2703645767599183
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,13300,83.43248726497504,83.48626246880352,83.18045061138235,1.0,0.0,0.0,83.73156171368147,0.2990744487064347,83.13179437114756,1.0,1.0,0.6023796943594008,1.0,1.0,1.0,0.0,0.0,83.69180137141089,0.116108559832174,0.0980965471671969,0.2719993349838908
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,11970,83.62733822382994,83.62966964544323,83.38423819620553,1.0,0.0,0.0,83.91349792681719,0.2861597029872484,83.35801801112291,1.0,1.0,0.6070561173719186,1.0,1.0,1.0,0.0,0.0,83.85026462463883,0.1224304961674047,0.1035788416259249,0.3064049551568012
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,0,94.49035977497338,94.49980352582534,93.22489414359124,1.0,0.0,0.0,96.24369566545032,1.7533358904769472,93.16477761230298,1.0,1.0,0.8677686345993612,1.0,1.0,1.0,0.09375,0.75,95.88686352228576,0.0997538691737235,0.0848028407806526,0.0
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,1330,89.95105401431871,89.9965973359682,88.70251140697684,1.0,0.0,0.0,92.231103121783,2.2800491074642792,88.60432278361951,1.0,1.0,0.7588252963436489,1.0,1.0,1.0,0.0,0.0,91.34333792629285,0.2534393649578168,0.2155004742666854,0.2992973988757912
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,6650,89.6458705838547,89.6407955213939,88.73065853522847,1.0,0.0,0.0,91.35907975841867,1.7132091745639713,88.63294888092094,1.0,1.0,0.751500894012513,1.0,1.0,1.0,0.0,0.0,90.80923048565948,0.1336250275689379,0.1117702736359393,0.3375867343254199
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,13300,87.74801227311688,87.74166191891254,87.28165785629768,1.0,0.0,0.0,88.59785215979997,0.8498398866830854,87.18470866171417,1.0,1.0,0.7059522945548052,1.0,1.0,1.0,0.0,0.0,88.34220693754214,0.1092780260204869,0.0935415431554028,0.2794499081549565
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,11970,87.94355579012931,87.89130042566737,87.41498135313616,1.0,0.0,0.0,89.02847260394928,1.084916813819973,87.31649456235769,1.0,1.0,0.7106453389631034,1.0,1.0,1.0,0.0,0.0,88.71634544050772,0.1154809078715047,0.0982787396710951,0.3622089421652088
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,0,95.61905350074008,95.59117691894028,95.15739398699924,1.0,0.0,0.0,96.35872072842211,0.7396672276820482,95.16469828780735,1.0,1.0,0.8948572840177615,1.0,1.0,1.0,0.0,0.0,96.1286815484923,0.1439653821115333,0.121385332923141,0.0
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,1330,95.36245447771608,95.35239965264132,94.64582857073002,1.0,0.0,0.0,96.53225136796718,1.1697968902510922,94.38796914853204,1.0,1.0,0.8886989074651861,1.0,1.0,1.0,0.0,0.0,96.33561164915722,0.3333922254229364,0.2866925528866288,0.3941463188316318
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,6650,96.16982677096526,96.28444116585752,95.37479252373228,1.0,0.0,0.0,97.0008223089078,0.8309955379425276,95.38057550801602,1.0,1.0,0.9080758425031664,1.0,1.0,1.0,0.21875,1.0,96.81324234179344,0.2699752599640964,0.22494009723944,0.4317933854583027
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,13300,96.0870625545322,96.0645735229638,95.65559417989417,1.0,0.0,0.0,96.80008688879532,0.7130243342631104,95.60048250874227,1.0,1.0,0.9060895013087732,1.0,1.0,1.0,0.0625,0.5,96.60580016369217,0.1677181538722032,0.1438198151049554,0.2817754640998131
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,11970,96.4404646347718,96.39505766636996,96.04886906189655,1.0,0.0,0.0,97.20971249887248,0.7692478641006772,95.95756100827836,1.0,1.0,0.9145711512345236,1.0,1.0,1.0,0.25,0.75,96.98814201950732,0.1703363771618254,0.14583627641249,0.335156205640207
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,0,95.46522127498856,95.46135694914034,94.97512346190044,1.0,0.0,0.0,96.15997546445514,0.694754189466579,94.98159614625386,1.0,1.0,0.8911653105997256,1.0,1.0,1.0,0.0,0.0,96.04293654500157,0.1701381186023051,0.1392043261073422,0.0
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,1330,95.70570081145888,95.705889770657,94.67252232412172,1.0,0.0,0.0,97.77248306674426,2.066782255285375,94.66340231185688,1.0,1.0,0.8969368194750129,1.0,1.0,1.0,0.125,0.75,96.88224433097665,0.4173881086099222,0.3542536931363667,0.5401733056644634
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,6650,96.51834606115088,96.44752722988947,95.92614325084364,1.0,0.0,0.0,97.52461193080572,1.006265869654854,95.88186481582788,1.0,1.0,0.9164403054676208,1.0,1.0,1.0,0.4375,1.0,97.2814599868106,0.2784191400324108,0.2323154607688894,0.979153733180234
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,13300,96.85807061132112,96.91151022182856,96.44140520206338,1.0,0.0,0.0,97.48741782726556,0.6293472159444349,96.41018559639234,1.0,1.0,0.924593694671707,1.0,1.0,1.0,0.84375,1.0,97.27795390175012,0.192982630963534,0.1563281322455889,0.5046646561438667
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,11970,97.77371531690838,97.85234652681474,97.33914682953342,1.0,0.0,0.0,98.2756472879086,0.5019319710002179,97.34797657677144,1.0,1.0,0.9465691676058008,1.0,1.0,1.0,1.0,1.0,98.14383738484456,0.2008701228478627,0.1622364081191869,0.5701167655681403
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,0,93.7950294707762,93.65230375606508,92.96921107966756,1.0,0.0,0.0,95.50691536966173,1.7118858988855123,92.84767986134266,1.0,1.0,0.8510807072986291,1.0,1.0,1.0,0.125,1.0,95.24132710714116,0.1271615877574194,0.110672340542767,0.0
