token,split,method,count,weighted_PDMS,weighted_feasible,GT_weight,target_pairwise_ADE,source,fallback,score_pareto_identical
4c1f2434a7b3556a,train,psi,1,94.47633086441336,1.0,0.0,0.0,ddv2,False,True
0268abaf03525a2f,train,il_sft,1,93.70747553043194,1.0,1.0,0.0,gt,False,True
0268abaf03525a2f,train,score,3,95.2949708046423,1.0,0.0,0.9616872668266296,ddv2|progress_speed|progress_endpoint,False,True
0268abaf03525a2f,train,pareto,3,95.2949708046423,1.0,0.0,0.9616872668266296,ddv2|progress_speed|progress_endpoint,False,True
0268abaf03525a2f,train,psi,1,95.57359968481656,1.0,0.0,0.0,ddv2,False,True
d9698931027a59e2,train,il_sft,1,85.39398992025582,1.0,1.0,0.0,gt,False,True
d9698931027a59e2,train,score,3,99.19130522671459,1.0,0.0,0.625734269618988,driveor|policy|progress_endpoint,False,True
d9698931027a59e2,train,pareto,3,99.19130522671459,1.0,0.0,0.625734269618988,driveor|policy|progress_endpoint,False,True
d9698931027a59e2,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
e279906d45795f32,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
e279906d45795f32,train,score,3,100.0,1.0,0.699999988079071,0.11525537818670273,gt|policy|policy,False,True
e279906d45795f32,train,pareto,3,100.0,1.0,0.699999988079071,0.11525537818670273,gt|policy|policy,False,True
e279906d45795f32,train,psi,1,100.0,1.0,1.0,0.0,gt,False,True
c9eb0fbd84765820,train,il_sft,1,93.1884694516857,1.0,1.0,0.0,gt,False,True
c9eb0fbd84765820,train,score,3,99.2276576559822,1.0,0.0,0.8205020427703857,driveor|progress_endpoint|progress_endpoint,False,True
c9eb0fbd84765820,train,pareto,3,99.2276576559822,1.0,0.0,0.8205020427703857,driveor|progress_endpoint|progress_endpoint,False,True
c9eb0fbd84765820,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
2b28776a9aca53ec,train,il_sft,1,98.06330126554154,1.0,1.0,0.0,gt,False,True
2b28776a9aca53ec,train,score,3,100.0,1.0,0.0,0.6844145655632019,policy|policy|progress_endpoint,False,True
2b28776a9aca53ec,train,pareto,3,100.0,1.0,0.0,0.6844145655632019,policy|policy|progress_endpoint,False,True
2b28776a9aca53ec,train,psi,2,100.0,1.0,0.0,0.9730069637298584,policy|progress_endpoint,False,True
aab17fb1d9805d0f,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
aab17fb1d9805d0f,train,score,3,100.0,1.0,0.699999988079071,0.31422773003578186,gt|policy|policy,False,True
aab17fb1d9805d0f,train,pareto,3,100.0,1.0,0.699999988079071,0.31422773003578186,gt|policy|policy,False,True
aab17fb1d9805d0f,train,psi,3,100.0,1.0,0.699999988079071,2.1129753589630127,gt|lateral_offset|ddv2,False,True
076e73b542175041,train,il_sft,1,84.65140646968577,1.0,1.0,0.0,gt,False,True
076e73b542175041,train,score,3,94.64266549136599,1.0,0.0,1.2057913541793823,ddv2|progress_endpoint|policy,False,True
076e73b542175041,train,pareto,3,94.64266549136599,1.0,0.0,1.2057913541793823,ddv2|progress_endpoint|policy,False,True
076e73b542175041,train,psi,1,97.0147619987217,1.0,0.0,0.0,ddv2,False,True
eb8b58571ec35a62,train,il_sft,1,91.25023936156221,1.0,1.0,0.0,gt,False,True
eb8b58571ec35a62,train,score,3,96.7845141513047,1.0,0.0,1.1923161745071411,driveor|ddv2|progress_speed,False,True
eb8b58571ec35a62,train,pareto,3,96.7845141513047,1.0,0.0,1.1923161745071411,driveor|ddv2|progress_speed,False,True
eb8b58571ec35a62,train,psi,1,97.92372046516945,1.0,0.0,0.0,driveor,False,True
a42347dcf8d953a9,train,il_sft,1,85.14444471261746,1.0,1.0,0.0,gt,False,True
a42347dcf8d953a9,train,score,3,95.2649337510859,1.0,0.0,0.6277010440826416,driveor|policy|progress_endpoint,False,True
a42347dcf8d953a9,train,pareto,3,95.2649337510859,1.0,0.0,0.6277010440826416,driveor|policy|progress_endpoint,False,True
a42347dcf8d953a9,train,psi,1,97.68323437398404,1.0,0.0,0.0,driveor,False,True
1305c1ff0e9e58e1,train,il_sft,1,96.11498536839603,1.0,1.0,0.0,gt,False,True
1305c1ff0e9e58e1,train,score,3,99.78503137453818,1.0,0.0,1.9110355377197266,policy|ddv2|driveor,False,True
1305c1ff0e9e58e1,train,pareto,3,99.78503137453818,1.0,0.0,1.9110355377197266,policy|ddv2|driveor,False,True
1305c1ff0e9e58e1,train,psi,2,100.0,1.0,0.0,1.431087613105774,policy|ddv2,False,True
13eb63324cc95c38,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
13eb63324cc95c38,train,score,3,100.0,1.0,0.699999988079071,0.28163090348243713,gt|policy|policy,False,True
13eb63324cc95c38,train,pareto,3,100.0,1.0,0.699999988079071,0.28163090348243713,gt|policy|policy,False,True
13eb63324cc95c38,train,psi,1,100.0,1.0,1.0,0.0,gt,False,True
4b30fba1e77357e6,train,il_sft,1,96.68687297958562,1.0,1.0,0.0,gt,False,True
4b30fba1e77357e6,train,score,3,100.0,1.0,0.0,0.3454810678958893,policy|progress_endpoint|ddv2,False,True
4b30fba1e77357e6,train,pareto,3,100.0,1.0,0.0,0.3454810678958893,policy|progress_endpoint|ddv2,False,True
4b30fba1e77357e6,train,psi,2,100.0,1.0,0.0,0.4589395523071289,policy|progress_endpoint,False,True
5020f2c97f9251d3,train,il_sft,1,90.52995324254512,1.0,1.0,0.0,gt,False,True
5020f2c97f9251d3,train,score,3,95.09011448837082,1.0,0.0,0.7846221327781677,policy|progress_endpoint|progress_endpoint,False,True
5020f2c97f9251d3,train,pareto,3,95.09011448837082,1.0,0.0,0.7846221327781677,policy|progress_endpoint|progress_endpoint,False,True
5020f2c97f9251d3,train,psi,1,95.72178149029997,1.0,0.0,0.0,policy,False,True
fa271c91d1eb5542,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
fa271c91d1eb5542,train,score,3,100.0,1.0,0.699999988079071,0.1471473127603531,gt|policy|policy,False,True
fa271c91d1eb5542,train,pareto,3,100.0,1.0,0.699999988079071,0.1471473127603531,gt|policy|policy,False,True
fa271c91d1eb5542,train,psi,3,100.0,1.0,0.699999988079071,2.2258782386779785,gt|progress_gamma|driveor,False,True
8b995331da675d10,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
8b995331da675d10,train,score,3,100.0,1.0,0.699999988079071,0.29927948117256165,gt|policy|policy,False,True
8b995331da675d10,train,pareto,3,100.0,1.0,0.699999988079071,0.29927948117256165,gt|policy|policy,False,True
8b995331da675d10,train,psi,2,100.0,1.0,0.699999988079071,0.6650141477584839,gt|progress_gamma,False,True
2daebb7bb65e5bfe,train,il_sft,1,98.41369273637184,1.0,1.0,0.0,gt,False,True
2daebb7bb65e5bfe,train,score,3,99.95837221857306,1.0,0.0,2.068871259689331,ddv2|driveor|progress_speed,False,True
2daebb7bb65e5bfe,train,pareto,3,99.95837221857306,1.0,0.0,2.068871259689331,ddv2|driveor|progress_speed,False,True
2daebb7bb65e5bfe,train,psi,2,100.0,1.0,0.0,2.628798007965088,ddv2|driveor,False,True
3e189840d56f546e,train,il_sft,1,99.53992037040187,1.0,1.0,0.0,gt,False,True
3e189840d56f546e,train,score,3,100.0,1.0,0.0,0.18714167177677155,policy|policy|policy,False,True
3e189840d56f546e,train,pareto,3,100.0,1.0,0.0,0.18714167177677155,policy|policy|policy,False,True
3e189840d56f546e,train,psi,3,100.0,1.0,0.0,0.6465334892272949,policy|driveor|progress_endpoint,False,True
52e7cde19be250b6,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
52e7cde19be250b6,train,score,3,100.0,1.0,0.699999988079071,0.21712131798267365,gt|policy|policy,False,True
52e7cde19be250b6,train,pareto,3,100.0,1.0,0.699999988079071,0.21712131798267365,gt|policy|policy,False,True
52e7cde19be250b6,train,psi,2,100.0,1.0,0.699999988079071,0.4491482377052307,gt|progress_gamma,False,True
dc645acc926f5153,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
dc645acc926f5153,train,score,3,100.0,1.0,0.699999988079071,0.09179806709289551,gt|policy|policy,False,True
dc645acc926f5153,train,pareto,3,100.0,1.0,0.699999988079071,0.09179806709289551,gt|policy|policy,False,True
dc645acc926f5153,train,psi,3,100.0,1.0,0.699999988079071,0.7188770174980164,gt|progress_gamma|timing_delay,False,True
49fa123f77c1589d,train,il_sft,1,88.43882770437386,1.0,1.0,0.0,gt,False,True
49fa123f77c1589d,train,score,3,96.34173484644708,1.0,0.0,3.7075765132904053,ddv2|driveor|progress_speed,False,True
49fa123f77c1589d,train,pareto,3,96.34173484644708,1.0,0.0,3.7075765132904053,ddv2|driveor|progress_speed,False,True
49fa123f77c1589d,train,psi,1,98.17439860899206,1.0,0.0,0.0,ddv2,False,True
ed4d8e630ac55148,train,il_sft,1,91.28088808884046,1.0,1.0,0.0,gt,False,True
ed4d8e630ac55148,train,score,3,93.08815830023006,1.0,0.0,0.32264918088912964,progress_endpoint|policy|progress_speed,False,True
ed4d8e630ac55148,train,pareto,3,93.08815830023006,1.0,0.0,0.32264918088912964,progress_endpoint|policy|progress_speed,False,True
ed4d8e630ac55148,train,psi,1,93.19876479988864,1.0,0.0,0.0,progress_endpoint,False,True
ae307a06538f5432,train,il_sft,1,99.8987448144241,1.0,1.0,0.0,gt,False,True
ae307a06538f5432,train,score,3,100.0,1.0,0.0,0.34911036491394043,policy|progress_endpoint|progress_endpoint,False,True
ae307a06538f5432,train,pareto,3,100.0,1.0,0.0,0.34911036491394043,policy|progress_endpoint|progress_endpoint,False,True
ae307a06538f5432,train,psi,1,100.0,1.0,0.0,0.0,policy,False,True
f61986af2ef253fe,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
f61986af2ef253fe,train,score,3,100.0,1.0,0.699999988079071,0.20397531986236572,gt|policy|policy,False,True
f61986af2ef253fe,train,pareto,3,100.0,1.0,0.699999988079071,0.20397531986236572,gt|policy|policy,False,True
f61986af2ef253fe,train,psi,3,100.0,1.0,0.699999988079071,0.8984211087226868,gt|progress_gamma|timing_slow_first,False,True
9d508e111e6e570c,train,il_sft,1,94.96218375593189,1.0,1.0,0.0,gt,False,False
9d508e111e6e570c,train,score,3,98.20572564142346,1.0,0.0,0.4111417829990387,timing_delay|progress_endpoint|timing_slow_first,False,False
9d508e111e6e570c,train,pareto,3,92.2939083627559,0.8499999940395355,0.0,0.49296870827674866,timing_delay|timing_delay|progress_endpoint,False,False
9d508e111e6e570c,train,psi,1,98.51946709876871,1.0,0.0,0.0,timing_delay,False,False
2a6d6235990d5b32,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
2a6d6235990d5b32,train,score,3,100.0,1.0,0.699999988079071,0.3348076343536377,gt|policy|policy,False,True
2a6d6235990d5b32,train,pareto,3,100.0,1.0,0.699999988079071,0.3348076343536377,gt|policy|policy,False,True
2a6d6235990d5b32,train,psi,3,100.0,1.0,0.699999988079071,1.4476524591445923,gt|progress_gamma|timing_delay,False,True
298cf7e549a65193,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
298cf7e549a65193,train,score,3,100.0,1.0,0.699999988079071,0.24989290535449982,gt|policy|policy,False,True
298cf7e549a65193,train,pareto,3,100.0,1.0,0.699999988079071,0.24989290535449982,gt|policy|policy,False,True
298cf7e549a65193,train,psi,3,100.0,1.0,0.699999988079071,0.4999035894870758,gt|ddv2|progress_endpoint,False,True
2ab6cca449ea56d0,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
2ab6cca449ea56d0,train,score,3,100.0,1.0,0.699999988079071,0.238247811794281,gt|policy|policy,False,True
2ab6cca449ea56d0,train,pareto,3,100.0,1.0,0.699999988079071,0.238247811794281,gt|policy|policy,False,True
2ab6cca449ea56d0,train,psi,1,100.0,1.0,1.0,0.0,gt,False,True
36a870d3ac725888,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
36a870d3ac725888,train,score,3,100.0,1.0,0.699999988079071,0.04768440127372742,gt|policy|policy,False,True
36a870d3ac725888,train,pareto,3,100.0,1.0,0.699999988079071,0.04768440127372742,gt|policy|policy,False,True
36a870d3ac725888,train,psi,3,100.0,1.0,0.699999988079071,1.0051242113113403,gt|progress_endpoint|policy,False,True
7940fb87f9335cec,train,il_sft,1,93.19302718560456,1.0,1.0,0.0,gt,False,True
7940fb87f9335cec,train,score,3,94.81480176136124,1.0,0.0,1.0926158428192139,ddv2|progress_endpoint|progress_speed,False,True
7940fb87f9335cec,train,pareto,3,94.81480176136124,1.0,0.0,1.0926158428192139,ddv2|progress_endpoint|progress_speed,False,True
7940fb87f9335cec,train,psi,1,94.95885681307273,1.0,0.0,0.0,ddv2,False,True
dce4f9900f755ce0,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
dce4f9900f755ce0,train,score,3,100.0,1.0,0.699999988079071,0.1300409585237503,gt|policy|policy,False,True
dce4f9900f755ce0,train,pareto,3,100.0,1.0,0.699999988079071,0.1300409585237503,gt|policy|policy,False,True
dce4f9900f755ce0,train,psi,2,100.0,1.0,0.699999988079071,0.7402132749557495,gt|progress_gamma,False,True
a685d4f1ae8a5480,train,il_sft,1,97.09502462613679,1.0,1.0,0.0,gt,False,True
a685d4f1ae8a5480,train,score,3,99.4830363896333,1.0,0.0,0.5666159987449646,driveor|progress_endpoint|progress_speed,False,True
a685d4f1ae8a5480,train,pareto,3,99.4830363896333,1.0,0.0,0.5666159987449646,driveor|progress_endpoint|progress_speed,False,True
a685d4f1ae8a5480,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
e6c398e764cf504e,train,il_sft,1,91.86268230631235,1.0,1.0,0.0,gt,False,True
e6c398e764cf504e,train,score,3,94.31497528512894,1.0,0.0,0.9084460139274597,ddv2|progress_endpoint|progress_speed,False,True
e6c398e764cf504e,train,pareto,3,94.31497528512894,1.0,0.0,0.9084460139274597,ddv2|progress_endpoint|progress_speed,False,True
e6c398e764cf504e,train,psi,1,94.69644108153776,1.0,0.0,0.0,ddv2,False,True
2e429bb8772c512e,train,il_sft,1,94.59197334322087,1.0,1.0,0.0,gt,False,True
2e429bb8772c512e,train,score,3,98.73906283880294,1.0,0.0,1.2544163465499878,policy|driveor|ddv2,False,True
2e429bb8772c512e,train,pareto,3,98.73906283880294,1.0,0.0,1.2544163465499878,policy|driveor|ddv2,False,True
2e429bb8772c512e,train,psi,1,99.13186571186857,1.0,0.0,0.0,policy,False,True
14b2410957bd5819,train,il_sft,1,92.02936999477106,1.0,1.0,0.0,gt,False,True
14b2410957bd5819,train,score,3,100.0,1.0,0.0,0.1883494108915329,progress_endpoint|progress_endpoint|driveor,False,True
14b2410957bd5819,train,pareto,3,100.0,1.0,0.0,0.1883494108915329,progress_endpoint|progress_endpoint|driveor,False,True
14b2410957bd5819,train,psi,1,100.0,1.0,0.0,0.0,progress_endpoint,False,True
b75af562669a5dac,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
b75af562669a5dac,train,score,3,100.0,1.0,0.699999988079071,0.17965106666088104,gt|policy|policy,False,True
b75af562669a5dac,train,pareto,3,100.0,1.0,0.699999988079071,0.17965106666088104,gt|policy|policy,False,True
b75af562669a5dac,train,psi,2,100.0,1.0,0.699999988079071,0.6732913851737976,gt|progress_gamma,False,True
48a9adfde23d5d90,train,il_sft,1,88.74253281942266,1.0,1.0,0.0,gt,False,True
48a9adfde23d5d90,train,score,3,96.74474239867912,1.0,0.0,1.8701423406600952,driveor|ddv2|policy,False,True
48a9adfde23d5d90,train,pareto,3,96.74474239867912,1.0,0.0,1.8701423406600952,driveor|ddv2|policy,False,True
48a9adfde23d5d90,train,psi,1,98.3984977219513,1.0,0.0,0.0,driveor,False,True
6e027af764295d59,train,il_sft,1,91.15555068245094,1.0,1.0,0.0,gt,False,True
6e027af764295d59,train,score,3,96.15033486316912,1.0,0.0,0.47862955927848816,driveor|policy|policy,False,True
6e027af764295d59,train,pareto,3,96.15033486316912,1.0,0.0,0.47862955927848816,driveor|policy|policy,False,True
6e027af764295d59,train,psi,1,96.6882806828639,1.0,0.0,0.0,driveor,False,True
05e0dbfe488a553c,train,il_sft,1,92.36505972120824,1.0,1.0,0.0,gt,False,True
05e0dbfe488a553c,train,score,3,92.66753633086417,1.0,0.0,0.9908426403999329,progress_endpoint|progress_speed|policy,False,True
05e0dbfe488a553c,train,pareto,3,92.66753633086417,1.0,0.0,0.9908426403999329,progress_endpoint|progress_speed|policy,False,True
05e0dbfe488a553c,train,psi,1,92.69723241885751,1.0,0.0,0.0,progress_endpoint,False,True
14fd57c49a70563b,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
14fd57c49a70563b,train,score,3,100.0,1.0,0.699999988079071,0.12267176061868668,gt|policy|policy,False,True
14fd57c49a70563b,train,pareto,3,100.0,1.0,0.699999988079071,0.12267176061868668,gt|policy|policy,False,True
14fd57c49a70563b,train,psi,3,100.0,1.0,0.699999988079071,1.344290852546692,gt|progress_gamma|timing_slow_first,False,True
f62d5b80b7a8508f,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
f62d5b80b7a8508f,train,score,3,100.0,1.0,0.699999988079071,0.16585229337215424,gt|policy|policy,False,True
f62d5b80b7a8508f,train,pareto,3,100.0,1.0,0.699999988079071,0.16585229337215424,gt|policy|policy,False,True
f62d5b80b7a8508f,train,psi,2,100.0,1.0,0.699999988079071,0.36125314235687256,gt|progress_endpoint,False,True
67b3098372645d8b,train,il_sft,1,83.49001389950969,1.0,1.0,0.0,gt,False,True
67b3098372645d8b,train,score,3,89.82423167725153,1.0,0.0,0.8747164607048035,policy|driveor|ddv2,False,True
67b3098372645d8b,train,pareto,3,89.82423167725153,1.0,0.0,0.8747164607048035,policy|driveor|ddv2,False,True
67b3098372645d8b,train,psi,1,90.84910609774155,1.0,0.0,0.0,policy,False,True
b51a438a59375bca,train,il_sft,1,98.88421933228891,1.0,1.0,0.0,gt,False,True
b51a438a59375bca,train,score,3,100.0,1.0,0.0,0.19779543578624725,policy|progress_endpoint|progress_endpoint,False,True
b51a438a59375bca,train,pareto,3,100.0,1.0,0.0,0.19779543578624725,policy|progress_endpoint|progress_endpoint,False,True
b51a438a59375bca,train,psi,1,100.0,1.0,0.0,0.0,progress_endpoint,False,True
3dd3b152b6a95c84,train,il_sft,1,93.9515347865965,1.0,1.0,0.0,gt,False,True
3dd3b152b6a95c84,train,score,3,99.24922424169498,1.0,0.0,1.5727205276489258,ddv2|driveor|progress_speed,False,True
3dd3b152b6a95c84,train,pareto,3,99.24922424169498,1.0,0.0,1.5727205276489258,ddv2|driveor|progress_speed,False,True
3dd3b152b6a95c84,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
53b175f34bf65b66,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
53b175f34bf65b66,train,score,3,100.0,1.0,0.699999988079071,0.18855522572994232,gt|policy|policy,False,True
53b175f34bf65b66,train,pareto,3,100.0,1.0,0.699999988079071,0.18855522572994232,gt|policy|policy,False,True
53b175f34bf65b66,train,psi,3,100.0,1.0,0.699999988079071,1.3279591798782349,gt|progress_speed|timing_slow_first,False,True
ad70ae4545e1571c,train,il_sft,1,82.37091923884557,1.0,1.0,0.0,gt,False,True
ad70ae4545e1571c,train,score,3,100.0,1.0,0.0,0.5037506222724915,policy|progress_endpoint|ddv2,False,True
ad70ae4545e1571c,train,pareto,3,100.0,1.0,0.0,0.5037506222724915,policy|progress_endpoint|ddv2,False,True
ad70ae4545e1571c,train,psi,2,100.0,1.0,0.0,0.7361236810684204,ddv2|progress_endpoint,False,True
872ae71c24805cd8,train,il_sft,1,87.12955646453287,1.0,1.0,0.0,gt,False,True
872ae71c24805cd8,train,score,3,88.33795624048828,1.0,0.0,0.8663560748100281,progress_endpoint|policy|progress_endpoint,False,True
872ae71c24805cd8,train,pareto,3,88.33795624048828,1.0,0.0,0.8663560748100281,progress_endpoint|policy|progress_endpoint,False,True
872ae71c24805cd8,train,psi,1,88.62361306736585,1.0,0.0,0.0,progress_endpoint,False,True
6a0942a7edb6507e,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
6a0942a7edb6507e,train,score,3,100.0,1.0,0.699999988079071,0.08727017790079117,gt|policy|policy,False,True
6a0942a7edb6507e,train,pareto,3,100.0,1.0,0.699999988079071,0.08727017790079117,gt|policy|policy,False,True
6a0942a7edb6507e,train,psi,3,100.0,1.0,0.699999988079071,0.9705073237419128,gt|progress_endpoint|progress_endpoint,False,True
0f6a594b1f885499,train,il_sft,1,88.92977048022283,1.0,1.0,0.0,gt,False,True
0f6a594b1f885499,train,score,3,98.05835746410077,1.0,0.0,0.2892979681491852,driveor|ddv2|progress_endpoint,False,True
0f6a594b1f885499,train,pareto,3,98.05835746410077,1.0,0.0,0.2892979681491852,driveor|ddv2|progress_endpoint,False,True
0f6a594b1f885499,train,psi,1,99.17106183596938,1.0,0.0,0.0,driveor,False,True
8e7933e2f63f5fce,train,il_sft,1,91.529787858012,1.0,1.0,0.0,gt,False,True
8e7933e2f63f5fce,train,score,3,92.71883225014838,1.0,0.0,1.2133007049560547,progress_speed|policy|ddv2,False,True
8e7933e2f63f5fce,train,pareto,3,92.71883225014838,1.0,0.0,1.2133007049560547,progress_speed|policy|ddv2,False,True
8e7933e2f63f5fce,train,psi,1,92.78698017378146,1.0,0.0,0.0,progress_speed,False,True
8920933e8e4450e6,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
8920933e8e4450e6,train,score,3,100.0,1.0,0.699999988079071,0.10745784640312195,gt|policy|policy,False,True
8920933e8e4450e6,train,pareto,3,100.0,1.0,0.699999988079071,0.10745784640312195,gt|policy|policy,False,True
8920933e8e4450e6,train,psi,3,100.0,1.0,0.699999988079071,0.8917568325996399,gt|progress_gamma|timing_slow_first,False,True
edafa3a5dfda5529,train,il_sft,1,87.53832262578804,1.0,1.0,0.0,gt,False,True
edafa3a5dfda5529,train,score,3,90.26659336424943,1.0,0.0,2.218594551086426,progress_endpoint|ddv2|progress_endpoint,False,True
edafa3a5dfda5529,train,pareto,3,90.26659336424943,1.0,0.0,2.218594551086426,progress_endpoint|ddv2|progress_endpoint,False,True
edafa3a5dfda5529,train,psi,1,90.57684912268698,1.0,0.0,0.0,progress_endpoint,False,True
4970f0a432785490,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
4970f0a432785490,train,score,3,100.0,1.0,0.699999988079071,1.1352828741073608,gt|policy|policy,False,True
4970f0a432785490,train,pareto,3,100.0,1.0,0.699999988079071,1.1352828741073608,gt|policy|policy,False,True
4970f0a432785490,train,psi,3,100.0,1.0,0.699999988079071,1.5597931146621704,gt|progress_speed|driveor,False,True
b29b79f53d01570e,train,il_sft,1,97.03443523218765,1.0,1.0,0.0,gt,False,True
b29b79f53d01570e,train,score,3,99.03536897234876,1.0,0.0,0.49042215943336487,driveor|ddv2|policy,False,True
b29b79f53d01570e,train,pareto,3,99.03536897234876,1.0,0.0,0.49042215943336487,driveor|ddv2|policy,False,True
b29b79f53d01570e,train,psi,1,99.40431587641308,1.0,0.0,0.0,driveor,False,True
580e3483cc025b64,train,il_sft,1,95.05463555839908,1.0,1.0,0.0,gt,False,True
580e3483cc025b64,train,score,3,99.39985858295003,1.0,0.0,3.274136781692505,ddv2|driveor|progress_speed,False,True
580e3483cc025b64,train,pareto,3,99.39985858295003,1.0,0.0,3.274136781692505,ddv2|driveor|progress_speed,False,True
580e3483cc025b64,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
932b9056249653a7,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
932b9056249653a7,train,score,3,100.0,1.0,0.699999988079071,0.15742461383342743,gt|policy|policy,False,True
932b9056249653a7,train,pareto,3,100.0,1.0,0.699999988079071,0.15742461383342743,gt|policy|policy,False,True
932b9056249653a7,train,psi,2,100.0,1.0,0.699999988079071,1.0299811363220215,gt|driveor,False,True
20ae3e3fdfb05a2e,train,il_sft,1,91.97922189201081,1.0,1.0,0.0,gt,False,True
20ae3e3fdfb05a2e,train,score,3,100.0,1.0,0.0,0.473043292760849,policy|policy|ddv2,False,True
20ae3e3fdfb05a2e,train,pareto,3,100.0,1.0,0.0,0.473043292760849,policy|policy|ddv2,False,True
20ae3e3fdfb05a2e,train,psi,1,100.0,1.0,0.0,0.0,policy,False,True
a0cd3cfce4565660,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
a0cd3cfce4565660,train,score,3,100.0,1.0,0.699999988079071,0.13714317977428436,gt|policy|policy,False,True
a0cd3cfce4565660,train,pareto,3,100.0,1.0,0.699999988079071,0.13714317977428436,gt|policy|policy,False,True
a0cd3cfce4565660,train,psi,3,100.0,1.0,0.699999988079071,1.6991850137710571,gt|progress_gamma|timing_delay,False,True
d2c56c33343c5c35,train,il_sft,1,100.0,1.0,1.0,0.0,gt,False,True
d2c56c33343c5c35,train,score,3,100.0,1.0,0.699999988079071,0.13836008310317993,gt|policy|policy,False,True
d2c56c33343c5c35,train,pareto,3,100.0,1.0,0.699999988079071,0.13836008310317993,gt|policy|policy,False,True
d2c56c33343c5c35,train,psi,1,100.0,1.0,1.0,0.0,gt,False,True
60eae535164e5b82,train,il_sft,1,90.16522674938847,1.0,1.0,0.0,gt,False,True
60eae535164e5b82,train,score,3,100.0,1.0,0.0,2.5284836292266846,policy|ddv2|driveor,False,True
60eae535164e5b82,train,pareto,3,100.0,1.0,0.0,2.5284836292266846,policy|ddv2|driveor,False,True
60eae535164e5b82,train,psi,2,100.0,1.0,0.0,3.660287380218506,policy|ddv2,False,True
1b81b24682a05212,train,il_sft,1,86.77896538211324,1.0,1.0,0.0,gt,False,True
1b81b24682a05212,train,score,3,92.41474087592289,1.0,0.0,1.4640337228775024,driveor|policy|progress_endpoint,False,True
1b81b24682a05212,train,pareto,3,92.41474087592289,1.0,0.0,1.4640337228775024,driveor|policy|progress_endpoint,False,True
1b81b24682a05212,train,psi,1,93.36723868655349,1.0,0.0,0.0,driveor,False,True
f0f6bf1e79825dd4,train,il_sft,1,98.56285256307582,1.0,1.0,0.0,gt,False,True
f0f6bf1e79825dd4,train,score,3,99.92684434467645,1.0,0.0,0.7244442105293274,ddv2|driveor|progress_endpoint,False,True
f0f6bf1e79825dd4,train,pareto,3,99.92684434467645,1.0,0.0,0.7244442105293274,ddv2|driveor|progress_endpoint,False,True
f0f6bf1e79825dd4,train,psi,1,100.0,1.0,0.0,0.0,driveor,False,True
cfeb8b49a6f55539,train,il_sft,1,90.74792307893799,1.0,1.0,0.0,gt,False,True
cfeb8b49a6f55539,train,score,3,98.81521775948394,1.0,0.0,0.3674681484699249,progress_endpoint|policy|progress_endpoint,False,True
cfeb8b49a6f55539,train,pareto,3,98.81521775948394,1.0,0.0,0.3674681484699249,progress_endpoint|policy|progress_endpoint,False,True
cfeb8b49a6f55539,train,psi,1,99.70028134736654,1.0,0.0,0.0,progress_endpoint,False,True
19936728767a5a2b,train,il_sft,1,96.20119925052073,1.0,1.0,0.0,gt,False,True
19936728767a5a2b,train,score,3,100.0,1.0,0.0,0.5580679774284363,progress_endpoint|ddv2|driveor,False,True
19936728767a5a2b,train,pareto,3,100.0,1.0,0.0,0.5580679774284363,progress_endpoint|ddv2|driveor,False,True
19936728767a5a2b,train,psi,2,100.0,1.0,0.0,0.5142425894737244,ddv2|progress_endpoint,False,True
6b19026c04c45c05,train,il_sft,1,90.62336003865704,1.0,1.0,0.0,gt,False,True
6b19026c04c45c05,train,score,3,94.24981004994784,1.0,0.0,0.64005446434021,progress_endpoint|progress_endpoint|ddv2,False,True
6b19026c04c45c05,train,pareto,3,94.24981004994784,1.0,0.0,0.64005446434021,progress_endpoint|progress_endpoint|ddv2,False,True
