token,method,amplitude,original_PDMS,local_PDMS,PDMS_drop,feasible_rate,failure_rate,hard_failure_rate
f32a0e56a5b75884,score,0.05,100.0,100.0,0.0,0.0,1.0,0.0
f32a0e56a5b75884,score,0.15,100.0,100.0,0.0,0.0,1.0,0.0
f32a0e56a5b75884,score,0.3,100.0,100.0,0.0,0.0,1.0,0.0
f32a0e56a5b75884,score,0.5,100.0,99.98305289316552,0.016947106834479975,0.020833333333333332,0.9791666666666666,0.0
f32a0e56a5b75884,pareto,0.05,100.0,100.0,0.0,0.84375,0.15625,0.0
f32a0e56a5b75884,pareto,0.15,100.0,100.0,0.0,0.6875,0.3125,0.0
f32a0e56a5b75884,pareto,0.3,100.0,100.0,0.0,0.5208333333333333,0.47916666666666674,0.0
f32a0e56a5b75884,pareto,0.5,100.0,100.0,0.0,0.34375,0.65625,0.0
f32a0e56a5b75884,gt_distance,0.05,100.0,100.0,0.0,0.2916666666666667,0.7083333333333333,0.0
f32a0e56a5b75884,gt_distance,0.15,100.0,100.0,0.0,0.21875,0.78125,0.0
f32a0e56a5b75884,gt_distance,0.3,100.0,99.99717352283194,0.002826477168062169,0.15625,0.84375,0.0
f32a0e56a5b75884,gt_distance,0.5,100.0,99.98913487178493,0.010865128215075792,0.11458333333333333,0.8854166666666666,0.0
f32a0e56a5b75884,pc_mts,0.05,100.0,100.0,0.0,0.7708333333333334,0.22916666666666663,0.0
f32a0e56a5b75884,pc_mts,0.15,100.0,100.0,0.0,0.40625,0.59375,0.0
f32a0e56a5b75884,pc_mts,0.3,100.0,100.0,0.0,0.26041666666666663,0.7395833333333334,0.0
f32a0e56a5b75884,pc_mts,0.5,100.0,100.0,0.0,0.17708333333333331,0.8229166666666667,0.0
972eb434cfd159e8,score,0.05,88.01244471136098,88.00877277323019,0.003671938130803909,1.0,0.0,0.0
972eb434cfd159e8,score,0.15,88.01244471136098,88.00207424948991,0.010370461871082703,1.0,0.0,0.0
972eb434cfd159e8,score,0.3,88.01244471136098,87.99094484855465,0.021499862806339642,1.0,0.0,0.0
972eb434cfd159e8,score,0.5,88.01244471136098,87.98442071123307,0.02802400012792372,1.0,0.0,0.0
972eb434cfd159e8,pareto,0.05,88.01244471136098,88.00877277323019,0.003671938130803909,1.0,0.0,0.0
972eb434cfd159e8,pareto,0.15,88.01244471136098,88.00207424948991,0.010370461871082703,1.0,0.0,0.0
972eb434cfd159e8,pareto,0.3,88.01244471136098,87.99094484855465,0.021499862806339642,1.0,0.0,0.0
972eb434cfd159e8,pareto,0.5,88.01244471136098,87.98442071123307,0.02802400012792372,1.0,0.0,0.0
972eb434cfd159e8,gt_distance,0.05,87.7007811407201,87.69740362798288,0.0033775127372077662,1.0,0.0,0.0
972eb434cfd159e8,gt_distance,0.15,87.7007811407201,87.69182520743594,0.008955933284153339,1.0,0.0,0.0
972eb434cfd159e8,gt_distance,0.3,87.7007811407201,87.68692201963546,0.013859121084620618,1.0,0.0,0.0
972eb434cfd159e8,gt_distance,0.5,87.7007811407201,87.68809793407175,0.012683206648334,1.0,0.0,0.0
972eb434cfd159e8,pc_mts,0.05,88.32449476092147,88.32143180985075,0.0030629510707091967,1.0,0.0,0.0
972eb434cfd159e8,pc_mts,0.15,88.32449476092147,88.31793376434013,0.006560996581333356,1.0,0.0,0.0
972eb434cfd159e8,pc_mts,0.3,88.32449476092147,88.32125945461244,0.0032353063090226897,1.0,0.0,0.0
972eb434cfd159e8,pc_mts,0.5,88.32449476092147,88.33668052377499,-0.012185762853516913,1.0,0.0,0.0
505c44ea52485f9d,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
505c44ea52485f9d,score,0.15,100.0,99.99895219756493,0.0010478024350613069,1.0,0.0,0.0
505c44ea52485f9d,score,0.3,100.0,99.99363614436697,0.006363855633019888,1.0,0.0,0.0
505c44ea52485f9d,score,0.5,100.0,99.98454836774522,0.0154516322547682,1.0,0.0,0.0
505c44ea52485f9d,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
505c44ea52485f9d,pareto,0.15,100.0,99.99874480887347,0.0012551911265266114,1.0,0.0,0.0
505c44ea52485f9d,pareto,0.3,100.0,99.9923792743617,0.007620725638312287,1.0,0.0,0.0
505c44ea52485f9d,pareto,0.5,100.0,99.97787352053169,0.02212647946831936,1.0,0.0,0.0
505c44ea52485f9d,gt_distance,0.05,99.99336459008379,99.9922297486749,0.0011348414088878656,1.0,0.0,0.0
505c44ea52485f9d,gt_distance,0.15,99.99336459008379,99.98292827021947,0.010436319864294497,1.0,0.0,0.0
505c44ea52485f9d,gt_distance,0.3,99.99336459008379,99.96273843087727,0.0306261592065038,1.0,0.0,0.0
505c44ea52485f9d,gt_distance,0.5,99.99336459008379,99.93307722385596,0.06028736622782116,1.0,0.0,0.0
505c44ea52485f9d,pc_mts,0.05,99.83902971215724,99.83824391326479,0.0007857988924566683,1.0,0.0,0.0
505c44ea52485f9d,pc_mts,0.15,99.83902971215724,99.836583919802,0.0024457923552416716,1.0,0.0,0.0
505c44ea52485f9d,pc_mts,0.3,99.83902971215724,99.81754478672639,0.02148492543083691,1.0,0.0,0.0
505c44ea52485f9d,pc_mts,0.5,99.83902971215724,99.78540482996074,0.05362488219649553,1.0,0.0,0.0
c0b07b38110a556f,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,score,0.5,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pareto,0.15,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pareto,0.3,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pareto,0.5,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,gt_distance,0.05,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,gt_distance,0.15,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,gt_distance,0.3,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,gt_distance,0.5,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pc_mts,0.05,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pc_mts,0.15,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pc_mts,0.3,100.0,100.0,0.0,1.0,0.0,0.0
c0b07b38110a556f,pc_mts,0.5,100.0,100.0,0.0,1.0,0.0,0.0
7fe310f364355e2d,score,0.05,99.42996047788228,99.429103021,0.0008574568822607986,1.0,0.0,0.0
7fe310f364355e2d,score,0.15,99.42996047788228,99.42744258533872,0.002517892543545841,1.0,0.0,0.0
7fe310f364355e2d,score,0.3,99.42996047788228,99.4234415773768,0.006518900505462,1.0,0.0,0.0
7fe310f364355e2d,score,0.5,99.42996047788228,99.4185649894641,0.011395488418172839,1.0,0.0,0.0
7fe310f364355e2d,pareto,0.05,99.42996047788228,99.429103021,0.0008574568822607986,1.0,0.0,0.0
7fe310f364355e2d,pareto,0.15,99.42996047788228,99.42744258533872,0.002517892543545841,1.0,0.0,0.0
7fe310f364355e2d,pareto,0.3,99.42996047788228,99.4234415773768,0.006518900505462,1.0,0.0,0.0
7fe310f364355e2d,pareto,0.5,99.42996047788228,99.4185649894641,0.011395488418172839,1.0,0.0,0.0
7fe310f364355e2d,gt_distance,0.05,99.42996047788228,99.429103021,0.0008574568822607986,1.0,0.0,0.0
7fe310f364355e2d,gt_distance,0.15,99.42996047788228,99.42744258533872,0.002517892543545841,1.0,0.0,0.0
7fe310f364355e2d,gt_distance,0.3,99.42996047788228,99.4234415773768,0.006518900505462,1.0,0.0,0.0
7fe310f364355e2d,gt_distance,0.5,99.42996047788228,99.4185649894641,0.011395488418172839,1.0,0.0,0.0
7fe310f364355e2d,pc_mts,0.05,94.97196793579295,94.9710937503049,0.0008741854880440769,1.0,0.0,0.0
7fe310f364355e2d,pc_mts,0.15,94.97196793579295,94.96941202026703,0.0025559155259093913,1.0,0.0,0.0
7fe310f364355e2d,pc_mts,0.3,94.97196793579295,94.96658750500788,0.00538043078506778,1.0,0.0,0.0
7fe310f364355e2d,pc_mts,0.5,94.97196793579295,94.9633042752153,0.008663660577653332,1.0,0.0,0.0
efdd48896e7a5f15,score,0.05,93.77241002659676,93.77129701896389,0.0011130076328704774,1.0,0.0,0.0
efdd48896e7a5f15,score,0.15,93.77241002659676,93.76890101833388,0.0035090082628812524,1.0,0.0,0.0
efdd48896e7a5f15,score,0.3,93.77241002659676,93.76537027364452,0.00703975295223902,1.0,0.0,0.0
efdd48896e7a5f15,score,0.5,93.77241002659676,93.75989937605326,0.012510650543497981,1.0,0.0,0.0
efdd48896e7a5f15,pareto,0.05,93.77241002659676,93.77129701896389,0.0011130076328704774,1.0,0.0,0.0
efdd48896e7a5f15,pareto,0.15,93.77241002659676,93.76890101833388,0.0035090082628812524,1.0,0.0,0.0
efdd48896e7a5f15,pareto,0.3,93.77241002659676,93.76537027364452,0.00703975295223902,1.0,0.0,0.0
efdd48896e7a5f15,pareto,0.5,93.77241002659676,93.75989937605326,0.012510650543497981,1.0,0.0,0.0
efdd48896e7a5f15,gt_distance,0.05,93.60244886945542,93.60129963130981,0.0011492381456088552,1.0,0.0,0.0
efdd48896e7a5f15,gt_distance,0.15,93.60244886945542,93.59896140892556,0.003487460529862041,1.0,0.0,0.0
efdd48896e7a5f15,gt_distance,0.3,93.60244886945542,93.59549143215976,0.0069574372956564545,1.0,0.0,0.0
efdd48896e7a5f15,gt_distance,0.5,93.60244886945542,93.58997427107084,0.012474598384568658,1.0,0.0,0.0
efdd48896e7a5f15,pc_mts,0.05,92.92700473414556,92.92582771569944,0.0011770184461044053,1.0,0.0,0.0
efdd48896e7a5f15,pc_mts,0.15,92.92700473414556,92.92353682610404,0.003467908041502099,1.0,0.0,0.0
efdd48896e7a5f15,pc_mts,0.3,92.92700473414556,92.92004017254703,0.006964561598516106,1.0,0.0,0.0
efdd48896e7a5f15,pc_mts,0.5,92.92700473414556,92.91454152068235,0.012463213463198564,1.0,0.0,0.0
e47d448a999b5595,score,0.05,94.02064368583072,94.01918984312992,0.0014538427007950716,1.0,0.0,0.0
e47d448a999b5595,score,0.15,94.02064368583072,94.01621233037494,0.004431355455780661,1.0,0.0,0.0
e47d448a999b5595,score,0.3,94.02064368583072,94.01141513965433,0.009228546176389685,1.0,0.0,0.0
e47d448a999b5595,score,0.5,94.02064368583072,94.00402218645888,0.01662149937183255,1.0,0.0,0.0
e47d448a999b5595,pareto,0.05,94.02064368583072,94.01918984312992,0.0014538427007950716,1.0,0.0,0.0
e47d448a999b5595,pareto,0.15,94.02064368583072,94.01621233037494,0.004431355455780661,1.0,0.0,0.0
e47d448a999b5595,pareto,0.3,94.02064368583072,94.01141513965433,0.009228546176389685,1.0,0.0,0.0
e47d448a999b5595,pareto,0.5,94.02064368583072,94.00402218645888,0.01662149937183255,1.0,0.0,0.0
e47d448a999b5595,gt_distance,0.05,93.59858292940467,93.59724245245215,0.0013404769525031668,1.0,0.0,0.0
e47d448a999b5595,gt_distance,0.15,93.59858292940467,93.59409960664809,0.004483322756573038,1.0,0.0,0.0
e47d448a999b5595,gt_distance,0.3,93.59858292940467,93.58927349847659,0.009309430928064799,1.0,0.0,0.0
e47d448a999b5595,gt_distance,0.5,93.59858292940467,93.58219378560888,0.016389143795787042,1.0,0.0,0.0
e47d448a999b5595,pc_mts,0.05,93.82433062064679,93.82299991514488,0.0013307055019176062,1.0,0.0,0.0
e47d448a999b5595,pc_mts,0.15,93.82433062064679,93.82010018772922,0.004230432917564642,1.0,0.0,0.0
e47d448a999b5595,pc_mts,0.3,93.82433062064679,93.81544508578749,0.00888553485930732,1.0,0.0,0.0
e47d448a999b5595,pc_mts,0.5,93.82433062064679,93.80865598565272,0.015674634994070402,1.0,0.0,0.0
6c0b6e4fdf005a81,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
6c0b6e4fdf005a81,score,0.15,100.0,79.16666666666667,20.83333333333333,0.7916666666666666,0.20833333333333337,0.20833333333333334
6c0b6e4fdf005a81,score,0.3,100.0,70.83333333333334,29.166666666666664,0.7083333333333333,0.29166666666666674,0.2916666666666667
6c0b6e4fdf005a81,score,0.5,100.0,66.66666666666667,33.33333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333
6c0b6e4fdf005a81,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
6c0b6e4fdf005a81,pareto,0.15,100.0,88.53926365165148,11.460736348348526,0.8854166666666666,0.11458333333333337,0.11458333333333333
6c0b6e4fdf005a81,pareto,0.3,100.0,80.19638210199932,19.80361789800067,0.8020833333333333,0.19791666666666674,0.19791666666666666
6c0b6e4fdf005a81,pareto,0.5,100.0,66.63122911093433,33.368770889065665,0.6666666666666666,0.33333333333333337,0.3333333333333333
6c0b6e4fdf005a81,gt_distance,0.05,100.0,99.99726674400284,0.0027332559971613435,1.0,0.0,0.0
6c0b6e4fdf005a81,gt_distance,0.15,100.0,81.23847324423252,18.761526755767477,0.8125,0.1875,0.1875
6c0b6e4fdf005a81,gt_distance,0.3,100.0,67.67718536129878,32.32281463870121,0.6770833333333333,0.32291666666666674,0.3229166666666667
6c0b6e4fdf005a81,gt_distance,0.5,100.0,66.59872997548541,33.401270024514574,0.6666666666666666,0.33333333333333337,0.3333333333333333
6c0b6e4fdf005a81,pc_mts,0.05,99.97271858340758,99.96960718295789,0.0031114004497014847,1.0,0.0,0.0
6c0b6e4fdf005a81,pc_mts,0.15,99.97271858340758,66.63022009923,33.34249848417757,0.6666666666666666,0.33333333333333337,0.3333333333333333
6c0b6e4fdf005a81,pc_mts,0.3,99.97271858340758,66.58622787924796,33.386490704159634,0.6666666666666666,0.33333333333333337,0.3333333333333333
6c0b6e4fdf005a81,pc_mts,0.5,99.97271858340758,66.49237511372287,33.48034346968472,0.6666666666666666,0.33333333333333337,0.3333333333333333
071d2ff38b4855ed,score,0.05,94.53321800315433,94.54334304260124,-0.01012503944690657,1.0,0.0,0.0
071d2ff38b4855ed,score,0.15,94.53321800315433,94.54630143803296,-0.013083434878610412,1.0,0.0,0.0
071d2ff38b4855ed,score,0.3,94.53321800315433,94.5462854056762,-0.013067402521866889,1.0,0.0,0.0
071d2ff38b4855ed,score,0.5,94.53321800315433,94.55592980303999,-0.022711799885646755,1.0,0.0,0.0
071d2ff38b4855ed,pareto,0.05,94.53321800315433,94.54334304260124,-0.01012503944690657,1.0,0.0,0.0
071d2ff38b4855ed,pareto,0.15,94.53321800315433,94.54630143803296,-0.013083434878610412,1.0,0.0,0.0
071d2ff38b4855ed,pareto,0.3,94.53321800315433,94.5462854056762,-0.013067402521866889,1.0,0.0,0.0
071d2ff38b4855ed,pareto,0.5,94.53321800315433,94.55592980303999,-0.022711799885646755,1.0,0.0,0.0
071d2ff38b4855ed,gt_distance,0.05,87.13643219714606,87.13113755790552,0.005294639240558396,1.0,0.0,0.0
071d2ff38b4855ed,gt_distance,0.15,87.13643219714606,87.12312969127187,0.013302505874209558,1.0,0.0,0.0
071d2ff38b4855ed,gt_distance,0.3,87.13643219714606,87.11530399962629,0.02112819751979078,1.0,0.0,0.0
071d2ff38b4855ed,gt_distance,0.5,87.13643219714606,87.11609037612794,0.020341821018143413,1.0,0.0,0.0
071d2ff38b4855ed,pc_mts,0.05,85.37554433457436,85.37233377075617,0.0032105638182091667,1.0,0.0,0.0
071d2ff38b4855ed,pc_mts,0.15,85.37554433457436,85.36632461594667,0.009219718627718976,1.0,0.0,0.0
071d2ff38b4855ed,pc_mts,0.3,85.37554433457436,85.36358322193098,0.011961112643378513,1.0,0.0,0.0
071d2ff38b4855ed,pc_mts,0.5,85.37554433457436,85.35009284341388,0.025451491160494832,1.0,0.0,0.0
b450f88783c15dea,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b450f88783c15dea,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
b450f88783c15dea,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
b450f88783c15dea,score,0.5,100.0,99.9922734575045,0.007726542495505306,1.0,0.0,0.0
b450f88783c15dea,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b450f88783c15dea,pareto,0.15,100.0,99.99925722534147,0.000742774658540668,1.0,0.0,0.0
b450f88783c15dea,pareto,0.3,100.0,99.99638228957556,0.00361771042442971,1.0,0.0,0.0
b450f88783c15dea,pareto,0.5,100.0,99.98631435008642,0.013685649913594666,1.0,0.0,0.0
b450f88783c15dea,gt_distance,0.05,93.55956145611336,93.55774005197799,0.0018214041353692423,1.0,0.0,0.0
b450f88783c15dea,gt_distance,0.15,93.55956145611336,93.55388436866855,0.005677087444815321,1.0,0.0,0.0
b450f88783c15dea,gt_distance,0.3,93.55956145611336,70.24710802940899,23.31245342670436,0.75,0.25,0.25
b450f88783c15dea,gt_distance,0.5,93.55956145611336,62.35200869796276,31.20755275815059,0.6666666666666666,0.33333333333333337,0.3333333333333333
b450f88783c15dea,pc_mts,0.05,92.88352074443533,92.88169066489061,0.0018300795447201423,1.0,0.0,0.0
b450f88783c15dea,pc_mts,0.15,92.88352074443533,92.87770180415518,0.005818940280136076,1.0,0.0,0.0
b450f88783c15dea,pc_mts,0.3,92.88352074443533,61.90959844231795,30.973922302117373,0.6666666666666666,0.33333333333333337,0.3333333333333333
b450f88783c15dea,pc_mts,0.5,92.88352074443533,61.89995743150089,30.983563312934443,0.6666666666666666,0.33333333333333337,0.3333333333333333
7b3902956ebc561d,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,score,0.5,100.0,99.13194444444444,0.8680555555555545,0.9791666666666666,0.02083333333333337,0.0
7b3902956ebc561d,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pareto,0.15,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pareto,0.3,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pareto,0.5,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,gt_distance,0.05,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,gt_distance,0.15,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,gt_distance,0.3,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,gt_distance,0.5,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pc_mts,0.05,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pc_mts,0.15,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pc_mts,0.3,100.0,100.0,0.0,1.0,0.0,0.0
7b3902956ebc561d,pc_mts,0.5,100.0,100.0,0.0,1.0,0.0,0.0
dc73cea57e105ebd,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
dc73cea57e105ebd,score,0.15,100.0,99.99787711233935,0.002122887660657824,1.0,0.0,0.0
dc73cea57e105ebd,score,0.3,100.0,99.98475275996324,0.015247240036750043,1.0,0.0,0.0
dc73cea57e105ebd,score,0.5,100.0,99.95160119080242,0.04839880919757533,1.0,0.0,0.0
dc73cea57e105ebd,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
dc73cea57e105ebd,pareto,0.15,100.0,99.99659815803867,0.0034018419613346396,1.0,0.0,0.0
dc73cea57e105ebd,pareto,0.3,100.0,99.97631033281652,0.02368966718346588,1.0,0.0,0.0
dc73cea57e105ebd,pareto,0.5,100.0,99.9317458644835,0.06825413551650428,1.0,0.0,0.0
dc73cea57e105ebd,gt_distance,0.05,98.43853566043381,98.43652280981192,0.002012850621886386,1.0,0.0,0.0
dc73cea57e105ebd,gt_distance,0.15,98.43853566043381,98.43225726557404,0.006278394859776881,1.0,0.0,0.0
dc73cea57e105ebd,gt_distance,0.3,98.43853566043381,98.42539260304792,0.013143057385883061,1.0,0.0,0.0
dc73cea57e105ebd,gt_distance,0.5,98.43853566043381,98.41601791967122,0.022517740762598493,1.0,0.0,0.0
dc73cea57e105ebd,pc_mts,0.05,96.46541889155586,96.46338003517909,0.002038856376763043,1.0,0.0,0.0
dc73cea57e105ebd,pc_mts,0.15,96.46541889155586,96.45941238641929,0.006006505136570084,1.0,0.0,0.0
dc73cea57e105ebd,pc_mts,0.3,96.46541889155586,96.45339567674017,0.012023214815706673,1.0,0.0,0.0
dc73cea57e105ebd,pc_mts,0.5,96.46541889155586,96.44391809671532,0.021500794840545012,1.0,0.0,0.0
b87bd020396b5670,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,score,0.5,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pareto,0.15,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pareto,0.3,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pareto,0.5,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,gt_distance,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,gt_distance,0.15,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,gt_distance,0.3,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,gt_distance,0.5,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pc_mts,0.05,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pc_mts,0.15,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pc_mts,0.3,100.0,100.0,0.0,1.0,0.0,0.0
b87bd020396b5670,pc_mts,0.5,100.0,100.0,0.0,1.0,0.0,0.0
ba1a894e5a6350d2,score,0.05,96.2400327643128,96.24040643066614,-0.0003736663533349116,1.0,0.0,0.0
ba1a894e5a6350d2,score,0.15,96.2400327643128,96.23759024854519,0.002442515767612008,1.0,0.0,0.0
ba1a894e5a6350d2,score,0.3,96.2400327643128,96.23085153894837,0.009181225364427448,1.0,0.0,0.0
ba1a894e5a6350d2,score,0.5,96.2400327643128,95.21963808496487,1.0203946793479295,0.9895833333333334,0.01041666666666663,0.010416666666666666
ba1a894e5a6350d2,pareto,0.05,96.2400327643128,96.24040643066614,-0.0003736663533349116,1.0,0.0,0.0
ba1a894e5a6350d2,pareto,0.15,96.2400327643128,96.23759024854519,0.002442515767612008,1.0,0.0,0.0
ba1a894e5a6350d2,pareto,0.3,96.2400327643128,96.23085153894837,0.009181225364427448,1.0,0.0,0.0
ba1a894e5a6350d2,pareto,0.5,96.2400327643128,95.21963808496487,1.0203946793479295,0.9895833333333334,0.01041666666666663,0.010416666666666666
ba1a894e5a6350d2,gt_distance,0.05,96.2400327643128,96.24040643066614,-0.0003736663533349116,1.0,0.0,0.0
ba1a894e5a6350d2,gt_distance,0.15,96.2400327643128,96.23759024854519,0.002442515767612008,1.0,0.0,0.0
ba1a894e5a6350d2,gt_distance,0.3,96.2400327643128,96.23085153894837,0.009181225364427448,1.0,0.0,0.0
ba1a894e5a6350d2,gt_distance,0.5,96.2400327643128,95.21963808496487,1.0203946793479295,0.9895833333333334,0.01041666666666663,0.010416666666666666
ba1a894e5a6350d2,pc_mts,0.05,96.11263782419559,96.11399097211633,-0.0013531479207342656,1.0,0.0,0.0
ba1a894e5a6350d2,pc_mts,0.15,96.11263782419559,96.11327167107007,-0.0006338468744733206,1.0,0.0,0.0
ba1a894e5a6350d2,pc_mts,0.3,96.11263782419559,96.10369895113128,0.00893887306431207,1.0,0.0,0.0
ba1a894e5a6350d2,pc_mts,0.5,96.11263782419559,96.09812020651556,0.014517617680036565,1.0,0.0,0.0
ddbfb3b2a05c5918,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,score,0.5,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pareto,0.15,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pareto,0.3,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pareto,0.5,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,gt_distance,0.05,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,gt_distance,0.15,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,gt_distance,0.3,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,gt_distance,0.5,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pc_mts,0.05,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pc_mts,0.15,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pc_mts,0.3,100.0,100.0,0.0,1.0,0.0,0.0
ddbfb3b2a05c5918,pc_mts,0.5,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,score,0.05,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,score,0.15,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,score,0.3,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,score,0.5,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pareto,0.05,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pareto,0.15,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pareto,0.3,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pareto,0.5,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,gt_distance,0.05,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,gt_distance,0.15,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,gt_distance,0.3,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,gt_distance,0.5,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pc_mts,0.05,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pc_mts,0.15,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pc_mts,0.3,100.0,100.0,0.0,1.0,0.0,0.0
a93ffd0f36b65714,pc_mts,0.5,100.0,100.0,0.0,1.0,0.0,0.0
2b2663b56a6555a2,score,0.05,100.0,93.75,6.249999999999999,0.9375,0.0625,0.0625
2b2663b56a6555a2,score,0.15,100.0,72.91666666666667,27.08333333333333,0.7291666666666666,0.27083333333333337,0.2708333333333333
2b2663b56a6555a2,score,0.3,100.0,70.83333333333334,29.166666666666664,0.7083333333333333,0.29166666666666674,0.2916666666666667
2b2663b56a6555a2,score,0.5,100.0,66.66666666666667,33.33333333333333,0.6666666666666666,0.33333333333333337,0.3333333333333333
2b2663b56a6555a2,pareto,0.05,100.0,96.875,3.125,0.96875,0.03125,0.03125
2b2663b56a6555a2,pareto,0.15,100.0,87.5,12.499999999999998,0.875,0.125,0.125
