token,log,cohort,command,model,protocol,pairwise_ADE64,centroid_displacement,mean_PDMS
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,OLD1000,right,original_grpo_11970,eval,0.15820322930812836,0.7171098589897156,92.05902800706374
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,OLD1000,right,original_grpo_11970,native_grpo,1.9378972053527832,0.7240256071090698,85.83979386776466
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,OLD1000,right,psi_sft,eval,0.348486989736557,0.7988535165786743,92.56738167120045
f36236f06fb556a0,2021.10.05.07.49.39_veh-52_00934_01406,OLD1000,right,psi_sft,native_grpo,2.273608446121216,0.8457033634185791,79.3326365224315
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,official_il,eval,0.141450434923172,0.0,88.23251877696073
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,official_il,native_grpo,2.0601627826690674,0.0,49.58508870420542
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,original_grpo_11970,eval,0.18116158246994019,0.6874792575836182,90.48211046254465
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,original_grpo_11970,native_grpo,2.0850276947021484,0.6923455595970154,82.05926487906521
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,psi_sft,eval,0.36118870973587036,0.5798519849777222,90.51313412121532
ed717de405885939,2021.10.05.06.57.40_veh-50_01131_01452,OLD1000,straight,psi_sft,native_grpo,2.3687353134155273,0.6845861673355103,62.257110577127605
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,official_il,eval,0.10143054276704788,0.0,100.0
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,official_il,native_grpo,1.9850738048553467,0.0,86.328125
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,original_grpo_11970,eval,0.10460671782493591,0.4689309000968933,100.0
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,original_grpo_11970,native_grpo,1.9783419370651245,0.4862644672393799,88.93229166666669
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,psi_sft,eval,0.25834891200065613,0.15107683837413788,100.0
a8b0833c7a065b81,2021.06.23.22.05.48_veh-16_00287_00591,OLD1000,straight,psi_sft,native_grpo,2.180262565612793,0.21001257002353668,82.68229166666667
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,official_il,eval,0.1626579910516739,0.0,82.8125
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,official_il,native_grpo,1.9646897315979004,0.0,51.29911817887156
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,original_grpo_11970,eval,0.1985313594341278,0.3806808292865753,100.0
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,original_grpo_11970,native_grpo,1.9693975448608398,0.378920316696167,84.40893408485353
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,psi_sft,eval,0.3679504096508026,0.36989784240722656,100.0
f426002d6e275e78,2021.06.14.17.26.26_veh-38_01293_01488,OLD1000,right,psi_sft,native_grpo,2.18867826461792,0.4033324122428894,59.3701947179149
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,official_il,eval,0.1211959719657898,0.0,86.84458634173254
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,official_il,native_grpo,2.0602166652679443,0.0,70.93666493819738
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,original_grpo_11970,eval,0.1326618790626526,0.3068300187587738,83.62423932164643
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,original_grpo_11970,native_grpo,2.0525870323181152,0.308395653963089,69.74842104793088
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,psi_sft,eval,0.29173529148101807,0.39859819412231445,90.37241223593578
3382fe7a030150df,2021.06.23.14.54.32_veh-16_01187_03336,OLD1000,straight,psi_sft,native_grpo,2.353332996368408,0.6286096572875977,64.77177578492207
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,official_il,eval,0.15764345228672028,0.0,93.08725128420251
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,official_il,native_grpo,2.034848928451538,0.0,46.328382089966134
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,original_grpo_11970,eval,0.16578008234500885,0.566347599029541,95.02008552522769
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,original_grpo_11970,native_grpo,2.0388224124908447,0.5508569478988647,82.207664588572
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,psi_sft,eval,0.24910014867782593,0.2932080626487732,90.07947726008445
a0283fb79a975f2c,2021.08.17.16.57.11_veh-08_01200_01636,OLD1000,straight,psi_sft,native_grpo,2.226963520050049,0.39835095405578613,44.708151387534144
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,official_il,eval,0.1584596186876297,0.0,100.0
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,official_il,native_grpo,1.9726570844650269,0.0,91.4485828212374
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,original_grpo_11970,eval,0.16949054598808289,0.2648143768310547,100.0
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,original_grpo_11970,native_grpo,1.9649970531463623,0.2652277946472168,93.49354309378819
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,psi_sft,eval,0.3109343349933624,0.3186466097831726,99.95741113639849
45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,OLD1000,straight,psi_sft,native_grpo,2.1858127117156982,0.22067926824092865,83.97097067935212
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,official_il,eval,0.10992655903100967,0.0,94.59890724201972
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,official_il,native_grpo,1.909841775894165,0.0,51.45911785814302
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,original_grpo_11970,eval,0.12652847170829773,0.36373674869537354,88.08183055697239
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,original_grpo_11970,native_grpo,1.9153475761413574,0.3707951009273529,65.77088824514301
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,psi_sft,eval,0.2593931257724762,0.4220340847969055,92.70771120676011
9cac2a2e22c25964,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,right,psi_sft,native_grpo,2.165118932723999,0.48047059774398804,39.286432424844165
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,official_il,eval,0.1779586225748062,0.0,95.55318550528199
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,official_il,native_grpo,2.0081021785736084,0.0,62.88660218142729
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,original_grpo_11970,eval,0.20349496603012085,0.3369947075843811,96.36981691600404
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,original_grpo_11970,native_grpo,2.018747329711914,0.3381691575050354,87.49291200959676
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,psi_sft,eval,0.41168904304504395,0.28971946239471436,96.69513530242689
f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,OLD1000,straight,psi_sft,native_grpo,2.383800745010376,0.40655842423439026,58.330221163345875
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,official_il,eval,0.17311914265155792,0.0,95.56242907647467
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,official_il,native_grpo,2.0051662921905518,0.0,86.3541496228735
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,original_grpo_11970,eval,0.21229767799377441,0.5674685835838318,97.80775182052616
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,original_grpo_11970,native_grpo,2.0237138271331787,0.5611287951469421,89.83534671697757
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,psi_sft,eval,0.27798500657081604,0.46854037046432495,96.81912777565327
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,OLD1000,right,psi_sft,native_grpo,2.2356009483337402,0.4763229489326477,80.82076026219266
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,official_il,eval,0.15220323204994202,0.0,90.0009386921172
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,official_il,native_grpo,2.0171377658843994,0.0,60.629714290387035
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,original_grpo_11970,eval,0.16429919004440308,0.31579238176345825,98.69459762552954
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,original_grpo_11970,native_grpo,2.0144944190979004,0.3229174017906189,58.663760925158975
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,psi_sft,eval,0.3094232380390167,0.31370216608047485,67.44791666666667
b5d7c17fe5375141,2021.06.09.20.26.11_veh-35_00970_01216,OLD1000,straight,psi_sft,native_grpo,2.310353994369507,0.5046316385269165,37.81044994247238
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,official_il,eval,0.1436818540096283,0.0,100.0
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,official_il,native_grpo,2.005154848098755,0.0,84.89583333333334
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,original_grpo_11970,eval,0.17474952340126038,0.2696005702018738,100.0
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,original_grpo_11970,native_grpo,2.0210444927215576,0.2798631191253662,92.44791666666667
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,psi_sft,eval,0.2923029661178589,0.40513864159584045,100.0
bae3d8ac0ee85cad,2021.06.23.21.56.29_veh-35_00220_00936,OLD1000,right,psi_sft,native_grpo,2.2438406944274902,0.33402714133262634,84.89583333333334
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,official_il,eval,0.1265443116426468,0.0,100.0
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,official_il,native_grpo,1.9634246826171875,0.0,90.625
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,original_grpo_11970,eval,0.13436399400234222,0.5238391160964966,100.0
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,original_grpo_11970,native_grpo,1.9613487720489502,0.5214797854423523,91.53645833333334
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,psi_sft,eval,0.21930362284183502,0.38277801871299744,100.0
4833c4f6d87f5021,2021.07.16.16.27.22_veh-26_03836_05047,OLD1000,left,psi_sft,native_grpo,2.2024738788604736,0.26208558678627014,90.234375
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,official_il,eval,0.13230599462985992,0.0,93.98903416684624
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,official_il,native_grpo,1.9876877069473267,0.0,81.44039270556632
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,original_grpo_11970,eval,0.1594184935092926,0.3273056149482727,95.55265823692217
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,original_grpo_11970,native_grpo,1.9818633794784546,0.3328087329864502,81.16922149296859
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,psi_sft,eval,0.33108192682266235,0.45831432938575745,97.193479525235
a507cbf8c4055960,2021.06.07.13.53.57_veh-35_02489_03145,OLD1000,straight,psi_sft,native_grpo,2.3053996562957764,0.5710148811340332,74.17600398543533
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,official_il,eval,0.1997821182012558,0.0,90.97424329683204
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,official_il,native_grpo,2.0206737518310547,0.0,69.97536170564193
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,original_grpo_11970,eval,0.2304944396018982,0.25434738397598267,97.30351092767327
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,original_grpo_11970,native_grpo,2.035177707672119,0.27189281582832336,66.76195508992011
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,psi_sft,eval,0.36393871903419495,0.49018192291259766,96.91023738170706
331e21d3c8d65bae,2021.06.14.14.25.15_veh-26_02932_03190,OLD1000,straight,psi_sft,native_grpo,2.2814385890960693,0.28150296211242676,52.78551414014748
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,official_il,eval,0.14096269011497498,0.0,94.6412834085076
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,official_il,native_grpo,2.0253894329071045,0.0,12.19635341619978
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,original_grpo_11970,eval,0.15093915164470673,0.14008289575576782,94.343065675734
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,original_grpo_11970,native_grpo,2.02653169631958,0.13979336619377136,13.790395446004524
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,psi_sft,eval,0.317740797996521,0.26155412197113037,88.20093562897958
c5f7460ee0da513a,2021.06.23.16.54.19_veh-35_01603_03271,OLD1000,straight,psi_sft,native_grpo,2.2713422775268555,0.35482257604599,6.731352222488809
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,official_il,eval,0.14967676997184753,0.0,93.14753726303148
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,official_il,native_grpo,2.012158155441284,0.0,41.191003010689826
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,original_grpo_11970,eval,0.13689830899238586,0.3360958993434906,86.96279821310897
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,original_grpo_11970,native_grpo,2.0029690265655518,0.3605419397354126,54.053457593290965
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,psi_sft,eval,0.2889740467071533,0.15434178709983826,91.43097209011134
7eb9b36921b25d5b,2021.07.09.23.23.48_veh-26_00054_01295,OLD1000,straight,psi_sft,native_grpo,2.270901918411255,0.31021648645401,38.52324486369077
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,official_il,eval,0.1493818461894989,0.0,100.0
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,official_il,native_grpo,1.9628950357437134,0.0,64.33544070963232
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,original_grpo_11970,eval,0.17197547852993011,0.4130699634552002,100.0
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,original_grpo_11970,native_grpo,1.9664616584777832,0.4105238914489746,73.71775482982144
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,psi_sft,eval,0.38157373666763306,0.2063477486371994,98.69791666666667
8d76cc7ca097546b,2021.06.08.12.54.54_veh-26_00015_00507,OLD1000,left,psi_sft,native_grpo,2.1147208213806152,0.4021795988082886,60.29011971192976
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,official_il,eval,0.14922864735126495,0.0,93.95015158014965
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,official_il,native_grpo,2.0240392684936523,0.0,88.84639913231658
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,original_grpo_11970,eval,0.1698111891746521,0.5119475722312927,95.67230534165117
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,original_grpo_11970,native_grpo,2.0286574363708496,0.5063527822494507,91.66624526415006
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,psi_sft,eval,0.34107506275177,0.24300450086593628,94.94066655667748
7b20cfb388a15b3d,2021.07.16.16.08.35_veh-35_03711_04709,OLD1000,straight,psi_sft,native_grpo,2.302182674407959,0.41262510418891907,86.36340794466773
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,official_il,eval,0.11402261257171631,0.0,92.83854166666667
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,official_il,native_grpo,1.951029658317566,0.0,61.97916666666667
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,original_grpo_11970,eval,0.13653919100761414,0.6176378726959229,100.0
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,original_grpo_11970,native_grpo,1.9454777240753174,0.6199519634246826,84.11458333333334
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,psi_sft,eval,0.2183084487915039,0.12919966876506805,99.34895833333334
87a04f063e505051,2021.06.23.15.56.12_veh-16_01308_04289,OLD1000,left,psi_sft,native_grpo,2.1790099143981934,0.20158709585666656,63.671875
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,official_il,eval,0.10543108731508255,0.0,95.51981134750508
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,official_il,native_grpo,1.9596971273422241,0.0,45.178326358771805
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,original_grpo_11970,eval,0.13034506142139435,0.5030391812324524,85.48067243120998
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,original_grpo_11970,native_grpo,1.9597417116165161,0.48342570662498474,69.94575015627177
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,psi_sft,eval,0.23284462094306946,0.32360875606536865,99.82301888557262
e4fda5ede9c657f1,2021.05.12.19.36.12_veh-35_00568_01168,OLD1000,left,psi_sft,native_grpo,2.2392172813415527,0.49347615242004395,39.532124562759215
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,official_il,eval,0.19891998171806335,0.0,99.93927013689921
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,official_il,native_grpo,2.0438644886016846,0.0,59.68705883723283
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,original_grpo_11970,eval,0.22022922337055206,0.45795172452926636,100.0
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,original_grpo_11970,native_grpo,2.049093723297119,0.4374355375766754,89.34926035222759
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,psi_sft,eval,0.3596440553665161,1.0849107503890991,99.6883170552256
163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,OLD1000,straight,psi_sft,native_grpo,2.2966411113739014,1.1172908544540405,60.945559861686874
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,official_il,eval,0.11945454776287079,0.0,81.66319226246023
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,official_il,native_grpo,2.023515224456787,0.0,50.62790389337435
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,original_grpo_11970,eval,0.15596556663513184,0.572774350643158,83.19660651705436
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,original_grpo_11970,native_grpo,2.0333800315856934,0.5834336280822754,59.63463356947118
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,psi_sft,eval,0.3669874370098114,0.6031073927879333,85.2718194419271
007505437ed45b53,2021.10.11.07.12.18_veh-50_00866_01534,OLD1000,left,psi_sft,native_grpo,2.380061626434326,0.6384848356246948,47.35756396575755
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,official_il,eval,0.164785236120224,0.0,95.03676006577048
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,official_il,native_grpo,1.9501831531524658,0.0,61.75501179911332
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,original_grpo_11970,eval,0.18722522258758545,0.32535454630851746,99.53304641039682
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,original_grpo_11970,native_grpo,1.9166052341461182,0.3162110447883606,77.82757991422409
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,psi_sft,eval,0.2842206060886383,0.47651487588882446,99.2157980586539
b1199a48987b5f73,2021.07.16.16.01.30_veh-38_05274_05744,OLD1000,straight,psi_sft,native_grpo,2.243927001953125,0.5937784910202026,67.6504111736556
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,official_il,eval,0.15927381813526154,0.0,99.10598086415567
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,official_il,native_grpo,1.9723807573318481,0.0,79.84704973436206
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,original_grpo_11970,eval,0.18817317485809326,0.24426111578941345,97.77751504722475
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,original_grpo_11970,native_grpo,1.9689592123031616,0.2550809383392334,85.71840515382735
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,psi_sft,eval,0.33621853590011597,0.13234764337539673,99.2114336919945
a1bcc195c8e85f37,2021.08.17.16.48.45_veh-43_01060_01405,OLD1000,straight,psi_sft,native_grpo,2.281839370727539,0.22016188502311707,74.17485881230971
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,official_il,eval,0.10649695992469788,0.0,88.53279638482667
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,official_il,native_grpo,2.040696859359741,0.0,63.675064267779746
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,original_grpo_11970,eval,0.15859785676002502,0.8630557060241699,94.60595909051595
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,original_grpo_11970,native_grpo,2.0518391132354736,0.8525292277336121,80.5595119745579
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,psi_sft,eval,0.2525542974472046,0.6054863333702087,92.1580500423777
99c663a7b4e15514,2021.10.11.05.34.05_veh-50_01718_02261,OLD1000,left,psi_sft,native_grpo,2.34909987449646,0.6939408779144287,66.37463088585595
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,official_il,eval,0.10978235304355621,0.0,89.21603485136771
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,official_il,native_grpo,1.9359034299850464,0.0,72.78930660262034
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,original_grpo_11970,eval,0.12292798608541489,0.31645628809928894,88.10919467650479
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,original_grpo_11970,native_grpo,1.9351186752319336,0.31952279806137085,75.59390671068972
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,psi_sft,eval,0.2540871500968933,0.5161686539649963,95.86298364239158
2b9bcbd586b55042,2021.07.16.18.19.22_veh-35_00869_03454,OLD1000,straight,psi_sft,native_grpo,2.196714401245117,0.6558589935302734,57.86637040952384
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,official_il,eval,0.12028991430997849,0.0,100.0
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,official_il,native_grpo,2.0183966159820557,0.0,92.44791666666669
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,original_grpo_11970,eval,0.13574479520320892,0.4550711512565613,100.0
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,original_grpo_11970,native_grpo,2.0115253925323486,0.4664086103439331,92.70833333333334
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,psi_sft,eval,0.22467616200447083,0.1455705463886261,100.0
113b14c30cc25989,2021.07.16.01.22.41_veh-14_04315_07102,OLD1000,left,psi_sft,native_grpo,2.237490653991699,0.24268275499343872,91.01562500000001
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,official_il,eval,0.08819173276424408,0.0,83.90685762843128
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,official_il,native_grpo,2.0091910362243652,0.0,73.43880559304071
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,original_grpo_11970,eval,0.12173404544591904,0.32484710216522217,87.13731844053446
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,original_grpo_11970,native_grpo,2.0097954273223877,0.3111526370048523,74.8766275152624
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,psi_sft,eval,0.25785812735557556,0.41473034024238586,89.76248595240182
b37b1679fd745ac9,2021.07.09.20.59.12_veh-38_05697_06861,OLD1000,straight,psi_sft,native_grpo,2.261279821395874,0.5849566459655762,67.15215915264247
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,left,official_il,eval,0.11556697636842728,0.0,86.505369920085
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,left,official_il,native_grpo,2.0774762630462646,0.0,76.96084348985079
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,left,original_grpo_11970,eval,0.15451809763908386,0.7055127620697021,98.24937906896758
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,left,original_grpo_11970,native_grpo,2.047898530960083,0.6817786693572998,84.79599219859696
a4b7b2795e615efb,2021.10.05.06.31.40_veh-52_01316_01565,OLD1000,left,psi_sft,eval,0.2795499563217163,0.7885214686393738,95.30187868721217
